3gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part5_wordlist_3gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part2_wordlist_3gram
с совершенствованием орудий	2	1
в него сильный	1	1
шли они шли	1	1
дело так что	1	1
не только в	4	2
мы имеем и	1	1
в иное царство?	1	1
вне связи с	1	1
то это означает	1	1
русской сказке в	1	1
о том что	2	4
в другой сказке	1	2
густой лес только	1	1
что наряду с	1	1
друг с другом	1	2
мы видим в	1	1
и в вавилоне	1	1
на то что	2	2
вместе с тем	5	6
в этом случае	5	7
можно найти в	1	1
уже очень рано	2	1
на самом деле	2	1
в виду что	1	1
в обряде и	1	1
образом мы видим	1	1
об этом говорит	2	1
и вместе с	2	2
как в сказке	1	1
имеем и в	1	1
дело не в	2	1
о гильгамеше эабани	1	1
происходит потому что	1	1
и пришли в	1	1
при встрече с	1	1
взошли в него	1	1
этой стадии появляются	1	2
здесь мы видим	2	1
в сказке в	1	3
и др все	1	1
мы приводить не	1	1
понимать язык птиц	1	1
посвящаемый как бы	1	1
мы видели что	1	2
наряду с этим	2	2
только после этого	1	1
д все эти	1	1
как мы увидим	1	3
стоит в связи	2	1
в зависимости от	1	1
только после того	2	1
что в обряде	1	1
мы перейдем к	1	1
производить этот обряд	1	1
переходом на земледелие	1	1
в заупокойном культе	1	2
в это время	1	2
но и в	2	2
выдает себя за	1	1
а именно на	1	1
подробнее мы это	1	1
теперь мы в	1	1
и т д.<неи	1	2
и в сказке	2	1
чтобы попасть в	1	1
не ясно это	1	1
т е у	1	1
т д то	1	1
и здесь мы	1	1
как человек а	1	1
в том что	5	2
в книге мертвых	1	2
но это не	1	2
представить дело так	1	1
приводить не будем	1	1
в вятской сказке	4	1
тот момент когда	2	1
в количестве примеров	1	1
имеют животный вид	1	1
ясно показывает что	1	1
у яги герой	1	1
мы это увидим	1	1
в иное царство	4	4
сон стал одолевать	1	1
уже знаем что	2	1
но наряду с	1	1
тем не менее	1	4
в русской сказке	5	3
что он видит	1	1
но вместе с	1	3
мере того как	2	1
в таких случаях	2	2
показывает что он	1	1
так же как	4	3
в связи с	4	4
иметь в виду	2	1
на этой стадии	1	3
мы увидим ниже	4	3
во время обряда	1	2
этого мотива мы	1	1
этого мотива с	1	1
по отношению к	3	2
с другой стороны	2	8
некоторое время в	1	1
сам по себе	1	1
в отличие от	1	1
в свою противоположность	1	2
для нас же	1	1
превращение в животных	2	1
в избушке и	1	1
в дремучий густой	1	1
героя или героини	1	1
что и здесь	1	1
в сказке о	1	1
только взошли в	1	1
неи все эти	1	1
выше таким образом	1	1
попадает к лесному	1	1
иногда он является	1	1
это показывает что	1	2
в другой версии	1	1
эти случаи показывают	1	1
в этих случаях	8	6
но все же	4	4
не только животные	1	1
мы можем здесь	1	1
должны себе представить	1	1
покажет нам что	1	1
представляет собой явление	1	1
что у него	1	1
мы должны себе	1	1
мы здесь имеем	3	2
всех этих случаях	2	1
во всех этих	2	1
но так как	1	2
главным образом в	1	1
в царство мертвых	5	1
с одной стороны	3	7
себе представить дело	1	1
мы увидим что	3	1
случаи представляют собой	1	1
с переходом на	1	1
т е в	1	3
не сам по	1	1
превращается в животное	1	4
точно так же	6	1
близки к сказке	1	1
из ряда частностей	1	1
так как в	2	2
мы знаем что	10	4
мы рассмотрим сперва	1	1
одной из версий	1	1
более поздняя форма	1	1
что он на	1	1
его с тем	1	1
царство мертвых здесь	1	1
что мы знаем	1	1
приведенных случаях мы	1	1
таким образом мы	1	2
мы уже видели	3	1
с самого начала	2	1
встрече с ягой	1	1
потому что он	2	2
связь с обрядом	1	2
пришли в дремучий	1	1
не будем здесь	1	2
с тем что	3	1
до сих пор	6	2
него сильный сон	1	1
так что он	1	1
на задний план	1	1
и на ней	1	1
к заключению что	1	3
делает вид что	1	3
и не только	1	1
также не описывается	1	1
на другой день	1	1
все волосы на	1	1
лес только взошли	1	1
они шли и	1	1
с этим и	1	1
другой стороны в	1	1
сильный сон стал	1	1
после того как	2	3
но уже в	1	1
об этом он	1	1
народов у которых	1	1
мог бы составить	1	1
т д требует	1	1
выше мы видели	1	1
что он не	4	1
связь с животным	1	1
ранних известных нам	1	1
прийти к заключению	1	2
в одном случае	2	1
для наших целей	2	1
это может быть	1	1
то мы имеем	1	1
момент когда он	1	1
дремучий густой лес	1	1
шли и пришли	1	1
в одно время	1	1
это происходит потому	1	1
его право на	1	1
в тот момент	2	1
не в количестве	1	1
т е мы	1	1
по мере того	2	1
мы не будем	2	2
мы видели также	1	1
в мифах и	1	1
и в русской	1	1
подобно тому как	3	1
все это показывает	1	1
и здесь он	1	1
это значит что	1	2
язык птиц и	1	2
в нашей сказке	2	1
не может быть	2	3
с обрядом посвящения	1	1
в обрядах посвящения	1	1
другой стороны с	1	1
выше указывалось что	1	1
мы уже знаем	3	1
в пермской сказке	2	1
но дело не	1	1
на мелкие части	1	1
в подземное царство	1	1
со всем что	1	1
к тому времени	1	1
о том как	1	2
и т д	18	18
в некоторых случаях	2	2
мы видим что	5	4
т д по	1	1
неи этот случай	1	1
что никакой борьбы	1	1
стал одолевать их	1	1
случаев в которых	2	1
то что он	1	1
т д все	1	1
в иной мир	4	6
женщинам и непосвященным	1	1
вспомним что и	1	1
т д и	2	1
