2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part2_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part1_wordlist_2gram
все же	10	9
его в	6	10
в царство	7	7
где производился	1	1
вопрос как	1	1
встречается не	1	1
здесь необходимо	1	1
к тем	1	1
теперь к	1	1
связь с	4	4
себе не	1	1
так например	6	1
этих случаях	2	10
посмотрим теперь	1	1
обнаруживает что	1	1
в железную	1	2
подобно тому	1	3
в точности	2	1
дело происходит	1	1
его очень	1	1
широкая область	1	1
даже в	4	1
ни один	6	2
себя за	1	1
воas неи	1	2
мы имеем	13	15
в иное	4	5
и к	1	1
право на	2	3
время обряда	1	1
и оно	1	1
своего отца	2	1
как явление	1	1
было ему	1	1
с такими	1	1
можно напомнить	1	1
а есть	1	1
не подходи	1	1
кроме того	1	2
же говорит	3	1
как о	2	1
когда обряд	1	1
дают ему	1	1
избушку а	1	1
мы здесь	3	6
из таких	1	1
социальной организации	1	1
не описывается	1	2
то мы	4	2
его и	2	4
связан с	1	5
так и	9	5
в другой	1	4
избушке и	1	1
и т	25	19
при таком	1	1
случаях попадает	1	1
когда мы	2	2
ранних стадиях	1	1
обрядом и	1	1
элементы сказки	3	1
к своей	1	1
у них	1	1
данного сюжета	1	1
фольклориста а	1	1
очень близки	1	1
этого мотива.<неи	1	1
то что	9	12
ты идешь?	1	1
но как	1	1
из сказки	2	1
на землю	1	1
здесь однако	1	1
магической силы	1	2
сразу после	1	2
д к	1	3
в каком	1	1
в более	1	1
имеем и	1	2
родители иногда	1	1
волосы на	1	1
на смерть	2	2
наряду с	3	6
в особенности	2	2
следовало бы	3	1
самый факт	1	2
она его	2	1
с падением	1	1
другую форму	1	1
представлением о	1	1
обратном порядке	1	1
вопроса необходимо	1	1
это представление	2	1
в русских	1	3
в одном	5	5
иное как	1	2
же представления	1	1
тому же	1	2
или на	3	4
попадают в	1	4
мы обратимся	1	1
ей в	1	1
приведенных выше	1	1
яги неияга	1	1
несмотря на	1	1
социальной и	1	1
к которому	5	5
связи с	4	8
может иметь	1	1
такова задача	1	1
в мифе	2	2
более ранних	3	2
что в	12	12
герой попадает	3	1
до наших	1	1
в сказке	44	21
требует чтобы	1	1
так оно	1	2
что их	2	1
и они	1	4
а как	1	1
за ним	1	1
данный обряд	1	1
в своей	1	1
у австралийцев	1	1
и установить	1	1
но если	2	3
вход в	6	6
друг с	4	1
все в	1	1
его по	1	1
но дело	1	1
значения этого	1	1
отвез в	1	1
этом случае	1	5
можно усмотреть	1	2
и социальной	1	2
она дает	2	2
что она	5	5
не знаем	2	1
очень часто	3	4
ко мне	2	2
зависимости от	2	1
и что	10	6
явление которое	1	1
исторической связи	1	1
в й	2	1
здесь интересно	1	1
лесу это	1	1
еще одну	2	1
в стране	1	1
никто не	2	1
с изучением	2	1
социальным строем	1	1
детей в	3	8
свою умершую	3	1
искать свою	1	1
не фольклориста	1	1
умер и	1	2
этом можно	1	1
хлеба и	1	1
после того	1	3
отправка в	2	1
смерти что	1	2
или он	1	3
найти в	1	1
как можно	1	1
уже видели	1	4
что эта	1	2
в них	1	1
для фольклориста	3	1
это положение	2	1
о смерти	6	1
иметь в	1	2
часто также	1	1
в основу	1	1
этому поводу	2	1
умершую жену	3	3
и так	1	2
не то	4	1
или старик	1	1
а он	1	1
не может	15	5
могут быть	4	2
неи как	1	1
о связи	1	2
то чего	1	3
интересный случай	1	1
египетском заупокойном	1	2
обрядов посвящения	1	1
там где	4	1
сказать что	5	2
мы видели	2	2
формы этой	1	2
отнюдь не	1	1
не раньше	1	2
человеком мы	1	1
вместе с	6	7
это один	2	1
он должен	2	2
и вызывает	1	2
и братья	1	1
здесь идет	1	1
чтобы попасть	2	1
в лесу	8	15
имеет какую-то	1	1
мы знаем	4	11
представлений о	3	1
в том	9	6
происходит в	1	2
в его	5	6
д все	3	1
это время	2	1
происходит не	1	1
в отдельности.<неи	1	1
отметим что	1	1
при которой	1	1
животный облик	1	3
делать не	1	1
не мотивировано	1	1
из всего	1	1
надо сказать	3	1
позднее в	3	1
приводит к	2	2
в последней	1	1
о том	9	3
уходят в	1	1
русских сказках	1	2
живет в	2	2
в избушке	2	9
возможно что	1	2
его не	1	2
нечто вроде	1	1
на вопрос	2	2
в виду	1	2
в руки	3	2
на то	4	3
другом месте	1	2
да и	1	2
не знаешь	1	3
случаи когда	3	1
обратимся к	1	2
имеется в	1	2
сад а	1	1
детей и	4	1
бы ему	1	1
впечатление что	1	1
этот страх	1	1
в некоторых	2	2
быть не	1	1
что ее	1	3
не все	4	2
главным образом	1	2
идет речь	1	1
как мы	3	1
но его	1	2
также в	1	2
однако не	2	1
по мере	2	3
можно указать	1	1
так чтобы	2	1
он очень	1	1
может быть	25	17
не должен	5	4
мы нашли	2	1
и его	3	3
вопросом о	1	1
не можем	3	1
ни с	1	1
очень многих	2	1
произнести слово	1	1
нужно было	1	1
на охоту	1	1
в саду	1	1
одном случае	1	2
косвенным признакам	1	1
мифе о	1	1
эта сторона	1	1
вовсе не	2	1
она не	1	5
она знает	1	1
исходили из	1	1
нашей сказке	1	2
можно назвать	2	1
есть не	1	1
момент когда	2	2
это явление	2	2
в тех	2	2
этого мотива	2	5
пока не	2	4
что герой	9	5
с тем	4	9
образе яги	1	1
сторона дела	1	2
сказки с	6	2
будем здесь	1	1
герой никогда	1	2
на дерево	1	2
который в	1	1
оказывается хозяйкой	1	1
за собой	2	1
из этого	2	1
к дереву	1	1
из спины	1	1
этой детали	1	1
часто бывает	1	1
что обряд	1	1
здесь не	4	2
как указано	1	3
путь к	1	1
каждый из	1	1
и сделал	1	1
увидим что	5	3
родство этих	1	1
вслед за	6	1
герой сказки	1	1
выдает себя	1	1
к которой	1	1
в золотой	2	1
на куски	1	4
отличие от	2	1
можно бы	1	1
так велик	1	1
он за	1	1
тот же	2	1
этот материал	3	2
формы эти	1	1
неи этот	1	3
еще что	1	1
соответствует той	1	1
русской сказки	2	1
см неи	3	5
со стороны	2	1
это постоянная	1	2
как он	2	3
это делает	1	1
и между	2	1
в этнографии	4	1
уже на	1	3
одно из	1	2
наталкивается на	1	1
нас к	1	1
что здесь	5	4
в частности	2	1
нашей сказки	1	1
нет ничего	1	2
с которой	1	2
сказке косоручка	1	1
которому она	1	1
следующее если	1	1
немецкой сказке	2	2
входят в	1	1
очень ясно	1	1
показывает что	3	4
здесь можно	2	5
не будем	5	4
всякий раз	1	1
ответ на	2	1
не было	1	2
всем мире	1	1
взять на	1	1
например у	1	1
что яга	3	6
не отражены	1	1
того чтобы	1	2
то это	3	6
только в	11	6
приведем еще	1	1
в этой	6	4
ней и	1	1
вводит в	1	1
другой стороны	5	2
так сказать	1	2
она прилетает	1	1
тесно связаны	3	1
отношению к	3	3
главе но	1	1
на сказку	1	1
после этого	1	4
и становятся	1	1
т е	10	29
когда она	1	3
в мифах	1	4
нисхождение в	1	1
чтобы понять	1	2
одна сторона	1	1
зв в	1	2
к этому	2	1
вспомним что	1	2
почему именно	1	1
в античности	1	3
как в	2	5
которая некогда	1	1
что девушка	2	1
иной мир	3	4
сказки зулу	1	2
и не	9	11
что у	1	2
связи со	1	1
мы уже	1	6
животного в	1	1
себе а	1	1
синяя борода	2	2
выше мы	3	3
лежит в	1	1
й главе	1	1
таким образом	8	7
тогда они	1	1
показывают что	5	2
века и	1	1
связанные с	2	1
и сказка	1	1
тем что	3	4
весь ход	1	1
имеет свою	1	1
иногда сам	1	1
и сказкой	2	1
можно установить	1	2
в системе	1	2
материал в	1	2
пока же	2	1
в жизни	1	2
аф или	1	1
это и	1	1
не только	12	18
что наряду	1	1
он не	2	8
в основном	2	2
есть еще	2	1
слагается из	1	1
из избушки	1	1
смысле этого	1	2
там же	2	1
и пить	1	1
в самых	1	1
все эти	4	4
дает нам	1	2
еще на	1	1
в египетской	1	1
в истории	1	1
рассмотрим сперва	1	1
в пределах	4	1
здесь он	1	1
итак чтобы	1	1
и стали	1	2
отец или	1	3
совершенно ясно	1	2
и потому	2	1
родовым строем	1	1
герой уже	1	2
руки героя	2	1
слова в	1	2
с самого	2	2
в прошлом	1	1
какую-то связь	3	1
не знают	3	2
в их	3	3
временной смерти	1	4
дома или	1	1
т д	22	18
относится и	1	1
не будут	1	1
неи что	1	2
представления о	3	5
не сообщается	1	1
его крови	1	1
в себе	2	4
и он	3	1
к тому	6	5
нельзя было	1	1
из дому	5	1
на основе	5	1
мы рассматривали	1	1
что мотив	2	1
из другой	1	1
и этот	1	1
в эту	1	2
в преисподней	1	1
доме в	1	2
перед нами	3	2
смерти но	2	1
в поле	1	1
одной стороны	4	3
раньше чем	4	3
факт но	1	1
как нам	1	1
в немецкой	2	2
из них	3	2
ничем не	1	1
очень разнообразны	3	2
с другом	3	1
и для	4	2
разнообразных формах	1	1
самое что	2	1
ниже гл	1	1
здесь найдем	1	1
мы в	2	2
в америке	1	2
эта старуха	1	2
что мальчика	1	1
он умер	1	2
эти вещи	1	1
в египетском	1	2
и эти	3	2
начальные элементы	1	1
религии но	1	1
иногда в	1	1
увидим ниже	2	4
после чего	1	1
по пути	1	1
герой должен	2	1
по себе	3	1
тогда и	1	2
нами как	1	1
не менее	6	1
еще не	7	9
некоторым косвенным	1	1
с ним	2	1
глаз не	1	1
относиться к	1	1
так в	4	3
представляют собой	6	3
социальной организацией	1	1
этого обряда	5	2
образом мы	2	1
же герой	1	1
не вполне	2	1
все еще	1	2
доказывает что	1	1
один сюжет	2	1
приводить не	1	2
и этим	2	1
а в	7	12
этого делать	1	1
можно судить	1	1
половой зрелости	3	1
более поздние	1	2
стоит избушка	2	1
и более	1	2
представляет собой	4	5
только с	2	2
видим в	1	1
в русской	2	5
с одним	1	3
нам важно	1	2
эти формы	3	1
бы его	1	1
это одно	1	1
таких случаях	2	2
иное царство	6	4
необходимо еще	1	1
получиться впечатление	1	1
на которой	1	2
но она	1	1
за то	2	1
но с	1	2
и на	4	4
неи все	2	3
лес в	3	1
сюжетов в	1	1
вплоть до	1	1
если герой	1	1
в сторону	1	1
которые в	2	1
в лес	8	27
вводился в	1	1
свет на	1	3
герой иногда	1	4
сказке в	3	3
на одной	1	1
временная смерть	1	1
к браку	2	1
в сказке.<неи	1	1
чтобы они	1	1
этот обряд	2	1
нас пока	1	2
идет по	1	1
отправляется в	1	2
баба-яга и	1	1
со сказкой	4	1
к сказке	3	2
по его	2	1
сказки по	1	1
здесь материалы	1	1
это за	3	2
как и	4	2
этого дома	1	1
или божественных	1	1
что обряды	1	1
должен был	3	3
тому как	1	3
свою дочь	1	3
потому что	4	9
друг друга	1	1
и жертвоприношение	1	1
на котором	3	2
этом обряде	1	2
куски и	1	2
ней так	1	1
по этому	2	1
мнение что	1	2
змея она	1	1
в зулусской	1	1
мы еще	3	1
в то	3	1
и то	1	2
когда герой	1	2
по отношению	3	3
никогда не	14	15
сказки и	6	1
прилетает к	1	1
дом в	1	2
тридесятое царство	1	4
главе книги	1	1
на более	5	1
всех этих	2	3
при посвящении	1	3
и в	28	15
связь сказки	2	1
как оно	2	1
так же	7	13
это наблюдение	1	1
случаях как	2	1
последней главе	1	1
так что	4	6
здесь вспоминается	1	1
не просто	3	2
не видно	1	1
так как	6	14
обряд и	1	1
из его	1	1
южной америке	1	1
и только	2	2
но не	5	2
герой в	1	3
хотя в	1	3
на природу	2	1
наших дней	1	1
имеем один	1	1
в стороне	3	1
не в	9	7
объяснение все	1	1
ключ к	3	2
этом они	1	1
в земле	1	2
царь или	1	1
для нас	13	4
как будто	4	3
восходит к	5	1
жену это	1	1
для всех	2	1
чем это	4	1
и приобретает	1	1
сводится к	1	1
д то	1	1
а сам	2	1
мы должны	13	4
не могут	2	1
специального исследования	1	1
по существу	5	2
в которых	1	2
этой роли	1	1
бы он	1	1
непосредственно в	2	1
этих материалов	1	1
смерть и	2	1
неи здесь	2	1
яркий пример	1	1
впоследствии когда	1	2
на нее	2	2
указывалось что	2	1
не совсем	3	3
яге это	1	1
у меня	3	1
охраняет вход	2	2
в таких	2	2
как это	3	3
их никогда	1	1
обряда с	1	1
что этот	2	3
может получиться	2	1
с этим	4	5
как мифы	1	1
царство мертвых	5	6
на горизонте	1	1
от начала	1	1
редко и	1	1
и с	4	4
змей и	1	1
много отдельных	1	1
почему герой	1	2
но это	4	4
разнообразны и	1	1
народных представлениях	1	1
обряда и	2	1
сказка с	1	1
он находится	1	1
же здесь	1	1
выдержки из	1	1
не делает	1	1
вступления в	1	1
когда он	6	3
сказкой и	5	1
из дальнейшего	1	1
от этого	2	1
нет необходимости	2	2
ее в	5	2
как один	1	1
знаем что	1	12
лес и	2	6
в брак	2	1
чтобы здесь	1	1
так часто	2	1
просто как	1	1
животное или	1	1
он видит	1	2
книги мертвых	2	2
трудных задач	1	1
тут же	1	2
мы это	1	1
другой пример	1	1
собой смерть	1	2
исторический факт	1	1
чтобы герой	1	1
это не	7	2
я буду	1	3
этот момент	2	1
именно на	2	1
и вновь	1	1
поводу говорит	1	1
это видно	1	1
дремучий лес	2	3
с другой	6	2
сохранилась в	2	1
производился обряд	1	1
и др	7	4
а если	1	1
и как	2	1
некоторое время	2	2
здесь в	2	2
она все	1	1
не сами	1	1
новым человеком	1	1
но он	1	4
дело не	5	4
есть материалы	1	1
их от	1	1
из своего	1	1
того как	3	4
было бы	7	5
близки к	1	1
см ниже	1	2
а иногда	2	1
нас же	1	1
что такое	2	1
как бы	2	6
бы быть	3	1
от других	1	1
в глаза	1	2
в избушку	5	4
герой очень	2	1
прежде всего	10	5
указывает на	2	1
как обряд	1	1
их не	2	1
не мог	1	3
должно было	1	3
зулусской сказке	1	1
обряд посвящения	2	9
героя но	1	1
а с	2	2
смерти а	1	1
новое имя	1	1
видно что	6	6
на это	2	1
к зеленин	1	2
у нас	1	1
но и	10	14
к своему	2	1
но есть	1	2
вопрос не	1	1
сказке мы	1	1
же что	1	1
при котором	1	1
он может	1	1
именно в	3	2
эти слова	1	3
имеем например	1	1
худ неи	1	2
в очень	2	3
а затем	2	2
до сих	5	6
не знает	5	2
время в	1	1
это может	1	1
е с	1	1
относительно друг	1	1
в зависимости	2	1
будто бы	3	2
мы не	10	3
чем в	1	1
по одному	1	1
одной из	2	4
сказка дает	2	1
мы можем	1	8
надо иметь	1	1
проявления этого	1	1
в сказку	1	1
несколько ближе	1	1
во всем	3	1
обряд этот	1	1
только для	2	1
он появляется	1	1
от его	1	1
такое заключение	1	1
наш герой	1	1
здесь мы	7	3
лесу или	1	1
в результате	1	1
уже сейчас	1	1
именно потому	1	1
на самом	1	2
мы рассмотрим	1	2
это происходит	2	1
что происходит	1	2
власть над	1	4
зависит от	2	2
выше указывалось	1	1
своей дочери	1	2
