2gram	Vygotskiy_Myshlenieirech_partition_part6_wordlist_2gram	Vygotskiy_Myshlenieirech_partition_part4_wordlist_2gram
свою силу	2	4
и сами	2	1
т.е от	1	1
того взгляда	1	1
все же	5	2
его в	6	6
приводят нас	1	1
которые еще	1	1
новое понятие	1	1
дает в	2	2
ребенка прежде	2	1
подобно тому	2	1
слово к	1	1
что развитие	6	6
мысли более	1	1
у одного	2	2
тех и	4	5
до последнего	1	1
в развитии	25	24
иначе как	2	5
нашего исследования	4	5
и у	2	1
в известном	2	1
то что	15	28
рассматривается как	1	2
с понятием	1	2
возникает вопрос	1	2
ребенка все	1	1
для развития	2	5
все его	1	1
на отдельные	1	1
мышления и	14	7
переносятся в	1	1
новых свойств	1	1
связи с	3	3
в определенной	1	1
кто не	1	1
между собой	5	9
и той	4	3
то время	1	6
пиаже в	1	1
взрослыми но	1	1
на первый	4	1
приведенном выше	1	1
что можно	1	1
когда оно	2	2
другой раз	1	5
с понятиями	2	1
совершенно иначе	1	1
особенностей детской	2	1
отрывается от	1	1
этом случае	3	2
определенной системы	1	1
все более	2	2
очень часто	2	1
не путем	1	1
от понятий	1	1
мы говорим	1	2
операции с	1	1
из которых	1	1
как увидим	1	3
те же	6	3
не связанным	2	1
известную общую	1	1
могут быть	7	5
с психологической	2	1
связано с	1	3
совпадают друг	1	1
к пониманию	3	1
в значении	2	1
этом вопросе	2	2
понятия по	1	1
отдельного понятия	1	2
в его	11	3
правда с	1	1
все равно	1	1
ли мы	2	1
прежде чем	1	1
и может	1	1
понятия от	1	4
работа над	1	2
во всей	4	1
понятие о	2	2
программных моментов	1	1
по мере	4	3
суждение и	1	1
этот раз	1	1
слова или	1	1
убеждает нас	2	2
понятий оказываются	1	1
представленным в	1	1
между двумя	2	2
момент когда	2	1
обоими процессами	1	1
из этого	1	2
образом что	4	1
мысли с	1	2
распространяются и	1	1
бы в	3	3
относительно которых	1	1
в мышлении	21	6
сравнению с	3	14
иначе чем	3	1
на высшую	2	3
должно обнаружить	3	2
это делает	1	1
уже сказано	4	1
мы встречаемся	1	1
картину близкую	1	1
понятий является	3	1
другой стороны	9	2
мысли он	1	1
отношению к	1	10
что уже	2	2
связи как	1	1
к выводу	2	1
его развития	1	3
то и	1	1
к этому	4	1
развитии понятий	2	5
сохраняет свою	1	2
ход развития	6	3
объяснения это	1	2
и не	8	11
понятий но	3	2
лежит в	1	3
таким образом	25	18
по своему	4	2
связанные с	1	3
тогда когда	8	6
сравнению со	1	1
имеет свою	1	1
тем что	7	8
одно и	6	1
интеллектуальных операций	3	1
и мышления	3	1
смысле этого	7	1
все эти	5	2
в данном	2	2
мышления а	3	1
на словах	1	1
этого взгляда	1	1
сферу понятий	1	1
детских понятий	17	5
соответствующих программных	1	1
с самого	1	7
основе этого	2	2
и того	5	4
на его	3	3
как известно	3	7
не оставляет	1	1
языка в	1	2
перед нами	5	1
образом является	1	1
понятия анализ	1	1
понятия как	3	12
отличается от	2	3
по типу	2	2
слов и	1	3
и научные	1	3
своей природе	1	4
слово цветок	1	1
осознает их	1	1
силе и	1	1
тех отношений	1	1
с первого	3	1
в своем	4	7
стороны и	2	1
в нашем	4	4
не по	2	3
в приведенном	1	1
анализа и	2	1
два противоположных	1	1
не являются	3	2
и оказывается	1	2
детского мышления	24	2
как и	9	6
проделываемого научными	1	1
абстрактного понятия	1	1
должен был	1	3
на котором	2	2
понятий опережает	1	1
значения слов	3	1
раз в	2	3
более элементарным	1	1
и в	20	28
обоих этих	1	1
спонтанных понятий	10	15
при определении	2	1
снизу вверх	2	4
всех других	1	1
для овладения	1	3
последнего времени	2	1
истории умственного	2	2
но не	3	10
частности научных	2	1
если оно	1	1
для нас	4	2
что давала	1	1
понятий вообще	1	1
в ином	2	3
по существу	3	2
только два	1	1
бы он	1	1
понятия вообще	1	2
сложных и	1	1
в житейском	1	1
синтеза и	1	1
рабочей гипотезы	7	1
всю свою	1	2
с этим	5	4
но это	1	2
наличии соответствующих	1	1
различие в	3	1
когда он	3	2
ее в	1	2
расхождение между	2	1
знаем что	1	4
зрения развития	1	1
и развитием	2	5
конечно не	1	1
ребенка но	1	1
чем категория	1	1
это не	5	5
предмет поэтому	1	1
поэтому мы	1	2
понятий от	1	1
здесь в	1	1
в равной	3	1
но он	1	2
понятия в	8	6
того как	2	5
нам остается	1	2
это своеобразное	1	1
для мышления	1	1
казалось бы	1	2
ребенку в	1	1
прежде всего	2	2
тем и	1	3
применение этого	1	1
ступень в	3	5
эти слова	1	1
постановке проблемы	2	1
составляет основную	2	1
решающую роль	2	1
в зависимости	1	5
бы все	1	1
развития они	1	1
мысль что	1	2
в образовании	7	1
в результате	8	1
когда ребенок	2	3
ином отношении	1	1
особенности детской	3	2
обучением и	2	5
большей степени	1	1
не что	1	1
области научных	1	3
видов и	1	1
с этой	4	2
самого себя	2	1
мы попытались	1	1
этого вопроса	2	2
общих и	1	2
в совершенно	3	2
ситуации мы	1	1
содержится ключ	1	1
а только	3	2
которые могут	2	1
умственное развитие	3	1
совпадает с	1	4
значение для	1	3
в первую	4	3
оба понятия	1	2
мы называем	2	2
что ребенок	12	13
едва ли	2	1
научных тестов	1	1
самом деле	7	2
житейских понятиях	2	1
образовании новых	1	1
хотя и	1	3
понятий имеет	1	1
стороны развитие	1	1
механически как	1	1
например в	1	4
его только	1	1
то же	16	7
этот факт	1	2
словесного определения	1	2
не повторяет	1	1
развития это	1	1
мы могли	9	12
своего развития	10	4
что нам	1	2
обучение в	1	2
возникнуть в	2	1
к общему	2	2
стоят в	1	2
всем протяжении	2	1
мы видим	10	7
мысли начинает	1	1
научными понятиями	1	5
каждой ступени	1	8
но мы	1	3
понятий научные	1	1
развития мышления	1	1
точку зрения	1	2
два процесса	1	1
не идет	1	1
установить что	2	4
и переносятся	1	1
житейского и	1	1
экспериментального анализа	7	1
новое слово	2	1
затем уже	2	1
в научном	1	1
к ряду	1	2
верно и	1	1
в единую	1	1
эти процесса	1	1
один из	3	3
в действительности	5	1
экспериментального исследования	3	1
ясно что	2	4
процессами развития	1	1
истории развития	11	1
с точки	11	10
круга понятий	1	1
наших экспериментах	1	1
обучение является	1	1
мышления вообще	1	1
чем перейти	1	1
к этим	2	1
и ту	1	1
различие между	3	2
своей структуре	1	1
развития чем	1	1
понятий на	4	4
содержащейся в	1	1
мышления это	1	1
школьное обучение	4	1
обычно не	1	1
понятия и	9	10
при установлении	1	1
другим и	1	2
для одного	1	3
на каждой	2	11
но в	3	5
благодаря этому	1	1
очередь в	2	1
это мы	2	3
не имеет	2	6
сих пор	1	3
