2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part5_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part1_wordlist_2gram
герой бросает	1	3
все же	10	10
его в	6	9
в царство	7	3
совершенно естественно	2	1
к тем	1	1
должны прежде	1	1
культуры но	1	1
связь с	4	8
себе не	1	1
книге о	1	1
этих случаях	2	8
но змей	1	1
так например	6	2
подобно тому	1	1
довольно много	1	1
дело происходит	1	1
мифа о	1	2
к мифам	1	1
даже в	4	2
эти материалы	2	6
на основании	1	1
этим животным	1	1
себя за	1	1
и освобождает	1	1
воas неи	1	1
мы имеем	13	14
в иное	4	5
и к	1	1
право на	2	1
время обряда	1	2
у одного	1	1
обрядом в	1	1
и оно	1	1
как отражение	1	2
в могилу	2	1
как о	2	1
мы читаем	1	1
смерти в	1	1
же говорит	3	1
о геракле	1	1
материалы позволяют	1	1
нет но	1	1
и требует	1	3
мы здесь	3	4
то мы	4	1
не описывается	1	3
его и	2	2
связан с	1	2
все виды	1	1
его нет	1	1
харузин неи	1	1
то здесь	2	2
избушке и	1	1
и т	25	20
уже давно	1	1
уже довольно	1	1
в другой	1	3
в ту	2	1
нас от	1	1
еще и	2	1
и у	1	1
у них	1	1
и женится	1	1
означает что	4	2
то что	9	7
подземный мир	1	2
но как	1	1
из сказки	2	1
шаман желающий	1	1
не как	3	4
в каком	1	1
рассматривается как	1	1
в более	1	3
связи в	1	1
и от	2	1
работ по	1	1
имеем и	1	1
никак не	1	1
полное совпадение	1	1
все части	1	1
или для	1	1
наряду с	3	4
в особенности	2	3
она его	2	1
довольно рано	1	1
бы думать	1	1
другую форму	1	1
должна быть	5	1
представлением о	1	3
здесь обычно	1	1
в карман	1	1
это представление	2	2
основаны на	1	1
имеется и	1	3
в одном	5	1
истории его	1	1
некоторых местах	1	1
же представления	1	1
или на	3	2
так много	1	1
доклассовых народов	4	3
ей в	1	3
несмотря на	1	2
кузнечное дело	1	2
от себя	1	2
они в	1	1
та же	1	1
если бы	8	2
мы получим	2	1
прямо не	1	1
связи с	4	8
может иметь	1	1
уже как	1	1
в мифе	2	7
более ранних	3	1
они к	1	1
то время	3	1
что в	12	8
он с	1	1
герой попадает	3	1
в сказке	44	18
сад и	1	1
такие мифы	2	1
и они	1	2
а как	1	2
за ним	1	4
в своей	1	2
к сожалению	3	1
необходимости приводить	1	1
основе которого	1	1
или же	1	3
но если	2	1
вход в	6	1
друг с	4	2
в основе	4	1
непременная черта	1	1
но дело	1	1
его по	1	2
ранние формы	1	1
истории не	1	1
этом случае	1	7
мы устанавливаем	1	1
и социальной	1	1
что она	5	1
не знаем	2	3
как правило	4	1
очень часто	3	1
и я	1	1
ко мне	2	1
зависимости от	2	1
с представлением	1	2
и что	10	8
опять не	1	2
в североамериканском	1	1
связывается с	1	1
на север	1	1
многие другие	1	1
это давно	1	1
в стране	1	1
и все	1	3
никто не	2	3
мотив к	2	1
бы мы	2	2
еще одно	1	1
оно означает	1	1
что змееборство	1	1
что миф	1	2
он начинает	1	1
после того	1	3
для чего	1	1
уже видели	1	1
или он	1	2
найти в	1	1
из которых	3	2
как можно	1	2
стоит на	2	1
что эта	1	1
по отдельным	3	1
это положение	2	1
или нет	1	1
о смерти	6	1
наравне со	1	1
но тем	1	1
иметь в	1	1
фигурирует в	1	2
часто также	1	1
и так	1	1
не то	4	1
не может	15	6
могут быть	4	6
наша цель	1	1
там где	4	6
связано с	2	5
здесь будет	3	1
сказать что	5	2
мы видели	2	7
примеров можно	1	3
отнюдь не	1	1
здесь еще	1	3
далее следует	1	1
вместе с	6	22
герой за	2	1
истории этого	1	2
он должен	2	1
такого рода	1	1
в шкуру	4	15
чтобы попасть	2	1
в лесу	8	2
мертвых и	2	1
в том	9	6
мы знаем	4	8
представлений о	3	7
из своей	1	1
в противоположность	1	1
составные части	2	1
женится на	1	1
происходит в	1	1
и три	1	2
в его	5	12
наиболее примитивных	1	2
показывают как	1	1
д все	3	1
это время	2	2
обряда не	1	2
происходит не	1	1
в эдде	1	1
современной сказке	1	1
это можно	1	1
не мотивировано	1	1
на коня	1	1
посадили в	1	1
приводит к	2	1
царь не	1	1
о том	9	7
за ней	1	2
огромная литература	1	1
живет в	2	5
вариантов и	1	1
в избушке	2	2
возможно что	1	1
сказки в	3	3
создавшим его	1	1
его не	1	3
совершенно точно	1	1
братья с	1	1
на вопрос	2	1
на берегу	1	2
в виду	1	1
в руки	3	1
на то	4	2
еще в	2	2
во всей	2	1
обряд уже	1	2
такое утверждение	1	1
детей и	4	1
должны быть	4	1
впечатление что	1	1
в некоторых	2	4
быть не	1	1
главным образом	1	1
идет речь	1	1
как мы	3	5
это ясно	1	1
также в	1	1
карман не	1	1
по мере	2	2
относится к	2	1
народов так	1	1
известно что	1	1
может быть	25	17
то в	1	2
и его	3	9
сейчас же	1	1
очень многих	2	1
на ту	1	1
что как	1	1
где уже	1	2
одном случае	1	1
только тогда	1	2
в саду	1	1
мы получаем	1	1
приходит к	1	1
пока еще	1	1
мифе о	1	1
были бы	2	1
загробный мир	3	1
вовсе не	2	2
она не	1	2
нашей сказке	1	1
можно назвать	2	1
есть не	1	1
момент когда	2	1
это явление	2	1
отец его	1	1
что данный	2	1
мотив или	1	1
этого мотива	2	8
в виде	2	9
что герой	9	3
с тем	4	8
и раньше	1	1
они стали	1	3
я не	3	1
будем здесь	1	2
герой никогда	1	1
сказка и	9	1
за собой	2	1
из этого	2	1
сказки не	4	1
по всему	1	1
с огнем	1	2
что обряд	1	2
здесь не	4	1
не видел	1	1
даже если	1	1
во многих	2	1
совпадение между	1	1
из других	1	2
в глубине	2	1
как указано	1	1
ли он	3	2
бы в	2	1
увидим что	5	1
вслед за	6	1
которые приводят	1	1
выдает себя	1	1
герой сказки	1	1
где и	1	1
б в	1	2
на куски	1	1
отличие от	2	1
можно бы	1	3
царство или	1	1
она в	1	1
тот же	2	1
см неи	3	1
формы эти	1	1
неи этот	1	2
неи с	1	1
со стороны	2	2
шаг в	1	1
состоит из	1	3
таких примеров	1	2
это постоянная	1	1
рассматривать как	2	1
в этнографии	4	1
одно из	1	1
девушку в	1	1
должны будем	4	1
его сейчас	1	1
в частности	2	7
что здесь	5	3
нет ничего	1	1
с которой	1	1
африке и	1	1
то он	2	1
борьбы с	2	1
очень ясно	1	2
показывает что	3	5
здесь можно	2	2
не будем	5	5
типична для	1	1
ответ на	2	1
и даже	4	1
не было	1	1
через отверстие	1	1
и тем	2	4
того чтобы	1	3
то это	3	3
только в	11	7
приведем еще	1	1
в этой	6	3
ней и	1	1
о ней	1	1
другой стороны	5	8
со своими	1	2
гораздо шире	1	1
отношению к	3	2
само по	2	1
т е	10	16
после этого	1	2
что уже	1	1
некотором царстве	1	1
в мифах	1	6
то и	2	1
в роли	1	3
и затем	1	2
этого мы	1	2
зв в	1	1
с большой	1	2
к этому	2	2
вспомним что	1	1
форма его	1	1
и легко	1	1
в античности	1	2
как в	2	6
иной мир	3	6
что девушка	2	1
животного в	1	1
во всяком	1	1
и не	9	11
что у	1	4
мы уже	1	4
волосы на	1	1
здесь же	2	1
от этого	2	4
выше мы	3	2
таким образом	8	9
характер змея	1	1
представление имеется	1	1
в азиатских	1	1
тогда они	1	1
показывают что	5	3
не видели	2	1
связанные с	2	2
и сказка	1	1
тогда когда	2	2
в желудке	1	13
весь ход	1	1
тем что	3	10
отражено в	1	1
героя из	2	1
имеющимся в	1	2
сказка знает	2	2
в жизни	1	1
не пытается	1	1
не только	12	13
что наряду	1	1
он не	2	4
в основном	2	4
слагается из	1	1
герой получает	1	1
шаман в	1	1
все эти	4	8
в самых	1	1
дает нам	1	1
в истории	1	4
рассмотрим сперва	1	3
одним словом	4	1
как уже	2	1
в пределах	4	4
здесь он	1	2
том чем	1	1
эти примеры	1	2
и стали	1	1
тем же	1	1
совершенно ясно	1	4
и потому	2	2
слова в	1	1
в их	3	1
не при	1	1
с самого	2	1
перед собой	1	1
три пуда	1	1
временной смерти	1	3
иногда и	1	1
т д	22	18
некотором государстве	1	1
относится и	1	1
всего мы	1	1
представления о	3	3
о пути	1	1
материала в	1	1
в себе	2	1
люди не	1	1
здесь уже	1	1
и он	3	6
самой сказки	1	1
змея и	1	6
за это	1	1
или змей	1	1
сказке иногда	1	1
сказки очень	1	1
но оно	4	3
к тому	6	1
с появлением	1	5
из дому	5	2
на основе	5	1
таким же	1	2
утверждать что	3	1
что мотив	2	8
следующее заключение	1	1
перед нами	3	2
одной стороны	4	7
раньше чем	4	4
только как	1	1
на всю	1	1
в соответствии	1	1
в немецкой	2	1
социальной жизни	4	2
из них	3	2
античности и	2	1
с другом	3	2
очень разнообразных	1	1
очень разнообразны	3	1
и для	4	2
и многие	1	1
разнообразных формах	1	1
здесь найдем	1	1
мы в	2	1
а что	1	1
в америке	1	4
но даже	1	1
что делать	1	1
он умер	1	1
и уже	1	1
и эти	3	1
иногда в	1	1
увидим ниже	2	3
он попадает	2	1
по себе	3	2
не менее	6	4
еще не	7	8
знает что	1	1
своих детей	1	2
в мировом	1	1
под землей	1	2
архаические формы	1	1
другим более	1	1
целый ряд	1	1
так в	4	2
с ним	2	4
представляют собой	6	3
этого обряда	5	3
в конце	1	1
образом мы	2	2
в американских	2	1
же герой	1	1
не вполне	2	1
все еще	1	4
и конь	1	4
репертуаре сказки	1	1
иногда даже	1	2
и этим	2	2
доказывает что	1	1
изнутри а	1	2
приводить не	1	1
а в	7	3
тесно связана	1	1
более поздние	1	1
стоит избушка	2	1
и более	1	1
представляет собой	4	7
несколько подробнее	1	1
инициации и	1	1
видим в	1	1
в русской	2	3
и тогда	3	1
здесь видим	1	1
на них	2	2
эти формы	3	1
на происхождение	1	1
и вот	2	1
миф и	1	1
таких случаях	2	2
иное царство	6	4
и мифа	1	1
в своем	5	1
эти мифы	1	1
на которой	1	2
стороны и	1	1
мать героя	1	1
за словом	1	1
утверждают что	1	1
но с	1	1
в которую	3	2
на съедение	1	2
неи все	2	1
и на	4	8
природой и	1	1
за тридевять	2	4
часто это	1	1
не мешает	1	1
из каких-то	1	1
не по	2	1
крылатый конь	1	1
происхождение этого	1	2
сказке в	3	5
чтобы они	1	1
этот обряд	2	6
и поехал	1	1
идет по	1	1
съедение в	1	1
к сказке	3	3
который сам	1	1
нем и	1	3
для того	1	3
дом он	1	1
здесь материалы	1	1
посвящения уже	1	1
здесь имеются	1	1
как и	4	7
тому как	1	1
потому что	4	7
пространственных представлений	1	1
друг друга	1	3
что для	1	1
на котором	3	1
вывод что	2	1
совершенно неожиданно	1	1
ему в	3	3
в царстве	1	1
одно целое	1	1
на том	1	3
сказка содержит	1	1
когда герой	1	4
мы еще	3	1
в то	3	3
тридесятое царство	1	1
по отношению	3	2
предполагалось что	1	1
никогда не	14	3
сказки и	6	2
всех этих	2	1
тогда он	1	2
при посвящении	1	1
и в	28	25
дают нам	1	1
почему нужно	1	1
так же	7	5
так что	4	2
здесь вспоминается	1	1
приводят к	1	1
не видно	1	1
сказке совершенно	1	1
и меня	1	1
обряд и	1	3
из его	1	1
с этими	1	1
на деревьях	1	2
и только	2	1
но не	5	5
так как	6	11
существует огромная	1	1
герой в	1	4
материалы показывают	2	3
хотя в	1	1
наше рассмотрение	1	2
за нее	1	1
центр тяжести	1	2
ключ к	3	1
не в	9	6
в земле	1	1
как будто	4	1
для нас	13	5
даже не	2	1
и стала	1	2
восходит к	5	1
магических сил	1	1
сделать следующее	1	2
как герой	1	2
таком положении	1	1
сводится к	1	1
жизни народа	1	1
соответствует действительности	1	1
д то	1	1
мы должны	13	4
а сам	2	2
на этом	3	3
в которых	1	3
по существу	5	2
чаще всего	1	1
аф неи	1	5
представления у	1	1
подобных мифов	1	1
в пропасть	1	1
требует специального	3	1
черта в	1	1
быть рассмотрены	2	1
на нее	2	2
ее нужно	1	1
неи здесь	2	1
ясные следы	1	1
указывалось что	2	1
не совсем	3	6
в таких	2	3
форм производства	2	1
как это	3	1
видно по	2	1
что этот	2	2
с этим	4	5
царство мертвых	5	2
в африке	1	4
тех же	1	2
и с	4	3
змей и	1	5
именно из	1	1
но это	4	7
искать в	1	1
обряда и	2	2
много что	1	1
когда он	6	2
из дальнейшего	1	1
нет необходимости	2	3
ее в	5	2
знаем что	1	6
и хотя	1	4
животное или	1	1
не лезет	1	1
конечно не	2	1
о них	1	1
он видит	1	4
в репертуаре	1	1
я буду	1	1
также и	3	1
для этого	3	1
другой пример	1	2
мы это	1	1
вошел в	1	2
чтобы герой	1	1
это не	7	6
нет в	2	1
обряда под	1	1
этот момент	2	1
именно на	2	2
и вновь	1	2
дремучий лес	2	1
с другой	6	9
некоторое время	2	2
змей или	1	3
и др	7	3
один человек	1	1
а если	1	2
и сейчас	1	1
и как	2	3
оказывается в	1	1
она все	1	1
один мотив	2	1
здесь в	2	1
новым человеком	1	1
всем афанасьевском	1	1
но он	1	2
эти две	2	1
дело не	5	1
их от	1	1
из своего	1	1
того как	3	4
курьих ножках	5	1
было бы	7	1
близки к	1	1
а иногда	2	1
нас же	1	1
что такое	2	1
время посвящения	1	2
каких именно	1	1
как бы	2	2
этого обычая	3	1
мешает ему	1	1
в избушку	5	1
сказке и	2	1
случаи в	1	1
не обязательно	1	1
прежде всего	10	6
указывает на	2	1
их не	2	1
сказка отражает	3	1
есть широкая	1	1
должно было	1	2
что от	2	2
героя но	1	2
а с	2	1
далекий путь	1	1
змей но	1	3
и сюжетов	3	1
иной мир.<неи	1	1
на это	2	1
но и	10	13
но есть	1	2
к своему	2	1
сказке мы	1	1
же что	1	1
в ее	2	4
он может	1	2
а затем	2	7
до сих	5	2
в очень	2	1
не знает	5	1
тридевять земель	2	3
время в	1	2
это может	1	1
по воздуху	1	3
и мотива	1	1
в зависимости	2	1
том чтобы	2	2
это тоже	6	1
себе но	1	1
мы не	10	5
социальном строе	1	2
одной из	2	1
только тем	1	1
народов мы	1	1
себя в	2	6
сказках где	1	1
более позднее	1	1
мы можем	1	2
в подземный	1	1
во всем	3	2
если сравнить	1	2
уже выше	1	2
только для	2	1
от его	1	1
здесь мы	7	5
уже сейчас	1	1
на самом	1	1
мы рассмотрим	1	1
не мертвец	1	1
это происходит	2	2
власть над	1	1
и унес	2	1
выше указывалось	1	2
афанасьевском сборнике	1	1
ясно еще	1	1
в целом	2	3
ясную картину	1	1
еще ничего	1	1
что не	2	1
которая представляет	1	1
и пр	4	3
а не	15	2
заупокойном культе	1	2
русской сказке	2	4
живут в	1	1
и масла	1	1
этих мифов	1	1
значит что	1	2
с одной	4	7
в этом	8	10
она обычно	1	1
миф о	2	5
его это	1	1
время как	3	1
превращается в	4	7
с дочерью	1	1
у этих	1	1
обряд или	1	1
нам нет	1	1
подобного рода	1	1
эта деталь	1	1
аф в	1	1
примеры показывают	1	1
об этом	4	2
точно так	3	1
мифе часто	1	1
лучше всего	2	1
американских мифах	1	1
в образе	3	5
желудке чудовища	1	2
самые архаические	1	1
более древней	1	1
явление в	1	1
что мы	7	2
в некотором	2	2
пути умершего	1	1
несколько ближе.<неи	1	1
или даже	3	1
одним из	2	2
один раз	1	1
том как	2	2
территориальных границ	1	1
быть рассмотрено	1	1
и ее	1	1
и некоторые	1	1
в иной	4	7
попадает в	5	2
также что	1	3
они потеряли	1	1
постоянная черта	1	2
сказка сохранила	9	1
в тех	2	1
известных нам	1	1
сел на	2	1
на него	4	8
дальше и	1	1
этого не	1	1
самые разнообразные	1	1
связь и	1	1
например мы	1	1
как таковое	1	2
мы узнаем	1	2
оказывается что	1	2
одна из	2	2
же как	2	4
с обрядами	3	1
ссылаясь на	1	1
обрядов и	1	2
сам герой	1	1
возвращается домой	1	1
они часто	2	1
героя то	1	1
все это	4	4
