3gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part3_wordlist_3gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part1_wordlist_3gram
мы имеем и	1	2
не только в	1	1
вопрос о связи	1	1
в лесу не	1	2
с этим мы	1	1
и пр то	1	1
силу того что	1	1
можно было бы	3	1
хотя бы историю	1	1
этим мы еще	1	1
здесь можно было	1	1
о том что	3	2
на то что	4	1
друг с другом	3	1
вместе с тем	2	1
мы имеем дело	1	1
что иное как	1	3
в этом случае	1	5
еще не все	1	3
мы видим не	1	1
во многих местах	1	1
в большинстве случаев	4	1
это так то	1	1
видим что в	1	1
видим в сказке	1	1
образом мы видим	1	1
и наоборот так	1	1
подготовляет к браку	1	1
мотив может быть	1	1
здесь мы имеем	2	3
таким образом и	1	2
а так как	1	1
видим что герой	3	1
связь обряда посвящения	1	1
в сказке в	3	1
имеется и в	1	1
здесь мы наталкиваемся	2	1
царство мертвых и	1	1
в тех сказках	1	1
к сожалению однако	2	1
но и здесь	1	1
связь с царством	1	1
мы видели что	2	3
что и в	1	2
на самом же	1	1
как мы увидим	2	1
вступает в брак	1	2
так что ее	1	1
в сказке имеется	2	1
но в сказке	2	3
эти материалы позволяют	1	1
но и в	2	1
что здесь мы	1	1
а именно на	1	1
должна быть рассмотрена	1	1
и т д.<неи	2	1
теперь к сказке	1	1
и в сказке	1	1
что здесь не	1	1
см ниже гл	1	1
девушка раньше чем	1	1
не что иное	1	3
по ходу действия	2	1
в иной мир.<неи	1	1
нет мы увидим	1	1
в том что	4	5
в то время	3	2
в лесу это	1	1
материалов достаточно чтобы	1	1
видит перед собой	1	1
увидим ниже что	1	1
он находится в	1	1
во всем мире	1	1
всего мы должны	1	1
к нашей сказке	1	1
герой попадает на	1	1
и данный мотив	1	1
мы должны были	2	1
в иное царство	4	1
связаны между собой	1	1
в лес и	2	2
вступления в брак	1	5
тем не менее	6	5
в русской сказке	2	2
его в качестве	1	1
в соответствии с	1	1
за ним отправляется	1	1
сказка не сохранила	1	2
так же как	2	1
в связи с	3	3
должны были бы	2	1
тесно связан с	1	1
равно как и	1	1
он женится на	1	2
мы увидим ниже	2	2
это не совсем	1	1
во время обряда	1	1
по отношению к	3	2
с другой стороны	5	7
тех сказках где	1	1
именно так и	2	1
в лесу или	1	2
обряда посвящения с	1	1
бы историю самсона	1	1
с этим в	1	1
производства материальной жизни	1	1
мы наталкиваемся на	2	1
что сказка здесь	1	1
но они не	1	1
мы сейчас увидим	1	1
смысле этого слова	1	1
в наших материалах	1	1
то и здесь	2	2
все эти материалы	1	2
то что посвящаемый	1	1
что в сказке	2	3
в одном из	1	2
в этих случаях	2	7
но все же	3	2
в исторической действительности	6	1
событий в сказке	1	1
отправляющийся в царство	1	1
к сказке и	1	1
есть не что	1	1
но этим дело	1	1
и на них	1	1
которая в сказке	1	1
так в сказке	1	1
не означает что	2	1
в сказке не	2	1
в котором надо	1	1
в царство мертвых	5	2
на одну трудность	1	1
это или нет	1	1
вопрос можно дать	1	1
о том чтобы	1	1
пробыв некоторое время	1	1
с одной стороны	4	2
он попадает в	2	1
в царство смерти	1	1
но тем не	1	2
все же не	2	1
только в связи	1	2
в немецкой сказке	2	3
могут быть объяснены	1	1
видно что яга	1	1
к тому же	1	2
вход в аид	1	1
точно так же	3	2
уже выше мы	1	2
мы должны будем	4	1
своих детей и	1	1
мы знаем что	1	1
связь сказки с	2	1
в силу того	1	1
не представляют собой	1	2
таким образом мы	2	2
лесу или в	1	1
мы уже видели	1	3
с самого начала	2	1
в русских сказках	1	2
в сказке есть	2	3
что там где	1	1
сих пор нет	1	1
не будем здесь	1	2
одном из вариантов	1	2
до сих пор	5	5
с подобного рода	1	1
что сказка отражает	1	1
вдруг видит перед	1	1
в глубине леса	2	1
из этого можно	1	1
для нас вопрос	1	1
прежде всего мы	1	1
дом в лесу	1	2
в некотором государстве	1	1
смерть и воскресение	1	1
однако это не	2	1
после того как	1	1
т е с	1	1
выше мы видели	2	3
животный облик это	1	1
и здесь легко	1	1
достаточно чтобы установить	1	1
с материалом сказки	1	1
что в этом	1	1
это может быть	1	1
на этот вопрос	2	1
образом и здесь	1	1
сказки и в	1	1
мы должны считать	1	1
не совсем так	1	2
если бы кто-нибудь	1	1
можно установить что	1	1
лет т е	1	1
иное царство и	1	1
автор исходит из	1	1
во многих случаях	1	1
то время как	3	2
или нет мы	1	1
том что и	1	1
мы не будем	3	1
сказка и обряд	1	1
возможно что здесь	1	1
таких примеров можно	1	1
и в русской	1	1
заметить что в	1	1
подобно тому как	1	1
в американских мифах	1	1
из всех этих	1	1
на это здесь	1	1
соответствии с этим	1	1
историю самсона и	1	1
обстоит дело с	2	1
самсона и далилы	1	1
не может быть	7	1
самом же деле	1	1
выше указывалось что	1	1
связи с изучением	1	2
с представлениями о	3	1
три разные формы	1	1
герой попадает в	1	2
здесь имеет животный	1	1
сами по себе	1	1
так это или	1	1
не только на	1	1
сказка здесь отражает	1	1
и т д	22	15
там где уже	1	1
мы видим что	8	4
и должно было	1	1
в некоторых местах	1	1
если это так	1	1
только то что	1	1
надо сказать что	3	1
не все еще	1	2
зп и т	1	1
