3gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part1_wordlist_3gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part7_wordlist_3gram
это означает что	1	1
объявляет всенародный клич	1	1
не только в	5	1
приведем еще один	1	1
и что здесь	1	1
вопрос о связи	1	1
все же еще	1	1
при всем их	1	1
сюжет о человеке	1	1
до xix века	1	1
то ни было	1	2
можно было бы	1	3
это представление имеется	1	1
то что она	1	1
в том чтобы	2	1
тридевять земель в	4	1
о том что	5	3
вместе с тем	1	2
еще не все	3	1
по небу и	1	1
в этом случае	1	1
должны быть рассмотрены	1	1
в большинстве случаев	1	4
и что он	1	1
образом мы видим	2	1
до наших дней	1	1
русская сказка дает	1	1
но все это	1	1
вопрос о том	1	2
царь объявляет всенародный	1	1
он отправляется в	1	1
здесь мы имеем	2	2
дело не в	3	1
ответ на этот	1	1
таким образом и	1	1
вплоть до xix	1	1
сих пор мы	1	2
а так как	1	1
более или менее	1	5
никак не может	1	1
в мифе о	1	1
здесь мы видим	1	1
в сказке в	1	3
требует чтобы герой	1	1
и она не	1	1
в иных случаях	1	1
д т е	1	1
мы видели что	1	2
что и в	2	1
же еще не	1	1
как мы увидим	1	2
в этом дворце	1	1
но надо сказать	1	1
к тому что	1	1
в зависимости от	1	2
начинается с того	3	2
в тридесятое царство	3	1
неи таких примеров	1	1
первый взгляд не	1	1
на первый взгляд	4	2
но и в	2	2
ответить на вопрос	1	1
вызывает мысль о	1	1
и в сказке	6	1
об этом же	1	1
как историческое явление	1	1
поставить вопрос о	1	1
в тридесятом царстве	3	1
при вступлении в	1	1
же как и	1	1
того что царь	1	1
т д то	1	1
но он не	1	1
оно имеется уже	1	1
здесь можно усмотреть	1	1
в иной мир.<неи	1	1
это не так	1	1
в том что	4	4
в то время	2	3
отсюда видно что	3	1
может быть названо	1	1
не в целях	1	1
материалы показывают что	2	2
мы хотели бы	1	1
иногда начинается с	1	1
оно может быть	1	2
во время посвящения	2	1
эти материалы показывают	2	1
и т п	1	1
в иное царство	1	4
вступления в брак	1	1
тем не менее	4	6
в русской сказке	5	2
в таких случаях	1	2
мере того как	1	2
так же как	4	2
в связи с	1	3
нас не существенно	1	1
вместе с героем	1	1
это не совсем	1	1
мы увидим ниже	1	2
что они не	1	1
бы то ни	1	2
что же получилось?	1	1
по отношению к	1	3
с другой стороны	8	5
что сказка сохранила	2	3
что герой получает	1	1
в некотором царстве	1	1
и когда он	1	2
может быть понят	2	1
по его мнению	1	1
в современной сказке	1	1
этим создается почва	1	1
сказка начинается с	2	1
в нем и	1	1
за тридевять земель	5	2
что сказка здесь	1	1
и смысл этого	1	1
неи здесь мы	1	1
те же представления	1	1
в сказке как	2	1
то и здесь	1	2
посмотрим какую картину	1	1
в исторической действительности	1	6
но все же	2	3
раскроются перед нами	1	1
она никогда не	1	1
в этих случаях	10	2
земель в тридесятом	1	1
и в особенности	1	1
происходит в мифе	1	1
но так как	1	1
о том чтобы	1	1
с одной стороны	4	4
не всегда сразу	1	1
на которой он	1	1
в этой связи	1	1
но тем не	2	1
и тот же	1	2
мы увидим что	2	5
все же не	1	2
видим что сказка	1	1
берет с собой	1	1
точно так же	2	3
уже выше мы	1	1
мы знаем что	1	1
в любой момент	1	1
в другом месте	1	1
не представляют собой	1	1
таким образом мы	2	2
приводит нас к	1	1
не так часто	1	1
в русских сказках	2	1
волшебного помощника и	1	1
до сих пор	2	5
а иногда и	1	1
что во всех	1	1
то же что	2	1
в родовое объединение	2	1
отношению к сказке	1	1
т е если	1	1
по таким например	1	1
а именно в	1	1
другой же стороны	1	1
т д т	1	1
мы не можем	2	2
в чистом виде	1	2
и что это	1	1
после того как	2	1
т е с	1	1
один и тот	1	2
выше мы видели	1	2
создается почва для	1	1
на этот вопрос	2	2
образом и здесь	1	1
представлений о смерти	1	3
мы должны считать	1	1
не совсем так	1	1
друг на друга	1	1
мотив не может	1	1
то же самое	1	3
то время как	2	3
все дело в	1	1
с особой ясностью	1	1
и в конце	1	1
легко может быть	1	1
по мере того	1	2
и посмотрим какую	1	1
возможно что здесь	1	1
трудные задачи и	1	1
и в русской	2	1
в американских мифах	1	1
формы должны быть	1	1
между сказкой и	1	5
не может быть	3	7
для нас не	1	2
и здесь можно	1	1
выше указывалось что	1	1
исторической действительности это	1	3
героя но в	1	1
герой попадает в	1	1
в сказке оно	1	1
не только на	1	1
в сказке это	1	1
имеется очень много	1	1
и т д	16	22
сказка здесь отражает	1	1
о том как	1	1
мы видим что	3	8
эти примеры показывают	1	1
с другой же	1	1
с того что	3	3
в иной мир	1	3
все это не	1	1
что в сказке	2	2
надо сказать что	1	3
то что в	3	2
