2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part1_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part2_wordlist_2gram
все же	9	10
его в	10	6
в царство	7	7
где производился	1	1
вопрос как	1	1
встречается не	1	1
здесь необходимо	1	1
к тем	1	1
теперь к	1	1
связь с	4	4
себе не	1	1
так например	1	6
этих случаях	10	2
посмотрим теперь	1	1
обнаруживает что	1	1
в железную	2	1
подобно тому	3	1
в точности	1	2
дело происходит	1	1
его очень	1	1
широкая область	1	1
даже в	1	4
ни один	2	6
себя за	1	1
воas неи	2	1
мы имеем	15	13
в иное	5	4
и к	1	1
право на	3	2
время обряда	1	1
и оно	1	1
своего отца	1	2
как явление	1	1
было ему	1	1
с такими	1	1
можно напомнить	1	1
а есть	1	1
не подходи	1	1
кроме того	2	1
же говорит	1	3
как о	1	2
когда обряд	1	1
дают ему	1	1
избушку а	1	1
мы здесь	6	3
из таких	1	1
социальной организации	1	1
не описывается	2	1
то мы	2	4
его и	4	2
связан с	5	1
так и	5	9
в другой	4	1
избушке и	1	1
и т	19	25
при таком	1	1
случаях попадает	1	1
когда мы	2	2
ранних стадиях	1	1
обрядом и	1	1
элементы сказки	1	3
к своей	1	1
у них	1	1
данного сюжета	1	1
фольклориста а	1	1
очень близки	1	1
этого мотива.<неи	1	1
то что	12	9
ты идешь?	1	1
но как	1	1
из сказки	1	2
на землю	1	1
здесь однако	1	1
магической силы	2	1
сразу после	2	1
д к	3	1
в каком	1	1
в более	1	1
имеем и	2	1
родители иногда	1	1
волосы на	1	1
на смерть	2	2
наряду с	6	3
в особенности	2	2
следовало бы	1	3
самый факт	2	1
она его	1	2
с падением	1	1
другую форму	1	1
представлением о	1	1
обратном порядке	1	1
вопроса необходимо	1	1
это представление	1	2
в русских	3	1
в одном	5	5
иное как	2	1
же представления	1	1
тому же	2	1
или на	4	3
попадают в	4	1
мы обратимся	1	1
ей в	1	1
приведенных выше	1	1
яги неияга	1	1
несмотря на	1	1
социальной и	1	1
к которому	5	5
связи с	8	4
может иметь	1	1
такова задача	1	1
в мифе	2	2
более ранних	2	3
что в	12	12
герой попадает	1	3
до наших	1	1
в сказке	21	44
требует чтобы	1	1
так оно	2	1
что их	1	2
и они	4	1
а как	1	1
за ним	1	1
данный обряд	1	1
в своей	1	1
у австралийцев	1	1
и установить	1	1
но если	3	2
вход в	6	6
друг с	1	4
все в	1	1
его по	1	1
но дело	1	1
значения этого	1	1
отвез в	1	1
этом случае	5	1
можно усмотреть	2	1
и социальной	2	1
она дает	2	2
что она	5	5
не знаем	1	2
очень часто	4	3
ко мне	2	2
зависимости от	1	2
и что	6	10
явление которое	1	1
исторической связи	1	1
в й	1	2
здесь интересно	1	1
лесу это	1	1
еще одну	1	2
в стране	1	1
никто не	1	2
с изучением	1	2
социальным строем	1	1
детей в	8	3
свою умершую	1	3
искать свою	1	1
не фольклориста	1	1
умер и	2	1
этом можно	1	1
хлеба и	1	1
после того	3	1
отправка в	1	2
смерти что	2	1
или он	3	1
найти в	1	1
как можно	1	1
уже видели	4	1
что эта	2	1
в них	1	1
для фольклориста	1	3
это положение	1	2
о смерти	1	6
иметь в	2	1
часто также	1	1
в основу	1	1
этому поводу	1	2
умершую жену	3	3
и так	2	1
не то	1	4
или старик	1	1
а он	1	1
не может	5	15
могут быть	2	4
неи как	1	1
о связи	2	1
то чего	3	1
интересный случай	1	1
египетском заупокойном	2	1
обрядов посвящения	1	1
там где	1	4
сказать что	2	5
мы видели	2	2
формы этой	2	1
отнюдь не	1	1
не раньше	2	1
человеком мы	1	1
вместе с	7	6
это один	1	2
он должен	2	2
и вызывает	2	1
и братья	1	1
здесь идет	1	1
чтобы попасть	1	2
в лесу	15	8
имеет какую-то	1	1
мы знаем	11	4
представлений о	1	3
в том	6	9
происходит в	2	1
в его	6	5
д все	1	3
это время	1	2
происходит не	1	1
в отдельности.<неи	1	1
отметим что	1	1
при которой	1	1
животный облик	3	1
делать не	1	1
не мотивировано	1	1
из всего	1	1
надо сказать	1	3
позднее в	1	3
приводит к	2	2
в последней	1	1
о том	3	9
уходят в	1	1
русских сказках	2	1
живет в	2	2
в избушке	9	2
возможно что	2	1
его не	2	1
нечто вроде	1	1
на вопрос	2	2
в виду	2	1
в руки	2	3
на то	3	4
другом месте	2	1
да и	2	1
не знаешь	3	1
случаи когда	1	3
обратимся к	2	1
имеется в	2	1
сад а	1	1
детей и	1	4
бы ему	1	1
впечатление что	1	1
этот страх	1	1
в некоторых	2	2
быть не	1	1
что ее	3	1
не все	2	4
главным образом	2	1
идет речь	1	1
как мы	1	3
но его	2	1
также в	2	1
однако не	1	2
по мере	3	2
можно указать	1	1
так чтобы	1	2
он очень	1	1
может быть	17	25
не должен	4	5
мы нашли	1	2
и его	3	3
вопросом о	1	1
не можем	1	3
ни с	1	1
очень многих	1	2
произнести слово	1	1
нужно было	1	1
на охоту	1	1
в саду	1	1
одном случае	2	1
косвенным признакам	1	1
мифе о	1	1
эта сторона	1	1
вовсе не	1	2
она не	5	1
она знает	1	1
исходили из	1	1
нашей сказке	2	1
можно назвать	1	2
есть не	1	1
момент когда	2	2
это явление	2	2
в тех	2	2
этого мотива	5	2
пока не	4	2
что герой	5	9
с тем	9	4
образе яги	1	1
сторона дела	2	1
сказки с	2	6
будем здесь	1	1
герой никогда	2	1
на дерево	2	1
который в	1	1
оказывается хозяйкой	1	1
за собой	1	2
из этого	1	2
к дереву	1	1
из спины	1	1
этой детали	1	1
часто бывает	1	1
что обряд	1	1
здесь не	2	4
как указано	3	1
путь к	1	1
каждый из	1	1
и сделал	1	1
увидим что	3	5
родство этих	1	1
вслед за	1	6
герой сказки	1	1
выдает себя	1	1
к которой	1	1
в золотой	1	2
на куски	4	1
отличие от	1	2
можно бы	1	1
так велик	1	1
он за	1	1
тот же	1	2
этот материал	2	3
формы эти	1	1
неи этот	3	1
еще что	1	1
соответствует той	1	1
русской сказки	1	2
см неи	5	3
со стороны	1	2
это постоянная	2	1
как он	3	2
это делает	1	1
и между	1	2
в этнографии	1	4
уже на	3	1
одно из	2	1
наталкивается на	1	1
нас к	1	1
что здесь	4	5
в частности	1	2
нашей сказки	1	1
нет ничего	2	1
с которой	2	1
сказке косоручка	1	1
которому она	1	1
следующее если	1	1
немецкой сказке	2	2
входят в	1	1
очень ясно	1	1
показывает что	4	3
здесь можно	5	2
не будем	4	5
всякий раз	1	1
ответ на	1	2
не было	2	1
всем мире	1	1
взять на	1	1
например у	1	1
что яга	6	3
не отражены	1	1
того чтобы	2	1
то это	6	3
только в	6	11
приведем еще	1	1
в этой	4	6
ней и	1	1
вводит в	1	1
другой стороны	2	5
так сказать	2	1
она прилетает	1	1
тесно связаны	1	3
отношению к	3	3
главе но	1	1
на сказку	1	1
после этого	4	1
и становятся	1	1
т е	29	10
когда она	3	1
в мифах	4	1
нисхождение в	1	1
чтобы понять	2	1
одна сторона	1	1
зв в	2	1
к этому	1	2
вспомним что	2	1
почему именно	1	1
в античности	3	1
как в	5	2
которая некогда	1	1
что девушка	1	2
иной мир	4	3
сказки зулу	2	1
и не	11	9
что у	2	1
связи со	1	1
мы уже	6	1
животного в	1	1
себе а	1	1
синяя борода	2	2
выше мы	3	3
лежит в	1	1
й главе	1	1
таким образом	7	8
тогда они	1	1
показывают что	2	5
века и	1	1
связанные с	1	2
и сказка	1	1
тем что	4	3
весь ход	1	1
имеет свою	1	1
иногда сам	1	1
и сказкой	1	2
можно установить	2	1
в системе	2	1
материал в	2	1
пока же	1	2
в жизни	2	1
аф или	1	1
это и	1	1
не только	18	12
что наряду	1	1
он не	8	2
в основном	2	2
есть еще	1	2
слагается из	1	1
из избушки	1	1
смысле этого	2	1
там же	1	2
и пить	1	1
в самых	1	1
все эти	4	4
дает нам	2	1
еще на	1	1
в египетской	1	1
в истории	1	1
рассмотрим сперва	1	1
в пределах	1	4
здесь он	1	1
итак чтобы	1	1
и стали	2	1
отец или	3	1
совершенно ясно	2	1
и потому	1	2
родовым строем	1	1
герой уже	2	1
руки героя	1	2
слова в	2	1
с самого	2	2
в прошлом	1	1
какую-то связь	1	3
не знают	2	3
в их	3	3
временной смерти	4	1
дома или	1	1
т д	18	22
относится и	1	1
не будут	1	1
неи что	2	1
представления о	5	3
не сообщается	1	1
его крови	1	1
в себе	4	2
и он	1	3
к тому	5	6
нельзя было	1	1
из дому	1	5
на основе	1	5
мы рассматривали	1	1
что мотив	1	2
из другой	1	1
и этот	1	1
в эту	2	1
в преисподней	1	1
доме в	2	1
перед нами	2	3
смерти но	1	2
в поле	1	1
одной стороны	3	4
раньше чем	3	4
факт но	1	1
как нам	1	1
в немецкой	2	2
из них	2	3
ничем не	1	1
очень разнообразны	2	3
с другом	1	3
и для	2	4
разнообразных формах	1	1
самое что	1	2
ниже гл	1	1
здесь найдем	1	1
мы в	2	2
в америке	2	1
эта старуха	2	1
что мальчика	1	1
он умер	2	1
эти вещи	1	1
в египетском	2	1
и эти	2	3
начальные элементы	1	1
религии но	1	1
иногда в	1	1
увидим ниже	4	2
после чего	1	1
по пути	1	1
герой должен	1	2
по себе	1	3
тогда и	2	1
нами как	1	1
не менее	1	6
еще не	9	7
некоторым косвенным	1	1
с ним	1	2
глаз не	1	1
относиться к	1	1
так в	3	4
представляют собой	3	6
социальной организацией	1	1
этого обряда	2	5
образом мы	1	2
же герой	1	1
не вполне	1	2
все еще	2	1
доказывает что	1	1
один сюжет	1	2
приводить не	2	1
и этим	1	2
а в	12	7
этого делать	1	1
можно судить	1	1
половой зрелости	1	3
более поздние	2	1
стоит избушка	1	2
и более	2	1
представляет собой	5	4
только с	2	2
видим в	1	1
в русской	5	2
с одним	3	1
нам важно	2	1
эти формы	1	3
бы его	1	1
это одно	1	1
таких случаях	2	2
иное царство	4	6
необходимо еще	1	1
получиться впечатление	1	1
на которой	2	1
но она	1	1
за то	1	2
но с	2	1
и на	4	4
неи все	3	2
лес в	1	3
сюжетов в	1	1
вплоть до	1	1
если герой	1	1
в сторону	1	1
которые в	1	2
в лес	27	8
вводился в	1	1
свет на	3	1
герой иногда	4	1
сказке в	3	3
на одной	1	1
временная смерть	1	1
к браку	1	2
в сказке.<неи	1	1
чтобы они	1	1
этот обряд	1	2
нас пока	2	1
идет по	1	1
отправляется в	2	1
баба-яга и	1	1
со сказкой	1	4
к сказке	2	3
по его	1	2
сказки по	1	1
здесь материалы	1	1
это за	2	3
как и	2	4
этого дома	1	1
или божественных	1	1
что обряды	1	1
должен был	3	3
тому как	3	1
свою дочь	3	1
потому что	9	4
друг друга	1	1
и жертвоприношение	1	1
на котором	2	3
этом обряде	2	1
куски и	2	1
ней так	1	1
по этому	1	2
мнение что	2	1
змея она	1	1
в зулусской	1	1
мы еще	1	3
в то	1	3
и то	2	1
когда герой	2	1
по отношению	3	3
никогда не	15	14
сказки и	1	6
прилетает к	1	1
дом в	2	1
тридесятое царство	4	1
главе книги	1	1
на более	1	5
всех этих	3	2
при посвящении	3	1
и в	15	28
связь сказки	1	2
как оно	1	2
так же	13	7
это наблюдение	1	1
случаях как	1	2
последней главе	1	1
так что	6	4
здесь вспоминается	1	1
не просто	2	3
не видно	1	1
так как	14	6
обряд и	1	1
из его	1	1
южной америке	1	1
и только	2	2
но не	2	5
герой в	3	1
хотя в	3	1
на природу	1	2
наших дней	1	1
имеем один	1	1
в стороне	1	3
не в	7	9
объяснение все	1	1
ключ к	2	3
этом они	1	1
в земле	2	1
царь или	1	1
для нас	4	13
как будто	3	4
восходит к	1	5
жену это	1	1
для всех	1	2
чем это	1	4
и приобретает	1	1
сводится к	1	1
д то	1	1
а сам	1	2
мы должны	4	13
не могут	1	2
