3gram	Vygotskiy_Myshlenieirech_partition_part6_wordlist_3gram	Vygotskiy_Myshlenieirech_partition_part1_wordlist_3gram
научных и спонтанных	1	2
из-за того что	1	1
в самом конце	1	1
удивительно поэтому что	1	1
не только в	1	1
из того что	5	3
мы попытались в	1	1
ассоциативной психологии так	1	1
сказал бы что	1	1
ступенями в развитии	1	1
силу того что	1	5
можно было бы	3	5
с этой проблемой	1	1
в настоящей работе	2	1
может быть выражена	2	2
нас к установлению	1	1
все эти особенности	1	1
направлении и в	1	1
и именно в	1	1
особенности детского мышления	2	1
письменной речи и	1	3
ступени в развитии	1	2
для того чтобы	15	8
но с точки	1	1
умственном развитии ребенка	1	1
на то что	3	4
друг с другом	4	5
вместе с тем	5	2
и то что	1	2
этой точки зрения	1	1
естественно ожидать что	1	1
на каждом шагу	1	1
на первый план	2	1
является то что	2	1
на самом деле	1	1
в том числе	1	1
может быть выражено	1	3
могли бы сказать	2	2
не только не	1	2
как и в	1	1
в наших опытах	2	1
зависимости от этого	1	1
и в силу	1	1
в свете этих	1	1
друг от друга	3	1
потому что в	1	1
в детском возрасте	9	1
как раз и	1	1
в первую очередь	3	3
потому что они	1	1
можем заключить что	1	1
в этом исследовании	2	1
иначе как путем	1	1
таким образом что	3	1
уже сказано выше	1	1
из которых одна	1	1
в школьном возрасте	3	8
в основе этого	1	2
в заключение этой	1	1
в мышлении ребенка	1	2
которые могут быть	1	1
что именно потому	1	1
скажем только что	2	2
и спонтанных понятий	1	2
стороны речи и	1	1
той или иной	1	1
не иначе как	1	4
мы видели что	1	3
мы могли бы	5	9
что у ребенка	1	1
в этом пункте	1	1
и связи с	1	1
того факта что	2	1
спонтанных понятий ребенка	1	4
как раз в	1	2
к тому что	3	7
в зависимости от	2	5
тот факт что	1	1
с первого взгляда	1	1
и в этом	1	1
как и все	1	1
от того что	2	6
в интересующих нас	1	1
новой постановке проблемы	1	1
одной и той	2	3
по сравнению со	1	1
время как в	2	1
что именно в	1	1
потому что ребенок	1	1
то обстоятельство что	1	1
психологической точки зрения	1	1
является как бы	1	2
и не может	1	2
по сравнению с	5	14
ничего другого как	2	1
в одной и	1	2
том что мы	1	2
действительности представленной в	1	1
с которыми мы	1	1
когда мы говорим	1	2
так же точно	9	3
же как и	4	1
то что мы	1	2
остается до сих	2	1
в наших глазах	1	1
мышления и на	1	1
мы начинаем понимать	1	2
нечто такое что	1	1
к высшим и	1	1
в том что	15	19
речью в этом	1	1
в то время	5	6
развития научных понятий	2	5
в работах пиаже	1	1
мы не станем	4	2
об обучении и	1	1
оказывается не в	1	1
именно в силу	1	1
к выводу что	4	1
том что развитие	1	1
естественно возникает вопрос	1	1
в одной точке	1	1
вперед по сравнению	1	1
ко всем остальным	1	1
ступень в развитии	1	4
которое гласит что	1	1
только в самом	1	1
в их развитии	1	1
связаны между собой	1	1
этого явления в	1	1
тем не менее	1	1
по своей структуре	2	1
возникает у ребенка	1	1
но вместе с	4	1
так же как	5	6
и как бы	1	1
с мыслью взрослого	1	1
приводит к тому	2	1
первого шага в	1	1
в свою очередь	3	1
по мере роста	1	1
в том же	1	2
так как мы	1	1
с функциональной стороны	1	1
при переходе от	2	5
по отношению к	7	10
в равной мере	2	1
и к его	1	1
с другой стороны	9	2
в отличие от	1	1
сам по себе	3	1
связей и отношений	2	1
речевого мышления в	3	1
эти же самые	1	1
кроме того что	1	1
на всем протяжении	2	1
нашего исследования и	1	1
смысле этого слова	3	1
обнаруживает тенденцию к	1	1
друг по отношению	1	1
в целом мы	1	1
отношению к другу	1	1
один из важнейших	1	1
в данном случае	2	1
станет ясно что	1	1
и том же	1	2
и включает в	1	1
в значении слова	1	1
мы видим таким	3	1
именно в этом	2	2
в этом вопросе	3	2
отдельными и изолированными	1	1
нам остается еще	1	1
детской мысли для	1	1
единица может быть	1	1
нам думается что	5	5
в чем заключается	1	1
можно сказать что	4	6
целый ряд особенностей	1	1
с одной стороны	8	1
школьном возрасте и	1	1
наши исследования показали	1	1
том числе и	1	1
в психологическом смысле	1	1
в ответ на	1	1
обучении и развитии	1	1
вместо того чтобы	2	2
в этом отношении	4	3
представить себе что	1	2
собственном смысле слова	1	1
реальных понятий ребенка	1	7
бы сказать что	2	2
детской мысли в	1	1
друг к другу	1	3
точно так же	1	1
ничего принципиально нового	1	1
научных понятий ребенка	1	1
состоят в том	1	1
того что оно	1	1
развития понятий в	1	1
в силу того	1	5
в собственном смысле	5	1
тому что он	1	4
мысли в этом	1	1
связаны друг с	1	1
и той же	2	3
таким образом мы	1	2
с самого начала	8	7
в самом деле	2	1
потому что он	1	4
у ребенка не	1	2
содержат в себе	1	1
функции мы не	1	1
то очевидно что	1	1
в настоящей главе	1	1
до сих пор	4	3
едва ли не	1	1
сравнению с тем	1	1
эгоцентризм детской мысли	1	1
по самому своему	1	1
ребенка по сравнению	1	1
в известной части	1	1
том что в	2	1
не содержат в	1	1
с точки зрения	18	10
в двух моментах	1	1
то что я	1	1
этот центральный пункт	1	1
сравнению с его	1	1
о чем мы	1	1
и функции мышления	1	2
случай более общего	1	1
в новом направлении	1	2
частный случай более	1	2
мы не можем	1	1
в этом смысле	1	2
видим таким образом	3	1
одном и том	1	2
связи между отдельными	1	2
в направлении к	1	1
исследование показало что	1	1
содержит в себе	1	1
о связи между	1	1
таким образом оказывается	1	1
независимо от того	2	2
в сущности говоря	2	4
с другом в	2	1
в силу этого	3	1
что он не	1	1
с тем и	1	2
никогда не могло	1	1
на этот вопрос	2	2
развития значений слов	1	3
себе дорогу к	2	1
то новое что	1	1
своеобразного пути развития	1	1
исследования показали что	1	3
мы можем заключить	1	1
не в состоянии	2	2
в конце концов	1	1
то же самое	3	6
с этим вопросом	1	1
то время как	4	5
по мере развития	3	1
в этом возрасте	1	3
с психологической точки	1	1
пиаже но и	1	1
своим собственным законам	1	1
психологического исследования и	1	1
вопрос о природе	2	1
с этой точки	1	1
структурная психология не	1	1
не может быть	5	2
и в отношении	3	1
другой стороны как	1	1
в умственном развитии	1	1
от того на	1	1
мы видели уже	1	1
в ряду других	1	1
этом отношении нам	1	1
развитии мышления мы	1	1
состоит в том	1	2
в каком отношении	1	1
остается в силе	1	2
в этой области	1	2
опыты показали что	1	1
логикой мечты и	1	1
заключается в том	6	5
в раннем возрасте	2	1
к другу на	1	1
только тогда когда	2	1
и тем самым	3	5
в нашем исследовании	2	1
в развитии мышления	6	1
не удивительно поэтому	1	1
только то что	1	2
и отношений как	1	1
надо сказать что	1	1
то что в	1	1
