2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part3_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part1_wordlist_2gram
все же	10	5
его в	6	3
в царство	7	4
вместе в	1	1
к тем	1	1
теперь к	1	2
связь с	4	6
так например	6	1
только постепенно	1	1
этих случаях	2	7
из возможных	1	1
сейчас увидим	1	1
подобно тому	1	1
дело происходит	1	1
иногда с	3	2
из приведенных	1	3
даже в	4	2
эти материалы	2	2
ни один	6	2
наконец если	1	3
мы имеем	13	19
в иное	4	1
и к	1	3
право на	2	1
это или	1	1
время обряда	1	1
оговорить термин	1	1
получает от	1	1
но здесь	1	1
в могилу	2	2
в наших	1	2
независимо от	1	2
видим не	1	1
мы читаем	1	1
не представляют	1	2
смерти в	1	3
кроме того	1	1
всем его	1	1
волшебного средства	2	2
материалы позволяют	1	1
и всей	1	1
нет но	1	1
мы здесь	3	4
от нее	1	1
то мы	4	2
его и	2	4
связан с	1	2
так и	9	2
вдруг видит	1	1
в другой	1	4
сказок типа	1	1
коня на	1	1
и т	25	16
уже давно	1	2
избушке и	1	1
при таком	1	1
итак мы	1	1
не видать	1	1
ранних стадиях	1	1
и у	1	3
этот лес	3	1
означает что	4	1
то что	9	7
но как	1	1
на землю	1	2
не как	3	1
в каком	1	1
рассматривается как	1	1
этой мысли	2	1
с дарителем	1	1
связи в	1	3
и от	2	3
имеем и	1	3
и пошел	1	2
никак не	1	1
на смерть	2	3
в етот	1	1
историю самсона	1	1
в особенности	2	2
самый факт	1	1
бы думать	1	1
должна быть	5	1
не мотивируется	1	1
в русских	1	3
в одном	5	2
дома чтобы	1	1
имеется и	1	1
иное как	1	3
некоторых местах	1	1
тому же	1	2
попадают в	1	2
ей в	1	1
мы наталкиваемся	2	1
они в	1	2
если бы	8	6
ты знаешь	1	1
связи с	4	6
же деле	1	1
между собой	4	1
то время	3	2
что в	12	15
герой попадает	3	3
нас в	2	1
в сказке	44	50
сад и	1	1
волшебного помощника	1	1
это слишком	1	1
однако в	2	1
в фольклоре	1	1
в начале	3	1
и они	1	4
а как	1	1
за ним	1	3
часто являются	1	1
к сожалению	3	1
в своей	1	1
у австралийцев	1	1
хотя он	2	1
но если	2	1
вход в	6	1
друг с	4	1
наоборот так	1	1
непременная черта	1	1
предпосылки что	2	1
девушка здесь	1	1
они считались	1	1
этом случае	1	5
можно усмотреть	1	1
что она	5	5
она дает	2	1
как правило	4	2
ко мне	2	2
очень часто	3	3
и что	10	2
что родители	1	1
и воскресение	1	1
еще одну	2	2
лесу это	1	1
в стране	1	2
и все	1	3
не ходи	2	2
никто не	2	2
на этот	2	1
в особый	1	1
с изучением	2	2
детей в	3	2
одет в	1	1
ты не	5	2
хлеба и	1	1
после того	1	2
для чего	1	1
уже видели	1	3
имеет животный	1	1
как можно	1	1
стоит на	2	3
в них	1	6
или нет	1	1
есть исторически	1	1
но тем	1	2
не есть	2	1
три брата	1	1
и так	1	2
не то	4	1
действия и	3	1
а он	1	5
очень мало	2	1
не может	15	4
могут быть	4	5
о связи	1	4
то чего	1	1
интересный случай	1	1
там где	4	7
связано с	2	4
обрядов посвящения	1	1
сказать что	5	3
мы видели	2	13
формы этой	1	1
примеров можно	1	1
отнюдь не	1	1
здесь еще	1	1
