2gram	Vygotskiy_Myshlenieirech_partition_part2_wordlist_2gram	Vygotskiy_Myshlenieirech_partition_part1_wordlist_2gram
все же	3	4
затрагивает целый	1	1
по нашему	1	1
от действительности	1	5
между которыми	1	2
у пиаже	2	3
лет на	1	1
характер с	1	1
в развитии	12	26
мышлением и	3	7
прямо говорит	3	1
не является	9	9
и логическое	1	1
до лет	8	2
часть характерных	1	1
в известном	2	2
то что	17	20
рассматривается как	2	3
основной вывод	1	1
выразительных движений	2	1
своих исследованиях	1	1
наряду с	1	2
другой своей	1	1
возникает вопрос	1	1
что первичной	2	1
несмотря на	2	4
мышления и	40	16
связи с	3	9
и той	2	2
между собой	5	1
речи к	1	7
он является	1	2
и социальным	1	1
пиаже в	6	8
ум ребенка	1	5
сказал бы	1	1
на первый	2	1
что можно	1	3
представляется с	1	1
речь есть	1	1
проблемы речи	2	1
все более	3	1
мы говорим	1	1
и речи	38	13
нашей мысли	1	1
и онтогенетического	1	1
в жизнь	2	1
переходные формы	1	1
из которых	3	3
действия и	2	3
могут быть	3	2
с психологической	2	1
из которого	1	1
связано с	2	1
деятельности ребенка	7	4
к пониманию	2	1
не слово	1	2
сознания и	3	1
создает сама	1	1
о языке	1	2
в его	14	2
и мышлением	1	1
заключительных словах	1	1
бывает у	1	1
который мы	2	1
другом месте	6	2
во всей	4	5
сходных с	1	1
развития детского	2	7
говоря словами	3	2
она по	1	1
к которым	1	4
по мере	4	1
эти влияния	1	1
не можем	1	3
т.е деформируются	2	1
внутренняя речь	4	3
речью в	2	2
вовсе не	3	6
который является	1	1
в филогенетическом	3	1
к ним	1	1
пиаже сознательно	1	1
совершенно последовательно	1	1
за собой	2	2
из этого	5	1
практической деятельности	1	2
решения вопроса	1	1
мысли с	1	4
наступает лишь	1	1
бы в	5	1
в мышлении	1	2
от речи	2	4
сравнению с	5	5
этом в	1	1
ребенку извне	1	1
а вместе	1	1
уже сказано	6	3
мы встречаемся	1	1
может интересовать	1	1
связаны между	1	1
этих обеих	1	1
но до	2	1
как говорит	2	2
учения о	6	2
как процесс	1	2
с генетической	4	1
ответ на	3	1
вывод который	1	1
другой стороны	9	1
дела не	1	1
отношению к	7	5
к выводу	4	6
идет о	2	3
то и	3	1
к этому	4	4
но для	1	2
нас проблемы	2	1
и не	9	7
мн др	1	1
лежит в	2	3
таким образом	26	14
и речью	2	6
связанные с	1	1
тогда когда	3	5
тем что	6	2
одно и	2	1
и мышления	11	3
этой основной	4	1
смысле этого	3	3
на точку	1	1
все эти	4	3
вот что	1	1
эту пору	1	3
для всего	1	2
в данном	2	3
факта что	3	1
ребенка является	2	1
например почему	1	1
филогенетическом развитии	1	1
с самого	8	1
мы находим	3	6
что является	2	1
эгоцентрической речи	38	13
в ход	1	1
на примере	2	1
является основным	2	1
как известно	3	6
мы неизбежно	1	1
перед нами	5	2
пиаже прямо	2	1
как если	2	1
говорили выше	2	2
или действительность	1	1
это мышление	1	1
пиаже сводит	1	1
до конца	1	1
отличается от	1	1
зрения биологической	2	1
показывает как	1	1
нами как	1	1
в борьбе	1	1
человеческой речи	8	12
опыт говорит	1	1
тех фактов	1	1
целым рядом	1	1
пиаже это	1	1
влияет на	1	1
существенным для	1	1
анализа для	1	1
положение в	1	1
пиаже а	1	1
своей природе	2	1
отражение действительности	1	1
переходная форма	1	2
и отношение	2	1
тех отношений	1	1
дело в	2	1
в поведении	3	2
