2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part2_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part6_wordlist_2gram
все же	8	9
его в	5	10
в царство	11	7
отдельных случаев	1	3
которое на	1	1
так например	3	1
связь с	11	4
себе не	1	1
чрезвычайно много	1	1
этих случаях	1	10
которые были	1	2
подобно тому	1	3
в точности	1	1
не все	1	2
британской новой	1	1
напоминают нам	1	1
некоторых случаях	2	2
даже в	2	1
ни один	1	2
он прежде	1	1
из него	2	2
мы имеем	14	15
в иное	5	5
и к	1	1
от обряда	1	1
подошел к	1	1
и оно	1	1
в северной	2	2
как существо	2	1
как о	1	1
является и	3	1
а есть	1	1
кроме того	3	2
в тело	1	2
что при	2	5
последний этап	2	1
случае уже	1	1
из таких	1	1
то мы	1	2
не описывается	1	2
его и	1	4
связан с	6	5
так и	5	5
книге мертвых	2	2
и т	10	19
на весах	1	1
в подобные	1	1
когда мы	2	2
всем что	1	1
в городе	2	1
у них	4	1
думает что	1	1
он же	1	1
и почему	1	3
тем самым	2	2
то что	6	12
но как	4	1
на землю	4	1
чтобы его	1	1
в более	6	1
имеем и	3	2
на смерть	1	2
всегда присущ	1	1
на задний	1	1
наряду с	3	6
в особенности	1	2
охраняющие вход	3	1
всех сторон	1	4
с падением	1	1
представлением о	2	1
обратном порядке	1	1
другую форму	1	1
это представление	12	1
в свою	1	1
несколько человек	1	1
в русских	1	3
здесь так	1	1
иное как	1	2
можно найти	1	5
бы заняться	1	1
в одном	3	5
заключению что	3	1
или на	1	4
мы обратимся	1	1
несмотря на	1	1
мы перейдем	1	1
прийти к	1	1
может иметь	2	1
в обоих	1	1
по линии	1	1
в мифе	4	2
ни в	2	2
е его	1	1
более ранних	6	2
к одному	1	1
что в	12	12
только после	1	4
лесного дома	1	1
остается при	1	1
вокруг него	3	1
в сказке	23	21
случаях мы	1	1
рыба и	2	1
он является	1	2
на горе	1	1
и они	2	4
а как	1	1
женщин и	1	1
в своей	3	1
у австралийцев	1	1
но если	1	3
в вавилоне	1	1
вход в	4	6
случаев в	2	2
друг с	1	1
на острове	1	2
что можно	1	1
но дело	1	1
с его	4	1
этих двух	1	1
же эта	2	1
как только	3	1
и пришли	1	1
можно усмотреть	1	2
этом случае	6	5
что она	3	5
очень часто	5	4
в австралии	2	1
о чем	2	1
себе в	4	1
зависимости от	2	1
и что	5	6
пермской сказке	1	2
в й	1	1
здесь интересно	2	1
еще одну	2	1
не происходит	3	3
в стране	1	1
никто не	2	1
эта сказка	1	1
указать на	1	1
детей в	1	8
сообщает что	2	1
нам кажется	2	1
на земледелие	2	1
переносится на	1	1
что на	1	1
и о	1	1
и эту	1	1
часто является	1	1
миф объясняет	1	1
стоим перед	1	1
после того	2	3
они сели	1	1
уже видели	3	4
или он	2	3
фрэзер в	1	1
в них	3	1
для фольклориста	3	1
о смерти	9	1
в преисподнюю	1	1
явление так	1	1
можно возразить	1	1
часто также	1	1
день они	1	1
как предок	1	1
более позднюю	1	1
с обрядом	1	4
выше таким	1	1
не может	6	5
могут быть	3	2
неи как	1	1
следующим образом	1	1
о связи	1	2
интересный случай	2	1
из которого	1	1
там где	5	1
зная что	1	1
в пермской	1	2
мы видели	11	2
сказать что	3	2
в бывшей	1	1
вместе с	8	7
и вызывает	1	2
это всегда	1	1
чтобы попасть	1	1
в лесу	1	15
по-видимому не	1	1
имеет какую-то	1	1
уже ясно	2	1
представлений о	7	1
субститут некогда	1	1
мы знаем	2	11
здесь говорится	1	1
в том	12	6
царства мертвых	5	1
в его	5	6
только у	1	2
его уже	1	2
е у	4	1
д все	1	1
смерть есть	1	1
животный облик	1	3
и может	1	2
он приписывает	1	1
надо сказать	1	1
других народов	1	1
приводит к	1	2
позднее в	1	1
в связи	1	5
о том	7	3
уходят в	1	1
несколько выдержек	1	1
русских сказках	1	2
см в	1	2
живет в	2	2
этот мотив	5	4
в подземное	1	1
его не	2	2
похожи на	1	1
теперь ты	1	1
есть ли	1	2
на вопрос	1	2
нечто вроде	1	1
в руки	2	2
на то	2	3
же сохраняют	1	1
в животное	1	2
другом месте	1	2
случаи когда	2	1
обратимся к	1	2
имеется в	3	2
бы ему	1	1
в долганском	1	3
в некоторых	2	2
frazer неи	1	3
главным образом	3	2
как мы	4	1
однако не	1	1
она имеет	2	1
также в	1	2
другие предметы	1	1
по мере	1	3
можно указать	2	1
выхода из	1	1
может быть	11	17
не должен	1	4
и можно	1	1
и его	7	3
случаях когда	3	1
в одной	2	4
как полагают	1	1
правда в	1	1
его тело	1	1
то самое	2	1
одном случае	1	2
в огне	1	1
в саду	1	1
которой стояли	1	1
они приносят	1	1
в потусторонний	1	1
мифе о	5	1
эта сторона	2	1
ней на	1	1
из воды	1	1
голова и	1	1
подтверждается материалами	1	1
его проглотить	1	1
вовсе не	2	1
она не	3	5
если этот	1	1
который является	1	1
мертвых это	3	1
у якутов	5	1
есть не	1	1
это явление	2	2
в тех	3	2
этого мотива	4	5
пока не	2	4
что герой	2	5
с тем	4	9
здесь нет	2	2
сказки с	1	2
герой никогда	1	2
за собой	5	1
из этого	3	1
к дереву	1	1
нам сказка	1	1
в отдельности	1	1
этой детали	1	1
некоторые детали	1	1
здесь не	2	2
как указано	3	3
его у	1	1
его еще	1	1
обряде посвящения	1	1
увидим что	2	3
представления и	2	2
бывшей британской	2	1
в золотой	3	1
быть именно	1	1
на куски	1	4
отличие от	1	1
можно бы	1	1
на которых	1	1
жизнью и	1	1
сказке она	2	3
он за	1	1
его к	1	1
мотив в	1	1
неи этот	4	3
могло быть	2	1
и действительно	3	1
русской сказки	1	1
и других	3	1
же мы	5	2
здесь нас	1	1
со стороны	3	1
как он	6	3
д здесь	1	1
одно из	1	2
наталкивается на	2	1
у ворот	1	1
в таком	1	1
именно как	1	1
пришли в	1	2
нас к	5	1
что здесь	3	4
в частности	3	1
интересы и	1	1
нашей сказки	1	1
как говорит	1	1
на небо	8	1
через некоторое	1	1
показывает что	3	4
достаточно полно	1	1
на этой	2	2
здесь можно	7	5
очень ясно	2	1
не будем	2	4
не было	3	2
и очень	1	1
например у	3	1
не отражены	1	1
того чтобы	1	2
то это	5	6
с ними	2	2
приведем еще	1	1
только в	5	6
в этой	2	4
другой стороны	8	2
также есть	1	1
покажет нам	1	1
отношению к	2	3
сказках других	1	1
после этого	4	4
т е	22	29
в мифах	4	4
когда она	1	3
бы что	1	1
царство в	4	1
его с	3	1
нисхождение в	1	1
одна сторона	2	1
приведенных случаях	1	1
к этому	3	1
вспомним что	1	2
сказках типа	1	2
что душу	2	1
на ней	1	1
не подтверждается	1	1
сказке герой	5	1
и эта	3	1
и вполне	1	2
в античности	4	3
к заключению	3	1
почему именно	1	1
как в	6	5
иной мир	3	4
от этого	3	1
связи со	1	1
и не	10	11
что у	2	2
мы уже	6	6
но вместе	1	1
волосы на	2	1
с образом	1	2
например на	2	1
выше мы	1	3
й главе	1	1
подробную разработку	1	1
таким образом	12	7
быть разрешен	1	2
показывают что	5	2
связанные с	1	1
тем что	5	4
имеет свою	1	1
на море	1	1
выдержек из	1	1
и сказкой	1	1
который может	1	1
уже в	1	2
можно установить	1	2
иногда сам	1	1
в жизни	1	2
такое же	1	1
не только	10	18
связь этого	1	1
но кто	1	1
сказке говорится	1	1
наше изучение	1	1
он не	2	8
говорит он	2	1
что наряду	2	1
есть еще	2	1
леса и	1	2
смысле этого	1	2
там же	3	1
дает нам	2	2
