3gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part6_wordlist_3gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part1_wordlist_3gram
базисом на котором	1	1
на более ранних	1	2
не только в	1	4
мы имеем и	1	3
в высокой башне	2	1
в прямом смысле	1	1
можно было бы	3	2
должны помнить что	1	1
в обратном порядке	1	1
с царством мертвых	1	1
для того чтобы	1	1
тридевять земель в	1	2
здесь можно было	1	1
о том что	3	4
что наряду с	1	1
друг с другом	3	1
на то что	4	1
и с чего	1	1
вместе с тем	2	3
народов например у	1	1
что иное как	1	1
в этом случае	1	6
с представлением о	1	2
уже не может	1	1
власть над природой	1	1
более высокой ступени	1	1
в долганской сказке	1	1
видим в сказке	1	1
здесь мы имеем	2	4
с социальными институтами	2	1
таким образом и	1	2
и тем не	2	1
сих пор мы	2	2
более или менее	5	1
влечет за собой	1	2
принесения в жертву	1	1
в мифе о	1	4
в сказке в	3	1
представлениями о смерти	2	3
быть случаи когда	1	1
например у австралийцев	1	1
ли коротко ли	1	5
что и в	1	2
того чтобы попасть	1	1
в тридесятое царство.<неи	1	1
коса непокрытая краса	1	1
наряду с этим	1	1
мы видели что	2	3
богатырского коня и	1	1
в зависимости от	2	1
это так называемая	1	1
и в обратном	1	1
в тридесятое царство	1	1
кот в сапогах	1	1
мы имеем например	1	1
связи сказки с	1	1
стрелец-молодец сел на	1	1
на первый взгляд	2	1
сказка и миф	2	1
но и в	2	2
в этом направлении	1	1
должна быть рассмотрена	1	1
для этой цели	1	1
герой никогда не	1	1
и т д.<неи	2	2
и в сказке	1	3
чтобы попасть в	2	1
представления о природе	1	1
на съедение в	1	1
но никогда не	1	1
в тридесятом царстве	1	3
не что иное	1	1
при этом он	1	1
же как и	1	1
здесь можно усмотреть	1	1
в свете сравнительных	1	1
том что она	1	1
там где нет	1	1
прямом смысле этого	1	1
в том что	4	5
в греческом мифе	1	2
в то время	3	3
означает что здесь	1	1
так например в	4	1
отсюда видно что	1	2
это не значит	1	1
за вход в	1	1
материалы показывают что	2	2
сел на своего	1	1
мы хотели бы	1	1
можно не входить	1	1
мотива в сказке	1	1
одной стороны и	1	1
эти материалы показывают	1	2
роль с одной	1	1
герой получает от	1	1
и данный мотив	1	1
только одна сторона	1	1
в иное царство	4	5
еще ясно так	1	1
какую картину дает	1	1
тем не менее	6	1
в русской сказке	2	6
один из видов	1	1
мере того как	2	1
сказка не сохранила	1	1
здесь интересно будет	1	1
она не знает	1	1
должны были бы	2	1
так же как	2	1
тесно связан с	1	1
в древней мексике	1	1
какую-то связь с	2	1
по отношению к	3	2
с другой стороны	5	8
таким образом в	1	1
и когда он	2	1
нет необходимости приводить	1	1
в дальний путь	1	1
еще ничего не	1	1
для нас же	1	1
с этим в	1	2
производства материальной жизни	1	1
институтами родового строя	1	1
в подземный мир	1	1
в современной сказке	1	1
о смерти а	1	1
за тридевять земель	2	3
магическая власть над	1	1
это приводит нас	1	1
не может попасть	1	1
мы сейчас увидим	1	1
смысле этого слова	1	1
картину дает нам	1	1
все эти материалы	1	2
золотая коса непокрытая	1	1
необходимости приводить все	1	1
т д мы	1	1
посмотрим какую картину	1	1
но все же	3	2
в этих случаях	2	1
знаем что в	1	1
и освобождает девушку	1	1
есть не что	1	1
к этой же	1	1
земель в тридесятом	1	1
не означает что	2	1
и в особенности	1	1
в царство мертвых	5	4
но так как	1	3
в царство смерти	1	2
с одной стороны	4	7
герой очень часто	1	1
в царство мертвых.<неи	1	1
все же не	2	1
нам еще пригодится	1	1
должно было способствовать	1	1
о проглоченных и	1	1
точно так же	3	2
первобытных народов например	1	1
под угрозу урожай	1	1
в другом месте	1	1
таким образом мы	2	1
в жизни народа	1	1
мы уже видели	1	3
приводит нас к	1	2
в русских сказках	1	1
не так часто	1	1
даже в тех	1	2
имеет какую-то связь	1	1
в й главе	1	1
целью воздействовать на	1	1
не значит что	1	1
к тому чтобы	1	1
проглоченных и извергнутых	1	1
когда мы рассмотрим	1	1
своего богатырского коня	1	1
ясно вытекает что	1	1
до сих пор	5	4
а иногда и	1	1
но в целом	1	1
что сказка отражает	1	1
после этого наступает	1	1
этой же категории	1	1
не всегда одинаково	1	1
т д если	2	1
сказка восходит к	1	1
долго ли коротко	1	5
перед нами как	1	2
за молодильными яблоками	1	1
в чистом виде	2	1
производственным базисом на	1	1
никто не видел	1	1
после того как	1	2
и поехал за	1	2
выше мы видели	2	1
но не всегда	2	1
по всему миру	1	2
это может быть	1	1
на этот вопрос	2	1
представлений о смерти	3	3
друг на друга	1	1
й главе книги	1	1
коня и поехал	1	2
сказке но и	1	1
то время как	3	3
по мере того	2	1
главе книги мертвых	1	1
интересно будет привести	1	1
мы не будем	3	2
одним из таких	1	1
подобно тому как	1	1
мы обратимся к	1	1
соответствии с этим	1	1
но дело меняется	1	1
обстоит дело с	2	1
не может быть	7	3
высокой ступени культуры	1	1
с представлениями о	3	5
на первых порах	2	1
как один из	1	1
не может считаться	1	1
на своего богатырского	1	1
о том как	1	3
в сказке это	1	1
и т д	22	8
связан с представлениями	1	1
иногда не только	1	1
и знает что	1	1
поехал за тридевять	1	2
вход в царство	2	2
эти примеры показывают	1	1
все же было	1	1
древней мексике в	1	1
мы видим с	1	1
в меньшей мере	1	1
т д все	3	1
в иной мир	3	1
пока не будут	1	1
только то что	1	2
надо сказать что	3	1
