4gram	Bakhtin_FransuaRableINarodnaiaKultura_partition_part2_wordlist_4gram	Bakhtin_FransuaRableINarodnaiaKultura_partition_part7_wordlist_4gram
и во всей деятельности	1	1
второй половине xix века	1	1
в истории средневековой литературы	1	1
в средние века были	1	2
нельзя сказать где кончается	1	1
большую или меньшую роль	1	1
мы еще вернемся в	1	1
непрерывного брожения благоговения и	1	1
мы имеем в виду	2	1
очень яркое выражение в	1	1
в эпоху рабле была	1	1
для смерти и нового	1	1
менипп или путешествие в	1	1
во второй половине xix	1	1
и до наших дней	1	1
как мы уже говорили	1	2
у рабле не только	1	1
но и в отношении	1	1
на самом же деле	1	1
благоговения и страха божия	1	2
смерти и нового рождения	1	1
xiv и xv веков	1	1
в то же время	9	6
брожения благоговения и страха	1	1
то же время это	1	1
дело в том что	2	1
мы уже говорили что	1	1
власти и старой правды	1	1
но в то же	3	3
то же время в	1	1
старой власти и старой	1	1
от непрерывного брожения благоговения	1	1
