4gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part1_wordlist_4gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part2_wordlist_4gram
в иное царство и	2	1
искать свою умершую жену	1	1
только в одном случае	1	1
здесь можно было бы	1	1
и в русской сказке	1	1
если это так то	1	1
есть не что иное	1	1
в тот момент когда	2	1
сих пор мы рассматривали	1	1
и т д все	1	3
мы этого не знаем	1	1
в й главе книги	1	1
т д все эти	1	1
по некоторым косвенным признакам	1	1
и т д то	1	1
на более ранних стадиях	1	1
в египетском заупокойном культе	2	1
по мере того как	2	2
но если это так	1	1
образом мы видим что	1	1
чего дома не знаешь	3	1
на куски и вновь	1	1
что он умер и	2	1
мы уже видели что	1	1
таким образом мы видим	1	1
не фольклориста а этнографа	1	1
не что иное как	2	1
выше мы видели что	1	2
в последней главе но	1	1
в том что они	1	2
говорит д к зеленин	1	1
охраняет вход в царство	1	2
мы увидим что герой	1	1
вход в царство мертвых	1	1
д к зеленин зеленин	1	1
вход в иное царство	2	2
мы знаем что в	2	1
но в отличие от	1	2
имеет какую-то связь с	1	1
мы не будем здесь	1	1
как мы увидим ниже	1	1
й главе книги мертвых	1	1
между обрядом и сказкой	1	1
может получиться впечатление что	1	1
по этому поводу говорит	1	1
о смерти но и	1	1
в связи с изучением	1	1
в одном случае мы	1	1
до сих пор мы	1	2
после того как он	1	1
