3gram	Vygotskiy_Myshlenieirech_partition_part6_wordlist_3gram	Vygotskiy_Myshlenieirech_partition_part5_wordlist_3gram
ту мысль что	2	1
в первом случае	1	3
анализа иначе говоря	1	1
ином отношении к	1	1
для того чтобы	14	8
все равно что	1	1
проблема обучения и	1	1
но с точки	1	1
умственном развитии ребенка	2	1
в частности научных	2	1
этой точки зрения	4	1
что иное как	1	1
на первый план	1	1
на самом деле	1	1
могли бы сказать	2	2
вопрос о том	3	1
известные нам факты	1	1
не только не	3	2
в наших опытах	1	1
этом и заключается	1	1
низший порог обучения	1	2
бы в специальном	1	1
самой своей природе	2	4
усваивает иностранный язык	1	1
усваивает слово цветок	1	1
с помощью которого	2	1
и образования научных	1	1
известного к неизвестному	1	1
путем проб и	1	1
не иначе как	2	4
той или иной	1	1
его и произвольно	1	1
мы могли бы	6	9
но уже из	1	1
в зависимости от	2	5
так что в	2	1
от того что	2	6
одного и того	3	4
с устной речью	1	1
в том смысле	1	2
новообразований школьного возраста	1	1
научные понятия и	1	1
развитием научных и	1	2
по своей психологической	2	1
так же точно	1	3
а потому что	2	1
между развитием научных	1	1
в том что	11	19
оказывается не в	2	1
ко всем остальным	1	1
ступень в развитии	2	4
иностранный язык в	1	1
тем что оно	1	2
сравнению с устной	1	1
к началу школьного	1	1
показывает что в	1	1
эту точку зрения	1	2
то что ребенок	3	6
что он упал	1	1
экспериментальных понятий к	1	2
слово цветок чем	1	1
совпадает с кривой	1	1
первого осмысленного слова	1	1
по своему значению	1	1
так же как	7	6
в отличие от	2	1
повторения или воспроизведения	1	1
в процессе развития	3	1
и письменной речи	4	2
ребенок приходит к	1	1
сдвига или смещения	1	1
проб и ошибок	1	1
развития родного языка	4	1
развития родного и	1	1
кроме того что	1	1
и неспонтанных понятий	1	1
с другом но	1	1
иное отношение к	3	2
протяжении школьного возраста	2	1
мы видим таким	1	1
оси основных новообразований	1	1
приводят нас к	1	1
всем протяжении школьного	1	1
на сегодняшний день	1	2
наши исследования показали	1	1
том числе и	1	1
обучении и развитии	1	1
житейских и научных	1	6
понятиями по самой	1	1
от всякого следа	2	1
два независимых друг	1	1
детской мысли в	1	1
одновременно из действия	1	1
проистекающих одновременно из	1	1
устной и письменной	3	2
отношение между обучением	1	1
понятий для того	1	1
в собственном смысле	1	1
таким образом мы	1	2
с самого начала	5	7
в самом деле	2	1
каждого отдельного ученика	1	1
осознанию и овладению	1	1
какие звуки он	1	1
в отношении понятий	3	1
обучения в развитии	1	1
путь от известного	1	1
основных новообразований школьного	1	1
склоняет и спрягает	2	1
отдает себе отчета	1	1
ребенка от того	1	1
с точки зрения	9	10
нам остается только	1	1
мышления и не	1	1
ряда соподчиненных понятий	1	1
осознанность и произвольность	2	2
но как раз	1	1
мы не можем	1	1
в этом смысле	1	2
частности научных понятий	1	1
иного отношения к	1	1
к другим понятиям	1	6
в силу этого	1	1
будет так же	1	1
системы научных понятий	1	1
сохраняет свою силу	1	2
в своем развитии	4	4
но мы знаем	1	1
родного языка и	4	3
иностранного языка и	1	1
это не имеет	1	1
но не может	1	1
ребенок к этому	1	1
общности между понятиями	2	14
в том какие	1	1
к реальным понятиям	1	2
и житейских понятий	4	5
не совпадает с	1	1
а научные понятия	1	1
в умственном развитии	2	1
очередь не может	1	1
потому и может	1	1
в большей мере	1	1
о том как	2	1
в отношении которых	1	1
отношений общности которые	1	1
не то что	3	1
только в отношении	1	1
заключается в том	5	5
и произвольные функции	1	1
в его сознании	1	1
требует от него	1	2
как показывает исследование	2	6
удалось установить в	1	2
это часто бывает	1	1
но в этом	1	1
отношение к предмету	1	2
оба эти вопроса	1	2
в процессе обучения	5	7
и что можно	1	1
и того же	3	4
он склоняет и	2	1
первостепенное значение для	1	1
отношения между обучением	2	1
а не как	1	1
данной ступени развития	1	1
ребенок усваивает в	1	1
высших психических функций	5	2
является то что	2	1
значений слов так	1	1
упал с велосипеда	2	1
его отношение к	2	2
точки зрения обоих	1	1
вокруг оси основных	1	1
те же самые	1	3
могли бы сейчас	1	2
отчета в том	2	1
как частный случай	2	3
и научные понятия	1	3
что иностранный язык	2	1
никак не может	1	1
от известного к	1	1
именно то что	1	1
и спонтанных понятий	1	2
могли установить что	1	1
если бы оно	1	2
восприятия и памяти	1	3
того что он	1	2
психологической точки зрения	1	1
языка тот не	1	1
же как и	1	1
но он не	4	1
развитием не только	1	1
развития научных понятий	2	5
в экспериментальном исследовании	1	1
на высшую ступень	5	2
развития в этом	1	1
для объяснения этого	1	1
силу одного того	1	1
от звучащей стороны	1	1
если бы ребенок	1	1
в развитии понятий	1	5
в свою очередь	3	1
спонтанных и неспонтанных	2	1
в силу одного	2	2
по отношению к	12	10
с другой стороны	2	2
значит что он	2	1
того что ребенок	1	1
иной акт схватывания	1	1
нашей рабочей гипотезы	1	1
могли бы установить	1	1
так и по	1	2
в сфере научных	1	1
ребенок раньше усваивает	1	1
их развития в	1	1
поэтому мы и	1	1
есть не что	1	1
это сказывается в	1	1
что он должен	1	1
и овладение ими	2	1
целый ряд особенностей	1	1
обучения для развития	1	1
влияние обучения на	1	2
что кто не	1	1
