3gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part2_wordlist_3gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part1_wordlist_3gram
на куски и	1	2
на более ранних	1	1
не только в	1	4
мы имеем и	1	1
изложенные здесь материалы	1	1
исходили из сказки	1	1
можно было бы	3	3
то что она	1	1
кроме того есть	1	1
в обратном порядке	1	1
здесь можно было	1	2
о том что	3	2
что наряду с	1	1
друг с другом	3	1
на то что	4	2
вместе с тем	2	5
не фольклориста а	1	1
в египетском заупокойном	1	2
еще не все	1	1
что иное как	1	2
в этом случае	1	5
последней главе но	1	1
их никогда не	1	1
это так то	1	1
в сказке косоручка	1	1
так велик что	1	1
проникнуть в царство	1	1
образом мы видим	1	1
до наших дней	1	1
более ранних стадиях	1	1
дело не в	1	2
что герой иногда	1	1
не раньше чем	1	1
сих пор мы	2	2
где производился обряд	1	1
влечет за собой	1	1
в мифе о	1	1
здесь мы видим	1	2
представления о смерти	1	1
в сказке в	3	1
с обрядами посвящения	1	1
но это дело	1	1
но в отличие	2	1
между обрядом и	1	1
дома не знаешь	1	3
мы видели что	2	1
лес в сказке	1	1
наряду с этим	1	2
д все эти	1	1
также может быть	1	1
как мы увидим	2	1
каждый из этих	1	1
в зависимости от	2	1
куски и вновь	1	1
только в одном	2	1
в тридесятое царство	1	3
по себе а	1	1
мы имеем например	1	1
связи сказки с	1	1
что в обряде	1	1
того как он	1	1
в это время	1	1
что он умер	1	2
взять на себя	1	1
а именно на	1	1
ее так что	1	1
выдает себя за	1	1
но и в	2	2
и т д.<неи	2	1
герой никогда не	1	2
и в сказке	1	2
чтобы попасть в	2	1
см ниже гл	1	1
но никогда не	1	1
при вступлении в	1	1
не что иное	1	2
куда ты идешь?	1	1
т д то	1	1
здесь можно усмотреть	1	1
д к зеленин	1	2
герой попадает к	1	1
в том что	4	5
в лесу это	1	1
так например в	4	1
в руки героя	2	1
тот момент когда	1	2
фольклориста а этнографа	1	1
кое-что объясняет в	1	1
он находится в	1	1
во всем мире	1	1
в обрядах инициации	1	1
говорит д к	1	1
но если это	1	1
только одна сторона	1	1
в иное царство	4	4
в лес и	2	4
в его крови	1	1
тем не менее	6	1
мы этого не	1	1
в русской сказке	2	5
мере того как	2	2
в таких случаях	2	2
один из видов	1	1
она не знает	1	1
в связи с	3	4
так же как	2	4
иметь в виду	1	2
мы увидим ниже	2	4
во время обряда	1	1
одном случае мы	1	1
какую-то связь с	2	1
в южной америке	1	1
по отношению к	3	3
с другой стороны	5	2
том что они	2	1
и когда он	2	1
некоторое время в	1	1
в отличие от	2	1
в лесу или	1	1
для нас же	1	1
о смерти но	2	1
по его мнению	1	1
с этим в	1	1
в избушке и	1	1
в зулусской сказке	1	1
неи все эти	2	1
но они не	1	2
искать свою умершую	1	1
в другом тексте	1	1
смысле этого слова	1	1
здесь идет речь	1	1
вход в иное	2	3
очень разнообразны и	1	1
в этих случаях	2	8
но все же	3	4
знаем что в	1	2
к зеленин зеленин	1	1
есть не что	1	1
так в сказке	1	1
что это за	3	2
в царство мертвых	5	5
но так как	1	1
с одной стороны	4	3
герой очень часто	1	1
в этой связи	1	1
к яге это	1	1
мы увидим что	5	3
в немецкой сказке	2	2
видно что яга	1	1
к тому же	1	2
по некоторым косвенным	1	1
точно так же	3	6
тем что они	1	1
увидим что герой	1	1
мы знаем что	1	10
связь сказки с	2	1
что мы имеем	2	1
в другом месте	1	2
таким образом мы	2	1
мы уже видели	1	3
с самого начала	2	2
ниже пока же	1	1
в русских сказках	1	2
имеет какую-то связь	1	1
в й главе	1	1
чего дома не	1	3
когда мы рассмотрим	1	1
очень близки к	1	1
и что они	1	2
не будем здесь	1	1
до сих пор	5	6
в последней главе	1	1
на дерево и	1	1
египетском заупокойном культе	1	2
находится в преисподней	1	1
перед нами как	1	1
мы не можем	2	1
уже видели что	1	2
после того как	1	2
об этом можно	1	1
слагается из ряда	1	1
т е с	1	1
выше мы видели	2	1
пор мы рассматривали	1	1
некоторым косвенным признакам	1	1
этому поводу говорит	1	1
в одном случае	1	2
это может быть	1	1
за то что	1	1
об этом обряде	1	1
ж ст или	1	1
й главе книги	1	1
можно установить что	1	1
в тот момент	1	2
иное царство и	1	2
и в нем	1	1
по мере того	2	2
главе книги мертвых	1	1
мы не будем	3	2
попадает к яге	1	1
получиться впечатление что	1	1
и в русской	1	1
обрядом и сказкой	1	1
подобно тому как	1	3
мы обратимся к	1	1
соответствии с этим	1	1
по этому поводу	2	1
охраняет вход в	2	2
не может быть	7	2
в этой роли	1	1
выше указывалось что	1	1
связи с изучением	1	1
а может быть	1	1
этого делать не	1	1
как один из	1	1
при этом они	1	1
не только на	1	1
и для нас	1	1
о том как	1	1
и т д	22	18
мы видим что	8	5
может получиться впечатление	1	1
вход в царство	2	1
мы здесь найдем	1	1
свою умершую жену	3	1
примеров видно что	1	1
т д все	3	1
он умер и	1	2
в иной мир	3	4
так как оно	1	1
если это так	1	1
пока не будут	1	1
что в сказке	2	1
надо сказать что	3	1
смерти но и	1	1
этого не знаем	1	1
