4gram	Bakhtin_FransuaRableINarodnaiaKultura_partition_part7_wordlist_4gram	Bakhtin_FransuaRableINarodnaiaKultura_partition_part8_wordlist_4gram
и те и другие	1	2
в некоторой своей части	1	1
таким образом и в	2	1
в том числе и	2	2
века во всех странах	1	1
в третьей книге есть	1	1
начала и до конца	3	2
превращение крови в вино	1	1
с путем жака картье	1	1
был тесно связан с	1	1
как мы уже говорили	1	1
и до наших дней	1	1
том или ином виде	1	1
с начала и до	3	2
путь в утопическую страну	1	1
были чрезвычайно распространены в	1	1
то же время этот	1	1
иерархической картины мира и	1	1
средние века во всех	1	1
бы оно ни было	1	2
на самом же деле	1	1
и в романе рабле	2	1
распространены в средние века	1	1
в то же время	10	9
как бы оно ни	1	1
то же время это	1	1
в средние века во	1	1
в том или ином	1	1
дело в том что	2	2
в этом своеобразном ряду	1	1
мы уже говорили что	5	1
всей раблезианской системы образов	1	1
но в то же	2	3
то же время в	1	1
