3gram	Vygotskiy_Myshlenieirech_partition_part2_wordlist_3gram	Vygotskiy_Myshlenieirech_partition_part3_wordlist_3gram
о которой мы	1	1
перед нами в	1	1
ту мысль что	1	5
было бы с	1	1
в мышлении взрослого	1	1
в том чтобы	1	4
отношения между знаком	2	3
для того чтобы	7	10
о том что	3	4
этой точки зрения	2	1
на то что	3	6
на первый план	2	1
к внутренней речи	1	1
с самых первых	1	1
требование чтобы каждому	1	1
точностью отметить не	1	1
как и в	2	1
зависимости от этого	2	2
с помощью этого	2	1
самых первых дней	1	1
более или менее	1	2
ни было рода	1	1
развитии детской речи	1	2
с помощью которого	2	2
сказать что ребенок	1	1
той или иной	2	1
иное чем простое	1	1
мы видели что	3	3
мы могли бы	7	4
что как бы	1	1
имеет свое имя	1	2
в зависимости от	5	6
как и все	1	1
и т.д но	1	1
типа и рода	1	1
по своей психологической	2	3
уже говорили выше	1	1
так можно было	1	1
слово долгое время	1	1
в том что	17	21
мышлении взрослого человека	1	1
первая из них	1	1
есть нечто принципиально	1	1
не потому что	1	2
каждая вещь имеет	1	1
с точностью отметить	1	1
ступень в развитии	6	3
не выступают с	1	1
деятельность ребенка в	2	1
что ребенок начинает	1	1
с таким образом	1	3
наряду с ее	1	1
так же как	6	1
что в мышлении	1	1
раньше чем он	1	1
в отличие от	6	3
связи с этим	1	1
не имеет никакого	1	1
вещи наряду с	1	1
в процессе развития	1	5
мы знаем о	2	2
проб и ошибок	1	5
не могло бы	1	1
плохо вяжется с	1	1
психологически внутренней раньше	1	1
знаем о развитии	1	1
мы видим таким	1	1
онто и филогенеза	1	1
что ребенок только	1	1
эгоцентрическая речь внутренняя	1	1
том числе и	1	3
в пользу того	2	2
величайшее открытие в	2	1
речь внутренняя речь	1	1
основной вывод который	1	1
мы должны будем	1	2
в собственном смысле	6	3
что мы знаем	3	6
с самого начала	6	1
мы можем кратко	1	1
к тому чтобы	1	2
сама по себе	1	2
возникновения и развития	1	1
в последнее время	3	4
более и более	1	1
с точки зрения	1	18
развития мышления и	3	2
формы интеллектуальной деятельности	1	1
мы не можем	1	3
в этом смысле	2	2
и речи в	2	1
понятием ребенка с	1	1
и значением которое	1	1
в совершенно ином	1	1
не является сколько-нибудь	1	2
все что мы	2	4
примитивного человека и	1	1
интеллекта и речи	1	3
за то что	1	1
в своем развитии	1	2
высшей степени важный	1	1
и что эти	1	1
первых слов ребенка	1	3
приводящих к этому	1	1
нас к выводу	1	1
в генетическом отношении	2	2
и в качестве	1	1
нельзя не признать	1	1
второго возраста вопросов	1	1
само по себе	2	2
сами по себе	3	1
о том как	1	1
не в пользу	2	1
заключается в том	7	7
генетические корни и	2	1
что для ребенка	1	1
о развитии речи	1	1
в развитии мышления	6	4
совершенно ином виде	1	1
возникает на основе	1	1
мы стремились показать	1	1
противоречие заключающееся в	1	1
как мы уже	2	3
то ни было	1	1
того же типа	2	1
с развитием речи	1	1
здесь у ребенка	1	2
с помощью которых	7	1
тогда когда он	1	1
является то что	4	2
уже в очень	1	1
в мышлении ребенка	4	1
открытие символической функции	1	1
открытия секунду которого	1	1
эгоцентрическая речь ребенка	1	4
скажем только что	1	1
чем простое пользование	1	1
развития детского мышления	2	7
тот факт что	5	1
мысль что у	1	1
считать действительным быть	1	1
внутренней раньше чем	1	1
как это называется	1	1
речь становится интеллектуальной	1	1
раньше чем она	1	1
общим понятием ребенка	1	1
может первым общим	1	1
которой мы говорили	1	1
что переход от	1	2
перед ним задачи	1	1
которое проявляется здесь	1	1
между мышлением и	1	5
каждому предмету какого	1	1
что является в	1	1
значением которое проявляется	1	1
с другой с	1	1
по отношению к	2	5
с другой стороны	3	1
мышлением и речью	1	5
окружающими его людьми	2	1
действительным быть может	1	1
мышления и речи	18	9
того и другого	2	1
когда он начинает	1	1
в пользу этого	2	1
можем кратко формулировать	1	1
бы сказать что	3	1
точно так же	1	1
друг к другу	1	1
происходит а происходит	1	1
в известном смысле	2	1
секунду которого можно	1	1
независимы от речи	1	1
в другом месте	1	2
оба эти момента	2	1
является для ребенка	1	1
внешней к внутренней	1	2
с тем что	3	1
том что перед	1	1
в один ряд	1	1
такого открытия секунду	1	1
том что в	1	2
свое имя с	1	2
становится психологически внутренней	1	1
на которые ссылается	1	1
которого можно было	1	1
в развитии детского	1	5
и не могут	1	1
знаком и значением	1	3
с ее другими	1	1
детского мышления не	1	1
по своей природе	1	1
не является для	1	1
ребенка вместе с	1	1
подобно тому как	1	2
а отнюдь не	1	1
идет по различным	1	1
в своих исследованиях	1	1
по этому поводу	1	3
как если бы	1	1
он приходит к	1	1
к человеческой речи	1	1
чисто внешней структурой	1	1
предмету какого бы	1	1
всякий раз когда	1	1
детьми на которые	1	1
и их ассоциациями	1	1
по различным линиям	1	2
от внешней речи	1	3
если мы внимательно	1	1
шепот внутренняя речь	1	1
у шимпанзе в	1	1
долгое время является	1	1
то что в	2	1
можно считать действительным	1	1
из того что	1	4
мы будем иметь	1	2
эгоцентрической детской речи	1	1
вопросу о том	1	1
от второго возраста	1	1
ребенка представляет собой	1	1
ребенка в своем	1	1
во всяком случае	4	6
ребенка в собственном	1	1
значительно позже и	1	1
друг с другом	5	2
в высшей степени	6	7
и то что	2	1
а вместе с	1	1
детского мышления в	1	4
слов которые не	1	1
функциональных и структурных	1	1
мы склонны видеть	2	2
в том числе	1	3
в интересующей нас	1	1
вовсе не необходимо	1	1
друг от друга	1	2
путь приводящий к	1	2
его к тому	1	1
со всей справедливостью	1	1
видит в этом	1	1
включает в себя	2	1
этом отношении ребенка	1	1
едва ли может	1	1
а требование чтобы	1	1
детской речи как	1	1
по сравнению с	3	5
мы не знаем	1	1
интеллекта у шимпанзе	1	1
мы думаем что	1	2
мы не станем	4	2
бы с точностью	1	1
не способен еще	1	1
к которым приводит	1	1
а происходит напротив	1	1
интеллектуальной и речевой	1	1
в связи с	5	6
не приводит к	2	1
переход от внешней	1	2
бы то ни	1	1
рода что и	1	1
сам по себе	1	1
ребенка есть нечто	1	1
вот что является	1	1
развитии детского мышления	1	5
в тех областях	1	1
смысле слова понимание	1	1
проявляется здесь у	1	1
между словом и	1	1
как уже сказано	5	2
с одной стороны	5	7
в применении к	1	1
в этом отношении	3	3
в развитии речи	4	10
которые ссылается штерн	1	1
как мы видели	3	1
не происходит а	1	1
первые слова ребенка	1	2
что такого открытия	1	1
анализ приводит нас	1	1
происходит напротив ряд	1	1
и речевой деятельности	1	1
в одних отношениях	1	1
на этот раз	1	1
может рассматриваться как	1	3
нечто принципиально иное	1	1
до какой степени	3	1
принципиально иное чем	1	1
корни мышления и	2	1
чем она становится	1	1
и в самом	1	2
функциональное употребление знака	2	2
пользу того что	1	1
все более и	1	1
только в том	2	1
совершенно так же	2	1
было рода принадлежало	1	1
говорит не в	2	1
между ребенком и	2	1
имеет в виду	1	1
быть может первым	1	1
говорит этот автор	1	1
не может быть	2	6
с в этом	1	1
уже в самом	1	1
состоит в том	3	3
как это делают	1	1
чтобы каждому предмету	1	1
а с другой	3	4
внутренней речи и	2	1
что слово долгое	1	1
с мышлением ребенка	1	1
мы говорили выше	1	1
не могут быть	1	1
можно было бы	5	5
ряд молекулярных изменений	1	1
что мы не	1	1
какого бы то	1	1
от внешней к	1	2
внутренней речи ее	1	1
приходим к выводу	1	1
то и другое	4	1
мышления в понятиях	7	1
речь шепот внутренняя	1	1
выводов к которым	1	1
у ребенка есть	1	1
основных моментов в	1	1
представляет собой не	1	1
высшей степени важные	1	1
внутренней речи которая	1	1
то обстоятельство что	3	1
развитии мышления ребенка	2	1
речи у животных	1	2
генетические корни мышления	2	1
между знаком и	2	3
рода принадлежало свое	1	1
к выводу что	2	1
представление о том	1	1
в развитии ребенка	2	3
связаны между собой	1	1
тот или иной	1	1
приводит к тому	1	1
развитии мышления и	1	2
столь же решительно	1	1
в психологии не	1	1
для ребенка скорее	1	1
результаты к которым	1	1
что он так	1	1
первым общим понятием	1	1
смысле этого слова	4	3
в целом мы	2	1
в данном случае	1	3
вопрос об отношении	2	1
он так же	1	1
формы мышления с	1	1
время является для	1	1
у высших обезьян	1	1
в следующем виде	1	2
их ассоциациями а	1	1
напротив ряд молекулярных	1	1
первых слов с	1	1
речи как и	1	1
что перед нами	3	1
в эту пору	2	3
мы увидим что	1	2
собственном смысле слова	2	3
того чтобы они	1	1
что каждая вещь	1	1
у животных но	1	1
мышление и речь	3	2
понимание отношения между	1	2
вещь имеет свое	1	2
символической функции речи	1	1
включающий в себя	1	1
той и другой	1	2
речи и мышления	2	3
до сих пор	1	1
ничего общего с	1	1
ее другими свойствами	1	1
ассоциациями а требование	1	1
если бы мы	1	2
так как он	1	1
слова понимание отношения	1	1
это включает в	1	1
мы уже говорили	5	3
отметить не происходит	1	1
но на деле	1	2
видим таким образом	1	1
развития детской речи	1	1
целесообразную деятельность человека	1	1
и структурных изменений	1	1
речь эгоцентрическая речь	1	2
того же самого	1	1
обеих линий развития	1	1
то же самое	1	2
же типа и	1	1
и речи мы	1	1
указывает на то	1	1
на этой ступени	3	1
самую существенную черту	1	1
проблема мышления и	2	1
и рода что	1	1
хотя бы и	1	2
в такой форме	1	1
в целом но	1	2
фазу в развитии	2	4
в тот или	1	1
через эгоцентрическую речь	1	2
