3gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part1_wordlist_3gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part6_wordlist_3gram
базисом на котором	1	1
на более ранних	2	1
не только в	4	1
мы имеем и	3	1
в высокой башне	1	2
в прямом смысле	1	1
можно было бы	2	3
должны помнить что	1	1
в обратном порядке	1	1
с царством мертвых	1	1
для того чтобы	1	1
тридевять земель в	2	1
здесь можно было	1	1
о том что	4	3
что наряду с	1	1
друг с другом	1	3
на то что	1	4
и с чего	1	1
вместе с тем	3	2
народов например у	1	1
что иное как	1	1
в этом случае	6	1
с представлением о	2	1
уже не может	1	1
власть над природой	1	1
более высокой ступени	1	1
в долганской сказке	1	1
видим в сказке	1	1
здесь мы имеем	4	2
с социальными институтами	1	2
таким образом и	2	1
и тем не	1	2
сих пор мы	2	2
более или менее	1	5
влечет за собой	2	1
принесения в жертву	1	1
в мифе о	4	1
в сказке в	1	3
представлениями о смерти	3	2
быть случаи когда	1	1
например у австралийцев	1	1
ли коротко ли	5	1
что и в	2	1
того чтобы попасть	1	1
в тридесятое царство.<неи	1	1
коса непокрытая краса	1	1
наряду с этим	1	1
мы видели что	3	2
богатырского коня и	1	1
в зависимости от	1	2
это так называемая	1	1
и в обратном	1	1
в тридесятое царство	1	1
кот в сапогах	1	1
мы имеем например	1	1
связи сказки с	1	1
стрелец-молодец сел на	1	1
на первый взгляд	1	2
сказка и миф	1	2
но и в	2	2
в этом направлении	1	1
должна быть рассмотрена	1	1
для этой цели	1	1
герой никогда не	1	1
и т д.<неи	2	2
и в сказке	3	1
чтобы попасть в	1	2
представления о природе	1	1
на съедение в	1	1
но никогда не	1	1
в тридесятом царстве	3	1
не что иное	1	1
при этом он	1	1
же как и	1	1
здесь можно усмотреть	1	1
в свете сравнительных	1	1
том что она	1	1
там где нет	1	1
прямом смысле этого	1	1
в том что	5	4
в греческом мифе	2	1
в то время	3	3
означает что здесь	1	1
так например в	1	4
отсюда видно что	2	1
это не значит	1	1
за вход в	1	1
материалы показывают что	2	2
сел на своего	1	1
мы хотели бы	1	1
можно не входить	1	1
мотива в сказке	1	1
одной стороны и	1	1
эти материалы показывают	2	1
роль с одной	1	1
герой получает от	1	1
и данный мотив	1	1
только одна сторона	1	1
в иное царство	5	4
еще ясно так	1	1
какую картину дает	1	1
тем не менее	1	6
в русской сказке	6	2
один из видов	1	1
мере того как	1	2
сказка не сохранила	1	1
здесь интересно будет	1	1
она не знает	1	1
должны были бы	1	2
так же как	1	2
тесно связан с	1	1
в древней мексике	1	1
какую-то связь с	1	2
по отношению к	2	3
с другой стороны	8	5
таким образом в	1	1
и когда он	1	2
нет необходимости приводить	1	1
в дальний путь	1	1
еще ничего не	1	1
для нас же	1	1
с этим в	2	1
производства материальной жизни	1	1
институтами родового строя	1	1
в подземный мир	1	1
в современной сказке	1	1
о смерти а	1	1
за тридевять земель	3	2
магическая власть над	1	1
это приводит нас	1	1
не может попасть	1	1
мы сейчас увидим	1	1
смысле этого слова	1	1
картину дает нам	1	1
все эти материалы	2	1
золотая коса непокрытая	1	1
необходимости приводить все	1	1
т д мы	1	1
посмотрим какую картину	1	1
но все же	2	3
в этих случаях	1	2
знаем что в	1	1
и освобождает девушку	1	1
есть не что	1	1
к этой же	1	1
земель в тридесятом	1	1
не означает что	1	2
и в особенности	1	1
в царство мертвых	4	5
но так как	3	1
в царство смерти	2	1
с одной стороны	7	4
герой очень часто	1	1
в царство мертвых.<неи	1	1
все же не	1	2
нам еще пригодится	1	1
должно было способствовать	1	1
о проглоченных и	1	1
точно так же	2	3
первобытных народов например	1	1
под угрозу урожай	1	1
в другом месте	1	1
таким образом мы	1	2
в жизни народа	1	1
мы уже видели	3	1
приводит нас к	2	1
в русских сказках	1	1
не так часто	1	1
даже в тех	2	1
имеет какую-то связь	1	1
в й главе	1	1
целью воздействовать на	1	1
не значит что	1	1
к тому чтобы	1	1
проглоченных и извергнутых	1	1
когда мы рассмотрим	1	1
своего богатырского коня	1	1
ясно вытекает что	1	1
до сих пор	4	5
а иногда и	1	1
но в целом	1	1
что сказка отражает	1	1
после этого наступает	1	1
этой же категории	1	1
не всегда одинаково	1	1
т д если	1	2
сказка восходит к	1	1
долго ли коротко	5	1
перед нами как	2	1
за молодильными яблоками	1	1
в чистом виде	1	2
производственным базисом на	1	1
никто не видел	1	1
после того как	2	1
и поехал за	2	1
выше мы видели	1	2
но не всегда	1	2
по всему миру	2	1
это может быть	1	1
на этот вопрос	1	2
представлений о смерти	3	3
друг на друга	1	1
й главе книги	1	1
коня и поехал	2	1
сказке но и	1	1
то время как	3	3
по мере того	1	2
главе книги мертвых	1	1
интересно будет привести	1	1
мы не будем	2	3
одним из таких	1	1
подобно тому как	1	1
мы обратимся к	1	1
соответствии с этим	1	1
но дело меняется	1	1
обстоит дело с	1	2
не может быть	3	7
высокой ступени культуры	1	1
с представлениями о	5	3
на первых порах	1	2
как один из	1	1
не может считаться	1	1
на своего богатырского	1	1
о том как	3	1
в сказке это	1	1
и т д	8	22
связан с представлениями	1	1
иногда не только	1	1
и знает что	1	1
поехал за тридевять	2	1
вход в царство	2	2
эти примеры показывают	1	1
все же было	1	1
древней мексике в	1	1
мы видим с	1	1
в меньшей мере	1	1
т д все	1	3
в иной мир	1	3
пока не будут	1	1
только то что	2	1
надо сказать что	1	3
