2gram	Vygotskiy_Myshlenieirech_partition_part6_wordlist_2gram	Vygotskiy_Myshlenieirech_partition_part5_wordlist_2gram
свою силу	1	4
т.е от	1	1
все же	3	2
его в	2	6
приводят нас	1	1
или понятия	1	1
вопрос как	3	1
вне системы	3	3
попытаться кратко	1	1
подобно тому	4	1
что развитие	8	6
одной точке	1	1
памяти в	1	1
так точно	4	2
отношении которых	1	1
ниже к	1	1
работы над	1	1
он усваивает	2	1
тех и	1	5
в развитии	28	24
обучения которые	2	1
кроме того	1	1
отчета в	2	1
иначе как	2	5
от звучащей	1	1
нашего исследования	1	5
к проблеме	1	1
частный случай	3	5
медленно и	1	1
до лет	3	2
в известном	8	1
то что	26	28
развития родного	5	2
родного и	3	2
с понятием	1	2
для развития	6	5
все его	1	1
не прав	1	1
брат это	1	1
языка так	1	1
взрослого которая	1	1
на отдельные	2	1
несмотря на	1	2
мышления и	4	7
развитие иностранного	1	4
переносятся в	1	1
связи с	3	3
вида деятельности	1	1
эти вопроса	1	2
в определенной	2	1
новообразований школьного	1	1
кто не	1	1
более частное	1	2
между собой	13	9
и той	1	3
то время	4	6
совершенно очевидно	2	3
пиаже в	3	1
меру общности	1	4
на первый	1	1
что можно	1	1
развитие родного	1	3
с понятиями	1	1
трудно допустить	1	1
совершенно иначе	1	1
особенностей детской	2	1
этом случае	3	2
определенной системы	1	1
все более	1	2
этот закон	3	2
не путем	1	1
возраста и	2	1
являются по	1	1
мы говорим	2	2
операции с	1	1
так ребенок	1	1
из которых	3	1
было известно	1	1
из действия	1	1
процессов совершенно	1	1
мы приходим	1	1
те же	2	3
действия и	1	3
чтобы ответить	1	1
могут быть	4	5
позволяет нам	1	1
этом вопросе	2	2
понятия по	1	1
и значит	1	1
отдельного понятия	1	2
обучения системе	2	1
с устной	2	1
или воспроизведения	1	1
в его	11	3
все равно	2	1
и произвольно	4	2
прежде чем	1	1
и может	3	1
арифметике и	2	1
отношение к	11	7
родной речи	1	1
с велосипеда	2	2
осознанные и	1	1
иностранный язык	5	6
речи еще	1	1
путем проб	1	1
который мы	2	4
еще в	3	2
есть только	1	1
понятие о	1	2
и спрягает	2	1
особого рода	1	1
по мере	2	3
не можем	1	1
в лет	1	1
мы получаем	1	1
ибо она	1	1
были бы	1	2
слова или	1	1
вовсе не	2	1
убеждает нас	1	2
всего на	1	1
и образования	1	1
между двумя	3	2
произвольные функции	1	1
момент когда	2	1
обоими процессами	3	1
говоря мысль	1	1
ребенка эта	1	1
никакие отношения	1	1
переход к	3	3
за собой	1	3
ребенка развитие	1	1
из этого	2	2
образом что	2	1
оси основных	1	1
нам факты	1	1
бы в	4	3
объясняет нам	2	1
сравнению с	5	14
уже наличие	1	1
иначе чем	1	1
на высшую	5	3
уже сказано	1	1
понятий является	1	1
другие в	1	1
связаны между	3	1
пиаже поэтому	1	1
входят в	1	2
ответ на	3	1
другой стороны	2	2
мысли он	1	1
отношению к	12	10
уровню развития	1	1
об обучении	1	1
если верно	2	2
что уже	1	2
к выводу	1	1
то и	2	1
которые он	1	2
к этому	3	1
развитии понятий	1	5
сохраняет свою	1	2
ход развития	1	3
и не	12	11
обучения когда	1	1
понятий но	1	2
величайшее значение	1	1
обучать письму	1	1
лежит в	2	3
на велосипеде	1	1
таким образом	19	18
по своему	3	2
понятий школьника	2	2
ребенок должен	1	4
тесным образом	1	1
связанные с	6	3
тогда когда	5	6
имеет свою	3	1
тем что	5	8
одно и	1	1
единство в	1	1
спонтанное понятие	1	2
с теми	1	1
увидим в	1	1
и мышления	1	1
высший план	1	2
как частный	3	3
смысле этого	1	1
все эти	4	2
в данном	1	2
мышления а	3	1
факта что	2	1
исходила из	1	1
этого взгляда	1	1
оказывается не	2	2
детских понятий	12	5
общее чем	1	1
в прошлом	1	1
с самого	5	7
можем установить	1	1
что является	2	1
основе этого	2	2
случае и	1	1
и того	3	4
проистекает из	4	1
на примере	3	3
на его	2	3
как известно	4	7
языка в	1	2
перед нами	1	1
своем развитии	5	4
пиаже он	1	1
он оказывается	2	1
начала что	2	2
выражением этого	1	1
до конца	3	3
понятия брат	1	1
отличается от	1	3
психических функций	13	2
в первом	3	4
первого осмысленного	1	1
осознания клапареда	1	1
по типу	2	2
без всяких	2	1
мы выяснили	1	1
им на	1	1
бы оно	1	2
развития исследование	1	1
слов и	2	3
и научные	1	3
своей природе	3	4
слово цветок	1	1
общую основу	1	1
экспериментальных понятий	1	2
мысль которая	1	1
с первого	1	1
внутреннюю структуру	1	1
в своем	5	7
стороны и	2	1
в нашем	1	4
решение вопроса	1	1
часть своего	1	1
пиаже но	1	2
анализа и	1	1
чего я	1	1
не являются	1	2
состоянии выполнить	1	1
в психологии	1	3
в несистематичности	1	1
и своего	1	2
первом случае	1	3
детского мышления	4	2
как и	8	6
должен был	1	3
на сегодняшний	1	2
возникают в	3	1
на котором	1	2
между понятиями	3	21
реальным понятиям	1	2
звуки он	1	1
лучшем случае	4	1
и в	16	28
обоих этих	5	1
спонтанных понятий	7	15
его актуального	1	1
для овладения	1	3
с этими	1	1
но не	10	10
нее и	1	1
частности научных	2	1
для нас	1	2
всю совокупность	1	1
понятий вообще	1	1
относится всецело	1	1
в ином	1	3
высшего понятия	2	3
показывают исследования	2	1
поэтому он	2	2
зрения и	1	1
самые особенности	1	1
по существу	3	2
если попытаться	1	1
только два	2	1
в житейском	1	1
структура обобщения	1	5
отношении понятий	3	1
рабочей гипотезы	1	1
с этим	3	4
было ожидать	1	1
но это	3	2
самое существенное	1	1
операции и	1	1
его собственными	1	1
различие в	1	1
смысле является	1	1
друг другу	2	2
когда он	2	2
педагогика должна	1	1
ее в	3	2
расхождение между	1	1
знаем что	1	4
и развитием	14	5
просто как	1	1
понятие должно	1	1
спонтанно и	1	1
ребенка но	4	1
одновременно из	1	1
в заключение	1	1
это не	4	5
поэтому мы	1	2
здесь в	1	1
понятий от	2	1
в равной	1	1
для выяснения	1	1
но он	7	2
слов так	1	1
понятия в	3	6
развития развитие	2	1
к объяснению	2	1
того как	5	5
будут различаться	1	1
нам остается	1	2
для мышления	1	1
казалось бы	4	2
прежде всего	3	2
развития устной	4	1
известного к	1	1
понятия к	2	11
принимает за	2	1
тем и	1	3
к овладению	4	1
что усвоение	2	3
усваивает в	1	1
ступень в	3	5
включает в	3	1
над ним	1	1
ребенок раньше	3	2
сдвига или	1	1
родной язык	3	4
в зависимости	2	5
развития они	1	1
совершенно так	1	1
мысль что	4	2
психологического развития	2	1
в образовании	2	1
этой сфере	1	1
можем заключить	1	1
в результате	4	1
что происходит	1	1
когда ребенок	3	3
и наконец	1	2
житейскими понятиями	2	2
зависит от	4	3
ином отношении	1	1
другим понятиям	1	7
что за	1	1
обучением и	12	5
усваивает иностранный	1	1
развитие обучение	1	2
большей степени	1	1
наоборот в	1	1
не что	1	1
того факта	2	1
все что	2	1
с этой	4	2
одного того	1	1
тому чего	1	3
мы попытались	1	1
и овладению	1	1
на высшем	1	1
об этом	1	1
в скрытом	1	2
в лучшем	3	1
деятельности и	1	1
этого вопроса	3	2
упал и	1	1
в совершенно	2	2
он мыслит	1	1
а только	4	2
умственное развитие	2	1
совпадает с	2	4
значение для	2	3
в первую	1	3
оба понятия	1	2
между развитием	6	4
что ребенок	11	13
развития именно	1	1
различия в	1	2
самом деле	3	2
исследование является	1	1
что представляет	2	1
например в	1	4
то же	8	7
этот факт	1	2
всякое понятие	1	4
не повторяет	2	1
роль обучения	1	1
развития это	2	1
нельзя сказать	1	1
мы могли	7	12
своего развития	6	4
это с	1	1
что нам	2	2
в свете	4	5
в опытах	1	4
и произвольности	2	4
действия в	2	1
обучении и	2	2
в обратном	1	2
всем протяжении	2	1
мы видим	4	7
поэтому что	1	1
но мы	5	3
понятий возможно	1	1
развития мышления	1	1
точку зрения	1	2
пунктом уже	1	1
осмысленного слова	1	1
в хвосте	2	1
высшее понятие	3	2
не идет	1	1
установить что	2	4
для структурной	1	1
в научном	3	1
сегодня в	1	1
эти процесса	1	1
не совпадает	2	2
один из	1	3
в действительности	3	1
экспериментального исследования	3	1
ясно что	1	4
истории развития	1	1
с точки	9	10
отношения к	2	3
сделать то	1	1
нам как	1	1
мышления вообще	1	1
чем перейти	1	1
