3gram	Vygotskiy_Myshlenieirech_partition_part7_wordlist_3gram	Vygotskiy_Myshlenieirech_partition_part6_wordlist_3gram
в первом случае	3	3
что обществоведческие понятия	1	1
силу того что	5	1
экспериментально и теоретически	1	1
для того чтобы	8	18
в современной психологии	1	1
но с точки	1	2
исследование не могло	1	1
на то что	4	4
этой точки зрения	1	4
мы видим в	2	1
что иное как	1	1
и слово не	1	1
речи и следовательно	1	2
на самом деле	1	2
могли бы сказать	2	2
известные нам факты	1	1
не только не	2	9
как и в	1	3
в единую структуру	1	1
зависимости от этого	1	1
этом и заключается	1	1
от более элементарных	1	1
речи в этом	1	2
не иначе как	4	2
той или иной	1	1
что и в	1	1
мы могли бы	9	4
и связи с	1	1
в зависимости от	5	1
так что в	1	1
по своей психологической	1	3
так же точно	3	3
у ребенка развитие	1	1
в том и	1	3
в том что	19	13
и в своей	1	1
понятий сравнительно с	1	1
тем что оно	2	2
исследования едва ли	1	1
сравнению с устной	1	1
показывает что в	1	1
то что ребенок	6	1
так же как	6	7
по своему значению	1	2
отношение слова к	2	1
заключенного в нем	2	1
в отличие от	1	2
кроме того что	1	1
в себе ничего	2	2
отношений между предметами	2	1
протяжении школьного возраста	1	1
всем протяжении школьного	1	1
только и могут	1	1
мы не смогли	1	1
том числе и	1	1
в соответствующей ситуации	1	1
в сотрудничестве и	3	1
в собственном смысле	1	3
каждой возрастной ступени	1	1
таким образом мы	2	1
с самого начала	7	7
в самом деле	1	4
связи между структурой	1	1
со взрослым в	1	1
умственного развития школьника	1	1
ключ к изучению	1	1
потому что его	1	1
в последнее время	2	2
с точки зрения	10	21
в целом однако	1	1
мы не можем	1	3
в этом смысле	2	1
там где мы	1	1
после того как	1	1
в силу этого	1	1
неизбежно приводит к	1	2
лежащие в основе	1	1
что если бы	1	1
но не может	1	1
не совпадает с	1	3
по тем же	1	1
в ряду других	1	1
опыты показали что	1	1
мы приходим в	1	1
что в момент	1	1
заключается в том	5	4
в свете этого	1	1
в развитии мышления	1	2
необъяснимым с точки	1	1
в огромной степени	1	1
не удивительно поэтому	1	1
оба эти вопроса	2	1
нет и не	1	2
не только в	1	1
данные думается нам	1	1
так как эта	1	1
естественно ожидать что	1	1
высших психических функций	2	1
если мы примем	1	1
фазической и семантической	1	1
в детском возрасте	1	1
как раз и	1	1
никак не может	1	1
скажем только что	2	1
остается еще сказать	1	1
благодаря этому возникает	1	1
было вызвано тем	1	1
тот факт что	1	1
самого себя это	1	1
тем обстоятельством что	1	1
того что он	2	1
то о чем	1	4
в одной и	2	1
же как и	1	2
видим в том	1	1
развития научных понятий	5	2
в нашем примере	2	1
точки зрения есть	1	1
в свою очередь	1	2
по мере роста	1	1
с функциональной стороны	1	1
по отношению к	10	5
с другой стороны	2	1
грамматических форм и	1	1
есть в этом	1	1
и обратно в	1	1
станет ясно что	1	1
и том же	2	1
поэтому мы и	1	1
есть не что	1	1
и во всех	1	1
вместо того чтобы	2	1
бы сказать что	2	2
заключается только в	2	1
точно так же	1	2
друг к другу	3	1
по аналогии с	1	1
отношений и зависимостей	1	1
и той же	3	2
сравнительно с житейскими	1	1
научных понятий наконец	1	1
том что в	1	2
не содержат в	1	2
имеет место на	1	1
о связи между	1	1
таким образом оказывается	1	1
каждой ступени развития	3	1
то новое что	1	1
мы вправе рассматривать	1	1
подобно тому как	1	1
в самом начале	4	3
на первых порах	2	1
в своей спонтанной	1	1
звуковой формой слова	1	1
между ними существует	1	1
внимание на то	1	1
