4gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part1_wordlist_4gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part4_wordlist_4gram
в том отношении что	1	1
нам право на следующее	1	1
в немецкой сказке гримм	1	1
право на следующее заключение	1	1
и в немецкой сказке	1	1
есть не что иное	1	1
порой в качестве условия	1	1
только тогда когда будет	1	1
в то время как	1	3
а порой в качестве	1	1
этот момент в сказке	1	1
начинается с того что	2	2
причины ложные представления о	1	1
царстве в некотором государстве	1	1
и т д неи	1	1
имеет в качестве дополнения	1	1
по мере того как	1	2
в некотором царстве в	1	1
качестве условия и даже	1	1
в качестве дополнения а	1	1
все же еще не	1	1
развитие предысторического периода имеет	1	1
то же самое что	1	2
не что иное как	3	1
выше мы видели что	2	2
качестве дополнения а порой	1	1
сказка начинается с того	2	1
экономическое развитие предысторического периода	1	1
говорит д к зеленин	2	1
то же относится к	1	1
качестве причины ложные представления	1	1
даже в качестве причины	1	1
дополнения а порой в	1	1
низкое экономическое развитие предысторического	1	1
так же как и	4	1
предысторического периода имеет в	1	1
так в зулусской сказке	1	1
д к зеленин зеленин	1	1
это приводит нас к	3	1
за то что она	1	1
мы знаем что в	1	1
некотором царстве в некотором	1	1
условия и даже в	1	1
уже выше мы видели	1	1
как мы увидим ниже	1	1
и в средние века	2	1
ложные представления о природе	2	1
и т д мы	2	1
на этот вопрос мы	1	2
в современной европейской сказке	1	1
и даже в качестве	1	1
в качестве условия и	1	1
в качестве причины ложные	1	1
периода имеет в качестве	1	1
куда глаза глядят и	1	1
внимание на то что	1	1
таким образом и здесь	1	1
действует в точности как	1	1
нет никакого сомнения что	1	1
