3gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part6_wordlist_3gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part7_wordlist_3gram
новые и новые	1	1
царстве в подсолнечном	1	1
не только в	5	4
мы скоро увидим	1	1
в афанасьевском пересказе	1	1
же объясняется что	1	1
в этом царстве	1	2
можно было бы	1	2
все новые и	1	1
вне поля зрения	1	1
то же можно	1	1
тридевять земель в	4	2
о том что	5	4
этой точки зрения	3	1
вместе с тем	1	3
в этом случае	1	6
похожи друг на	1	1
и тем более	1	1
она живет в	1	1
в чужую землю	1	1
как и в	2	2
здесь мы имеем	2	4
в сказке сказать	1	1
таким образом и	1	2
никогда не описывается	1	1
сих пор мы	1	2
уже выше в	3	1
что золотая окраска	2	1
более или менее	1	1
интересен тем что	1	1
так как это	1	3
представление имеется в	1	1
в мифе о	1	4
в сказке в	1	1
то и другое	1	1
от которого зависело	1	1
к иному царству	1	2
что и в	2	2
мы видели что	1	3
тех случаях когда	3	3
только после этого	1	1
мы имеем в	4	4
проглатывание и извергание	1	1
в зависимости от	1	1
в тридесятое царство	3	1
на том что	1	1
на первый взгляд	4	1
так же в	1	1
но и в	2	2
же не может	1	1
для фольклориста это	1	1
что он погибнет	1	1
и в сказке	6	3
превращается в него	1	1
в тридесятом царстве	3	3
в сказке фигурирует	1	1
мы видим и	3	1
же как и	1	1
что мы видим	1	1
здесь можно усмотреть	1	1
нам кажется что	1	1
сказке о молодильных	1	1
северной америке здесь	1	1
он погибнет от	1	1
мы видели как	1	2
в том что	4	5
в то время	2	3
т д но	1	1
высказано совершенно ясно	1	2
но это не	2	1
отсюда видно что	3	2
мы хотели бы	1	1
материалы показывают что	2	2
переносится не только	1	1
такой случай мы	1	1
животными и что	1	1
эти материалы показывают	2	2
в своей работе	1	1
от солнца и	1	1
в иное царство	1	5
уже знаем что	2	2
тем не менее	4	1
в русской сказке	5	6
но и на	1	1
мере того как	1	1
так же как	4	1
этот случай показывает	2	1
в сказке но	1	1
из золотого царства	1	1
этого мотива с	1	1
по отношению к	1	2
отправляется ее искать	1	1
в сказке он	1	1
с другой стороны	8	8
или превращается в	1	1
и когда он	1	1
на передний план	1	1
т д в	2	1
что он прошел	1	1
в современной сказке	1	1
выше в главе	1	1
в тех случаях	4	3
есть еще одна	2	1
в сказке о	1	3
за тридевять земель	5	3
ни в сказке	1	1
в данном случае	3	3
он показывает что	2	1
посмотрим какую картину	1	1
но все же	2	2
в этих случаях	10	1
после этого мы	1	1
мы можем наблюдать	1	2
что этот мотив	1	1
другой и третий	1	1
видим и в	2	1
с этой стороны	3	1
земель в тридесятом	1	1
и в особенности	1	1
мифе о геракле	1	1
только тогда если	1	1
что у него	4	1
и то и	1	1
так и в	2	1
но так как	1	3
только те которые	1	1
с одной стороны	4	7
предположить что и	1	2
в противоречие с	1	1
тридесятом царстве в	2	1
это представление о	1	2
может быть поставлен	1	1
можно предположить что	2	1
все же не	1	1
т е в	2	2
как мы видели	1	2
точно так же	2	2
только потому что	1	1
в ином мире	5	6
о тридесятом царстве	1	1
в сказке герой	1	2
быть поставлен вопрос	2	1
в другом месте	1	1
таким образом мы	2	1
приводит нас к	1	2
есть и такие	1	1
в русских сказках	2	1
не так часто	1	1
подводят нас к	1	1
в сказках где	2	1
эта связь не	1	1
в подсолнечном государстве	1	1
в приведенных случаях	1	1
сосны что растет	1	1
они сели и	1	1
до сих пор	2	4
а иногда и	1	1
в них не	1	1
в преисподней в	1	1
к заключению что	1	3
в главе о	1	1
что в эту	1	1
так как он	2	2
случай мы имеем	3	2
все эти случаи	2	1
в чистом виде	1	1
о чем речь	1	1
еще не вполне	1	1
после того как	2	2
связь же с	1	1
морское чудовище которое	1	1
имеем в сказке	4	1
связь его с	1	2
в одну ночь	1	1
выше мы видели	1	1
независимо от того	1	1
в достаточной степени	1	1
золотой сосны что	1	1
тем что герой	1	1
на этот вопрос	2	1
как только он	1	1
ветку с золотой	1	1
представлений о смерти	1	3
что растет за	1	1
нас к пониманию	1	1
в сказках типа	1	1
в солнечном царстве	1	1
в одной из	2	1
друг на друга	1	1
он прошел сквозь	1	1
царстве в ней	1	1
нам по главе	1	1
не вполне забыта	1	1
же можно сказать	1	2
приходит к заключению	1	3
то время как	2	3
растет за тридевять	1	1
неи эти материалы	1	1
и в мифах	1	1
по мере того	1	1
в долганском мифе	1	1
это значит что	1	1
стадии общественного развития	1	1
с этой точки	3	1
случаях когда царевна	1	1
не может быть	3	3
в тридесятое государство	1	2
мы уже знаем	3	2
интересный случай мы	1	1
которого зависело благополучие	1	1
в пермской сказке	1	1
примеры показывают что	1	1
в северной америке	1	2
в первобытном обществе	1	1
о том как	1	3
в сказке это	1	1
и т д	16	8
к себе в	1	2
в некоторых случаях	1	2
приходит в чужую	1	1
в представлениях о	1	1
этом царстве в	1	1
своего рода посвящение	1	1
на том свете	1	4
е в сказке	1	1
должны быть признаны	2	1
эти примеры показывают	1	1
с золотой сосны	1	1
в связи со	1	1
только в сказке	1	1
но мы уже	1	2
в царстве мертвых	1	1
в иной мир	1	1
герой отправляется ее	1	1
что иное царство	1	1
земель в тридесятое	2	1
надо сказать что	1	1
то это значит	1	1
ему власть над	1	1
