2gram	Vygotskiy_Myshlenieirech_partition_part7_wordlist_2gram	Vygotskiy_Myshlenieirech_partition_part3_wordlist_2gram
независимое от	1	1
все же	6	6
его в	3	2
основных результатов	1	2
ко всей	1	1
подобно тому	1	1
что развитие	3	1
развития человеческого	1	1
связанных между	1	2
так точно	1	1
в развитии	24	10
кроме того	1	1
мышлением и	1	2
с необходимостью	2	2
иначе как	1	6
интеллектуальную операцию	1	1
выражается в	1	2
взрослого таким	1	1
нашего исследования	1	5
отнести к	1	1
ключом к	1	2
не является	8	3
друга как	1	1
в известном	4	2
то что	15	24
наряду с	3	2
структурном отношении	2	3
для развития	3	1
лишь по	1	1
речи тем	1	1
и ослаблению	1	1
тому же	1	1
раньше овладевает	1	1
или на	1	1
так много	1	1
несмотря на	1	2
мышления и	23	9
связи с	9	4
и которые	3	2
впереди его	1	1
между собой	13	6
то время	4	2
и той	2	2
или отсутствие	1	1
речи к	1	5
психологической природы	2	5
того почему	1	2
эта ассоциативная	1	1
которые являются	2	1
этом случае	1	14
все более	2	1
отношению ко	1	1
всего этого	1	1
этом мы	1	1
речи нет	1	1
возраста и	3	2
и речи	20	19
что внутренняя	1	5
из которых	5	2
эта особенность	1	1
не есть	3	4
человека мы	2	1
понятно что	1	1
могут быть	5	2
со значением	1	1
связано с	1	1
позволяет нам	1	2
области речевого	1	1
в его	15	4
все равно	1	1
той и	1	3
и может	2	1
на цилиндре	1	1
будут служить	1	1
слова тот	1	1
отношение к	1	2
который мы	2	2
еще в	2	1
во всей	1	2
но сама	1	1
противоречие между	1	2
к которым	4	1
по мере	1	7
не можем	3	4
так мы	2	1
наличие или	1	1
однако мы	1	1
наконец третьим	1	1
были бы	3	3
внутренняя речь	5	15
речью в	1	3
между ребенком	2	1
вовсе не	1	2
на путь	1	1
между двумя	2	3
переход к	1	1
за собой	1	1
ребенка развитие	1	1
даже если	1	2
по степени	1	1
бы в	2	5
т.е по	1	1
в мышлении	11	2
от речи	3	8
функциональное значение	5	3
сравнению с	3	8
слова которые	1	1
связаны между	1	3
перед ним	3	1
как говорит	5	5
совершенны и	1	1
слово входит	3	1
могут не	1	2
другой стороны	3	1
отношению к	2	5
быть так	1	1
что уже	1	1
к выводу	2	3
его развития	3	1
то и	4	4
к этому	3	2
для социальных	1	1
но для	1	2
записать их	1	1
и не	10	18
со всеми	6	2
таким образом	17	23
по своему	11	9
и речью	1	2
ребенок должен	1	1
тогда когда	4	5
сравнению со	1	2
тем что	8	9
интеллектуальных операций	4	1
с теми	2	1
и мышления	2	1
окружающими его	2	1
функциональном отношении	6	1
смысле этого	4	3
что каждая	1	1
области развития	1	1
все эти	7	6
для всего	2	1
этот процесс	3	1
в данном	1	5
мы ниже	1	1
целого ряда	1	1
с самого	6	7
этим последним	2	1
мы находим	1	3
что является	2	1
на его	2	2
как известно	3	2
вопрос можно	1	1
и этот	1	1
перед нами	10	2
и иначе	1	1
говорили выше	2	2
слова для	1	1
общего закона	1	1
быть может	1	1
до конца	1	5
отличается от	3	3
исследование в	1	1
стоит не	1	1
развернуть все	1	1
слов и	5	2
помощью этого	2	1
своей природе	1	4
мышлению как	1	1
как ни	1	1
и отношение	2	1
от низших	1	1
в поведении	5	1
в своем	4	1
развития по	1	1
одного из	2	2
структуру как	1	1
замыканий и	2	1
станем останавливаться	1	1
к области	2	1
эгоцентрическая речь	4	28
не по	1	4
именно благодаря	2	1
речи с	1	7
в психологии	1	2
детского мышления	8	4
как и	15	15
на котором	2	3
значения слов	5	3
проблему с	1	1
речи или	1	3
поэтому в	2	1
индивидуальных но	1	1
на более	1	1
от более	1	1
этого нового	2	1
и в	25	26
взятое вместе	1	1
экспериментальному исследованию	1	1
развития внутренней	1	3
и экономии	2	1
которых складывается	1	1
но не	6	3
развитии детской	1	1
одновременно с	1	1
экономии что	1	1
речи то	1	4
для нас	2	2
этого понимания	1	1
их конечной	1	1
и след	1	1
по существу	1	1
если попытаться	1	2
с этим	4	2
речи представляется	1	2
но это	5	3
самое существенное	1	1
не проследить	1	1
процесс развития	2	2
слов не	1	1
же в	2	1
в ряду	1	1
возникающая на	1	1
по сходству	1	1
неузнаваемы если	1	1
между людьми	1	1
некоторое время	2	1
поэтому мы	1	2
здесь в	1	1
связь может	2	1
должно быть	2	2
функции и	2	4
это значит	4	1
того как	3	2
они совершенны	1	1
нам остается	1	1
прежде всего	4	7
и записать	1	1
эти момента	2	2
к овладению	4	1
включает в	2	1
внутренней в	1	1
ребенка есть	1	2
основных чертах	1	1
ребенок раньше	1	1
в зависимости	5	1
как свойство	1	1
что наконец	1	1
мысль что	1	1
в образовании	7	1
в результате	3	1
речи уже	1	1
когда ребенок	2	2
к шепоту	2	1
стадии где	1	1
исключительно к	1	1
структуру вещи	3	1
не что	1	1
если это	1	1
все что	2	6
с этой	3	5
об этом	2	3
поэтому с	1	1
значения и	5	3
в совершенно	2	1
развитие и	1	1
функционального и	2	1
а только	1	1
совпадает с	6	3
эта гипотеза	1	1
мы называем	2	1
что ребенок	7	5
проникнуть в	1	1
едва ли	2	4
именно что	1	1
хотя и	2	1
самом начале	1	3
глухонемых детей	1	1
представляется в	2	2
слова еще	1	1
например в	1	1
то же	2	8
если только	1	1
этот факт	1	2
другими словами	1	1
мы могли	9	6
своего развития	3	1
эта связь	1	2
он для	1	1
в свете	2	4
в опытах	1	1
мы таким	1	1
мы видим	3	3
но мы	1	3
но при	1	1
почти не	1	1
во внешней	1	4
отдельными предметами	1	1
поведении и	1	1
основные группы	1	1
в единую	1	1
не совпадает	1	3
один из	6	2
в действительности	1	2
экспериментального исследования	2	1
ясно что	2	1
отношения к	1	2
и судьбу	1	2
с точки	1	21
степени и	1	1
в сотрудничестве	1	1
ходе развития	1	7
представляя собой	1	1
принципиально ничем	1	1
мышления это	2	2
на каждой	2	1
но в	1	4
вещей в	1	1
благодаря этому	6	2
это мы	2	2
не имеет	1	2
этот метод	2	1
чем слово	1	2
сих пор	1	3
у детей	2	1
между словом	1	8
всей нашей	1	1
тем не	5	3
о которых	1	2
все процессы	1	1
в другом	1	1
речь ребенка	1	8
коротких замыканий	2	1
образования понятий	45	1
в котором	3	4
они были	1	1
для него	5	3
к высшим	1	1
ребенок начинает	2	1
нового слова	1	1
свою очередь	2	2
совсем не	1	1
