4gram	Bakhtin_FransuaRableINarodnaiaKultura_partition_part8_wordlist_4gram	Bakhtin_FransuaRableINarodnaiaKultura_partition_part6_wordlist_4gram
заключается в том что	1	1
в эпоху рабле в	1	1
в большинстве случаев в	1	1
начала и до конца	1	3
как мы уже говорили	3	1
и до наших дней	1	1
уже говорили в другом	1	1
проводятся совершенно иначе чем	1	1
как мы уже сказали	3	1
пантагрюэль схватил его за	1	1
с начала и до	1	3
тела и телесной жизни	2	1
до сих пор еще	3	4
публицистики на народно-площадной основе	1	1
явлениями проводятся совершенно иначе	1	1
и явлениями проводятся совершенно	1	1
разъятое на части тело	2	1
и до настоящего времени	1	2
эпизоде с лимузинским студентом	1	1
в той или иной	1	1
на самом же деле	1	1
с одной стороны и	2	1
мы полагаем что для	1	1
говорит о том что	1	1
и в романе рабле	1	2
рабле выступает прямо как	1	1
говорили в другом месте	1	1
можно сказать что в	1	1
большей или меньшей степени	2	3
можно прямо сказать что	2	1
в то же время	5	10
границы между вещами и	1	2
дело в том что	1	2
и до сих пор	1	2
и т.п то есть	1	1
в другом месте романа	1	1
в эпизоде с лимузинским	1	1
мы уже говорили что	2	5
в большей или меньшей	2	3
схватил его за горло	1	1
в третьей книге гл	1	1
и с гротескным реализмом	1	1
в настоящее время в	1	1
но в то же	1	2
между вещами и явлениями	1	3
мы уже говорили в	1	1
