2gram	Vygotskiy_Myshlenieirech_partition_part5_wordlist_2gram	Vygotskiy_Myshlenieirech_partition_part3_wordlist_2gram
все же	6	3
его в	3	2
приводят нас	3	1
огромное значение	3	1
и закономерностей	1	1
его развитии	2	1
различных предметов	1	1
подобно тому	1	4
что развитие	3	8
так точно	1	4
при образовании	1	1
в развитии	24	28
кроме того	1	1
с необходимостью	2	5
иначе как	1	2
взрослого таким	1	1
нашего исследования	1	1
к проблеме	2	1
не является	8	5
медленно и	1	1
виде мы	1	1
в известном	4	8
то что	15	26
с понятием	3	1
для развития	3	6
все его	1	1
этой второй	3	1
тому же	1	2
раньше овладевает	1	1
или на	1	1
на отдельные	1	2
несмотря на	1	1
мышления и	23	4
связи с	9	3
развития интеллекта	1	1
более ранних	1	1
и которые	3	1
то время	4	4
и той	2	1
между собой	13	13
речи к	1	2
психологической природы	2	2
этой цели	1	1
однако в	2	1
того почему	1	1
уже и	1	1
которые являются	2	2
на первый	2	1
с понятиями	4	1
этом случае	1	3
все более	2	1
всего этого	1	1
особенность состоит	1	1
возраста и	3	2
не происходит	2	1
операции с	1	1
из которых	5	3
или нет	1	1
не есть	3	4
действия и	1	1
могут быть	5	4
позволяет нам	1	1
в его	15	11
все равно	1	2
и другим	1	2
и может	2	3
исследования согласно	1	1
отношение к	1	11
уже готовых	1	1
является основной	1	1
который мы	2	2
другом месте	1	4
еще в	2	3
да и	1	1
к которым	4	2
по мере	1	2
не можем	3	1
были бы	3	1
внутренняя речь	5	7
слова или	4	1
вовсе не	1	2
между двумя	2	3
готовом виде	2	1
ребенка эта	1	1
переход к	1	3
за собой	1	1
ребенка развитие	1	1
образом что	2	2
бы в	2	4
показали бы	1	1
объясняет нам	2	2
собой по	1	1
сравнению с	3	5
и изолированном	1	1
уже сказано	5	1
понятий является	3	1
связаны между	1	3
перед ним	3	1
входят в	1	1
другой стороны	3	2
отношению к	2	12
что уже	1	1
к выводу	2	1
то и	4	2
к этому	3	3
развитии понятий	3	1
результатов к	1	1
этого говорят	1	1
но для	1	1
характера мы	1	1
и не	10	12
понятий но	4	1
со всеми	6	2
таким образом	17	19
по своему	11	3
и речью	1	1
ребенок должен	1	1
связанные с	2	6
тогда когда	4	5
тем что	8	5
с теми	2	1
и мышления	2	1
функциональном отношении	6	1
смысле этого	4	1
области развития	1	1
ребенка раннего	4	1
все эти	7	4
в общую	1	1
в данном	1	1
мышления а	2	3
значительной степени	1	1
этого взгляда	1	1
детских понятий	1	12
с самого	6	5
этим последним	2	1
мы находим	1	1
с конкретными	1	1
что является	2	2
основе этого	2	2
и того	4	3
на его	2	2
как известно	3	4
ее основе	1	1
и систематизации	1	1
образование понятий	6	1
перед нами	10	1
своем развитии	1	5
говорили выше	2	1
слова для	1	1
словом как	2	1
до конца	1	3
ребенка уже	1	1
отличается от	3	1
что начальные	1	1
и эти	2	2
можем ограничиться	1	1
в изучении	2	1
целым рядом	2	1
по типу	5	2
существенным для	2	1
бы оно	1	1
их помощью	1	1
слов и	5	2
помощью этого	2	1
следующем виде	1	1
своей природе	1	3
и отношение	2	2
от низших	1	1
есть большая	1	2
с первого	1	1
в своем	4	5
развития по	1	1
одного из	2	1
другой по	1	1
не являются	1	1
речи с	1	2
в психологии	1	1
и своего	1	1
мы никогда	2	1
как и	15	8
детского мышления	8	4
собой в	1	1
на котором	2	1
речи или	1	1
на более	1	1
и в	25	16
обоих этих	1	5
в корне	2	2
с этими	1	1
но не	6	10
одновременно с	1	1
речи то	1	2
для нас	2	1
показывают исследования	1	2
своей речи	2	1
по существу	1	3
если попытаться	1	1
что следовательно	1	3
образованию понятий	6	1
всю область	1	1
вторая группа	1	1
с этим	4	3
но это	5	3
самое существенное	1	1
ним ни	1	1
процесс развития	2	2
опытом ребенка	1	1
когда он	3	2
вообще в	1	1
же в	2	2
слова если	1	1
ребенка но	3	4
по сходству	1	1
поэтому мы	1	1
здесь в	1	1
понятий от	1	2
понятия в	7	3
должно быть	2	8
и совершенно	1	1
функции и	2	3
того как	3	5
это значит	4	5
более или	1	1
нам остается	1	1
для мышления	2	1
прежде всего	4	3
указывает на	2	2
их не	1	1
установить только	1	1
тем и	4	1
к овладению	4	4
ступень в	7	3
включает в	2	3
ребенка есть	1	1
ребенок раньше	1	3
в зависимости	5	2
что наконец	1	1
слов которые	1	1
совершенно так	2	1
мысль что	1	4
процессами мышления	1	1
можно видеть	1	1
в образовании	7	2
верно ли	1	1
в результате	3	4
значений слова	1	1
когда ребенок	2	3
не что	1	1
все что	2	2
с этой	3	4
об этом	2	1
в совершенно	2	2
будем иметь	1	1
чистом виде	1	1
развитие и	1	3
а только	1	4
совпадает с	6	2
отношения и	1	2
значение для	1	2
что ребенок	7	11
развития именно	1	1
именно что	1	1
основные интеллектуальные	1	1
исследование является	1	1
представляется в	2	1
например в	1	1
то же	2	8
этот факт	1	1
мы могли	9	7
своего развития	3	6
что нам	1	2
в свете	2	4
истинных понятий	1	1
в опытах	1	1
видели занимает	1	1
вопрос почему	1	1
мы видим	3	4
является действительно	2	1
но мы	1	5
развития мышления	5	1
но при	1	2
не идет	1	1
своих понятий	1	1
иметь возможность	1	1
не совпадает	1	2
между его	1	1
один из	6	1
объяснить нам	1	1
высших функций	1	1
в действительности	1	3
экспериментального исследования	2	3
ясно что	2	1
отношения к	1	2
с точки	1	9
истории развития	1	1
ходе развития	1	2
мышления вообще	1	1
к этим	1	1
самых общих	1	2
предполагать что	1	1
понятия и	3	2
форм мышления	2	1
но в	1	6
благодаря этому	6	2
это мы	2	2
не имеет	1	4
дошкольного возраста	1	1
чем слово	1	2
сих пор	1	3
у детей	2	2
тем не	5	1
понятия это	1	1
которого он	1	1
о которых	1	1
в другом	1	6
речь ребенка	1	3
эти последние	2	1
все основания	1	1
к данному	2	2
не имеющие	2	1
образования понятий	45	1
в котором	3	2
для него	5	5
к высшим	1	2
он имеет	2	3
несомненно в	1	1
свою очередь	2	3
понимания и	1	1
частности благодаря	1	1
