2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part2_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part7_wordlist_2gram
все же	9	9
его в	3	10
встречается не	2	1
здесь необходимо	1	1
в рот	3	1
теперь к	1	1
связь с	2	4
так например	2	1
этих случаях	16	10
здесь мальчик	2	1
сохранила и	1	1
в точности	1	1
же происходит	1	2
дело происходит	1	1
своей жены	3	1
но впоследствии	1	1
в состоянии	4	3
напоминают нам	1	1
за него	4	2
некоторых случаях	1	2
он ее	1	1
что им	1	2
ни один	1	2
коня аф	1	1
эти задачи	7	1
воas неи	1	2
из него	1	2
мы имеем	12	15
в иное	1	5
и к	1	1
право на	5	3
имеем сперва	1	1
царство от	1	1
и оно	2	1
в северной	1	2
своего отца	4	1
она ему	2	1
у жениха	2	1
кроме того	3	2
заменили собой	1	1
что при	2	5
народов у	1	1
мы здесь	2	6
волшебной силы	1	1
социальной организации	1	1
не описывается	1	2
чтобы я	1	1
связан с	1	5
так и	5	5
сквозь них	1	1
в другой	3	4
и т	17	19
она пришла	1	1
в городе	1	1
был одновременно	1	1
он же	1	1
общественное мнение	1	3
тем самым	1	2
то что	7	12
из сказки	1	1
это знает	1	1
на землю	1	1
здесь однако	1	1
магической силы	3	2
сразу после	1	2
итак и	1	2
также о	1	1
с наступлением	1	3
все ясно	2	1
есть момент	1	1
будит его	1	1
в особенности	2	2
самый факт	1	2
она его	3	1
после обрезания	1	1
очень рано	1	2
в русских	2	3
это представление	2	1
живые не	1	1
является сам	1	1
можно найти	2	5
же представления	1	1
заключению что	1	1
и падением	1	1
силы или	1	1
и пляски	1	3
в ученье	1	1
пока только	1	1
связи с	3	8
из действительности	1	1
в мифе	2	2
ни в	2	2
вернуться но	1	1
и которые	1	1
и той	1	1
что в	13	12
только после	2	4
чудесным образом	1	1
и одной	1	2
или она	3	1
случаях мы	2	1
в сказке	36	21
требует чтобы	1	1
до наших	1	1
он является	1	2
них и	1	1
герой попадает	1	1
что их	1	1
и они	1	4
а как	1	1
за ним	1	1
в своей	1	1
женщин и	1	1
у австралийцев	2	1
женской линии	1	1
но если	1	3
случаев в	1	2
все в	2	1
на острове	2	2
но дело	1	1
с его	3	1
и бросил	1	2
как только	2	1
и пришли	1	1
можно усмотреть	1	2
этом случае	1	5
она дает	1	2
что она	5	5
в семи	1	1
очень часто	1	4
о чем	1	1
себе в	1	1
зависимости от	1	1
и что	10	6
в сопровождении	1	1
пермской сказке	1	2
это позволяет	1	1
другие виды	1	1
здесь интересно	1	1
через брак	1	1
такое объяснение	3	1
никто не	1	1
эта сказка	2	1
нам кажется	1	1
и питье	1	1
и о	2	1
отца к	3	1
этим она	2	1
вспоминается и	1	1
ему и	1	1
после того	4	3
становится средством	1	1
они сели	1	1
или он	3	3
указать что	2	3
как можно	1	1
это положение	2	1
что эта	1	2
в них	3	1
для фольклориста	1	1
до того	1	1
в преисподнюю	2	1
о смерти	1	1
др все	1	1
и так	2	2
родового объединения	1	1
всем хитростям	1	1
не может	14	5
следующим образом	3	1
ясным из	1	1
неи как	1	1
о связи	1	2
и за	1	1
интересный случай	1	1
из которого	1	1
мы выделим	1	1
в несколько	1	1
там где	5	1
мы видели	7	2
в пермской	1	2
сказать что	2	2
была его	1	1
еще до	1	2
это один	1	1
вместе с	7	7
говорит ему	2	1
взял его	2	1
здесь идет	1	1
в лесу	2	15
в том	7	6
мы знаем	2	11
представлений о	1	1
герой уходит	1	1
царства мертвых	3	1
обряде инициации	1	1
происходит в	3	2
если при	1	1
в его	1	6
только у	1	2
происходит не	1	1
при которой	1	1
что мифы	1	2
из форм	1	1
и может	1	2
из всего	2	1
надо сказать	1	1
других народов	1	1
он приписывает	1	1
о том	9	3
и приложила	1	1
ее сердце	1	1
русских сказках	2	2
этих обрядов	1	2
живет в	1	2
см в	1	2
женщина она	1	1
возможно что	3	2
теперь ты	1	1
его не	2	2
