2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part4_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part7_wordlist_2gram
сказке он	2	4
мы опять	1	2
случаях герой	3	1
его в	3	9
все же	9	9
ключи и	1	1
это совершенно	1	1
теперь к	1	1
связь с	2	12
так например	2	2
этих случаях	16	8
в одну	2	2
есть та	1	1
на заре	1	1
в точности	1	5
довольно много	2	1
же происходит	1	3
своей жены	3	1
производит не	1	1
аф таким	1	1
не от	2	1
за него	4	1
некоторых случаях	1	4
встречается часто	1	1
эти материалы	2	1
он ее	1	2
что им	1	1
мифе мы	1	1
воas неи	1	1
из него	1	1
мы имеем	12	7
в иное	1	7
и к	1	1
право на	5	2
к другому	1	1
у смирнова	1	1
уже дает	1	1
в северной	1	2
но здесь	2	1
была принесена	1	1
своего отца	4	3
независимо от	1	1
впоследствии этот	1	1
чем речь	1	2
угол дунул	1	1
волшебного средства	1	1
и всей	1	1
что при	2	1
мы здесь	2	2
вар совершенно	1	1
сказку как	1	2
до этого	1	1
связан с	1	3
так и	5	10
есть помощник	1	1
в иных	1	1
харузин неи	1	1
так создается	1	3
частный случай	1	4
и т	17	27
в другой	3	3
золотые волосы	1	1
наши задачи	1	1
они имеют	1	2
и у	2	5
веселовский неи	1	1
он же	1	2
д в	2	1
тем самым	1	1
то что	7	16
регистрируем этот	1	1
из сказки	1	1
предлагает ему	1	1
могут служить	1	1
не один	1	1
его как	1	2
имеет в	1	1
в особенности	2	2
случай показывает	2	2
чтобы дать	1	1
которые и	1	1
должна быть	1	2
в русских	2	2
сказки а	1	1
все его	2	1
долг и	1	1
можно найти	2	2
показывает ему	2	1
коня не	1	1
себя не	1	1
если бы	1	2
та же	2	1
прочим и	2	1
пока только	1	2
связи с	3	3
сослаться на	1	1
три раза	1	2
в мифе	2	2
ни в	2	2
живущей воды	3	1
и которые	1	1
хозяина в	1	2
то время	2	1
между собой	1	1
как не	1	1
только после	2	1
понятно почему	1	2
что в	13	14
воды на	1	1
в сказке	36	47
герой попадает	1	1
волшебного помощника	1	2
он является	1	1
в начале	1	1
и они	1	2
а как	1	2
см а	1	1
так раньше	1	1
в своей	1	4
интересен тем	1	1
у народов	1	1
женской линии	1	1
но если	1	1
того кто	2	1
на острове	2	2
в основе	2	1
можно еще	1	1
не должно	1	1
этом случае	1	3
стороны не	2	1
что она	5	3
что если	1	1
очень часто	1	1
их имена	1	1
о чем	1	3
женитьбу на	1	1
зависимости от	1	1
и что	10	5
от огня	2	1
этом мы	2	1
верно если	1	1
что золото	2	1
ночь см	1	1
фольклорный материал	2	1
и все	6	2
тридесятое государство	1	1
тут он	1	1
наблюдать что	1	1
с героем	2	1
на этот	2	2
герой их	2	1
ждет своего	1	2
они представляют	1	1
еще одно	1	1
жизни и	1	1
вспоминается и	1	1
после того	4	2
для чего	1	1
или он	3	3
из которых	1	5
становится понятным	1	2
стоит на	1	2
что эта	1	3
в них	3	1
указать что	2	2
старик говорит	1	1
о смерти	1	1
сказке помощник	1	1
среди которых	1	1
имеющихся в	2	1
его тем	1	1
и весь	1	1
фигурирует в	1	1
при изучении	1	2
явление и	1	1
те же	1	3
вопроса первый	1	1
и так	2	1
д имеют	1	1
вар об	1	1
тебе все	1	2
ему все	2	1
рода своей	1	1
очень мало	1	1
не может	14	6
должен доказать	1	1
о связи	1	1
и за	1	2
земле в	1	2
из которого	1	1
связано с	3	1
там где	5	3
они показывают	1	2
мы видели	7	6
репертуаре русской	1	1
сказать что	2	2
к пониманию	1	1
пребывание в	2	1
аф вар	4	3
как испытатель	1	1
вместе с	7	6
говорит ему	2	1
взял его	2	1
в лесу	2	12
в том	7	3
мы знаем	2	8
представлений о	1	2
царства мертвых	3	2
женится на	2	1
происходит в	3	2
в его	1	5
показывают как	1	1
и мост	1	1
происходит не	1	1
что тот	2	1
из форм	1	1
с золотыми	1	3
и может	1	1
к другой	1	1
баня остыла	1	1
загробном мире	1	1
под его	1	1
о том	9	4
в связи	2	2
от того	1	2
представления что	2	1
русских сказках	2	2
живет в	1	2
см в	1	1
отношение к	5	2
к той	1	1
возможно что	3	2
этот мотив	3	4
есть ли	1	1
животного или	1	1
магическая сила	1	2
хотят его	1	1
не сохранила	1	3
в руки	1	3
на то	3	3
происходит иначе	1	1
или птицу	1	1
на вопрос	4	3
в животное	1	5
вступающего в	1	1
большинстве случаев	1	1
случаи когда	2	2
имеется в	2	2
и смысл	1	1
материалов по	1	1
есть некоторые	1	1
должны быть	3	1
мы и	1	1
и наоборот	1	2
в некоторых	1	5
вскочил в	1	1
не все	3	1
как мы	3	5
можно указать	2	2
от своего	1	3
по мере	1	1
на левой	1	1
может быть	14	14
известно что	2	2
случаях когда	4	3
и его	3	10
отражающие его	1	1
в одной	2	3
не можем	2	1
на ту	2	1
только тогда	1	3
шесть волов	1	1
у боаса	1	1
герою в	1	2
многих других	1	3
вовсе не	4	4
она не	2	3
вопрос же	1	1
узнать от	1	1
между двумя	1	12
есть не	1	1
к ним	2	2
его от	1	2
поставить вопрос	1	2
в тех	5	4
ответить на	1	1
этого мотива	5	3
в виде	1	2
что герой	12	2
