4gram	Bakhtin_FransuaRableINarodnaiaKultura_partition_part2_wordlist_4gram	Bakhtin_FransuaRableINarodnaiaKultura_partition_part4_wordlist_4gram
в праздник королей бобовый	1	1
о чем мы уже	1	1
бобовый король в праздник	1	1
в xv веке в	1	1
на праздничной площади в	1	1
в праздник св валентина	1	1
почти до наших дней	1	1
таким был еще и	1	1
праздник королей бобовый король	1	1
и в то же	4	2
литературе xv и xvi	1	1
в гротескном реализме и	1	1
как мы уже говорили	4	2
и до наших дней	1	1
как мы уже сказали	1	1
и не может быть	1	1
xv и xvi веков	2	1
на самом же деле	2	1
с одной стороны и	1	1
король в праздник св	1	1
королей бобовый король в	1	1
в литературе xv и	1	1
в то же время	8	6
именно самый момент перехода	1	1
его образов и его	1	1
то же время это	1	1
один и тот же	2	1
при дворе и в	1	1
дело в том что	1	1
мы можем сказать что	1	1
но даже и в	1	1
чем мы уже говорили	1	1
и др все эти	1	1
власти и старой правды	1	1
но в то же	1	3
старой власти и старой	1	1
образов и его стиля	1	1
