4gram	Bakhtin_FransuaRableINarodnaiaKultura_partition_part8_wordlist_4gram	Bakhtin_FransuaRableINarodnaiaKultura_partition_part2_wordlist_4gram
играющий мальчик гераклита которому	1	1
принадлежит высшая власть во	1	1
гераклита которому принадлежит высшая	1	1
в большинстве случаев не	1	1
и в то же	2	5
связь образов рабле с	1	1
мальчик гераклита которому принадлежит	1	1
как мы уже говорили	2	1
и до наших дней	1	1
не подлежит сомнению что	1	1
как мы уже сказали	1	1
все эти образы и	1	1
высшая власть во вселенной	1	1
уже после смерти рабле	1	1
до сих пор еще	2	4
на самом же деле	1	1
с одной стороны и	1	1
на протяжении всего средневековья	2	1
включает в себя момент	1	1
большей или меньшей степени	3	3
вступают в совершенно новую	1	1
в то же время	6	10
то же время это	1	1
дело в том что	1	2
и в эпоху рабле	1	1
и т.п то есть	1	1
которому принадлежит высшая власть	1	1
мы уже говорили что	1	5
в большей или меньшей	3	3
но в то же	3	2
брата жана и панурга	1	2
то же время в	1	1
они вступают в совершенно	1	1
народной смеховой культуры и	1	1
народная смеховая культура в	1	1
