2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part4_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part5_wordlist_2gram
их этот	1	1
сказке он	1	4
мы опять	3	2
все же	10	9
его в	9	9
в царство	3	2
сопоставление материалов	1	1
выходит из	1	1
так например	2	2
связь с	8	12
этих случаях	8	8
или другое	1	1
как вдруг	1	1
подобно тому	1	1
довольно много	1	1
он пытается	1	1
случаях особенно	1	1
некоторых случаях	2	4
конь в	1	1
эти материалы	6	1
даже в	2	4
себя за	1	1
воas неи	1	1
из него	2	1
мы имеем	14	7
в иное	5	7
и к	1	1
право на	1	2
время обряда	2	2
герой возвращается	1	1
этот очень	1	1
о племени	1	1
одной сказке	1	2
в могилу	1	2
frazer здесь	1	1
в северной	1	2
он по	1	1
в развитии	1	1
мы читаем	1	2
чем речь	1	2
что при	3	1
мы здесь	4	2
с неба	1	1
о культе	1	1
то мы	1	2
животного происхождения	1	2
до этого	2	1
его и	2	2
связан с	2	3
то здесь	2	2
в другой	3	3
харузин неи	1	1
героя за	1	1
же этот	1	1
великим охотником	1	1
уже давно	1	1
и т	20	27
они дают	2	1
и у	1	5
у них	1	1
он же	2	2
на свой	1	1
они бросают	1	1
и процесс	1	1
то что	7	16
подземный мир	2	2
но как	1	1
из сказки	1	1
тем самым	1	1
процесс этот	1	1
не как	4	1
этим дает	1	1
и повадился	1	1
тотемическое происхождение	1	1
в более	3	1
имеем и	1	2
рассматривается в	1	1
которых шла	1	1
в шаманизме	1	1
на задний	1	2
у яги	1	5
аф т	1	2
в особенности	3	2
наряду с	4	3
его так	1	1
случай показывает	1	2
бы думать	1	1
в эти	1	1
отправляется на	2	1
вавилонском мифе	1	1
должна быть	1	2
представлением о	3	2
все его	2	1
в одном	1	5
основаны на	1	1
можно найти	2	2
или на	2	2
так много	1	2
той же	1	1
если бы	2	2
та же	1	1
в ригведе	1	1
мы получим	1	1
как иначе	1	1
это уже	2	2
связи с	8	3
пока только	1	2
в мифе	7	2
души умерших	2	1
человека за	1	1
то время	1	1
но то	1	1
только после	3	1
что в	8	14
герой попадает	1	1
в сказке	18	47
он является	1	1
и они	2	2
а как	2	2
к воде	1	2
и и	1	3
в своей	2	4
интересен тем	1	1
объяснило бы	1	1
у народов	9	1
но если	1	1
у племени	2	3
о движении	1	1
или же	3	3
египте в	2	1
также то	1	1
на острове	1	2
в основе	1	1
его по	2	1
стрела пущенная	1	1
этих двух	1	1
и деревья	1	1
мы устанавливаем	1	1
и социальной	1	1
коня конь	1	1
этом случае	7	3
что она	1	3
очень часто	1	1
все люди	1	1
о чем	2	3
как правило	1	1
зависимости от	1	1
с представлением	2	3
и что	8	5
сахарный тростник	1	1
этом мы	1	1
бросает в	2	1
и выходит	1	1
чисто охотничьи	1	1
рис и	1	1
и все	3	2
на голове	1	1
зв герой	1	1
сливается с	1	2
тут он	1	1
что представление	2	1
и птицу	1	1
наблюдать что	2	1
герой их	1	1
бы мы	2	2
сибирских народов	2	2
переносится на	1	1
его тела	1	1
подняться на	1	1
отразилось в	1	2
что на	1	2
жизни и	2	1
еще одно	1	1
чудесное свойство	1	1
худ этот	1	1
после того	3	2
для чего	1	1
уже видели	1	1
или он	2	3
найти в	1	1
из которых	2	5
становится понятным	2	2
стоит на	1	2
что эта	1	3
или нет	1	1
о смерти	1	1
фигурирует в	2	1
для хода	1	1
и так	1	1
не может	6	6
могут быть	6	6
аф у	1	1
они идут	1	1
там где	6	3
связано с	5	1
в эллинской	1	1
древнейшая форма	1	2
мы видели	7	6
сказать что	2	2
здесь еще	3	1
пребывание в	5	1
две стороны	1	1
аф вар	2	3
не могло	1	2
вместе с	22	6
убить и	1	1
он должен	1	3
хозяйственной и	1	1
воды в	1	1
в сказаниях	1	1
такого рода	1	2
через море	3	1
в лесу	2	12
мертвых и	1	1
в том	6	3
мы знаем	8	8
представлений о	7	2
царства мертвых	1	2
женится на	1	1
и три	2	1
происходит в	1	2
средства передвижения	1	1
в его	12	5
показывают как	1	1
подымается на	1	1
животный вид	1	1
происходит не	1	1
чтобы подняться	1	1
речь будет	1	2
животных как	1	1
и огонь	1	1
важно не	1	1
много примеров	1	1
на коня	1	2
из форм	1	1
к другой	1	1
загробном мире	1	1
приводит к	1	1
посвящением в	1	1
в связи	4	2
о том	7	4
меня не	1	3
см в	1	1
живет в	5	2
таких существ	1	1
другом это	1	1
отношение к	1	2
на берегу	2	2
полет на	1	1
сказки в	3	1
возможно что	1	2
есть ли	1	1
и змей	2	1
животного или	1	1
на вопрос	1	3
этот мотив	6	4
совершенно точно	1	1
в руки	1	3
на то	2	3
или птицу	1	1
в животное	6	5
в индии	4	1
в виду	1	1
традиция превращения	1	1
которых он	1	1
которых с	1	1
материалов по	1	1
должны быть	1	1
мы и	2	1
в некоторых	4	5
главным образом	1	2
как мы	5	5
это ясно	1	1
быть речи	1	1
к которым	2	5
по мере	2	1
на орла	1	1
относится к	1	3
может быть	17	14
известно что	1	2
душу на	1	1
и его	9	10
из данного	1	1
в одной	1	3
тотемного животного	1	3
развился из	2	1
много лет	1	1
птицы и	2	1
на двор	1	1
очень многих	1	1
на ту	1	1
двумя мирами	1	11
что как	1	1
скотину и	1	1
только тогда	2	3
или его	1	1
одном случае	1	3
у боаса	1	1
в саду	1	1
побежал на	1	1
из воды	2	1
и могут	1	1
животное не	2	2
загробный мир	1	1
вовсе не	2	4
она не	2	3
у якутов	1	3
нашей сказке	1	1
в верованиях	1	2
между двумя	1	12
есть не	1	1
считаем это	1	1
это явление	1	1
в тех	1	4
этого мотива	8	3
животное и	1	3
что герой	3	2
с тем	8	2
и раньше	1	1
это показывает	2	1
на смену	4	3
здесь нет	1	1
он бросает	2	3
в виде	9	2
выражения как	2	1
по всему	1	1
с огнем	2	1
здесь не	1	4
даже если	1	1
совпадение между	1	1
как указано	1	2
бы в	1	1
увидим что	1	2
герой сказки	1	1
выдает себя	1	1
о коне	1	1
это наиболее	1	1
между героем	1	2
новое животное	1	1
части его	2	1
показать как	1	1
можно бы	3	1
для слушателя	1	1
его к	3	3
тот же	1	1
для умершего	1	1
неи этот	2	1
и действительно	5	3
можно в	1	1
говорит об	1	2
и других	2	3
огромной рыбы	1	1
со стороны	2	1
верна то	1	1
боги так	1	1
в этнографии	1	1
одно из	1	1
но нет	1	1
к образу	1	1
из синя	1	1
царстве смерти	2	1
с белым	1	1
том свете	1	1
в частности	7	2
что здесь	3	7
д такое	1	1
как говорит	1	1
другой сказке	2	1
они друг	1	1
на небо	6	7
посреднике между	1	1
то он	1	1
другие животные	1	2
из ноздрей	1	1
его функции	1	1
показывает что	5	10
на этой	4	1
здесь можно	2	2
не будем	5	1
не было	1	1
ассимилируется с	4	1
и даже	1	4
служит не	1	1
по дороге	1	1
магическое средство	1	1
нет у	1	1
и тем	4	2
и при	2	3
то это	3	5
в своих	1	1
только в	7	3
приведем еще	1	1
еще впереди	1	1
в этой	3	2
змей охраняет	2	1
другой стороны	8	4
можем здесь	1	2
и убивает	1	1
помощи которой	2	2
со своими	2	1
попадется тебе	1	1
в русском	1	1
это объяснило	1	1
т е	16	18
некотором царстве	1	1
опять видим	1	1
в мифах	6	2
его развития	1	1
то и	1	1
в роли	3	2
его с	1	2
в могиле	2	4
и затем	2	1
у эскимосов	2	1
к этому	2	5
вспомним что	1	1
но для	2	2
сказке герой	5	3
тому назад	1	1
в античности	2	4
как в	6	7
иной мир	6	6
и я	1	1
иного порядка	1	1
и не	11	9
что у	4	3
мы уже	4	5
но вместе	3	1
здесь же	1	1
с образом	1	1
выше мы	2	2
таким образом	9	10
вера в	1	1
близка к	1	1
представление имеется	1	1
елены прекрасной	1	1
показывают что	3	2
этого сюжета	1	1
не видели	1	1
связанные с	2	3
душу умершего	3	1
здесь довольно	1	1
тогда когда	2	1
тем что	10	5
и побежал	1	1
и сказка	1	1
героя из	1	1
уже в	2	2
объясняется тем	1	1
сказка знает	2	2
сказке с	2	1
коня или	1	2
такое же	2	4
не только	13	15
уже были	1	1
на другой	1	1
он не	4	7
в основном	4	1
говорит он	1	1
дает нам	1	4
все эти	8	3
он похищает	1	1
особенно в	2	1
в данном	3	3
в пределах	4	1
в истории	4	2
орла он	1	2
рассмотрим сперва	3	2
и стали	1	2
него а	1	1
есть и	1	2
совершенно ясно	4	2
птиц и	3	2
любое животное	1	1
происхождение из	1	1
сказке о	2	3
во власти	2	1
со своим	1	1
имеем здесь	2	1
превращаться в	1	1
иногда и	1	2
т д	18	24
некотором государстве	1	1
если с	1	1
земледелия и	1	1
представления о	3	3
в лодке	5	2
не имеют	1	1
в себе	1	2
здесь уже	1	1
и он	6	3
вряд ли	1	1
змея и	6	1
за это	1	2
как на	1	1
сказке иногда	1	1
с этого	2	1
к тому	1	1
можно показать	2	2
с появлением	5	4
стороны их	1	1
умерших в	2	1
и основа	1	1
на основе	1	1
как у	2	1
таким же	2	6
утверждать что	1	1
в представлениях	2	1
более яркий	1	1
следующее заключение	1	1
перед нами	2	3
или сам	1	1
интересно что	1	4
раньше чем	4	5
только как	1	1
на ущербе	1	1
небу где	1	1
в немецкой	1	2
социальной жизни	2	1
из них	2	2
античности и	1	1
при рассмотрении	1	1
очень разнообразных	1	1
животного с	1	1
также почему	1	1
это только	1	1
гнезде или	1	1
и лошади	1	1
то можно	1	1
свой смысл	1	1
я марр	1	1
у царя	2	1
а что	1	1
же представление	4	2
в америке	4	3
но даже	1	1
конь уже	1	1
что так	1	1
и вместе	2	1
понял что	2	1
затем он	1	1
и уже	1	1
и эти	1	1
сказке змея	1	1
иногда в	1	2
с животными	1	3
увидим ниже	3	1
он увидел	1	1
бы составить	1	1
по себе	2	2
не потому	2	1
он садится	1	1
рассмотрение еще	2	1
не менее	4	2
еще не	8	6
в сожжении	1	1
своих детей	2	1
знает что	1	1
он сам	1	1
под землей	2	1
в загробном	1	1
или просто	1	2
перейти к	1	1
так в	2	4
представляют собой	3	4
целый ряд	1	1
с ним	4	1
к его	2	1
от животных	1	1
но на	1	1
этого обряда	3	1
образом мы	2	1
же герой	1	2
в американских	1	2
иногда даже	2	3
не вполне	1	1
все еще	4	3
близок к	1	1
быть прослежен	1	1
и конь	4	2
и этим	2	2
превращении в	1	1
а в	3	8
иногда он	2	3
со змеем	3	2
случаях это	1	2
и более	1	3
книга мертвых	3	1
в христианство	1	1
представляет собой	7	2
и тогда	1	1
видим в	1	1
в русской	3	3
здесь также	1	1
переходом на	1	2
здесь имеем	2	1
орла и	1	4
на них	2	1
эти случаи	2	2
чтобы он	2	2
и вот	1	2
прекрасной аф	1	1
таких случаях	2	2
иное царство	4	6
такую же	1	2
это несомненно	1	1
в своем	1	2
у сибирских	1	1
животным на	1	1
на берег	2	1
на которой	2	2
одного из	1	1
тотемное животное	3	1
героем и	2	1
но с	1	1
нельзя дать	1	1
герой получает	1	4
многих народов	2	1
неи все	1	1
брата и	1	1
и на	8	2
к убиению	1	1
за тридевять	4	1
в различных	2	1
часто это	1	2
огонь в	2	1
уже тогда	1	1
это чудовищное	1	1
не по	1	2
же случай	1	1
крылатый конь	1	1
происхождение этого	2	1
сказке в	5	2
от него	1	2
в дом	2	1
и рыб	2	2
архаическую форму	1	1
по дереву	3	1
к сказке	3	4
царство умерших	1	1
с переходом	1	2
при обряде	2	1
животных герой	1	1
как и	7	7
характер этого	1	1
тому как	1	1
а когда	1	2
другую сторону	1	1
превращение в	2	1
потому что	7	6
пространственных представлений	1	1
друг друга	3	1
ему в	3	2
на котором	1	3
животное в	2	4
совершенно неожиданно	1	1
в царстве	1	1
на том	3	2
сказка содержит	1	1
религиозных представлений	1	1
когда герой	4	4
мы еще	1	1
в то	3	1
превращения и	1	1
тридесятое царство	1	4
никогда не	3	2
и улетает	2	1
всех этих	1	1
тогда он	2	2
случай интересен	1	1
с волшебным	1	1
образ крылатого	1	1
что есть	1	2
лет тому	1	1
при посвящении	1	3
мертвую и	1	1
представляло собой	2	1
и в	25	26
случаи показывают	1	2
так же	5	18
таких случаев	1	2
глотает его	1	1
прослежен но	1	1
как животное	1	1
так что	2	2
огонь и	3	4
здесь вспоминается	1	1
приводят к	1	1
а на	2	4
не видно	1	2
так как	11	9
из его	1	1
волшебные предметы	2	4
с этими	1	2
и только	1	5
он зав	2	1
но не	5	5
герой в	4	3
он делает	2	2
его за	1	1
такой же	2	1
и говорит	1	1
не в	6	5
с приобретением	1	1
не говорится	1	1
садится на	4	2
не знал	2	1
для нас	5	3
в земле	1	1
как будто	1	1
неи если	1	2
себя шкуру	1	1
ведущие в	1	1
по мнению	1	1
как герой	2	1
орел и	1	1
есть более	1	1
а сам	2	2
работе о	1	3
синя моря	1	1
мы должны	4	5
на этом	3	2
как указывает	1	1
на свою	1	1
доказывается тем	1	1
в которых	3	4
по существу	2	3
чаще всего	1	1
человек в	1	1
яга и	1	1
аф неи	5	3
им и	2	1
говорится в	1	1
неи здесь	1	1
быть рассмотрены	1	1
на нее	2	1
зверей и	1	1
думать что	1	1
не совсем	6	1
он держит	1	1
в упомянутой	1	1
можно наблюдать	3	2
в таких	3	2
явные признаки	1	1
как это	1	3
видно по	1	2
происходит потому	1	1
нами в	1	1
в пищу	1	1
что этот	2	4
всмотреться в	1	2
с этим	5	2
или у	1	1
появлением коня	1	1
в африке	4	3
здесь связь	1	2
тридесятого царства	2	2
тех же	2	2
не за	1	1
