3gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part3_wordlist_3gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part6_wordlist_3gram
мы имеем и	3	2
не только в	4	1
видели выше таким	1	1
во-первых как указано	1	1
из приведенных материалов	1	1
можно было бы	2	1
на землю и	1	1
во всяком случае	2	2
более позднюю форму	1	1
то же можно	1	1
здесь можно было	1	1
в сказке мы	1	1
на то что	1	1
уже видели выше	1	2
друг с другом	1	1
и то что	1	2
мы видим в	1	1
человека в царство	1	1
о том что	4	2
что иное как	1	3
в этом случае	6	5
рассмотрим несколько относящихся	1	1
вместе с тем	3	1
не только то	1	1
так как они	1	1
и пр есть	1	1
видим в сказке	1	1
в том числе	1	1
как и в	2	2
и вместе с	1	1
здесь мы имеем	4	3
имеем и в	3	3
таким образом и	2	2
одной стороны он	1	1
основан страх перед	1	1
относящихся сюда случаев	1	1
в сказке в	1	1
много примеров этому	1	1
и на нем	1	1
имеем в русской	1	1
что и в	2	2
мы видели что	3	3
здесь можно бы	1	1
тех случаях когда	3	1
этой точки зрения	1	1
нельзя провести точной	1	1
мы имеем в	4	2
но это еще	1	1
на тот свет	1	1
сюда случаев в	1	1
в амуре и	1	1
амур и психея	1	3
речь будет ниже	2	1
в том смысле	1	1
в образе животного	3	1
так же в	1	1
на том что	1	1
что в нем	2	1
но и в	2	1
это далеко не	2	1
на своем пути	2	1
белуджские сказки в	1	2
должна быть рассмотрена	1	1
и т д.<неи	2	1
через некоторое время	1	2
и в сказке	3	1
есть своего рода	1	1
не что иное	1	3
также имеет свою	1	1
но как указано	2	1
еще не означает	1	1
мы видели как	2	3
в том что	5	5
по воздуху и	1	1
в то время	3	2
в книге мертвых	2	1
в монгольской сказке	1	1
если бы она	1	2
несколько относящихся сюда	1	1
то и это	1	1
там герой встречает	1	1
и данный мотив	1	1
в иное царство	5	1
уже знаем что	2	1
мы можем указать	1	1
тем не менее	1	5
в русской сказке	6	2
после этого он	1	1
но вместе с	1	1
сказка не сохранила	1	2
так же как	1	1
должны были бы	1	1
тесно связан с	1	1
в сказке но	1	1
том что герой	1	1
этого мотива с	1	1
по отношению к	2	2
отправляется ее искать	1	1
с другой стороны	8	7
образом и эти	1	1
т д в	1	1
с этим в	2	1
производства материальной жизни	1	1
уносит с собой	1	1
в лесу у	1	1
в тех случаях	3	1
в других сказках	1	1
между героем и	1	1
в сказке о	3	3
также отражен сказкой	1	1
мы сейчас увидим	1	1
можем предположить что	1	4
смысле этого слова	1	1
он состоит из	1	1
выше таким образом	1	1
все эти материалы	2	2
далеко не единственный	1	2
в рыбной ловле	1	1
мы можем предположить	1	4
два брака один	1	1
в данном случае	3	3
в этих случаях	1	7
но все же	2	2
типа амур и	1	1
можем указать на	1	1
есть не что	1	1
можно возразить что	1	1
не означает что	1	1
в царство мертвых	4	2
о чем говорилось	1	1
можно сказать что	1	1
у земледельческих народов	2	1
в царство смерти	2	1
с одной стороны	7	2
предположить что и	2	1
он не будет	1	1
может быть поставлен	1	3
можно предположить что	1	1
с переходом на	1	1
все же не	1	1
это еще не	2	2
и русская сказка	1	1
она в большом	1	1
как мы видели	2	5
имеются в сказке	1	1
точно так же	2	2
в ином мире	6	4
можно заметить что	1	1
так как в	1	1
в сказке герой	2	1
что представление о	1	1
с охотой как	1	1
быть поставлен вопрос	1	2
сказках типа амур	1	1
бы она не	1	1
еще не имеет	1	1
есть частный случай	1	1
в религиозных представлениях	1	1
таким образом мы	1	2
мы уже видели	3	3
этим объясняется что	3	1
в русских сказках	1	2
т д здесь	1	1
в других случаях	1	1
с тем что	1	1
связано с охотой	1	1
до сих пор	4	5
что сказка отражает	1	1
к заключению что	3	1
в таком случае	1	1
это настолько типичная	1	1
так или иначе	1	1
неи в этом	2	1
иначе обстоит дело	1	1
том что в	2	2
случай мы имеем	2	2
мы уже говорили	1	1
могли быть и	1	1
еще не вполне	1	2
образом мы можем	1	1
после того как	2	1
выше мы видели	1	3
независимо от того	1	1
страх перед мертвецами	1	1
здесь еще не	1	1
это может быть	1	1
на этот вопрос	1	1
в белуджской сказке	1	2
в сказках типа	1	4
в сказке мотив	1	1
может быть разрешен	1	1
же можно сказать	2	1
но в некоторых	1	1
приходит к заключению	3	1
то время как	3	2
мы не будем	2	1
подобно тому как	1	1
соответствии с этим	1	1
сих пор не	1	1
с появлением собственности	2	1
но и то	1	1
обстоит дело с	1	1
а через некоторое	1	2
с этой точки	1	1
можно сказать о	1	1
не может быть	3	1
но это далеко	1	1
также сохранена сказкой	1	1
мы уже знаем	2	2
в пермской сказке	1	6
с представлениями о	5	1
но в таком	1	1
в северной америке	2	1
и т д	8	15
в некоторых случаях	2	3
на том свете	4	2
и в том	1	1
же мы имеем	1	1
неи с другой	1	1
ничего не доказывают	1	1
в тобольской сказке	1	1
но есть и	3	1
только то что	2	1
надо сказать что	1	1
