2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part6_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part4_wordlist_2gram
сказке он	4	1
случаях герой	1	1
его в	9	5
все же	9	8
в царство	2	11
никем не	1	1
выходит из	1	1
так например	2	3
связь с	12	11
этих случаях	8	1
или другое	1	2
в одну	2	1
есть та	1	1
подобно тому	1	1
в точности	5	1
воззрение что	1	1
не от	1	1
некоторых случаях	4	2
и каждый	1	1
даже в	4	2
эти материалы	1	6
а от	1	1
из него	1	2
в иное	7	5
и к	1	1
мы имеем	7	14
к другому	1	1
герой возвращается	1	1
получает от	1	1
в свой	2	1
но здесь	1	4
в северной	2	2
независимо от	1	3
является и	3	3
мы читаем	2	1
чем речь	2	1
ни взгадать	1	1
этим можно	1	1
волшебного средства	1	1
что при	1	2
религиях но	1	1
с неба	1	1
из таких	2	1
то мы	2	1
не знающих	1	2
его и	2	1
так и	10	5
связан с	3	6
то здесь	2	1
точно таким	2	1
частный случай	4	1
уже давно	1	2
и т	27	10
они дают	1	1
когда мы	1	2
рыб и	1	1
у них	1	4
из пруда	1	1
он же	2	1
д в	1	1
и почему	1	1
то что	16	6
подземный мир	2	1
но как	1	4
тем самым	1	2
не как	1	1
в более	1	6
материалы по	2	1
сидя на	1	1
имеем и	2	3
могут служить	1	1
его как	2	1
на задний	2	1
наряду с	3	3
в особенности	2	1
через воду	2	1
случай показывает	2	1
с падением	1	1
должна быть	2	3
представлением о	2	2
все его	1	1
в русских	2	1
в одном	5	3
идет не	1	1
иное как	3	1
можно найти	2	1
или на	2	1
который уже	1	1
убежден в	1	1
чем к	1	1
через которую	1	1
та же	1	3
в ригведе	1	4
если бы	2	3
в самую	2	1
по линии	1	1
три раза	2	1
один вид	1	1
в мифе	2	4
находится на	1	2
ни в	2	2
хозяина в	2	1
души умерших	1	1
то время	1	3
но то	1	1
только после	1	1
что в	14	12
и сказочный	3	1
в сказке	47	23
он является	1	1
однако в	2	2
в фольклоре	2	2
и они	2	2
а как	2	1
в своей	4	3
интересен тем	1	1
у народов	1	6
или же	3	2
древнее и	1	1
но если	1	1
того кто	1	1
египте в	1	2
на острове	2	1
в основе	1	1
эти же	1	1
предметы которые	1	1
сверхъестественная сила	1	1
и едет	1	1
этих двух	1	1
водой эта	1	1
и деревья	1	1
этом случае	3	6
что она	3	3
на короне	1	1
как правило	1	1
что если	1	1
очень часто	1	5
небом и	2	1
о чем	3	2
зависимости от	1	2
с представлением	3	2
и что	5	5
вар в	1	2
эти три	1	3
еще одну	1	2
на голове	1	1
тридесятое государство	1	2
что представление	1	1
с героем	1	1
на этот	2	1
перед мертвецами	1	1
указать на	3	1
сибирских народов	2	1
он представляется	1	2
переносится на	1	1
они представляют	1	1
что на	2	1
жизни и	1	2
и эту	1	1
его связь	1	1
молодильные яблоки	1	1
ты не	1	1
после того	2	2
уже видели	1	3
или он	3	2
из которых	5	3
стоит на	2	2
в них	1	3
о смерти	1	9
при изучении	2	1
можно возразить	1	1
не есть	2	2
явление и	1	1
те же	3	1
и землей	1	1
которых надо	1	1
чтобы ответить	1	1
или иное	1	3
животное то	1	1
не может	6	6
могут быть	6	3
о связи	1	1
коня он	1	1
из которого	1	1
связано с	1	4
там где	3	5
имеются в	1	2
мы видели	6	11
случае совершенно	1	1
здесь еще	1	4
сказать что	2	3
к пониманию	1	1
пребывание в	1	1
и птиц	1	1
аф вар	3	4
не могло	2	2
вместе с	6	8
можно заметить	1	1
воды в	1	1
через море	1	1
в лесу	12	1
мертвых и	1	3
что охотник	1	1
мы знаем	8	2
он земное	1	1
представлений о	2	7
чтобы лучше	1	1
в том	3	12
царства мертвых	2	5
в его	5	5
показывают как	1	1
все тех	1	1
с развитием	1	1
речь будет	2	2
религиозные представления	1	2
что тот	1	1
эти указания	1	1
с золотыми	3	1
на коня	2	1
и может	1	1
к другой	1	1
загробном мире	1	1
много примеров	1	1
приводит к	1	1
от того	2	3
о том	4	7
меня не	3	1
герой только	1	1
представления что	1	1
русских сказках	2	1
живет в	2	2
см в	1	1
отношение к	2	1
на берегу	2	3
этот мотив	4	5
сказки в	1	1
пути к	1	1
есть ли	1	1
и змей	1	1
совершенно точно	1	2
на вопрос	3	1
не сохранила	3	1
в руки	3	2
на то	3	2
еще одного	1	1
в животное	5	1
в индии	1	3
как воплощение	1	1
которых он	1	2
в греческой	1	3
случаи когда	2	2
имеется в	2	3
что между	1	4
есть только	3	1
сказке эти	1	1
должны быть	1	2
и функции	1	1
и наоборот	2	1
в некоторых	5	2
вскочил в	1	2
этого развития	1	1
главным образом	2	3
поля и	1	1
как мы	5	4
однако не	1	1
можно указать	2	2
не все	1	1
по мере	1	1
относится к	3	2
от своего	3	1
известно что	2	2
может быть	14	11
которые очень	1	1
случаях когда	3	3
и его	10	7
в одной	3	2
и луга	1	1
как полагают	1	1
много лет	1	1
не могут	2	1
в мексиканском	1	1
вообще на	1	1
что как	1	1
одном случае	3	1
в огне	1	1
только тогда	3	1
в саду	1	1
его тело	1	1
из воды	1	1
вовсе не	4	2
она не	3	3
если этот	1	1
рек и	1	3
у якутов	3	5
между двумя	12	1
которых это	1	1
есть не	1	1
к ним	2	1
это явление	1	2
в сказании	1	3
ответить на	1	1
этого мотива	3	4
пока не	1	2
что герой	2	2
с тем	2	4
вздумать ни	1	1
здесь нет	1	2
по голове	1	1
в виде	2	6
наше внимание	1	1
травами и	1	1
по всему	1	2
в отдельности	2	1
здесь не	4	2
этого момента	1	1
как указано	2	3
