2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part2_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part4_wordlist_2gram
без этой	1	1
все же	9	9
его в	9	10
в царство	2	7
главе мы	2	1
неи итак	1	3
связь с	12	4
теперь к	1	1
шаманом он	1	1
они его	1	1
этих случаях	8	10
рассмотрим мотив	1	1
человека который	1	1
и надел	1	1
так например	2	1
подобно тому	1	3
в точности	5	1
же происходит	3	2
своей жены	1	1
которые находятся	1	1
за него	1	2
некоторых случаях	4	2
даже в	4	1
к какому	1	1
он ее	2	1
что им	1	2
себя за	1	1
воas неи	1	2
из него	1	2
мы имеем	7	15
в иное	7	5
и к	1	1
право на	2	3
время обряда	2	1
в северной	2	2
своего отца	3	1
является и	3	1
что при	1	5
параллели к	1	1
мы здесь	2	6
из таких	2	1
выражается в	1	1
то мы	2	2
его и	2	4
связан с	3	5
так и	10	5
в другой	3	4
героя за	1	1
и т	27	19
никакой не	1	1
когда мы	1	2
фаллического характера	1	1
говорит если	1	2
к своей	3	1
у них	1	1
к рассмотрению	2	2
он же	2	1
и почему	1	3
они бросают	1	1
то что	16	12
тем самым	1	2
но как	1	1
из сказки	1	1
д к	6	3
в более	1	1
имеем и	2	2
аф он	1	2
в шаманизме	1	1
собой другие	1	1
на задний	2	1
у яги	5	2
наряду с	3	6
в особенности	2	2
дело вовсе	1	1
в эти	1	1
с падением	1	1
в русских	2	3
представлением о	2	1
е помощника	1	1
ему силу	1	1
в одном	5	5
к зеленина	1	1
иное как	3	2
можно найти	2	5
аф на	1	3
или на	2	4
попадают в	1	4
после рассмотрения	1	1
той же	1	2
понимать как	1	1
к которому	1	5
пока только	2	1
связи с	3	8
по линии	1	1
в мифе	2	2
ни в	2	2
человека за	1	1
и которые	1	1
что в	14	12
может рассматриваться	1	1
только после	1	4
можно вызвать	2	1
герой попадает	1	1
или от	2	1
в сказке	47	21
он является	1	2
и они	2	4
а как	2	1
и и	3	1
в своей	4	1
у племени	3	2
ниже в	2	1
существом которое	1	1
но если	1	3
женской линии	1	1
входить в	3	1
часто имеет	1	1
на острове	2	2
его по	1	1
цвет есть	2	1
этих двух	1	1
этом случае	3	5
и социальной	1	2
для живых	1	1
что она	3	5
двух видах	1	1
очень часто	1	4
о чем	3	1
зависимости от	1	1
и что	5	6
герой теперь	1	1
имеем то	1	2
дошли до	1	1
которые как	1	1
еще одну	1	1
и дошли	1	1
хозяева стихий	1	1
полное развитие	1	1
в сети	1	2
говорили о	1	1
указать на	3	1
переносится на	1	1
что на	2	1
и эту	1	1
посвящении юноши	1	1
как мертвец	1	1
вспоминается и	1	1
после того	2	3
отправка в	1	1
или он	3	3
найти в	1	1
уже видели	1	4
указать что	2	3
что эта	3	2
в них	1	1
уже к	1	1
о смерти	1	1
у огня	1	1
можно возразить	1	1
и так	1	2
с миром	3	1
а он	1	1
не может	6	5
могут быть	6	2
о связи	1	2
и за	2	1
то чего	3	3
из которого	1	1
там где	3	1
древнейшая форма	2	1
сказать что	2	2
мы видели	6	2
вместе с	6	7
говорит ему	1	1
он должен	3	2
взял его	1	1
и братья	1	1
в сказаниях	1	1
в лесу	12	15
в том	3	6
в лесной	1	4
представлений о	2	1
мы знаем	8	11
матери и	1	1
царства мертвых	2	1
происходит в	2	2
только атрибуты	1	1
в его	5	6
верно что	1	1
животный вид	1	1
происходит не	1	1
это желание	1	1
ему путь	1	2
мы бы	1	1
из форм	1	1
е к	2	1
и может	1	2
груди и	1	2
водой он	2	1
представляют для	1	1
приводит к	1	2
посвящением в	1	1
в последней	1	1
о том	4	3
русских сказках	2	2
см в	1	2
живет в	2	2
лежит аф	1	1
лесу на	1	2
возможно что	2	2
этот мотив	4	4
есть ли	1	2
магическая сила	2	1
на вопрос	3	2
в виду	1	2
в руки	3	2
на то	3	3
это чисто	2	1
происходит иначе	1	1
в животное	5	2
хозяйка зверей	1	1
случаи когда	2	1
и вебстер	1	1
становится врагом	1	1
материалов по	1	1
имеется в	2	2
есть некоторые	1	1
в некоторых	5	2
не все	1	2
главным образом	2	2
как мы	5	1
однако не	1	1
но его	1	2
можно указать	2	1
так чтобы	1	1
по мере	1	3
может быть	14	17
другом случае	2	1
случаях когда	3	1
и его	10	3
вопросом о	1	1
в одной	3	4
не можем	1	1
как полагают	1	1
очень многих	1	1
его тело	1	1
в саду	1	1
или его	1	2
в огне	1	1
одном случае	3	2
личного духа-хранителя	2	1
музыкальные инструменты	1	1
отдельные случаи	1	1
из воды	1	1
сказке можно	1	1
и могут	1	1
вовсе не	4	1
она не	3	5
если этот	1	1
на путь	1	1
у якутов	3	1
нашей сказке	1	2
обрядов фаллического	1	1
есть не	1	1
это явление	1	2
в тех	4	2
этого мотива	3	5
пока не	1	4
что герой	2	5
с тем	2	9
он бросает	3	1
это показывает	1	1
здесь нет	1	2
случаев можно	1	5
здесь мотив	1	1
этом говорилось	1	1
которых и	1	1
в отдельности	2	1
в баню	1	2
здесь не	4	2
же именно	1	1
как указано	2	3
путь к	1	1
его еще	1	1
отец и	2	2
увидим что	2	3
чтобы стать	1	1
герой сказки	1	1
к которой	1	1
выдает себя	1	1
в культ	1	1
можно полагать	1	1
по английской	1	1
можно бы	1	1
жизнью и	1	1
на которых	1	1
его к	3	1
тот же	1	1
этот материал	2	2
неи этот	1	3
могло быть	1	1
можно в	1	1
говорит об	2	1
и других	3	1
и действительно	3	1
русской сказки	1	1
со стороны	1	1
по наследству	1	2
верны то	2	1
как он	6	3
в этнографии	1	1
д здесь	1	1
если всмотреться	1	2
одно из	1	2
три года	4	4
их здесь	1	1
нас к	7	1
что здесь	7	4
в частности	2	1
как говорит	1	1
другой сказке	1	1
на небо	7	1
рассматриваться как	1	1
немецкой сказке	2	2
показывает что	10	4
на этой	1	2
здесь можно	2	5
не будем	1	4
не было	1	2
английской терминологии	1	1
и очень	1	1
всем мире	1	1
по дороге	1	1
и вместо	1	1
то это	5	6
была вера	1	1
приведем еще	1	1
только в	3	6
неиприведенные материалы	1	1
с ними	5	2
в этой	2	4
другой стороны	4	2
можем здесь	2	1
также есть	2	1
который его	1	1
и мужчина	1	1
в русском	1	2
когда с	1	1
т е	18	29
если верно	1	1
задач это	1	1
когда она	1	3
в мифах	2	4
царство в	1	1
его с	2	1
умирает мать	1	1
одна сторона	1	1
у эскимосов	1	1
к этому	5	1
вспомним что	1	2
наблюдать следующее	1	1
сказке герой	3	1
в античности	4	3
большой древности	1	1
от нас	1	1
дарит волшебное	1	1
как в	7	5
иной мир	6	4
показывает и	1	1
сказки зулу	1	2
с образом	1	2
и не	9	11
что у	3	2
мы уже	5	6
но вместе	1	1
выше мы	2	3
который он	1	1
таким образом	10	7
вера в	1	2
показывают что	2	2
этого сюжета	1	2
связанные с	3	1
и сказка	1	1
тем что	5	4
и сказкой	1	1
уже в	2	2
или животное	1	3
можно установить	1	2
материал в	1	2
аф или	4	1
орудий с	1	1
такое же	4	1
это и	5	1
имеется одно	1	1
не только	15	18
связь этого	1	1
на другой	1	2
он не	7	8
в основном	1	2
говорит он	1	1
неидругая особенность	1	1
с нашей	1	1
глубокой древности	1	1
смысле этого	2	2
и съеден	1	1
леса и	2	2
дает нам	4	2
все эти	3	4
еще на	1	1
в египетской	1	1
особенно в	1	1
в истории	2	1
в пределах	1	1
рассмотрим сперва	2	1
итак чтобы	1	1
и стали	2	2
есть и	2	2
совершенно ясно	2	2
птиц и	2	1
не бойся	1	1
руки героя	1	1
сказке о	3	1
входа в	3	3
превращаться в	1	3
интересно и	1	1
т д	24	18
неи что	1	2
представления о	3	5
в себе	2	4
и нашли	1	1
и он	3	1
на его	3	2
все как	1	1
в культе	1	1
рода хозяина	1	1
ему волшебную	1	1
к тому	1	5
можно показать	2	1
на основе	1	1
здесь имеется	2	2
был связан	1	1
очередь доходит	1	1
и яга	3	1
живых в	1	2
перед нами	3	2
интересно что	4	2
раньше чем	5	3
на ущербе	1	1
и власть	1	2
в немецкой	2	2
из них	2	2
ничем не	1	1
при рассмотрении	1	1
