2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part1_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part5_wordlist_2gram
герой бросает	3	1
все же	10	10
его в	9	6
в царство	3	7
совершенно естественно	1	2
к тем	1	1
должны прежде	1	1
культуры но	1	1
связь с	8	4
себе не	1	1
книге о	1	1
этих случаях	8	2
но змей	1	1
так например	2	6
подобно тому	1	1
довольно много	1	1
дело происходит	1	1
мифа о	2	1
к мифам	1	1
даже в	2	4
эти материалы	6	2
на основании	1	1
этим животным	1	1
себя за	1	1
и освобождает	1	1
воas неи	1	1
мы имеем	14	13
в иное	5	4
и к	1	1
право на	1	2
время обряда	2	1
у одного	1	1
обрядом в	1	1
и оно	1	1
как отражение	2	1
в могилу	1	2
как о	1	2
мы читаем	1	1
смерти в	1	1
же говорит	1	3
о геракле	1	1
материалы позволяют	1	1
нет но	1	1
и требует	3	1
мы здесь	4	3
то мы	1	4
не описывается	3	1
его и	2	2
связан с	2	1
все виды	1	1
его нет	1	1
харузин неи	1	1
то здесь	2	2
избушке и	1	1
и т	20	25
уже давно	1	1
уже довольно	1	1
в другой	3	1
в ту	1	2
нас от	1	1
еще и	1	2
и у	1	1
у них	1	1
и женится	1	1
означает что	2	4
то что	7	9
подземный мир	2	1
но как	1	1
из сказки	1	2
шаман желающий	1	1
не как	4	3
в каком	1	1
рассматривается как	1	1
в более	3	1
связи в	1	1
и от	1	2
работ по	1	1
имеем и	1	1
никак не	1	1
полное совпадение	1	1
все части	1	1
или для	1	1
наряду с	4	3
в особенности	3	2
она его	1	2
довольно рано	1	1
бы думать	1	1
другую форму	1	1
должна быть	1	5
представлением о	3	1
здесь обычно	1	1
в карман	1	1
это представление	2	2
основаны на	1	1
имеется и	3	1
в одном	1	5
истории его	1	1
некоторых местах	1	1
же представления	1	1
или на	2	3
так много	1	1
доклассовых народов	3	4
ей в	3	1
несмотря на	2	1
кузнечное дело	2	1
от себя	2	1
они в	1	1
та же	1	1
если бы	2	8
мы получим	1	2
прямо не	1	1
связи с	8	4
может иметь	1	1
уже как	1	1
в мифе	7	2
более ранних	1	3
они к	1	1
то время	1	3
что в	8	12
он с	1	1
герой попадает	1	3
в сказке	18	44
сад и	1	1
такие мифы	1	2
и они	2	1
а как	2	1
за ним	4	1
в своей	2	1
к сожалению	1	3
необходимости приводить	1	1
основе которого	1	1
или же	3	1
но если	1	2
вход в	1	6
друг с	2	4
в основе	1	4
непременная черта	1	1
но дело	1	1
его по	2	1
ранние формы	1	1
истории не	1	1
этом случае	7	1
мы устанавливаем	1	1
и социальной	1	1
что она	1	5
не знаем	3	2
как правило	1	4
очень часто	1	3
и я	1	1
ко мне	1	2
зависимости от	1	2
с представлением	2	1
и что	8	10
опять не	2	1
в североамериканском	1	1
связывается с	1	1
на север	1	1
многие другие	1	1
это давно	1	1
в стране	1	1
и все	3	1
никто не	3	2
мотив к	1	2
бы мы	2	2
еще одно	1	1
оно означает	1	1
