4gram	Bakhtin_FransuaRableINarodnaiaKultura_partition_part2_wordlist_4gram	Bakhtin_FransuaRableINarodnaiaKultura_partition_part5_wordlist_4gram
нельзя сказать где кончается	1	1
о чем мы говорили	1	1
но ни в коем	1	1
и его связь с	1	1
мы еще вернемся к	1	1
и в то же	1	2
ни в коем случае	1	1
свою существенную связь с	1	1
добиться успеха в жизни	1	1
как мы уже сказали	1	1
до сих пор еще	2	2
xv и xvi веков	1	1
в этом отношении он	1	1
так и всего человечества	1	1
на вольность и безнаказанность	1	1
со всей их системой	1	1
его связь с материально-телесным	1	2
на самом же деле	1	1
уже за несколько дней	1	1
мы уже говорили и	1	1
одной и той же	1	1
пишет только во время	1	1
в коем случае нельзя	1	1
благоговения и страха божия	4	2
о мире и о	1	2
в то же время	9	6
одна и та же	1	1
мире и о власти	1	1
дело в том что	2	1
и в эпоху рабле	2	1
мы уже говорили что	1	1
образов еды и питья	1	2
царит и в самой	1	1
но в то же	5	3
то же время в	1	1
и в последующих веках	1	1
связь с материально-телесным низом	1	1
