4gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part5_wordlist_4gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part1_wordlist_4gram
если бы мы не	1	1
но тем не менее	1	1
эти примеры показывают как	1	1
и в русской сказке	1	1
в тот момент когда	1	1
в то время как	3	1
сад и т д.<неи	1	1
и т д все	3	1
т д все эти	1	1
и т д то	1	1
и тем не менее	2	1
по мере того как	2	1
словом в карман не	1	1
в некотором царстве в	1	1
во всем афанасьевском сборнике	1	1
в карман не лезет	1	1
таким образом мы видим	1	1
все эти материалы показывают	1	1
случае мы видим что	1	1
выше мы видели что	2	1
с одной стороны и	1	1
за словом в карман	1	1
мы должны прежде всего	1	1
так же как и	1	2
в очень разнообразных формах	1	1
в сказке в шкуру	1	1
мы видим что герой	2	1
некотором царстве в некотором	1	1
уже выше мы видели	1	1
само по себе но	1	1
мы не будем здесь	1	2
как мы увидим ниже	1	2
постоянная непременная черта его	1	1
в иное царство или	1	1
что для того чтобы	1	1
царстве в некотором государстве	1	1
неи все эти материалы	1	1
не в том чтобы	1	1
