	text	mean
0	Aksakov_DetskieGodyBagrova	1909.333
1	Aksakov_SemeynayaKhronika	1540.333
2	Aksakov_ZapiskiRuzheynogoOkhotnika	1889.667
3	Amfiteatrov_Knyazhna	1246.0
4	Amfiteatrov_OtravlennayaSovest	1578.0
5	Amfiteatrov_ZharCvet	1336.333
6	Apukhtin_NeokonchennayaPovest	1704.0
7	Boborykin_KitayGorod	1502.7
8	Boborykin_VasiliyTerkin	1604.333
9	Boborykin_ZhervaVechernyaya	1835.5
10	Bulgarin_DimitriySamozvanets	1477.0
11	Bulgarin_IvanVyzhigin	1582.1
12	Chehov_PovestiIRasskazy1888-1891	1515.095
13	Chehov_PovestiIRasskazy1898-1903	1737.0
14	Chernyshevskij_ChtoDelat	1679.8
15	Chernyshevskij_Prolog	1702.867
16	Dostojevskij_BednyjeLudi	1952.0
17	Dostojevskij_Besy	1595.911
18	Dostojevskij_BratijaKaramazovy	1570.055
19	Dostojevskij_Idiot	1784.133
20	Dostojevskij_Igrok	1871.0
21	Dostojevskij_Podrostok	1679.694
22	Dostojevskij_PrestuplenijeINakazanije	1729.929
23	Dostojevskij_UnizhennyjeIOskorblennyje	1998.6
24	Gogol_MertvyjeDushi1Tom	1481.5
25	Gogol_MertvyjeDushi2TomRannijeRedakciji	1535.0
26	Gogol_Mirgorod	1361.333
27	Gogol_PeterburgskijePovesti	1442.0
28	Gogol_VecheraNaChutore	1524.667
29	Goncharov_FregatPallada	1369.697
30	Goncharov_Oblomov	1547.381
31	Goncharov_Obryv	1591.873
32	Goncharov_ObyknovennajaIstorija	1691.5
33	Herzen_KtoVinovat	1535.0
34	Karamzin_IstorijaGosudagstvaRossijskogo	1326.0
35	Karamzin_PismaRusskogoPuteshestvennika	1443.19
36	Karamzin_Povesti	1416.0
37	Kuprin_Junkera	1305.0
38	Kuprin_Pojedinok	1557.333
39	Lermontov_GerojNashegoVremeni	1693.0
40	Odojevskij_RusskijeNochi	1167.0
41	Saltykov_GopodaGolovlevy	1671.167
42	Saltykov_IctorijaOdnigoGoroda	1441.0
43	Saltykov_PompaduryIPompadurshi	1427.333
44	Saltykov_PoshechonskajaStarina	1447.905
45	Saltykov_Povesti	1742.667
46	Tolstoj_1VojnaIMir	1541.2
47	Tolstoj_2VojnaIMir	1688.6
48	Tolstoj_3VojnaIMir	1534.267
49	Tolstoj_4VojnaIMir	1530.8
50	Tolstoj_AnnaKarenina	1851.064
51	Tolstoj_Junost	1939.0
52	Tolstoj_Voskresenie	1687.467
53	Turgenev_DvorianskojeGnezdo	1770.0
54	Turgenev_Dym	1775.0
55	Turgenev_Nakanune	1937.0
56	Turgenev_Nov	1710.333
57	Turgenev_OtsyIDeti	1790.0
58	Turgenev_ZapiskiOhotnika	1449.1
59	UspenskijGleb_NravyRasteriajevojUlitsy	1249.0
60	UspenskijNikolaj_PovestiIRasskazy	1244.6
61	Zagoskin_AskoldovaMogila	1922.5
62	Zagoskin_BrynskiyLes	1852.0
63	Zagoskin_Roslavlev	1858.833
64	Zagoskin_YuriMiloslavsky	1993.333
