	text	mean
0	Aksakov_DetskieGodyBagrova	2913.8
1	Aksakov_SemeynayaKhronika	2272.167
2	Aksakov_ZapiskiObUzhenieRyby	2729.0
3	Aksakov_ZapiskiRuzheynogoOkhotnika	2434.65
4	Amfiteatrov_Knyazhna	1663.583
5	Amfiteatrov_OtravlennayaSovest	2210.5
6	Amfiteatrov_VStraneLyubvi	2261.5
7	Amfiteatrov_ZharCvet	1758.15
8	Apukhtin_NeokonchennayaPovest	2465.0
9	Bestuzhev_FregatNadezhda	1767.0
10	Boborykin_DolgoLi	3075.0
11	Boborykin_KitayGorod	2061.69
12	Boborykin_VasiliyTerkin	2301.889
13	Boborykin_ZhervaVechernyaya	2951.3
14	Bulgarin_DimitriySamozvanets	1855.989
15	Bulgarin_IvanVyzhigin	2133.881
16	Chehov_PovestiIRasskazy1888-1891	2146.4
17	Chehov_PovestiIRasskazy1898-1903	2636.167
18	Chernyshevskij_ChtoDelat	2793.306
19	Chernyshevskij_Prolog	2899.403
20	Dostojevskij_BednyjeLudi	3432.5
21	Dostojevskij_Besy	2622.494
22	Dostojevskij_BratijaKaramazovy	2593.675
23	Dostojevskij_Idiot	2940.654
24	Dostojevskij_Igrok	3079.0
25	Dostojevskij_Podrostok	2737.735
26	Dostojevskij_PrestuplenijeINakazanije	2784.191
27	Dostojevskij_UnizhennyjeIOskorblennyje	3425.881
28	Gogol_MertvyjeDushi1Tom	2315.9
29	Gogol_MertvyjeDushi2TomRannijeRedakciji	2314.0
30	Gogol_Mirgorod	1904.25
31	Gogol_PeterburgskijePovesti	2280.833
32	Gogol_VecheraNaChutore	2122.083
33	Goncharov_FregatPallada	1837.446
34	Goncharov_Oblomov	2315.056
35	Goncharov_Obryv	2390.757
36	Goncharov_ObyknovennajaIstorija	2535.6
37	Herzen_KtoVinovat	2197.417
38	Karamzin_IstorijaGosudagstvaRossijskogo	1802.667
39	Karamzin_PismaRusskogoPuteshestvennika	1931.556
40	Karamzin_Povesti	1893.75
41	Kuprin_Junkera	1638.583
42	Kuprin_Pojedinok	2095.25
43	Lermontov_GerojNashegoVremeni	2413.0
44	Odojevskij_RusskijeNochi	1424.2
45	Pushkin_IstorijaPugacheva	2077.5
46	Pushkin_KapitanskajaDochka	2742.0
47	Saltykov_GopodaGolovlevy	2603.65
48	Saltykov_IctorijaOdnigoGoroda	2012.167
49	Saltykov_PompaduryIPompadurshi	2237.15
50	Saltykov_PoshechonskajaStarina	2060.078
51	Saltykov_Povesti	2871.567
52	Tolstoj_1VojnaIMir	2325.714
53	Tolstoj_2VojnaIMir	2656.429
54	Tolstoj_3VojnaIMir	2379.446
55	Tolstoj_4VojnaIMir	2470.643
56	Tolstoj_AnnaKarenina	3111.743
57	Tolstoj_Detstvo	2885.5
58	Tolstoj_Junost	3223.167
59	Tolstoj_SevastopolskijeRasskazy	2415.5
60	Tolstoj_Voskresenie	2649.292
61	Turgenev_DvorianskojeGnezdo	2656.333
62	Turgenev_Dym	2566.167
63	Turgenev_Nakanune	2843.5
64	Turgenev_Nov	2540.6
65	Turgenev_OtsyIDeti	2687.167
66	Turgenev_Rudin	3117.0
67	Turgenev_ZapiskiOhotnika	2021.7
68	UspenskijGleb_NravyRasteriajevojUlitsy	1950.667
69	UspenskijNikolaj_PovestiIRasskazy	1735.9
70	Zagoskin_AskoldovaMogila	2559.5
71	Zagoskin_BrynskiyLes	2781.25
72	Zagoskin_Roslavlev	2496.033
73	Zagoskin_YuriMiloslavsky	2701.5
