N	3gram	Voloshinov	Myslijsy
1	в том что	9	47
2	по отношению к	9	26
3	не может быть	23	19
4	тем не менее	3	18
5	по крайней мере	1	17
6	само по себе	2	14
7	в свою очередь	5	14
8	а между тем	1	13
9	то же время	7	13
10	от того что	2	13
11	в то же	7	13
12	более или менее	3	12
13	смысле этого слова	6	12
14	с другой стороны	6	12
15	до сих пор	10	12
16	во всяком случае	4	12
17	для того чтобы	7	11
18	сами по себе	1	11
19	а в том	1	11
20	подобно тому как	1	11
21	но тем не	1	10
22	с одной стороны	2	10
23	в таком случае	5	9
24	одного и того	9	9
25	и того же	9	9
26	что язык есть	1	9
27	на то что	2	9
28	но и в	3	9
29	о том что	2	9
30	до тех пор	2	9
31	не могут быть	3	9
32	так и в	2	8
33	на самом деле	5	8
34	как бы ни	1	8
35	в этом случае	3	8
36	с тем что	1	8
37	в этом смысле	2	7
38	о происхождении языка	2	7
39	и то же	3	7
40	не только не	1	7
41	сама по себе	2	7
42	и в том	1	7
43	в слове и	1	7
44	с точки зрения	31	7
45	как и в	1	7
46	можно сказать что	4	7
47	и той же	2	7
48	одно и то	3	7
49	одной и той	2	7
50	не только в	2	7
51	и как бы	1	6
52	друг от друга	1	6
53	может быть только	1	6
54	то же самое	8	6
55	с самого начала	9	6
56	не было бы	3	6
57	в этом слове	1	5
58	и в языке	1	5
59	к тому что	4	5
60	не только по	1	5
61	языка и его	6	5
62	таким образом в	1	5
63	из виду что	1	4
64	мы видели что	1	4
65	и тот же	3	4
66	и в таком	1	4
67	в собственном смысле	2	4
68	с этой точки	1	4
69	все более и	2	4
70	быть не может	1	4
71	и тем же	2	4
72	в живой речи	1	4
73	один и тот	3	4
74	и в самом	1	4
75	более и более	2	4
76	на этот вопрос	3	4
77	в противном случае	2	4
78	не что иное	1	4
79	одним и тем	2	4
80	дело в том	1	4
81	то все же	1	4
82	именно в том	1	4
83	и в свою	1	4
84	что иное как	1	4
85	в этом отношении	4	4
86	вопрос о том	2	4
87	если б мы	1	3
88	тех пор пока	2	3
89	как и во	1	3
90	себе не может	1	3
91	одной стороны и	1	3
92	рано или поздно	2	3
93	не было в	1	3
94	в применении к	1	3
95	до известной степени	2	3
96	в большинстве случаев	7	3
97	та и другая	1	3
98	хотя бы и	1	3
99	говоря уже о	1	3
100	имеет свою историю	1	3
101	этого слова и	1	3
102	мы тем самым	1	3
103	связи с другими	2	3
104	это не значит	1	3
105	так или иначе	2	3
106	том что он	3	3
107	ничего общего с	2	3
108	в первом случае	3	3
109	если бы в	1	3
110	и та и	1	3
111	а не в	3	3
112	в связи с	12	3
113	в наше время	1	3
114	бы то ни	11	3
115	язык не есть	2	3
116	равно как и	1	3
117	именно то что	1	3
118	непосредственно примыкает к	1	3
119	не может стать	1	3
120	притом так что	1	3
121	со всех сторон	2	3
122	не говоря уже	1	3
123	можно было бы	2	3
124	но во всяком	1	3
125	бы они ни	1	3
126	не менее в	1	3
127	могли бы быть	1	3
128	же касается до	2	3
129	в переносном смысле	1	3
130	этой точки зрения	1	3
131	на первых порах	1	3
132	что же касается	1	3
133	а может быть	1	2
134	а не иначе	1	2
135	том что это	1	2
136	если не исключительно	1	2
137	и тогда когда	1	2
138	если же мы	1	2
139	в смысле совокупности	5	2
140	только одно слово	1	2
141	и не имеет	1	2
142	языка по отношению	1	2
143	но при этом	2	2
144	этого слова в	1	2
145	уже с самого	2	2
146	есть прежде всего	2	2
147	не иначе как	1	2
148	даже и в	1	2
149	что во всех	2	2
150	бы это было	1	2
151	и для самого	1	2
152	но все же	4	2
153	лицом к лицу	1	2
154	то ни было	11	2
155	это значит что	1	2
156	внимание на следующее	1	2
157	с ними в	1	2
158	так же и	1	2
159	не существует и	1	2
160	уже о том	1	2
161	же самое что	1	2
162	можем сказать что	1	2
163	языка таким образом	1	2
164	и не может	11	2
165	в этом последнем	2	2
166	на все остальные	1	2
167	то что делает	3	2
168	говорящего и слушающего	2	2
169	если бы слово	1	2
170	как во всяком	1	2
171	тем что в	1	2
172	то же слово	2	2
173	не нуждается в	1	2
174	здесь как и	1	2
175	и не в	3	2
176	а следовательно и	2	2
177	и тем более	1	2
178	к которым мы	1	2
179	в себе не	1	2
180	и та же	1	2
181	может быть объяснено	1	2
182	так же как	2	2
183	как мы видели	4	2
184	они ни были	1	2
185	не зависит от	1	2
186	что все эти	1	2
187	не может обойтись	1	2
188	вопрос о происхождении	1	2
189	одна и та	1	2
190	так а не	1	2
191	и все остальные	1	2
192	не существует для	2	2
193	ясно также что	1	1
194	быть сведены к	2	1
195	что в каждом	1	1
196	как она есть	1	1
197	при более внимательном	1	1
198	в самом деле	13	1
199	могла быть в	1	1
200	но и эта	1	1
201	в одном направлении	1	1
202	его хотя и	1	1
203	второй половины xix	1	1
204	для сознания говорящего	1	1
205	язык имеет свою	1	1
206	это далеко не	1	1
207	том каким образом	1	1
208	в той же	1	1
209	не менее совершенно	1	1
210	к другому в	1	1
211	для одного и	2	1
212	во всех этих	1	1
213	между тем язык	1	1
214	себе отчет в	2	1
215	на том что	1	1
216	тесной связи с	2	1
217	по сравнению с	1	1
218	как в языке	1	1
219	и в первом	1	1
220	он ни был	1	1
221	оно должно быть	1	1
222	не могло существовать	1	1
223	что язык в	1	1
224	о языке в	1	1
225	о которых мы	1	1
226	человечества но все	1	1
227	точки зрения так	1	1
228	от того как	1	1
229	то вопрос о	1	1
230	она могла бы	1	1
231	их жизни и	1	1
232	и сама по	1	1
233	вовсе не в	1	1
234	между словом и	1	1
235	их отношении к	1	1
236	для себя и	1	1
237	совпадает с областью	1	1
238	в том числе	3	1
239	языка с одной	1	1
240	может обойтись без	1	1
241	в стройную систему	1	1
242	сознания и не	1	1
243	и как увидим	1	1
244	по отношению ко	1	1
245	в его состав	1	1
246	не совпадает с	1	1
247	половины xix века	1	1
248	мы уже сказали	1	1
249	а не наоборот	2	1
250	как мы уже	3	1
251	но в одном	1	1
252	дело вовсе не	1	1
253	во втором случае	1	1
254	во многих отношениях	1	1
255	в более или	1	1
256	языка и в	2	1
257	внутренней и внешней	1	1
258	не имеет значения	1	1
259	и в более	1	1
260	что и для	1	1
261	не следует что	2	1
262	не может еще	1	1
263	лишь в той	1	1
264	связи между явлениями	1	1
265	если бы это	2	1
266	мы можем сказать	2	1
267	начала ни конца	1	1
268	как мы видим	1	1
269	для нее только	1	1
270	чтобы убедиться в	1	1
271	друг за другом	1	1
272	другой стороны и	1	1
273	том числе и	3	1
274	между этими двумя	2	1
275	ни начала ни	1	1
276	в каждой форме	1	1
277	в грамматических формах	1	1
278	в отличие от	7	1
279	точки зрения этого	1	1
280	по мере своего	1	1
281	необходимо прибавить к	1	1
282	но этого еще	1	1
283	к тому же	2	1
284	до настоящего времени	7	1
285	им как бы	1	1
286	по мере приближения	1	1
287	которое рано или	1	1
288	в слове или	1	1
289	как если бы	6	1
290	из всего этого	1	1
291	связей с другими	1	1
292	нужно прибавить что	1	1
293	оно могло бы	1	1
294	одну и ту	1	1
295	в какой форме	1	1
296	при этом как	1	1
297	в действительности и	1	1
298	а если и	1	1
299	языка и не	2	1
300	к вопросу о	1	1
301	все же не	1	1
302	и не дает	1	1
303	таким образом и	1	1
304	все без исключения	3	1
305	к субъекту и	1	1
306	это мышление в	2	1
307	и говорящий и	1	1
308	и вопрос о	1	1
309	для него как	2	1
310	каждой из этих	1	1
311	в душе слушающего	1	1
312	значение не есть	1	1
313	слова и его	2	1
314	с нашей точки	1	1
315	слов и грамматических	1	1
316	в истории языка	1	1
317	например в слове	1	1
318	слова для него	1	1
319	сих пор не	1	1
320	прибавить еще одно	1	1
321	слово чужого языка	1	1
322	же самое делает	1	1
323	нет как нет	1	1
324	и для него	1	1
325	но именно эти	1	1
326	большей или меньшей	1	1
327	перехода от одного	1	1
328	мере приближения к	1	1
329	вследствие этого в	1	1
330	что слово может	1	1
331	его значение и	1	1
332	определение может быть	2	1
333	прежде всего на	1	1
334	друг с другом	2	1
335	и следовательно к	1	1
336	в слове радуга	1	1
337	том что слово	1	1
338	же может быть	1	1
339	и ту же	1	1
340	в чем же	2	1
341	различия между этими	1	1
342	с одним из	1	1
343	что оно существует	1	1
344	различие в степенях	1	1
345	ясно что между	1	1
346	друг друга не	1	1
