N	2gram	Vygotskiy_	Problemy
1	и в	47	106
2	и не	27	90
3	как бы	13	70
4	может быть	20	66
5	в его	7	56
6	в этом	47	52
7	в нем	6	51
8	не может	23	49
9	как и	19	44
10	что он	13	44
11	точки зрения	39	40
12	но и	19	40
13	для него	6	39
14	и его	14	39
15	а не	7	38
16	то же	16	36
17	не только	36	36
18	в пределах	3	35
19	то что	40	33
20	но в	9	33
21	прежде всего	9	32
22	он не	5	29
23	в то	10	29
24	все это	5	29
25	и все	5	28
26	в одном	4	27
27	не в	7	27
28	к другому	5	27
29	же время	1	26
30	в самом	15	25
31	и с	5	25
32	к нему	5	25
33	с точки	31	25
34	в сущности	16	25
35	и т	1	25
36	не как	1	24
37	вовсе не	3	24
38	самом деле	6	24
39	рядом с	2	23
40	и на	4	23
41	слова и	10	23
42	по себе	5	22
43	в каждом	3	22
44	что я	1	22
45	таким образом	38	22
46	там где	7	21
47	как мы	24	21
48	все же	7	20
49	никогда не	7	20
50	только в	24	20
51	потому что	26	20
52	внутреннего диалога	1	20
53	что же	3	19
54	что в	23	19
55	с его	1	19
56	отношению к	9	19
57	слова в	7	19
58	уже не	1	18
59	по отношению	10	18
60	в себе	14	18
61	еще не	5	18
62	о нем	1	18
63	на самом	3	18
64	но не	13	18
65	все эти	7	18
66	и к	11	17
67	с ним	5	17
68	а в	3	17
69	в том	38	17
70	это не	6	17
71	так и	8	17
72	так же	26	16
73	если бы	8	16
74	в своей	4	16
75	этом смысле	2	16
76	в другом	3	16
77	у него	2	15
78	до конца	8	15
79	и для	5	15
80	и наконец	4	15
81	в своем	3	14
82	как раз	6	14
83	в конце	5	14
84	а как	1	14
85	в отношении	9	14
86	так как	25	14
87	я не	3	14
88	он и	1	14
89	с другим	3	14
90	лишь в	3	14
91	но все	2	13
92	на него	1	13
93	точка зрения	2	13
94	с другими	5	13
95	его в	7	13
96	большинстве случаев	2	13
97	и это	2	13
98	себя и	2	13
99	перед нами	3	13
100	в романах	1	13
101	в большинстве	2	13
102	в целом	7	13
103	при этом	4	12
104	даже в	2	12
105	отношении к	4	12
106	и как	7	12
107	и даже	3	12
108	и слово	4	12
109	к тому	13	12
110	во всяком	2	12
111	в котором	6	12
112	что и	4	12
113	не знает	3	12
114	так сказать	1	12
115	себе и	2	12
116	так что	8	12
117	и что	14	12
118	за пределы	2	12
119	было бы	12	12
120	между тем	2	12
121	как в	7	12
122	том что	28	12
123	у меня	1	12
124	но это	4	12
125	ничего не	2	12
126	в одной	6	12
127	в плане	3	12
128	пределах одного	1	11
129	тем что	14	11
130	их в	2	11
131	входит в	3	11
132	с другой	7	11
133	ни одного	1	11
134	он сам	2	11
135	должно быть	3	11
136	это слово	1	11
137	слово и	10	11
138	м б	1	11
139	бы в	7	11
140	мы уже	5	11
141	в форме	1	11
142	не могут	9	11
143	дело идет	1	11
144	слово с	1	11
145	этого слова	5	11
146	она не	7	11
147	или как	1	11
148	как будто	1	11
149	конце концов	1	11
150	более того	2	11
151	самого начала	13	10
152	слово не	4	10
153	что не	2	10
154	сих пор	6	10
155	я сам	1	10
156	до сих	6	10
157	для себя	24	10
158	в слове	11	10
159	приводит к	10	10
160	той же	13	10
161	в самой	3	10
162	к одному	1	10
163	слова с	5	10
164	далеко не	1	10
165	как не	1	10
166	отношение к	8	10
167	в той	7	9
168	другой стороны	3	9
169	в них	3	9
170	друг с	6	9
171	что у	4	9
172	хотя и	4	9
173	но он	3	9
174	с самого	13	9
175	из одного	2	9
176	могут быть	7	9
177	всяком случае	1	9
178	ни в	3	9
179	самим собой	2	9
180	или в	2	9
181	раз и	1	9
182	и потому	3	9
183	человека в	1	9
184	в результате	3	8
185	и до	3	8
186	о том	5	8
187	мы увидим	1	8
188	все время	3	8
189	из них	2	8
190	и он	4	8
191	несмотря на	2	8
192	но как	3	8
193	одним из	3	8
194	здесь не	1	8
195	и у	1	8
196	и от	6	8
197	мы должны	7	8
198	что это	7	8
199	никак не	5	8
200	в диалоге	1	8
201	наконец в	3	8
202	как к	4	8
203	уже в	3	8
204	того что	27	8
205	это и	7	8
206	с их	2	8
207	менее всего	3	8
208	с другом	6	8
209	и о	4	8
210	бы он	1	8
211	устную речь	1	7
212	уже говорили	2	7
213	мысли и	13	7
214	в виду	5	7
215	к самому	2	7
216	отличается от	6	7
217	вопрос о	9	7
218	в себя	4	7
219	только на	5	7
220	сказать что	18	7
221	ее как	2	7
222	что все	6	7
223	что она	8	7
224	что они	11	7
225	все его	1	7
226	не было	1	7
227	как его	1	7
228	между ними	8	7
229	себя как	1	7
230	в этих	2	7
231	и следовательно	8	7
232	во всех	9	7
233	если же	2	7
234	друг другу	5	7
235	и др	1	7
236	с которым	1	7
237	его к	2	7
238	и ее	3	7
239	были бы	5	7
240	его с	3	7
241	например в	5	7
242	мы остановимся	4	7
243	в процессе	12	7
244	его и	2	7
245	не хочу	1	7
246	он в	1	7
247	на этот	2	7
248	точку зрения	4	7
249	но на	3	7
250	нему и	1	7
251	в их	4	7
252	все равно	2	7
253	в виде	2	7
254	но эта	2	7
255	сама по	1	7
256	к своему	1	7
257	и другого	2	7
258	как слово	2	7
259	и их	7	7
260	он с	2	7
261	такой же	4	7
262	одной плоскости	2	7
263	что было	2	6
264	во всем	4	6
265	кроме того	1	6
266	в своих	2	6
267	и внутренне	1	6
268	не менее	6	6
269	на фоне	3	6
270	в речь	2	6
271	с этим	5	6
272	но эти	2	6
273	должна была	1	6
274	конечно не	2	6
275	как на	8	6
276	одна из	2	6
277	не мог	2	6
278	эта особенность	1	6
279	как же	1	6
280	но ведь	1	6
281	на этом	4	6
282	внутренней речи	78	6
283	выражение в	6	6
284	для его	2	6
285	а с	3	6
286	но зато	1	6
287	все те	2	6
288	можно было	7	6
289	этот вопрос	2	6
290	в этой	7	6
291	во время	2	6
292	и самое	2	6
293	и здесь	5	6
294	за ним	3	6
295	в другой	4	6
296	отношения к	5	6
297	может стать	2	6
298	в которых	3	6
299	зависимости от	6	6
300	в основе	5	6
301	его слово	1	6
302	и вот	1	6
303	ли вы	1	6
304	другого в	1	6
305	в отличие	4	6
306	и во	5	6
307	он может	1	6
308	друг друга	9	6
309	на вопрос	6	6
310	и пр	1	6
311	но с	4	6
312	по существу	2	6
313	словом и	10	6
314	на его	3	6
315	на них	1	6
316	слова как	5	6
317	отличие от	4	6
