N	3gram	Vygotskiy_	formyVre
1	то же время	2	21
2	в то же	2	18
3	как мы уже	4	15
4	в связи с	3	15
5	с точки зрения	34	15
6	друг с другом	6	13
7	для того чтобы	19	12
8	но и в	1	12
9	не только в	1	11
10	и в то	1	10
11	до сих пор	4	10
12	мы уже говорили	3	9
13	в том числе	3	8
14	и т д	1	7
15	не может быть	8	7
16	в отличие от	3	7
17	в этом отношении	6	7
18	прежде всего в	2	7
19	в том же	3	6
20	друг от друга	4	6
21	и в этом	1	6
22	имеем в виду	1	6
23	с одной стороны	14	6
24	в том что	30	5
25	одной стороны и	3	5
26	в то время	5	5
27	том числе и	3	5
28	на первый план	3	5
29	той или иной	2	5
30	как и в	2	5
31	одно и то	2	5
32	и то же	2	5
33	мы имеем в	1	5
34	на протяжении всего	2	5
35	того чтобы они	1	4
36	по отношению к	11	4
37	о которых мы	1	4
38	как если бы	3	4
39	друг на друга	1	4
40	но все же	1	4
41	с другой стороны	10	4
42	включает в себя	1	4
43	как раз в	3	4
44	во всяком случае	5	4
45	то время как	4	4
46	в той или	1	3
47	и как бы	1	3
48	все то что	1	3
49	о том как	1	3
50	по сравнению с	9	3
51	наряду с этим	2	3
52	в этом процессе	1	3
53	в зависимости от	8	3
54	между этими двумя	2	3
55	что в этом	1	3
56	к вопросу о	1	3
57	как мы увидим	1	3
58	как раз и	1	3
59	то же самое	4	3
60	и все прочие	1	3
61	во все стороны	1	3
62	вместе с тем	5	3
63	в другом месте	6	3
64	а следовательно и	1	3
65	же как и	4	3
66	и в частности	3	3
67	о том что	10	3
68	как и к	1	3
69	так же как	6	3
70	в одно и	1	3
71	с самого начала	9	3
72	жизни и в	1	3
73	тот или иной	1	3
74	друг к другу	2	3
75	связаны друг с	1	2
76	можно сказать что	5	2
77	здесь не только	1	2
78	совершенно так же	1	2
79	который может быть	1	2
80	но для того	1	2
81	в строгом смысле	1	2
82	в частности в	1	2
83	все более и	3	2
84	и вместе с	1	2
85	в соответствии с	1	2
86	в данном случае	5	2
87	к тому же	1	2
88	самому своему существу	1	2
89	так как он	3	2
90	это значит что	1	2
91	на этой основе	1	2
92	таким образом и	3	2
93	все без исключения	1	2
94	само собой разумеется	1	2
95	в борьбе с	1	2
96	в свою очередь	3	2
97	мы находим в	1	2
98	собой разумеется что	1	2
99	самой жизни в	1	2
100	и в самом	2	2
101	более и более	3	2
102	во всех своих	1	2
103	тем более что	1	2
104	мы будем говорить	1	2
105	как и все	2	2
106	дело в том	2	2
107	и все другие	1	2
108	к тому что	3	2
109	и во всей	1	2
110	во всей его	1	2
111	с самим собой	1	2
112	по самому своему	2	2
113	с тем что	1	2
114	всего того что	1	2
115	по своей природе	3	2
116	и до конца	1	2
117	по сю сторону	1	2
118	если бы он	3	2
119	все эти особенности	1	2
120	потому что они	1	2
121	лежит в основе	1	2
122	и окружающей его	1	1
123	в целом ряде	1	1
124	которая в свою	2	1
125	что он не	2	1
126	и для развития	1	1
127	все больше и	1	1
128	как и во	1	1
129	в одном и	1	1
130	рано или поздно	1	1
131	характер носит и	1	1
132	реального мира и	1	1
133	ключ к этому	1	1
134	о которой мы	2	1
135	же время не	1	1
136	мы наблюдаем в	1	1
137	ни для чего	1	1
138	же самое время	1	1
139	но вместе с	5	1
140	не могло бы	1	1
141	в применении к	1	1
142	больше и больше	1	1
143	только для того	2	1
144	которой мы говорили	2	1
145	точки зрения но	1	1
146	том что в	3	1
147	в совершенно новом	2	1
148	в ту же	1	1
149	на том что	2	1
150	и тогда когда	1	1
151	совершенно понятно что	1	1
152	в этом смысле	3	1
153	более глубокое и	1	1
154	о чем мы	1	1
155	и строго говоря	1	1
156	все стороны мы	1	1
157	то что является	1	1
158	бы даже в	1	1
159	мира и он	1	1
160	до наших дней	1	1
161	хотя бы и	1	1
162	с этой точки	1	1
163	вовсе не в	1	1
164	в совершенно ином	1	1
165	между словом и	2	1
166	по аналогии со	1	1
167	в самом деле	5	1
168	не только его	1	1
169	тем не менее	1	1
170	эти свойства и	1	1
171	когда мы говорим	2	1
172	с которой он	1	1
173	этом процессе развития	1	1
174	с другом в	2	1
175	за то что	1	1
176	и пр и	1	1
177	с другом с	1	1
178	кроме того что	1	1
179	он не имеет	1	1
180	для чего не	1	1
181	если мы спросим	1	1
182	дело идет о	1	1
183	то что может	1	1
184	приходит к выводу	4	1
185	должно быть по	1	1
186	но в процессе	1	1
187	таким образом первое	1	1
188	с помощью этих	1	1
189	так и по	1	1
190	поставить вопрос об	1	1
191	в один ряд	1	1
192	с тем и	1	1
193	вместо того чтобы	3	1
194	как и их	1	1
195	переносится в другую	1	1
196	одну из этих	1	1
197	которых мы говорили	1	1
198	как мы это	1	1
199	надо сказать что	1	1
200	интересующего нас вопроса	1	1
201	и никогда не	1	1
202	того чтобы быть	1	1
203	до некоторой степени	1	1
204	мы уже знаем	1	1
205	в заключение мы	1	1
206	его не только	1	1
207	совершенно независимо от	1	1
208	и время и	1	1
209	но и как	1	1
210	при этом он	1	1
211	не может не	1	1
212	и вообще в	1	1
213	в высшей степени	7	1
214	в целом и	6	1
215	не входит в	1	1
216	значении этого слова	1	1
217	сама по себе	3	1
218	в конечном счете	4	1
219	и т.п в	1	1
220	каждая из этих	1	1
221	развития тот же	1	1
222	но все это	1	1
223	только то что	2	1
224	все это не	1	1
225	основе ее лежит	1	1
226	рядом друг с	1	1
227	и по существу	1	1
228	выходящих за пределы	2	1
229	пр и пр	1	1
230	первый план выступает	1	1
231	или во всяком	2	1
232	и самый язык	2	1
233	одном и том	1	1
234	в значительной степени	2	1
235	он утверждает что	1	1
236	или хотя бы	1	1
237	из которого мы	1	1
238	и не может	1	1
239	в этом последнем	1	1
240	и до наших	1	1
241	в чистом виде	1	1
242	между ними не	1	1
243	и к которому	1	1
244	и является самым	1	1
245	может показаться что	1	1
246	здесь то же	1	1
247	в одном из	2	1
248	и том же	1	1
249	играют в нем	1	1
250	говорит он что	3	1
251	между ними но	1	1
252	отличают его от	1	1
253	и для всех	1	1
254	что может быть	2	1
255	а вместе с	2	1
256	автора и его	1	1
257	но и это	1	1
258	мы видим в	1	1
259	то новое что	1	1
260	как и вся	1	1
261	еще не были	1	1
262	там где она	1	1
263	эта точка зрения	1	1
264	единства и целостности	1	1
