N	3gram	Vygotskiy_	Problemy
1	то же время	1	26
2	в то же	2	26
3	с точки зрения	31	25
4	по отношению к	9	18
5	в этом смысле	2	16
6	на самом деле	2	15
7	не может быть	6	14
8	в большинстве случаев	2	12
9	в конце концов	1	11
10	в пределах одного	1	11
11	до сих пор	6	10
12	в самом деле	4	9
13	с другой стороны	3	9
14	с самого начала	13	9
15	во всяком случае	1	9
16	в том что	24	8
17	и не может	2	8
18	друг с другом	6	8
19	сама по себе	1	7
20	в одной плоскости	1	7
21	как раз и	1	7
22	к нему и	1	7
23	мы уже говорили	2	7
24	и в этом	2	7
25	в отличие от	4	6
26	как и все	1	6
27	том что он	2	6
28	бы он ни	1	5
29	сам по себе	2	5
30	дело идет о	1	5
31	в зависимости от	6	5
32	по ту сторону	1	5
33	к тому же	1	5
34	в высшей степени	1	5
35	той или иной	2	5
36	но все же	1	5
37	подобно тому как	2	5
38	можно было бы	5	5
39	с другим и	1	4
40	его отношение к	1	4
41	он не может	1	4
42	тем не менее	4	4
43	друг на друга	2	4
44	так и в	1	4
45	именно потому что	1	4
46	само по себе	1	4
47	смысле этого слова	4	4
48	то что было	1	4
49	о том что	4	4
50	как и в	4	4
51	в этом отношении	7	4
52	слова и его	4	4
53	друг к другу	3	4
54	что она не	1	3
55	никак не может	1	3
56	в той же	2	3
57	можно сказать что	7	3
58	и то же	3	3
59	как мы уже	2	3
60	но при этом	1	3
61	в настоящее время	1	3
62	в данном случае	5	3
63	не только не	11	3
64	того что он	1	3
65	в том и	3	3
66	на то что	5	3
67	как мы знаем	1	3
68	но и не	3	3
69	того и другого	2	3
70	слова и мысли	1	3
71	на этот вопрос	1	3
72	как мы видели	7	3
73	одно и то	3	3
74	в этом случае	15	3
75	в то время	8	3
76	не может найти	1	3
77	как мы увидим	1	3
78	тем что он	1	3
79	и до конца	1	3
80	то время как	7	3
81	что он не	1	2
82	неразрывной связи с	1	2
83	мы должны были	1	2
84	остановимся только на	1	2
85	и в этих	1	2
86	то что он	1	2
87	я не хочу	1	2
88	что же ты	1	2
89	в том же	3	2
90	для того чтобы	24	2
91	что все это	1	2
92	в самой этой	1	2
93	никогда не может	1	2
94	в свою очередь	3	2
95	друг от друга	3	2
96	имеют первостепенное значение	1	2
97	как бы не	1	2
98	его отношения к	1	2
99	в такой же	3	2
100	вместе с тем	6	2
101	но только в	1	2
102	он сам по	1	2
103	в том или	1	2
104	для него и	1	2
105	и по отношению	1	2
106	его внутренняя речь	1	2
107	но не в	1	2
108	на котором мы	2	2
109	по себе и	1	2
110	по себе но	1	2
111	то же самое	11	2
112	к тому что	10	2
113	и во всяком	1	2
