N	3gram	Tiupa_Narr	Analitik
1	в том что	8	25
2	не может быть	5	19
3	по отношению к	6	18
4	в то же	3	16
5	о том что	6	15
6	в данном случае	4	14
7	в отличие от	5	14
8	то же время	3	14
9	той или иной	4	14
10	к тому же	4	13
11	о блудном сыне	1	12
12	в конечном счете	2	11
13	на наш взгляд	1	11
14	мы имеем дело	2	11
15	так и не	2	10
16	того или иного	2	9
17	с другой стороны	4	9
18	в свою очередь	3	9
19	в том чтобы	1	9
20	по крайней мере	1	9
21	подобно тому как	2	9
22	с одной стороны	7	9
23	присутствия в мире	2	8
24	значении этого слова	2	8
25	состоит в том	3	8
26	с точки зрения	2	8
27	как и в	1	8
28	не только в	2	8
29	в этом отношении	3	8
30	в свое время	1	7
31	в таком случае	2	7
32	что иное как	2	7
33	кадров внутреннего зрения	1	7
34	тем не менее	3	6
35	одного и того	1	6
36	так или иначе	2	6
37	и того же	1	6
38	не что иное	2	6
39	в той или	2	5
40	в этом ряду	2	5
41	есть не что	1	5
42	в русской литературе	1	5
43	том или ином	2	5
44	данного коммуникативного события	1	5
45	во времени и	4	5
46	времени и пространстве	5	5
47	как уже говорилось	1	5
48	имеем дело с	1	5
49	в этом контексте	1	5
50	до известной степени	1	4
51	в том или	2	4
52	здесь не только	1	4
53	в самом деле	1	4
54	обращает на себя	3	4
55	в силу своей	1	4
56	и представляет собой	2	4
57	собственно говоря и	1	4
58	не сводится к	2	4
59	тех или иных	1	4
60	и тем самым	3	4
61	в соответствии с	1	4
62	в своем составе	1	4
63	в равной степени	1	4
64	себя в другом	1	4
65	на себя внимание	3	4
66	участников коммуникативного события	1	4
67	дело здесь не	1	4
68	и не в	4	4
69	в этом смысле	1	4
70	в известном смысле	2	4
71	в значительной степени	2	4
72	том что он	1	4
73	в основе своей	4	4
74	и тот же	1	3
75	и как бы	1	3
76	и то что	1	3
77	в том числе	6	3
78	далеко не всегда	1	3
79	как бы не	1	3
80	сам по себе	1	3
81	сами по себе	2	3
82	бы то ни	3	3
83	всех без исключения	1	3
84	в первом случае	2	3
85	речь идет о	2	3
86	не о том	1	3
87	креативная и рецептивная	1	3
88	то ни было	3	3
89	а не в	2	3
90	в связи с	2	3
91	то же самое	1	3
92	а не с	1	3
93	произведения в его	1	3
94	то есть в	2	3
95	как нам представляется	1	3
96	дело не с	1	3
97	кто говорит и	2	3
98	тогда как в	2	3
99	можно сказать что	4	3
100	имеем дело не	1	3
101	со стороны адресата	2	3
102	включает в себя	1	3
103	дело в том	1	3
104	содержит в себе	1	3
105	самого коммуникативного события	1	3
106	но о том	1	3
107	и т.д в	1	3
108	может выступать в	1	3
109	тот или иной	1	3
110	как лиминальную пороговую	1	2
111	искушений и испытаний	1	2
112	следует понимать как	1	2
113	мере в какой	1	2
114	в качестве некоторого	1	2
115	на всем протяжении	1	2
116	коммуникативного события в	1	2
117	только в присутствии	1	2
118	научного описания в	1	2
119	как к содержанию	2	2
120	с легкой руки	1	2
121	в той мере	1	2
122	в литературе нового	1	2
123	в данном контексте	1	2
124	субъекта и адресата	1	2
125	но в таком	1	2
126	единственный в тексте	1	2
127	на заключительной стадии	1	2
128	пороговую фазу испытания	1	2
129	литературе нового времени	1	2
130	с этой точки	1	2
131	формах внутренней речи	1	2
132	судьба или долг	1	2
133	более или менее	2	2
134	можно было бы	2	2
135	совершенно очевидно что	1	2
136	другого в себе	1	2
137	друг с другом	1	2
138	до сих пор	1	2
139	отнюдь не предполагает	2	2
140	говорящего иначе говоря	1	2
141	мира вокруг я	1	2
142	событие самого рассказывания	1	2
143	том что по	1	2
144	и прежде всего	1	2
145	как ценностного центра	1	2
146	и в форме	2	2
147	тому же в	1	2
148	стороны коммуникативного события	1	2
149	креативная компетенция жанра	2	2
150	а с другой	1	2
151	вокруг я героя	2	2
152	той мере в	1	2
153	общей картины мира	1	2
154	отношения к сообщаемому	2	2
155	внутренне свободного игрового	1	2
156	же время они	1	2
157	в качестве своего	1	2
158	а не только	1	2
159	могли бы быть	1	2
160	в чистом виде	1	2
161	сказания или анекдота	2	2
162	по выражению бахтина	1	2
163	никогда не бывает	1	2
164	мысль о том	1	2
165	позволяет говорить о	1	2
166	обратим внимание на	1	2
167	в данный момент	1	2
168	том что случилось	1	2
169	о воцарении пришельца	1	2
170	в коммуникативной ситуации	1	2
171	один и тот	1	2
172	здесь как и	1	2
173	этой точки зрения	2	2
174	какой бы то	1	2
175	не в состоянии	1	2
176	тем более что	1	2
177	жанры как формы	2	2
178	в один голос	1	2
179	в чужой стране	1	2
180	говорит и как	1	2
181	не будем забывать	1	2
182	лиминальную пороговую фазу	1	2
183	как и на	2	2
184	мы узнаем о	1	2
185	в отрыве от	1	2
186	по своей природе	1	2
187	при этом что	1	2
188	авторской позиции и	1	2
189	так и его	1	2
190	в этой системе	1	2
191	в себе не	1	2
192	уже говорилось выше	1	2
193	предстает уже не	1	2
194	на первый взгляд	2	2
195	без опоры на	1	2
196	же время в	1	2
197	и как говорит	1	2
198	как было показано	1	2
199	индивидуального речевого замысла	2	2
200	что случилось однажды	1	2
201	фазу испытания смертью	1	2
202	прежде всего в	1	2
203	что несмотря на	1	2
