N	2gram	Bakhtin_Fr	Formalny
1	и в	67	95
2	и не	23	78
3	может быть	4	66
4	в этом	27	61
5	не может	9	57
6	и пр	1	53
7	вовсе не	19	53
8	таким образом	20	52
9	и его	19	51
10	так и	14	50
11	точки зрения	7	47
12	в нем	20	42
13	в его	17	42
14	прежде всего	19	41
15	с точки	5	40
16	как и	19	39
17	в самом	7	35
18	не в	8	35
19	а не	6	34
20	в процессе	1	34
21	но и	23	33
22	то же	18	32
23	самом деле	6	32
24	истории литературы	1	31
25	не только	23	30
26	в пределах	2	28
27	в том	16	26
28	если бы	2	26
29	то что	9	25
30	при этом	5	24
31	в своей	6	24
32	лишь в	3	24
33	на самом	8	24
34	с помощью	6	23
35	было бы	5	23
36	связи с	7	23
37	в ней	10	23
38	в то	17	22
39	и ее	2	22
40	и с	18	21
41	что в	14	21
42	в истории	2	21
43	как бы	18	21
44	между ними	4	20
45	с тем	3	20
46	не менее	4	20
47	как мы	16	20
48	и от	6	20
49	же время	14	20
50	место в	3	20
51	в их	4	20
52	хотя бы	2	19
53	не могут	3	19
54	все это	15	19
55	все же	7	18
56	в связи	5	18
57	должна быть	1	18
58	только в	6	18
59	и все	18	18
60	с его	11	18
61	все эти	12	18
62	и их	6	18
63	как раз	5	17
64	как в	4	17
65	более того	3	17
66	во всяком	1	16
67	с другой	3	16
68	так же	13	16
69	в искусстве	3	16
70	потому что	8	16
71	именно в	5	15
72	все время	3	15
73	с другими	3	15
74	его в	10	15
75	бы в	5	15
76	во всех	20	15
77	и на	12	15
78	так как	16	15
79	но в	20	15
80	в поэзии	3	15
81	в литературе	4	15
82	в жизни	4	14
83	только на	1	14
84	в своем	13	14
85	в ее	2	14
86	в этой	13	14
87	что он	7	14
88	вместе с	5	14
89	еще не	5	14
90	если мы	3	14
91	и потому	1	14
92	жизни и	11	14
93	в целом	2	14
94	в результате	5	13
95	тем что	3	13
96	что и	8	13
97	говорит он	1	13
98	ни в	5	13
99	как его	2	13
100	могут быть	1	13
101	независимо от	3	13
102	как таковой	1	13
103	для них	2	13
104	до конца	2	13
105	того что	4	13
106	как ее	2	13
