N	3gram	Voloshinov	KulturaY
1	для того чтобы	7	38
2	с точки зрения	5	36
3	в том что	1	33
4	в самом деле	2	29
5	можно было бы	1	25
6	тем не менее	1	19
7	с другой стороны	1	17
8	в зависимости от	7	16
9	до сих пор	1	14
10	по отношению к	2	13
11	по крайней мере	1	13
12	только потому что	2	13
13	в связи с	2	12
14	не может быть	2	11
15	в этом отношении	2	11
16	о том что	2	10
17	вместе с тем	2	9
18	того или иного	5	9
19	само по себе	1	8
20	на самом деле	3	8
21	не только в	3	8
22	в этом случае	3	8
23	в свою очередь	4	7
24	чуть ли не	2	7
25	только в том	1	7
26	хотя бы и	1	6
27	то же время	7	6
28	только тогда когда	1	6
29	той или иной	4	6
30	в то же	9	6
31	не говоря уже	1	6
32	то или иное	4	5
33	более или менее	1	5
34	и в этом	1	5
35	но все же	3	5
36	на этот вопрос	1	5
37	как мы видели	3	5
38	хотя бы в	1	5
39	в конечном счете	1	4
40	смысле этого слова	2	4
41	все же и	1	4
42	и того же	1	4
43	к тому что	2	4
44	в нашем смысле	1	4
45	одного и того	1	4
46	в том и	1	4
47	зависимости от того	2	4
48	и в области	2	4
49	тот или иной	2	4
50	в той же	3	3
51	но для того	3	3
52	в конце концов	3	3
53	в наши дни	1	3
54	тех или иных	3	3
55	тех случаях когда	2	3
56	мы приходим к	1	3
57	как раз и	1	3
58	в тех случаях	2	3
59	хотя бы на	1	3
60	ни в какой	1	3
61	мы увидим что	2	3
62	с помощью которого	1	3
63	у нас есть	1	3
64	уже не только	1	3
65	мы наблюдаем в	1	2
66	ни на минуту	1	2
67	свое выражение в	1	2
68	в большинстве случаев	1	2
69	это дает нам	1	2
70	того чтобы не	1	2
71	в собственном смысле	1	2
72	не забудем что	3	2
73	по себе не	1	2
74	но даже и	1	2
75	и то же	5	2
76	одних и тех	1	2
77	то же слово	2	2
78	таких словах как	1	2
79	и тех же	1	2
80	иметь в виду	1	2
81	слов и выражений	1	2
82	и в то	2	2
83	именно так и	1	2
84	но в том	1	2
85	социального общения и	3	2
86	на вопросе о	1	2
87	тем самым мы	1	2
88	не должно быть	2	2
89	тем что он	1	2
90	собственном смысле слова	1	2
91	в одном из	1	2
92	и тем же	2	2
93	что это так	1	2
94	в другом месте	1	2
95	с течением времени	1	2
96	прежде всего в	4	2
97	можно сказать что	2	2
98	то что мы	4	2
99	и той же	4	2
100	по сравнению с	1	2
101	таким образом в	1	2
102	и в особенности	1	2
103	не что иное	2	2
104	в таких словах	1	2
105	одним и тем	1	2
106	ничего не значит	1	2
107	это еще не	1	2
108	должен был бы	1	2
109	то у нас	1	2
110	одной и той	4	2
111	мы не знаем	2	2
112	вследствие того что	1	2
113	мы имеем в	1	2
114	самом широком смысле	1	2
115	то мы легко	1	2
116	по большей части	1	2
117	что иное как	2	2
118	что же такое	2	2
119	в самом широком	1	2
120	в плоть и	1	1
121	должны были бы	2	1
122	слова рождаются только	1	1
123	к мысли что	1	1
124	на следующем примере	1	1
125	еще не слова	1	1
126	себе в этом	1	1
127	и тому подобное	2	1
128	все то что	2	1
129	которое не было	1	1
130	приходится иметь дело	2	1
131	о которой мы	1	1
132	не иначе как	1	1
133	является как бы	1	1
134	от того в	1	1
135	для этого необходимо	1	1
136	дело с языком	1	1
137	искать ответа на	1	1
138	которому он принадлежит	1	1
139	отнюдь не является	1	1
140	все это как	1	1
141	речи и как	1	1
142	мы видели есть	1	1
143	плоть и кровь	1	1
144	поставить иной вопрос	1	1
145	в процессе развития	1	1
146	мы уясняем себе	1	1
147	в силу которого	1	1
148	совсем другое дело	1	1
149	в ресторане в	1	1
150	говоря уже об	1	1
151	что мы в	1	1
152	до наших дней	1	1
153	с другими формами	1	1
154	в каких бы	1	1
155	с какой точки	1	1
156	здесь же мы	1	1
157	эту точку зрения	1	1
158	на вопрос о	1	1
159	тогда когда мы	1	1
160	степени зависит от	1	1
161	органов речи и	1	1
162	в качестве одного	1	1
163	том что язык	1	1
164	увидим ниже с	1	1
165	значением слова и	1	1
166	но не только	1	1
167	при всем желании	1	1
168	иметь дело не	1	1
169	что было в	2	1
170	отнюдь не только	1	1
171	имеет первостепенное значение	1	1
172	именно потому что	1	1
173	есть не что	2	1
174	нашей точки зрения	1	1
175	двух точек зрения	1	1
176	как мы видим	1	1
177	если и не	1	1
178	ответа на вопрос	1	1
179	средством человеческого общения	1	1
180	и тем самым	3	1
181	на все что	1	1
182	в голову не	2	1
183	не слова в	1	1
184	бы нам удалось	1	1
185	и никогда не	1	1
186	здесь как бы	1	1
187	они как бы	1	1
188	не только не	1	1
189	такие слова как	2	1
190	пока он не	1	1
191	этот вопрос в	1	1
192	уже в самой	1	1
193	нужно помнить что	1	1
194	до того как	1	1
195	то же самое	4	1
196	мы говорили выше	1	1
197	к которому он	1	1
198	поэтому было бы	1	1
199	относится к внешней	1	1
200	не нуждается в	1	1
201	и в вопросе	1	1
202	на минуту не	1	1
203	одном и том	2	1
204	и в голову	1	1
205	в значительной степени	2	1
206	новое слово которое	1	1
207	ничего удивительного что	1	1
208	важную роль играет	1	1
209	само слово как	1	1
210	и не может	1	1
211	если бы нам	1	1
212	само собой разумеется	2	1
213	с нашей точки	1	1
214	в руки перо	1	1
215	отражается не только	1	1
216	мы перестаем понимать	1	1
217	язык вовсе не	1	1
218	чем ближе он	1	1
219	и том же	2	1
220	как это например	2	1
221	в самом ли	1	1
222	прежде всего на	1	1
223	дело не с	1	1
224	о языке и	1	1
225	но и в	3	1
226	придется еще говорить	1	1
227	тому что мы	1	1
228	что же представляет	1	1
229	он говорит человеку	1	1
230	на это мы	1	1
231	как только мы	1	1
232	бы в этом	1	1
233	и в отношении	1	1
234	ту или иную	4	1
235	в себе и	1	1
236	как и в	1	1
237	решительно ничего не	2	1
238	было бы говорить	1	1
239	и не было	1	1
240	можно говорить лишь	1	1
241	и к тому	1	1
242	слова мы обычно	1	1
243	связи с этим	2	1
244	тому или иному	1	1
245	и не нужно	1	1
246	не должен быть	1	1
247	и здесь мы	1	1
248	не будет уже	1	1
249	даже в области	1	1
250	и тем что	1	1
251	не было бы	2	1
252	и в действительной	1	1
253	до какой степени	1	1
254	область в которой	1	1
255	одно и то	5	1
256	всегда носит характер	1	1
257	самом ли деле	1	1
258	речь может быть	1	1
259	в одном и	1	1
