N	2gram	Vygotskiy_	VrazhdaK
1	не только	29	9
2	в этом	32	8
3	и в	37	8
4	и что	11	8
5	что в	25	7
6	и все	7	7
7	но и	23	7
8	то что	32	7
9	как и	20	6
10	и даже	5	6
11	и с	10	6
12	все же	6	6
13	в котором	6	6
14	в начале	2	6
15	в нем	2	6
16	но в	9	6
17	то же	12	5
18	у него	2	5
19	и не	15	5
20	между тем	10	5
21	об этом	6	5
22	не было	1	5
23	же время	2	5
24	в то	7	5
25	это не	5	4
26	при этом	6	4
27	несмотря на	6	4
28	с ним	3	4
29	для нас	4	4
30	все это	9	4
31	в виду	5	4
32	в своих	6	4
33	что он	16	4
34	уже в	8	4
35	о том	14	4
36	может быть	19	4
37	в ней	2	4
38	целый ряд	6	4
39	в истории	7	4
40	как бы	16	4
41	так же	18	4
42	что у	3	3
43	в его	16	3
44	в том	47	3
45	раз в	3	3
46	связи с	7	3
47	мысль на	1	3
48	в связи	3	3
49	я не	4	3
50	и как	7	3
51	тем что	7	3
52	речь идет	4	3
53	в чем	5	3
54	и у	1	3
55	о себе	1	3
56	чтобы он	1	3
57	том что	42	3
58	он не	11	3
59	в конце	2	3
60	и о	1	3
61	наряду с	3	3
62	что есть	1	3
63	одним из	1	3
64	в своем	10	3
65	на то	11	3
66	с его	7	3
67	и его	10	3
68	к этому	7	3
69	по нашему	2	3
70	и во	1	3
71	в той	1	2
72	таким образом	39	2
73	начиная с	2	2
74	и то	3	2
75	ответ на	4	2
76	и он	1	2
77	от сознания	1	2
78	после этого	1	2
79	в момент	1	2
80	время и	1	2
81	его с	2	2
82	к себе	2	2
83	мы знаем	3	2
84	с точки	34	2
85	для него	5	2
86	о чем	2	2
87	как раз	8	2
88	по мнению	2	2
89	мне и	1	2
90	о которой	2	2
91	нашему убеждению	1	2
92	в них	5	2
93	а также	1	2
94	в среде	1	2
95	отношения к	3	2
96	его на	3	2
97	там же	1	2
98	их в	6	2
99	же как	8	2
100	в своей	7	2
101	рядом с	1	2
102	вместе с	14	2
103	в это	1	2
104	в известном	4	2
105	не менее	1	2
106	и это	3	2
107	в эту	4	2
108	на первый	3	2
109	еще не	1	2
110	но как	1	2
111	а с	8	2
112	друга при	1	2
113	это в	1	2
114	в свою	4	2
115	на основе	7	2
116	и т.п	5	2
117	личность и	1	2
118	очень хорошо	2	2
119	в этой	13	2
120	в нашей	1	2
121	что к	1	2
122	человека с	3	2
123	при помощи	2	2
124	а в	4	2
125	на это	1	2
126	к ним	2	2
127	уже не	2	2
128	из них	4	2
129	в себе	8	2
130	что я	1	2
131	не может	16	2
132	место в	1	2
133	с которым	1	2
134	столь же	8	2
135	том же	4	2
136	точки зрения	49	2
137	тем более	7	2
138	одна из	1	2
139	об этой	3	2
140	он сам	3	2
141	на место	2	2
142	чувств и	1	2
143	в эти	1	2
144	отнюдь не	2	2
145	во время	1	2
146	не мог	1	2
147	и ее	9	2
148	никогда не	8	2
149	в особенности	1	1
150	к сожалению	2	1
151	в самом	16	1
152	во всем	4	1
153	то в	1	1
154	как к	1	1
155	для начала	1	1
156	способности к	1	1
157	связан с	5	1
158	именно к	1	1
159	так и	12	1
160	что они	5	1
161	в свое	1	1
162	все что	4	1
163	с последним	1	1
164	для всех	8	1
165	до сих	4	1
166	один из	3	1
167	короче говоря	2	1
168	и этот	1	1
169	этого в	1	1
170	из которых	6	1
171	приближается к	1	1
172	и резкое	1	1
173	уже себя	1	1
174	ближе к	2	1
175	ни с	1	1
176	только что	7	1
177	один пример	1	1
178	рассматривать в	2	1
179	того как	6	1
180	к этой	4	1
181	в основном	1	1
182	которой не	2	1
183	за исключением	1	1
184	собой в	1	1
185	что тип	1	1
186	сколько в	1	1
187	мы начали	1	1
188	отражает и	1	1
189	он всегда	1	1
190	не будем	1	1
191	он как	4	1
192	или по	1	1
193	еще более	1	1
194	предположить что	2	1
195	от которого	1	1
196	из всех	3	1
197	что это	8	1
198	хотя и	2	1
199	же самому	1	1
200	а это	1	1
201	единства и	1	1
202	и из	2	1
203	в ее	3	1
204	целого ряда	1	1
205	только не	2	1
206	того что	28	1
207	этом он	1	1
208	в другой	2	1
209	чем у	1	1
210	от этой	1	1
211	в качестве	12	1
212	более тесное	1	1
213	в предшествующей	1	1
214	нас в	2	1
215	него в	1	1
216	не являются	1	1
217	не хочет	2	1
218	прежде всего	12	1
219	человеческих типов	1	1
220	далее в	1	1
221	другой стороны	10	1
222	иными словами	2	1
223	быть может	1	1
224	себе не	1	1
225	в этих	3	1
226	но на	4	1
227	так не	1	1
228	в их	5	1
229	мы находим	7	1
230	с утверждением	1	1
231	что слово	1	1
232	тому же	1	1
233	но с	3	1
234	ко всем	3	1
235	эта попытка	2	1
236	к русскому	2	1
237	можно признать	1	1
238	же с	1	1
239	самим собой	1	1
240	из двух	3	1
241	и сам	2	1
242	этот характер	1	1
243	как по	2	1
244	в одном	5	1
245	полно и	1	1
246	во внимание	1	1
247	в другую	2	1
248	на нее	2	1
249	следует рассматривать	1	1
250	ее для	1	1
251	еще в	1	1
252	как при	2	1
253	но не	6	1
254	в ту	2	1
255	но для	2	1
256	если это	2	1
257	именно в	8	1
258	жизни и	2	1
259	то время	5	1
260	представление о	7	1
261	в таком	1	1
262	в процессе	19	1
263	может в	1	1
264	в жизни	2	1
265	более что	1	1
266	человек и	1	1
267	как говорит	2	1
268	но ведь	2	1
269	ясно что	2	1
270	место мы	1	1
271	как о	2	1
272	уж конечно	1	1
273	также в	1	1
274	в предисловии	5	1
275	в соответствии	1	1
276	этот раз	1	1
277	приведенного выше	1	1
278	себя как	1	1
279	не есть	1	1
280	между прочим	1	1
281	не дают	1	1
282	одном из	3	1
283	эту проблему	3	1
284	как в	7	1
285	оказалось что	1	1
286	следовательно и	1	1
287	ли не	1	1
288	по своему	1	1
289	этот вывод	2	1
290	и я	2	1
291	сразу же	1	1
292	между обоими	1	1
293	отличается от	1	1
294	да и	1	1
295	по его	2	1
296	широкое распространение	1	1
297	который не	2	1
298	в свете	5	1
299	о котором	3	1
300	том как	1	1
301	это было	1	1
302	в итоге	1	1
303	из которого	2	1
304	к вопросу	4	1
305	в сторону	1	1
306	возникает вопрос	2	1
307	не имеет	5	1
308	но мы	4	1
309	полагает что	7	1
310	тем не	1	1
311	что тот	2	1
312	раз и	1	1
313	под влиянием	3	1
314	что как	4	1
315	сих пор	4	1
316	и вообще	2	1
317	гораздо больше	1	1
318	об известном	1	1
319	с первого	1	1
320	ему не	1	1
321	на них	1	1
322	нашему мнению	1	1
323	этому же	2	1
324	с этим	8	1
325	еще один	2	1
326	во всех	4	1
327	человека к	4	1
328	нас интересует	1	1
329	во всяком	6	1
330	только от	2	1
331	знаком и	3	1
332	искать в	1	1
333	я вижу	1	1
334	то он	3	1
335	выражение в	1	1
336	во все	3	1
337	все основания	2	1
338	того в	2	1
339	за шагом	3	1
340	первый план	3	1
341	начало в	1	1
342	выше и	2	1
343	не могли	2	1
344	что этот	2	1
345	которой он	2	1
346	это как	2	1
347	тотчас же	1	1
348	полагали что	1	1
349	действие в	1	1
350	совпадает с	1	1
351	потому что	11	1
352	шаг за	3	1
353	живет в	3	1
354	также и	2	1
355	одну из	4	1
356	и речи	45	1
357	помощью которых	2	1
358	сторону в	2	1
359	только как	1	1
360	не всегда	1	1
361	нам говорить	1	1
362	назад в	1	1
363	в ответ	1	1
364	чисто внешнее	1	1
365	позволяет нам	1	1
366	в развитии	31	1
367	во второй	1	1
368	с помощью	16	1
369	в частности	8	1
370	их общий	1	1
371	одним словом	1	1
372	и лишь	1	1
373	из своего	1	1
374	нужно было	1	1
375	целым рядом	2	1
376	дети не	1	1
377	в свет	1	1
378	не могло	5	1
379	ни со	1	1
380	и их	5	1
381	говорить о	4	1
382	он хочет	2	1
383	не с	2	1
384	что эта	7	1
385	одно и	2	1
386	отношении к	1	1
387	всех этих	2	1
388	хотя в	1	1
389	точно так	2	1
390	как он	7	1
391	один раз	1	1
392	не могла	1	1
393	в форме	1	1
394	его поведении	1	1
395	вслед за	3	1
396	себя на	1	1
397	этот факт	1	1
398	но об	1	1
399	этом смысле	3	1
400	тем самым	8	1
401	у человека	1	1
402	что ее	1	1
403	вот в	1	1
404	по своей	9	1
405	от того	7	1
406	которую он	1	1
407	в обоих	1	1
408	что из	1	1
409	стремится показать	1	1
410	человека и	6	1
411	в каком	3	1
412	а от	1	1
413	свою очередь	3	1
414	и можно	1	1
415	и т.д	15	1
416	идет о	5	1
417	без преувеличения	2	1
418	как известно	8	1
419	с другой	16	1
420	было бы	12	1
421	как эта	1	1
422	это же	1	1
423	всего то	1	1
424	вопросу о	2	1
425	же на	1	1
426	что же	3	1
427	вторая часть	1	1
428	как на	5	1
429	его концепцию	1	1
430	соответствии с	1	1
431	известном смысле	3	1
432	я с	1	1
433	которых он	3	1
434	однако в	1	1
435	и никогда	1	1
436	в плане	1	1
437	что для	8	1
438	ключ к	2	1
439	той же	4	1
440	заключается в	12	1
441	могут быть	5	1
442	мы бы	1	1
443	только по	1	1
444	на пороге	3	1
445	за него	1	1
446	до конца	1	1
447	в высшей	7	1
448	из первых	1	1
449	к которому	4	1
450	это отношение	1	1
451	это дает	1	1
452	причинами того	2	1
453	что только	2	1
454	прямое выражение	1	1
455	в первой	3	1
456	и от	4	1
457	и есть	2	1
458	роль играет	1	1
459	тем чтобы	1	1
460	во всей	8	1
461	в силу	8	1
462	на этот	7	1
463	и повторяя	1	1
464	по крайней	1	1
465	всю жизнь	1	1
466	такой же	3	1
467	в уме	1	1
468	есть все	2	1
469	из этого	6	1
470	тем это	1	1
471	от них	2	1
472	этом отношении	6	1
473	к книге	1	1
474	своим собственным	1	1
475	а следовательно	2	1
476	же это	2	1
477	всяком случае	5	1
478	автора к	2	1
479	конце концов	1	1
480	независимо от	10	1
481	друг друга	5	1
482	вопрос и	2	1
483	с ее	3	1
484	из него	1	1
485	бы в	5	1
486	не просто	1	1
487	того же	1	1
488	в целом	29	1
489	крайней мере	1	1
490	едва ли	5	1
491	и наконец	3	1
492	некоторые черты	1	1
493	в какую-то	1	1
494	в известной	2	1
495	ничего не	6	1
496	вплоть до	1	1
497	указанием на	1	1
498	и самый	2	1
499	постановки вопроса	1	1
500	человека но	1	1
501	к нему	1	1
502	более того	2	1
503	высшей степени	7	1
