N	3gram	Tiupa_Anal	Vladivir
1	в том что	12	29
2	о том что	7	22
3	тем не менее	3	18
4	что же касается	1	14
5	и то что	2	14
6	в то время	1	13
7	дело в том	3	13
8	во всяком случае	6	12
9	в связи с	1	12
10	в конце концов	1	11
11	к тому же	7	11
12	не может быть	2	10
13	в то же	7	10
14	с точки зрения	2	10
15	в этом смысле	1	9
16	как раз и	1	9
17	то же время	7	9
18	точно так же	1	7
19	в свое время	4	7
20	так или иначе	5	6
21	само по себе	1	6
22	в данном случае	11	6
23	в отличие от	5	6
24	с другой стороны	7	6
25	можно судить по	1	6
26	том что он	2	6
27	ничего не говорит	1	5
28	и в том	1	5
29	не говоря уже	1	5
30	в сравнении с	2	5
31	не только в	5	5
32	что и в	1	5
33	в дальнейшем мы	1	4
34	можно сказать что	2	4
35	говоря уже о	1	4
36	для того чтобы	1	4
37	в этом отношении	3	4
38	сам по себе	2	4
39	что в этом	1	4
40	в том чтобы	2	4
41	по крайней мере	5	4
42	заключается в том	1	4
43	не что иное	1	4
44	можно было бы	1	4
45	что иное как	1	4
46	с одной стороны	3	4
47	что он не	2	3
48	хотя бы и	1	3
49	в самом деле	1	3
50	не в том	1	3
51	в доме а	1	3
52	а с другой	1	3
53	а в том	2	3
54	же касается самого	1	3
55	не только не	3	3
56	только то что	1	3
57	в свою очередь	7	3
58	в этом же	1	3
59	так и не	5	3
60	на себя внимание	1	3
61	тем более что	1	3
62	хотя и не	1	3
63	в начале июня	1	3
64	что несмотря на	2	3
65	года то есть	1	2
66	и тот же	1	2
67	но еще и	1	2
68	то что с	1	2
69	обращает на себя	1	2
70	в таком случае	2	2
71	что у него	1	2
72	в себе не	1	2
73	он и в	1	2
74	так и в	1	2
75	до сих пор	1	2
76	есть не что	1	2
77	не так уж	1	2
78	и прежде всего	2	2
79	из них не	1	2
80	из этих трех	1	2
81	он так и	1	2
82	в ответ на	2	2
83	с теми же	1	2
84	но дело в	1	2
85	один и тот	1	2
86	из этого письма	1	2
87	но и его	1	2
88	до тех пор	1	2
89	несмотря на свою	1	2
90	так и его	2	2
91	в этом случае	1	2
92	этом отношении он	1	2
93	в году но	1	2
94	и все же	1	2
95	все это было	1	2
96	мы имеем не	1	2
97	после того как	1	2
98	все того же	1	2
99	для него самого	1	1
100	лишь в том	1	1
101	в самом начале	1	1
102	бог не есть	1	1
103	и как бы	2	1
104	уже в новом	1	1
105	и в данном	1	1
106	этом же году	1	1
107	мы видим что	1	1
108	отнюдь не является	1	1
109	до известной степени	3	1
110	а не с	1	1
111	и наконец в	1	1
112	больше и больше	1	1
113	как и вообще	1	1
114	к одному из	1	1
115	определяется не только	1	1
116	нам еще предстоит	1	1
117	на наш взгляд	5	1
118	к выводу что	1	1
119	был молод и	1	1
120	в себя и	1	1
121	и тут же	1	1
122	все той же	2	1
123	дело не в	1	1
124	за два года	1	1
125	крайней мере в	2	1
126	и многих других	1	1
127	они не могут	1	1
128	то есть не	1	1
129	что между прочим	1	1
130	далеко не всегда	1	1
131	с целым рядом	1	1
132	собственно говоря и	1	1
133	и так сказать	1	1
134	сообщение о том	1	1
135	уже по одному	1	1
136	в действительности является	1	1
137	выходит далеко за	1	1
138	и будем рассматривать	1	1
139	я со своей	1	1
140	приходит к выводу	1	1
141	нигде и никогда	1	1
142	указывает на его	1	1
143	с этой стороны	1	1
144	в такой же	1	1
145	своего отца и	1	1
146	той или иной	6	1
147	в году а	1	1
148	известном смысле и	1	1
149	а потому и	1	1
150	и тем самым	2	1
151	дальнейшем мы будем	1	1
152	ко второму изданию	1	1
153	не исключая и	1	1
154	то есть непосредственно	1	1
155	никогда не покидал	1	1
156	отставку в году	1	1
157	чем иным как	1	1
158	здесь как и	1	1
159	искусства и религии	1	1
160	мы и будем	1	1
161	ни к какой	1	1
162	как это бывает	1	1
163	в чем мы	1	1
164	значении этого слова	1	1
165	сама по себе	3	1
166	с тех пор	1	1
167	не только во	1	1
168	лицом к лицу	1	1
169	могут и должны	1	1
170	словом которое как	1	1
171	к чему не	1	1
172	в известном смысле	2	1
173	перед нами не	1	1
174	и должны быть	1	1
175	не мог бы	1	1
176	мы имеем дело	4	1
177	во многих отношениях	2	1
178	может и не	1	1
179	в отставку в	1	1
180	было не так	1	1
181	на руках и	1	1
182	в гораздо более	1	1
183	однако дело здесь	1	1
184	но он не	1	1
185	и не всегда	1	1
186	бы это было	1	1
187	на первом слоге	1	1
188	человека и его	1	1
189	как нам представляется	2	1
190	это было не	1	1
191	мысль о том	1	1
192	а не путем	1	1
193	при всей своей	1	1
194	выражает надежду на	1	1
195	но и в	2	1
196	к тому времени	1	1
197	именно в нем	1	1
198	и теперь в	1	1
199	так что все	1	1
200	той же самой	1	1
201	одна из них	1	1
202	как и сам	1	1
203	однако и здесь	1	1
204	и не могла	1	1
205	в таких случаях	1	1
206	но как бы	1	1
207	требует от нас	1	1
208	в основе своей	2	1
209	и той же	2	1
210	и в особенности	1	1
211	в наличии у	1	1
212	здесь мы имеем	1	1
213	в конце его	1	1
214	своей любви к	1	1
215	на этот вопрос	1	1
216	состоит в том	2	1
217	уже не может	1	1
218	собою то что	1	1
219	в противном случае	2	1
220	где мы читаем	1	1
221	в церковь а	1	1
222	но уже в	1	1
223	смысле этого слова	1	1
224	в особенности же	1	1
225	включает в себя	2	1
226	одной и той	2	1
227	и в своей	2	1
228	при этом что	2	1
229	о своей любви	1	1
230	однако и в	1	1
231	такой же мере	1	1
232	не столько к	1	1
233	которое как раз	1	1
234	как раз в	1	1
235	не есть ни	1	1
236	и все его	1	1
237	в один ряд	1	1
238	же как и	1	1
239	но в результате	1	1
240	не менее не	1	1
241	его личности с	1	1
242	без опоры на	1	1
243	состояла в том	1	1
244	в результате чего	1	1
245	ни к чему	1	1
246	он как можно	1	1
247	вопрос о том	1	1
248	с полной уверенностью	1	1
249	сам бог не	1	1
250	личности и всего	1	1
251	не только как	1	1
252	в своем внутреннем	1	1
253	имеем дело с	1	1
