N	2gram	Vygotskiy_	KulturaY
1	и т	1	143
2	и в	47	84
3	в том	38	74
4	потому что	26	68
5	не только	36	60
6	точки зрения	39	59
7	в этом	47	57
8	было бы	12	53
9	и не	27	52
10	может быть	20	47
11	что в	23	44
12	том что	28	44
13	того чтобы	26	44
14	в самом	15	41
15	для того	24	41
16	у нас	3	38
17	самом деле	6	37
18	так как	25	36
19	с точки	31	36
20	в области	5	34
21	таким образом	38	33
22	а не	7	33
23	если бы	8	32
24	можно было	7	32
25	не в	7	30
26	и пр	1	30
27	в его	7	30
28	прежде всего	9	30
29	письменной речи	14	29
30	все же	7	29
31	не менее	6	28
32	того что	27	28
33	все эти	7	28
34	уже не	1	26
35	в силу	21	26
36	то что	40	25
37	вовсе не	3	25
38	не может	23	25
39	вопрос о	9	24
40	с другой	7	24
41	еще не	5	24
42	то же	16	23
43	с помощью	18	23
44	только в	24	23
45	так и	8	23
46	языка в	2	22
47	тем не	4	21
48	по себе	5	20
49	во всяком	2	20
50	и что	14	20
51	но и	19	20
52	тем что	14	19
53	о том	5	19
54	речи в	31	19
55	что он	13	19
56	зависимости от	6	19
57	языка и	6	19
58	что же	3	19
59	всяком случае	1	19
60	но в	9	19
61	и с	5	18
62	с тем	8	18
63	к тому	13	18
64	в сущности	16	18
65	в качестве	9	18
66	связи с	4	18
67	между тем	2	18
68	вместе с	19	18
69	как бы	13	18
70	все это	5	18
71	в той	7	17
72	можно говорить	2	17
73	другой стороны	3	17
74	как это	7	17
75	что это	7	17
76	слова и	10	17
77	о языке	1	17
78	как раз	6	17
79	это не	6	17
80	в виду	5	16
81	в зависимости	6	16
82	что и	4	16
83	что не	2	16
84	ничего не	2	16
85	но не	13	16
86	при этом	4	15
87	именно в	9	15
88	в данном	7	15
89	как на	8	15
90	в нашем	6	15
91	том чтобы	1	15
92	не было	1	15
93	и тем	10	15
94	один из	3	15
95	по отношению	10	15
96	ни к	1	15
97	целый ряд	6	15
98	только потому	3	15
99	того как	6	15
100	а в	3	15
101	лишь в	3	15
102	должно быть	3	15
103	в них	3	14
104	и на	4	14
105	сказать что	18	14
106	хотя и	4	14
107	что такое	2	14
108	в связи	1	14
109	я не	3	14
110	сих пор	6	14
111	в ней	5	14
112	до сих	6	14
113	если мы	6	14
114	как мы	24	14
115	мы имеем	3	14
116	также и	2	14
117	отношению к	9	14
118	что она	8	13
119	к языку	1	13
120	в этой	7	13
121	там где	7	13
122	не могут	9	13
123	в которых	3	13
124	той же	13	13
125	для нас	4	13
126	это и	7	13
127	по существу	2	13
128	в пределах	3	13
129	и его	14	13
130	с этой	5	12
131	говорить о	1	12
132	в результате	3	12
133	но также	3	12
134	того же	7	12
135	ясно что	4	12
136	а только	2	12
137	вопроса о	2	12
138	этот вопрос	2	12
139	могут быть	7	12
140	тогда когда	12	12
141	как в	7	12
142	речь в	8	12
143	этого слова	5	12
144	однако не	2	12
145	для этого	4	12
146	те же	1	11
147	язык как	1	11
148	должен быть	1	11
149	языка как	1	11
150	в своем	3	11
151	на себе	1	11
152	речи и	36	11
153	он не	5	11
154	в нем	6	11
155	и здесь	5	11
156	и то	10	11
157	еще и	1	11
158	совершенно не	2	11
159	из этих	6	11
160	этом отношении	7	11
161	уже в	3	11
162	слова в	7	11
163	в их	4	11
164	в какой	6	11
165	или иной	2	11
166	в первом	6	10
167	в речи	6	10
168	как и	19	10
169	речь идет	1	10
170	так же	26	10
171	конечно не	2	10
172	к этому	2	10
173	несмотря на	2	10
174	бы в	7	10
175	ту же	4	10
176	этом смысле	2	10
177	не просто	1	10
178	в то	10	10
179	после того	1	10
180	в каком	2	10
181	с этим	5	10
182	они не	2	10
183	на фоне	3	10
184	тем более	1	10
185	в нашей	4	10
186	тем самым	14	10
187	от того	6	10
188	что слово	2	9
189	в своей	4	9
190	можно сказать	9	9
191	что все	6	9
192	в которой	16	9
193	но для	2	9
194	очевидно что	6	9
195	рядом с	2	9
196	здесь не	1	9
197	мы говорим	2	9
198	и есть	4	9
199	слова как	5	9
200	ни в	3	9
201	не имеет	6	9
202	что мы	14	9
203	не потому	1	9
204	подобного рода	2	9
205	но это	4	9
206	и для	5	9
207	дает нам	1	9
208	и вот	1	9
209	ли не	3	9
210	на то	5	9
211	в целом	7	9
212	в этих	2	8
213	но все	2	8
214	в первую	3	8
215	в структуре	2	8
216	что они	11	8
217	с одной	7	8
218	это слово	1	8
219	тому же	2	8
220	в таком	2	8
221	тому что	14	8
222	не есть	4	8
223	в чем	5	8
224	в своих	2	8
225	в тех	1	8
226	отнюдь не	2	8
227	мы видели	10	8
228	а потому	1	8
229	убедиться что	2	8
230	заключается в	14	8
231	то и	5	8
232	тех пор	1	8
233	только тогда	1	8
234	слов и	6	8
235	что я	1	8
236	состоит в	3	8
237	с его	1	8
238	этом случае	15	8
239	независимо от	1	8
240	на самом	3	8
241	и как	7	8
242	об этом	4	8
243	мере в	2	8
244	в частности	4	8
245	далеко не	1	8
246	и о	4	8
247	же в	1	8
248	само по	1	8
249	что на	5	8
250	стоит в	1	7
251	например в	5	7
252	а именно	1	7
253	казалось бы	4	7
254	нам не	1	7
255	в котором	6	7
256	пор пока	1	7
257	в одном	4	7
258	свою очередь	3	7
259	была бы	3	7
260	той мере	2	7
261	на том	2	7
262	внимание на	4	7
263	то только	1	7
264	русской речи	1	7
265	во внимание	1	7
266	учение о	3	7
267	так сказать	1	7
268	а с	3	7
269	языке как	1	7
270	столь же	2	7
271	одной стороны	7	7
272	в процессе	12	7
273	и должно	1	7
274	с ним	5	7
275	никак не	5	7
276	но вот	1	7
277	в слове	11	7
278	и более	2	7
279	когда мы	2	7
280	идет о	3	7
281	в свою	3	7
282	речи не	7	7
283	в истории	1	7
284	как например	1	7
