N	3gram	Trubetskoy	Problema
1	тем не менее	3	56
2	о том что	4	39
3	в том что	3	37
4	то же самое	2	30
5	в настоящее время	1	30
6	в связи с	3	29
7	в данном случае	1	28
8	той или иной	2	26
9	по крайней мере	5	26
10	во всяком случае	6	25
11	с другой стороны	1	25
12	с точки зрения	6	25
13	в таком случае	1	23
14	в конце концов	3	23
15	на то что	2	19
16	для того чтобы	5	17
17	в то же	2	17
18	точно так же	3	16
19	до сих пор	5	14
20	ничего общего с	2	13
21	сами по себе	1	13
22	не может быть	1	12
23	так или иначе	3	12
24	в нашем смысле	1	12
25	и в этом	2	12
26	можно сказать что	2	12
27	в то время	1	12
28	нашем смысле слова	1	11
29	или по крайней	1	11
30	бы то ни	2	11
31	с одной стороны	7	11
32	не только не	1	10
33	вместе с тем	8	10
34	более или менее	5	10
35	только то что	1	10
36	может быть и	2	9
37	в одно нераздельное	1	8
38	только тогда когда	1	8
39	о том как	1	7
40	к тому же	4	7
41	может быть даже	2	7
42	то или иное	2	7
43	с самого начала	2	7
44	иметь в виду	1	7
45	в этой области	1	7
46	в том или	1	7
47	в значительной мере	2	7
48	одно нераздельное целое	1	7
49	это и есть	1	7
50	в самом деле	1	6
51	так и в	1	6
52	и только в	1	6
53	не имеет никакого	1	6
54	крайней мере в	1	6
55	то ни было	2	6
56	в этом отношении	2	6
57	указывает на то	1	5
58	свидетельствует о том	1	5
59	на этот раз	1	5
60	в первую очередь	1	5
61	имеем в виду	1	5
62	так же как	3	5
63	в том виде	2	5
64	с первого взгляда	1	5
65	в том числе	5	5
66	сказать и о	1	5
67	том или ином	1	5
68	том числе и	4	4
69	и вместе с	4	4
70	но все же	4	4
71	и потому что	2	4
72	мы видели выше	1	4
73	но когда мы	1	4
74	этой точки зрения	2	4
75	в себе не	1	4
76	еще и потому	1	4
77	именно потому что	1	4
78	а с другой	5	4
79	не потому что	1	4
80	сливаются в одно	1	4
81	всяком случае не	3	4
82	друг к другу	1	4
83	то что он	2	3
84	то ясно что	2	3
85	в отличие от	1	3
86	и того же	1	3
87	что мы можем	1	3
88	с тем что	1	3
89	что и в	1	3
90	с этой точки	2	3
91	тот факт что	1	3
92	здесь идет речь	1	3
