N	2gram	Losev_Prob	FransuaR
1	и в	48	367
2	то есть	38	209
3	в этом	31	112
4	и не	29	101
5	таким образом	20	100
6	и его	11	99
7	в его	19	98
8	прежде всего	15	92
9	не только	28	87
10	мы уже	2	85
11	но и	21	84
12	как бы	10	82
13	все эти	12	79
14	вовсе не	18	77
15	в романе	2	77
16	как и	10	76
17	в нем	8	75
18	но в	17	75
19	в эпоху	5	75
20	и на	9	72
21	и др	1	72
22	в том	25	71
23	как мы	5	71
24	то же	6	66
25	и все	12	66
26	в них	5	65
27	в этой	14	65
28	так и	15	65
29	и с	10	64
30	в сущности	1	64
31	в то	6	63
32	во всех	2	62
33	все это	8	62
34	же время	1	55
35	что в	12	52
36	в своем	16	51
37	только в	21	48
38	так как	10	46
39	и до	2	46
40	том что	29	45
41	в году	9	44
42	то что	26	41
43	здесь в	7	41
44	у него	13	40
45	жизни и	7	40
46	в самом	7	38
47	точки зрения	17	37
48	в ней	4	37
49	с его	3	36
50	о том	17	35
51	он был	5	35
52	может быть	11	35
53	сказать что	13	34
54	и даже	24	34
55	в себе	7	34
56	до нас	7	34
57	мы видели	2	32
58	тела в	1	32
59	в конце	10	32
60	он не	4	32
61	для него	2	32
62	до конца	4	31
63	в литературе	5	31
64	в своей	29	31
65	нового времени	4	31
66	так же	7	30
67	но он	5	30
68	один из	2	30
69	потому что	21	30
70	и потому	4	30
71	никогда не	7	30
72	в духе	4	29
73	в одном	6	29
74	еще не	4	29
75	связи с	11	29
76	в этих	3	29
77	что он	12	29
78	не может	6	29
79	в особенности	1	29
80	при этом	6	29
81	его в	9	29
82	не в	16	29
83	и к	9	28
84	из них	4	28
85	всех этих	3	28
86	также и	21	28
87	в той	5	28
88	эти образы	1	28
89	и другие	4	27
90	сих пор	3	27
91	до сих	3	27
92	том числе	2	27
93	все же	12	27
94	по своему	3	27
95	и их	7	27
96	кроме того	5	26
97	в преисподнюю	1	26
98	средние века	1	26
99	в средние	1	26
100	на самом	2	25
101	в области	3	25
102	с помощью	2	25
103	но это	7	25
104	мира и	5	25
105	этот образ	3	24
106	он и	5	24
107	но не	12	24
108	например в	1	24
109	в ее	6	24
110	и у	8	24
111	и от	7	24
112	как в	3	24
113	того чтобы	3	24
114	времени и	1	24
115	в частности	5	24
116	в большинстве	1	24
117	отношение к	3	24
118	большинстве случаев	2	23
119	своего рода	1	23
120	и здесь	1	23
121	с ним	4	23
122	и для	11	23
123	в их	4	23
124	к нему	3	23
125	это не	8	23
126	еще и	6	23
127	даже в	2	22
128	не было	4	22
129	а в	8	22
130	тем что	2	22
131	что и	8	22
132	и других	1	22
133	там где	1	22
134	поэтому и	4	22
135	вместе с	15	22
136	и во	2	22
137	и о	9	22
138	в своих	3	21
139	именно в	11	21
140	xvii века	1	21
141	в отношении	8	21
142	уже в	4	21
143	и как	10	21
144	есть в	6	21
145	в качестве	9	21
146	одним из	1	21
147	что это	4	21
148	ни в	17	21
149	и наконец	4	21
150	в виду	3	20
151	в связи	11	20
152	и это	3	20
153	в значительной	3	20
154	одной из	5	20
155	этом отношении	4	20
156	с точки	13	20
157	как раз	7	20
158	в образе	2	20
159	они были	1	20
160	а также	8	20
161	самом деле	3	20
162	во всем	5	19
163	их в	1	19
164	к этому	2	19
165	в эту	1	19
166	того же	7	19
167	за пределы	1	19
168	было бы	12	19
169	с ее	1	19
170	в дальнейшем	7	19
171	с другой	8	19
172	хотя и	10	19
173	в форме	1	19
174	в ту	1	19
175	далеко не	6	19
176	мы находим	9	18
177	со всеми	5	18
178	конечно и	1	18
179	это и	4	18
180	здесь не	12	18
181	превращается в	1	18
182	весь мир	1	18
183	этих образов	2	18
184	на этом	1	18
185	перед нами	14	18
186	это в	2	18
187	в большей	2	17
188	и смерти	3	17
189	для того	4	17
190	конечно не	2	17
191	на площади	1	17
192	в результате	11	17
193	можно было	4	17
194	на его	4	17
195	числе и	1	17
196	такой же	1	17
197	еще более	4	17
198	но все	6	17
199	и вот	1	17
200	того что	8	17
201	а не	7	17
202	в другом	6	16
203	с одной	5	16
204	между тем	2	16
205	нужно сказать	1	16
206	тот же	6	16
207	в начале	6	16
208	начала и	2	16
209	ничего не	3	16
210	они не	3	16
211	дело в	4	16
212	не подлежит	1	16
213	а затем	1	15
214	в которой	7	15
215	не были	1	15
216	никто не	1	15
217	из этих	2	15
218	с их	1	15
219	и вообще	11	15
220	одно из	2	15
221	как на	1	15
222	в нашем	5	15
223	не мог	5	15
224	xix века	1	15
225	в первой	2	15
226	еще в	6	15
227	в истории	1	15
228	в самой	5	15
229	с начала	2	15
230	страха и	2	15
231	и прежде	2	15
232	и образ	1	14
233	в котором	5	14
234	в чем	3	14
235	и по	2	14
236	мы не	7	14
237	на них	1	14
238	здесь только	1	14
239	все что	2	14
240	в данном	6	14
241	и он	5	14
242	несмотря на	7	14
243	земли и	2	14
244	ту эпоху	1	14
245	в более	1	14
246	по существу	2	14
247	и сам	5	13
248	с этим	3	13
249	во все	3	13
250	что все	1	13
251	его к	2	13
252	на все	1	13
253	в третьей	1	13
254	в одной	2	13
255	мира в	3	13
256	о чем	2	13
257	в жизни	4	13
258	на этой	2	13
259	одной стороны	5	13
260	здесь нет	4	13
261	подчеркнуть что	1	13
262	в мире	1	13
263	средних веков	1	13
264	в других	5	13
265	бы в	2	13
266	и есть	4	13
267	они и	2	13
268	только на	2	13
269	не на	1	13
270	мир и	2	13
271	образов но	1	13
272	или в	7	13
273	это было	2	13
274	жизнь и	6	13
275	как он	2	13
276	другой стороны	8	12
277	не был	1	12
278	во всей	1	12
279	те же	1	12
280	главным образом	1	12
281	и ее	2	12
282	мы встречаем	1	12
283	жизни в	7	12
284	в новой	3	12
285	у нас	17	12
286	раз в	2	12
287	из всех	2	12
288	этот момент	1	12
289	только для	5	12
290	можно сказать	10	12
291	здесь с	1	12
292	по своей	3	12
293	в атмосфере	2	12
294	не могут	3	12
295	века в	1	12
296	литературы и	1	12
297	он в	5	12
298	образы и	1	12
299	но именно	2	12
300	право на	1	12
301	об этом	11	12
302	из самых	1	11
303	на эту	2	11
304	в прологе	1	11
305	так например	1	11
306	уже не	12	11
307	что они	4	11
308	той или	5	11
309	и что	9	11
310	в общем	1	11
311	и самый	1	11
312	того как	5	11
313	из этого	6	11
314	на фоне	2	11
315	все время	5	11
316	момент в	1	11
317	были в	1	11
318	время в	2	11
319	очень часто	1	11
320	это уже	4	11
321	и так	3	11
322	с ними	1	11
323	и более	3	11
324	слова и	1	11
325	мировой литературе	1	11
326	ни с	4	11
327	между собою	2	11
328	он говорит	2	11
329	другими словами	3	11
330	в заключение	3	11
331	по отношению	2	10
332	на котором	1	10
333	все его	1	10
334	на земле	11	10
335	что для	2	10
336	его как	2	10
337	поэтому в	1	10
338	и они	3	10
339	да и	5	10
340	но оно	1	10
341	в главе	1	10
342	в таких	2	10
343	данном случае	5	10
344	человека и	4	10
345	или иной	4	10
346	конце концов	7	10
347	для всех	2	10
348	нас в	5	10
349	там же	2	10
350	к тому	7	10
351	даже и	11	10
352	второй половины	1	10
353	не просто	12	10
354	по преимуществу	2	10
355	здесь как	5	10
356	мы здесь	2	10
357	в доме	1	10
358	он хочет	2	10
359	им в	1	10
360	хотя он	1	10
361	здесь же	1	9
362	нашей работы	1	9
363	как это	5	9
364	в тех	2	9
365	значение и	2	9
366	был в	3	9
367	легенды о	1	9
368	весь этот	3	9
369	но на	1	9
370	о котором	4	9
371	именно на	2	9
372	и вся	1	9
373	в мировой	3	9
374	ведь это	1	9
375	и со	1	9
376	же в	4	9
377	что на	1	9
378	вплоть до	2	9
379	говорит о	9	9
380	время это	2	9
381	своем романе	1	9
382	под названием	5	9
383	вся эта	3	9
384	отношения к	1	9
385	к жизни	1	9
386	но как	3	9
387	мы можем	5	9
388	власти и	2	9
389	что образ	1	9
390	правда не	1	9
391	не имеет	3	9
392	на землю	7	9
393	их с	1	9
394	том же	2	9
395	и то	6	9
396	для нас	14	9
397	отношению к	2	9
398	что не	3	9
399	с этой	4	8
400	более или	1	8
401	не менее	8	8
402	на первый	1	8
403	но эти	2	8
404	в этот	4	8
405	людей и	13	8
406	и те	1	8
407	или менее	1	8
408	всего в	1	8
409	xviii века	1	8
410	одном из	1	8
411	от этого	4	8
412	под влиянием	3	8
413	в него	1	8
414	оно было	1	8
415	и при	2	8
416	с тем	7	8
417	то время	4	8
418	в совершенно	1	8
419	значение в	1	8
420	для нового	1	8
421	это был	3	8
422	он как	2	8
423	но эта	2	8
424	и вовсе	1	8
425	на одном	2	8
426	для этого	2	8
427	от него	1	8
428	как они	1	8
429	всякого рода	2	8
430	нельзя было	1	8
431	мы увидим	1	8
432	по поводу	2	8
433	после того	3	8
434	свободу и	1	8
435	они в	1	8
436	тому же	5	8
437	и она	1	8
438	так что	18	8
439	здесь мы	2	8
440	и ни	4	8
441	в это	3	8
442	как о	6	8
443	если бы	2	8
444	но с	1	8
445	и без	5	8
446	самой жизни	1	8
447	с самого	3	8
448	и почти	1	8
449	на всех	1	8
450	дело не	1	8
451	ведь и	1	8
452	нуждается в	2	8
453	в эти	1	8
454	же и	2	7
455	не как	3	7
456	новое время	3	7
457	от радости	1	7
458	во всяком	7	7
459	книге о	1	7
460	искусства и	1	7
461	времени в	1	7
462	к ним	3	7
463	на него	3	7
464	от них	2	7
465	к этим	1	7
466	народного творчества	1	7
467	что у	6	7
468	на том	1	7
469	xvii и	1	7
470	с жизнью	1	7
471	мы будем	2	7
472	никакому сомнению	1	7
473	нет ничего	3	7
474	нет и	3	7
475	нас не	3	7
476	в последней	1	7
477	где он	2	7
478	в виде	25	7
479	своей книге	1	7
480	но она	1	7
481	и очень	3	7
482	по всему	2	7
483	шекспира и	1	7
484	жить и	1	7
485	в различных	1	7
486	представление о	2	7
487	правда в	3	7
488	что по	1	7
489	притом в	1	7
490	здесь он	2	7
491	значительной мере	3	7
492	настоящее время	7	7
493	и этим	1	7
494	в средневековом	1	7
495	это конечно	2	7
496	как его	1	7
497	эти моменты	1	7
498	в целях	3	7
499	в таком	4	7
500	в новое	3	7
501	которые были	2	7
502	а как	2	7
503	и за	2	7
504	был бы	2	7
505	никак не	10	7
506	из которых	2	7
507	том как	2	7
508	наконец и	1	7
509	и если	2	7
510	к себе	1	7
511	в настоящее	7	7
512	а на	1	7
513	жизни это	2	7
514	не будем	3	7
515	есть только	4	7
516	должен быть	2	7
517	его не	3	7
518	в свою	4	7
519	на всю	1	7
520	одного из	1	7
521	по этому	5	7
522	и всего	4	6
523	во времени	1	6
524	и был	2	6
525	не столько	1	6
526	жизнь в	3	6
527	казалось бы	1	6
528	не могли	2	6
529	хотя бы	11	6
530	в противоположность	3	6
531	имеем в	1	6
532	уже и	4	6
533	себе в	2	6
534	его интересует	1	6
535	свою очередь	2	6
536	видно что	2	6
537	руки и	1	6
538	что она	2	6
539	котором мы	1	6
540	является и	2	6
541	и чисто	2	6
542	и следовательно	1	6
543	характерны для	1	6
544	и глубоко	1	6
545	на небе	2	6
546	смысле слова	12	6
547	в корне	2	6
548	для них	3	6
549	к его	5	6
550	от страха	1	6
551	в нее	1	6
552	то он	2	6
553	тем же	4	6
554	и смерть	1	6
555	этот последний	2	6
556	у них	1	6
557	мировой истории	1	6
558	как у	1	6
559	для всего	2	6
560	истины и	1	6
561	первом плане	3	6
562	за этим	1	6
563	или даже	4	6
564	но особенно	1	6
565	при виде	1	6
566	людей в	6	6
567	начала в	1	6
568	которые в	3	6
569	эту тему	2	6
570	как будто	9	6
571	тех кто	1	6
572	дается в	2	6
573	и которые	3	6
574	но по	3	6
575	от всего	1	6
576	его на	3	6
577	а именно	12	6
578	самого начала	3	6
579	до того	3	6
580	жизни как	1	6
581	преимущественно в	1	6
582	такого рода	4	6
583	во времена	2	6
584	и под	2	6
585	между прочим	2	6
586	что эта	3	6
587	в землю	1	6
588	году в	1	6
589	могут быть	2	6
590	можно только	1	6
591	за это	6	6
592	собственные имена	1	6
593	это время	3	6
594	совершенно не	1	6
595	тех же	1	6
596	что здесь	8	6
597	друг друга	1	6
598	поэтому он	1	6
599	нет ни	4	6
600	свидетельствует о	4	6
601	всего мира	2	6
602	остановимся на	2	6
603	находим и	2	6
604	ее в	2	6
605	старого мира	1	6
606	в обычном	1	6
607	очень много	3	6
608	как она	1	6
609	в новом	1	6
610	видит в	3	6
611	за то	4	6
612	в искусстве	2	6
613	входит в	1	6
614	в xix	1	6
615	от того	1	6
616	свое значение	1	6
617	него и	2	6
618	таким же	1	6
619	и над	1	5
620	друг в	1	5
621	форму и	2	5
622	едва не	1	5
623	раз и	2	5
624	отсюда и	1	5
625	в риме	1	5
626	и когда	1	5
627	и была	1	5
628	для всей	1	5
629	жизни с	1	5
630	все в	3	5
631	этой книги	2	5
632	землю и	2	5
633	быть только	6	5
634	в теле	1	5
635	проявляется в	3	5
636	с другими	1	5
637	у этого	1	5
638	чем в	1	5
639	на волю	1	5
640	старое и	1	5
641	и образа	1	5
642	и речи	2	5
643	из него	1	5
644	почти всегда	3	5
645	перед лицом	1	5
646	он пишет	2	5
647	на место	1	5
648	и самое	2	5
649	и стиль	1	5
650	тогда когда	4	5
651	на первом	3	5
652	и дает	1	5
653	в другой	1	5
654	бы не	4	5
655	ему и	1	5
656	власть и	1	5
657	на основе	1	5
658	из его	1	5
659	со всей	2	5
660	подобного рода	9	5
661	что слово	1	5
662	мы имеем	3	5
663	которых он	1	5
664	стремление к	1	5
665	и человеческой	1	5
666	тем более	2	5
667	в г	1	5
668	оказывается что	5	5
669	тем самым	2	5
670	же самое	2	5
671	и самого	3	5
672	сливаются в	2	5
673	на то	2	5
674	он с	2	5
675	дело здесь	2	5
676	что было	1	5
677	находим в	4	5
678	видели в	1	5
679	можно говорить	1	5
680	его за	2	5
681	что дело	1	5
682	в средневековой	1	5
683	и стал	1	5
684	было не	1	5
685	но даже	6	5
686	но уже	3	5
687	говорит что	1	5
688	не вполне	2	5
689	с этими	1	5
690	тут же	7	5
691	больше чем	2	5
692	то в	4	5
693	и весь	2	5
694	свобода и	1	5
695	должно быть	1	5
696	в человеке	1	5
697	ни было	2	5
698	этот мир	3	5
699	и сама	4	5
700	всех и	1	5
701	он сам	3	5
702	для его	1	5
703	совсем не	4	5
704	всех других	1	5
705	но только	5	5
706	на отдельные	1	5
707	форм в	1	5
708	такие образы	1	5
709	во втором	2	5
710	и этот	1	5
711	почти не	1	5
712	подлежит никакому	1	5
713	и из	1	5
714	мы в	1	5
715	своей жизни	1	5
716	себя и	1	5
717	не является	2	5
718	свою роль	1	5
719	нем не	1	5
720	если мы	2	5
721	всяком случае	6	5
722	в едином	1	5
723	ему в	3	5
724	ничем не	1	5
725	бы и	1	5
726	по словам	2	5
727	должен был	2	5
728	вообще не	1	5
729	что мы	4	5
730	к своему	3	5
731	нисколько не	7	5
732	по его	2	5
733	над миром	1	5
734	на свете	1	5
735	без всякой	1	5
736	человека в	3	5
737	церкви и	1	5
738	когда он	3	5
739	в трех	2	5
740	вы не	1	5
741	он знает	1	5
742	об этой	2	5
743	и только	4	5
744	не к	3	5
745	он считает	2	4
746	и гете	1	4
747	смерть здесь	1	4
748	я не	3	4
749	в англии	1	4
750	в живописи	1	4
751	и судьбы	1	4
752	победу над	1	4
753	при анализе	2	4
754	этого образа	1	4
755	в действительности	1	4
756	других местах	1	4
757	ничто не	1	4
758	предисловии к	2	4
759	и глубокие	1	4
760	ни одного	1	4
761	с такою	2	4
762	которого они	1	4
763	всех областях	1	4
764	в контексте	1	4
765	что даже	1	4
766	уже здесь	1	4
767	с более	1	4
768	внимание на	4	4
769	нет места	1	4
770	именно для	4	4
771	есть с	1	4
772	и некоторые	1	4
773	ее от	1	4
774	в день	1	4
775	можно судить	1	4
776	но для	2	4
777	о которых	2	4
778	действительности и	4	4
779	в каждом	2	4
780	о себе	3	4
781	что во	2	4
782	уже к	1	4
783	наконец с	1	4
784	этот вопрос	1	4
785	не раз	4	4
786	ту сторону	1	4
787	когда они	1	4
788	что только	3	4
789	бы ни	1	4
790	поздней античности	1	4
791	не случайно	1	4
792	чтобы не	1	4
793	если в	2	4
794	также что	1	4
795	и сейчас	2	4
796	он только	1	4
797	и символы	1	4
798	и далее	1	4
799	эти и	2	4
800	этот же	2	4
801	то на	1	4
802	их и	1	4
803	есть нечто	1	4
804	есть на	1	4
805	в те	2	4
806	это самое	1	4
807	он мог	1	4
808	не входит	2	4
809	в очень	1	4
810	человеческого рода	1	4
811	да еще	1	4
812	у меня	2	4
813	и больше	1	4
814	и борьбы	1	4
815	образ и	1	4
816	тот самый	1	4
817	в концепции	1	4
818	это вовсе	1	4
819	не видит	1	4
820	это произведение	3	4
821	он должен	2	4
822	всего того	2	4
823	и смысл	1	4
824	имеется в	1	4
825	только и	9	4
826	говорит об	1	4
827	возвращается к	1	4
828	в предисловии	2	4
829	во вселенной	1	4
830	дошедших до	1	4
831	каждый раз	2	4
832	при всем	3	4
833	к ней	2	4
834	в античной	3	4
835	в период	4	4
836	строя и	1	4
837	которая была	2	4
838	мы и	2	4
839	рассказ о	2	4
840	не так	4	4
841	дело с	1	4
842	однако и	1	4
843	что человек	1	4
844	по себе	5	4
845	и xviii	1	4
846	в борьбе	2	4
847	духа в	2	4
848	когда в	1	4
849	мира сего	1	4
850	г в	1	4
851	что этот	6	4
852	в античном	6	4
853	часто в	1	4
854	этих последних	1	4
855	который в	10	4
856	только не	1	4
857	она и	2	4
858	отражение в	1	4
859	не видел	1	4
860	образ в	1	4
861	говорит он	1	4
862	и притом	8	4
863	учение о	4	4
864	есть именно	1	4
865	здесь перед	6	4
866	его жизни	1	4
867	представляется нам	1	4
868	образности и	2	4
869	людьми и	1	4
870	в смысле	8	4
871	но к	2	4
872	в уста	1	4
873	или же	2	4
874	и тем	4	4
875	все основные	1	4
876	за ними	2	4
877	времен и	1	4
878	не по	1	4
879	нем и	2	4
880	друг другу	1	4
881	заключается в	1	4
882	это ощущение	1	4
883	образом здесь	1	4
884	здесь также	1	4
885	же мы	1	4
886	и любви	1	4
887	на рубеже	1	4
888	уже упоминали	1	4
889	свою жизнь	1	4
890	них еще	1	4
891	сама жизнь	1	4
892	утверждает что	1	4
893	борьбы с	2	4
894	это есть	2	4
895	и вполне	7	4
896	в прошлое	1	4
897	ни о	1	4
898	о своей	1	4
899	и человека	3	4
900	состоит из	1	4
901	v и	1	4
902	основные моменты	1	4
903	можно найти	6	4
904	в известном	2	4
905	из тех	3	4
906	ни на	2	4
907	ли он	2	4
908	образ этот	2	4
909	без всякого	3	4
910	заметить что	1	4
911	эти последние	1	4
912	в живот	1	4
913	ее не	1	4
914	что я	1	4
915	характерное для	2	4
916	из этой	1	4
917	где нет	1	4
918	плодородия и	1	4
919	такое же	1	4
920	со своим	1	4
921	из своих	1	4
922	же не	4	4
923	и где	1	4
924	говорят о	1	4
925	в третьем	1	4
926	как ее	1	4
927	для которого	1	4
928	единство и	1	4
929	время уже	2	4
930	что эти	1	4
931	слово это	1	4
932	быть и	1	4
933	что касается	5	4
934	длинный ряд	1	4
935	что из	1	4
936	на это	2	4
937	золотого века	1	4
938	в чистилище	1	4
939	к новому	1	4
940	свидетельствуют о	1	4
941	с которой	1	3
942	развития и	2	3
943	и животных	1	3
944	и люди	2	3
945	в которую	1	3
946	он видит	3	3
947	в живом	1	3
948	материи и	2	3
949	это тот	1	3
950	в новую	1	3
951	или на	1	3
952	мира это	1	3
953	но когда	1	3
954	в изобилии	1	3
955	и сделал	1	3
956	функций в	1	3
957	он есть	1	3
958	до самых	1	3
959	людей с	1	3
960	себе все	2	3
961	больше всего	1	3
962	не всегда	5	3
963	перед всем	1	3
964	мы все	1	3
965	рассказывает о	1	3
966	в прошлом	1	3
967	они должны	1	3
968	том чтобы	3	3
969	что именно	2	3
970	тем как	2	3
971	под руководством	2	3
972	бы то	4	3
973	было смотреть	1	3
974	на глазах	1	3
975	все стороны	1	3
976	и мы	1	3
977	которого он	2	3
978	творчества но	1	3
979	после этого	1	3
980	это слово	1	3
981	перехода от	1	3
982	в следующем	1	3
983	а с	4	3
984	в самые	1	3
985	исторического процесса	1	3
986	же значение	1	3
987	будто бы	5	3
988	для историка	1	3
989	напомним что	1	3
990	о смерти	1	3
991	к рождению	1	3
992	тому что	2	3
993	ясно что	11	3
994	в устах	1	3
995	время как	4	3
996	не есть	3	3
997	а для	1	3
998	образы являются	1	3
999	вошли в	1	3
1000	его творчестве	1	3
1001	эти слова	1	3
1002	и весьма	2	3
1003	не будет	4	3
1004	в городе	1	3
1005	доходит до	2	3
1006	бы к	1	3
1007	истории и	1	3
1008	равно как	2	3
1009	как человек	1	3
1010	природы и	2	3
1011	и судьба	1	3
1012	необходимо учитывать	1	3
1013	он его	1	3
1014	здесь изображается	2	3
1015	от всякого	1	3
1016	тон его	1	3
1017	ряд образов	1	3
1018	его из	1	3
1019	которые он	1	3
1020	античности и	3	3
1021	и свое	2	3
1022	говорит и	1	3
1023	не находим	1	3
1024	содержит в	1	3
1025	оттого что	1	3
1026	и огонь	1	3
1027	и создает	1	3
1028	от своего	1	3
1029	смысла и	1	3
1030	является одним	1	3
1031	и хотя	2	3
1032	совершенно правильно	1	3
1033	также не	1	3
1034	к какому	1	3
1035	в каком	1	3
1036	и страдания	3	3
1037	времени он	1	3
1038	так чтобы	1	3
1039	он часто	1	3
1040	это только	1	3
1041	и об	2	3
1042	и наиболее	3	3
1043	в мир	3	3
1044	чем не	2	3
1045	к людям	5	3
1046	было и	1	3
1047	это снижение	1	3
1048	в произведениях	1	3
1049	и после	4	3
1050	и самых	1	3
1051	и всякий	2	3
1052	то ни	4	3
1053	к году	1	3
1054	себя самого	3	3
1055	i в	1	3
1056	и тут	4	3
1057	здесь конечно	3	3
1058	участие в	2	3
1059	когда же	1	3
1060	как именно	5	3
1061	к самой	1	3
1062	на нее	1	3
1063	этих условиях	1	3
1064	иной раз	4	3
1065	почти во	1	3
1066	со своей	1	3
1067	в каждой	2	3
1068	которого и	2	3
1069	встречаемся с	1	3
1070	в народе	1	3
1071	она не	1	3
1072	огонь и	5	3
1073	те времена	2	3
1074	здесь совершенно	1	3
1075	г и	1	3
1076	у кого	2	3
1077	а скорее	2	3
1078	же это	1	3
1079	само собой	3	3
1080	противоречии с	1	3
1081	места и	1	3
1082	которые не	1	3
1083	нами здесь	3	3
1084	всем и	1	3
1085	как своего	1	3
1086	в предыдущей	1	3
1087	такой образ	1	3
1088	изображается как	1	3
1089	является здесь	1	3
1090	у которого	2	3
1091	в одно	6	3
1092	не что	3	3
1093	в художественном	2	3
1094	гораздо больше	2	3
1095	еще далеко	1	3
1096	то это	1	3
1097	этот путь	1	3
1098	не боится	1	3
1099	этом мы	1	3
1100	все свои	2	3
1101	третьей и	1	3
1102	вот почему	1	3
1103	из земли	4	3
1104	когда она	1	3
1105	что люди	2	3
1106	победы над	1	3
1107	в iv	1	3
1108	она говорит	1	3
1109	в глаза	3	3
1110	всегда и	2	3
1111	ней и	1	3
1112	чтобы они	2	3
1113	духа и	2	3
1114	же она	1	3
1115	большей степени	2	3
1116	него не	2	3
1117	наряду с	2	3
1118	что иное	3	3
1119	которое он	1	3
1120	но еще	2	3
1121	душ и	1	3
1122	на этих	1	3
1123	в буквальном	2	3
1124	два раза	1	3
1125	ноги и	1	3
1126	свободы и	4	3
1127	не о	2	3
1128	что его	4	3
1129	человек в	1	3
1130	всем своем	2	3
1131	образ самого	1	3
1132	он вовсе	1	3
1133	уже давно	2	3
1134	должно было	1	3
1135	на свободу	1	3
1136	именно с	1	3
1137	что их	1	3
1138	именно потому	1	3
1139	на другой	1	3
1140	и будущее	1	3
1141	явления в	1	3
1142	этом смысле	4	3
1143	они могут	1	3
1144	в силу	6	3
1145	путь на	1	3
1146	всей мировой	1	3
1147	для людей	4	3
1148	которого мы	2	3
1149	для новых	1	3
1150	мир к	1	3
1151	дает ему	2	3
1152	за ним	1	3
1153	разного рода	4	3
1154	науки и	2	3
1155	и силы	1	3
1156	за что	5	3
1157	радости и	1	3
1158	с ней	3	3
1159	космоса в	2	3
1160	v в	5	3
1161	эта тема	1	3
1162	со стороны	1	3
1163	не носят	1	3
1164	всей своей	2	3
1165	которая не	1	3
1166	античной традиции	1	3
1167	жизни они	1	3
1168	тому кто	1	3
1169	ни к	2	3
1170	весьма часто	1	3
1171	и тогда	4	3
1172	и четвертой	1	3
1173	или иных	2	3
1174	не потому	1	3
1175	ее с	1	3
1176	и находит	1	3
1177	в новых	2	3
1178	средневековой литературе	2	3
1179	необходимо и	1	3
1180	правды и	1	3
1181	женщины в	1	3
