N	3gram	Bakhtin_Pr	Marksizm
1	с точки зрения	21	46
2	не может быть	8	25
3	в самом деле	5	19
4	по отношению к	17	15
5	то же время	10	15
6	в то же	10	15
7	в том что	10	14
8	и не может	3	12
9	то ни было	2	12
10	в высшей степени	2	12
11	бы то ни	3	12
12	для того чтобы	3	11
13	до сих пор	3	11
14	в отличие от	3	10
15	с самого начала	3	10
16	в большинстве случаев	3	9
17	одного и того	1	9
18	как если бы	1	9
19	и того же	1	9
20	но в то	5	9
21	в отношении к	1	8
22	то же самое	1	8
23	может быть и	1	8
24	смысле этого слова	2	7
25	с другой стороны	3	7
26	как мы уже	2	6
27	на самом деле	4	6
28	во всяком случае	3	6
29	и как бы	3	5
30	к тому что	1	5
31	отсюда следует что	1	5
32	той или иной	3	5
33	как мы видели	3	5
34	в этом случае	1	5
35	в этом отношении	7	5
36	вполне понятно что	1	4
37	только на почве	1	4
38	в первом случае	1	4
39	в зависимости от	5	4
40	как мы сказали	2	4
41	в нем нет	1	4
42	но все же	3	4
43	в разрезе данного	2	4
44	оно ни было	1	4
45	о том что	5	4
46	можно сказать что	3	4
47	лишь там где	2	4
48	том что он	4	4
49	в той или	2	3
50	свое выражение в	1	3
51	не только в	2	3
52	тем не менее	1	3
53	хотя бы и	3	3
54	в том числе	1	3
55	более или менее	1	3
56	друг с другом	4	3
57	в конце концов	7	3
58	том числе и	1	3
59	мы отвлечемся от	1	3
60	не могут быть	1	3
61	в значительной степени	1	3
62	и в этом	8	3
63	в ее целом	1	3
64	какой бы то	1	3
65	может быть понято	1	3
66	и той же	1	3
67	на этот вопрос	1	3
68	не было бы	1	3
69	лишь с точки	1	3
70	нашей работы мы	1	3
71	можно было бы	4	3
72	именно в том	2	3
73	в пределах одного	1	3
74	одной и той	1	3
75	а в этом	1	2
76	а не к	1	2
77	или иной степени	2	2
78	до известной степени	1	2
79	в этом смысле	12	2
80	самом деле в	1	2
81	далеко за пределы	1	2
82	прав в том	1	2
83	и неотделим от	1	2
84	друг от друга	2	2
85	или может быть	1	2
86	так и в	1	2
87	дело идет о	4	2
88	ничего общего с	1	2
89	уже с самого	1	2
90	если бы это	1	2
91	мы можем сказать	2	2
92	между тем как	4	2
93	само по себе	4	2
94	в данном случае	3	2
95	при этом условии	1	2
96	и в других	1	2
97	со всею отчетливостью	1	2
98	в этой форме	2	2
99	сама по себе	3	2
100	лицом к лицу	1	2
101	с ними в	1	2
102	а не только	2	2
103	в его целом	8	2
104	и в том	2	2
105	тому что в	1	2
106	к нему и	2	2
107	сами по себе	4	2
108	того или иного	1	2
109	к нему в	1	2
110	к себе самому	1	2
111	первого лица в	1	2
112	не об источниках	1	2
113	по крайней мере	3	2
114	и тогда когда	1	2
115	а следовательно и	1	2
116	и так сказать	1	2
117	со всеми ее	1	2
118	в чем же	1	2
119	во всех своих	1	2
120	независимо от того	1	2
121	таким образом в	2	2
122	характерно что в	1	2
123	в противном случае	1	2
124	так же как	4	2
125	же как и	3	2
126	но здесь мы	1	2
127	и в самом	1	2
128	в нем и	2	2
129	является одним из	2	2
130	это и есть	3	2
131	в этом как	1	2
132	теперь мы должны	1	2
133	прежде всего в	1	2
134	нет и не	1	2
135	только при этом	1	2
136	и вне его	1	1
137	и переживаний героя	1	1
138	совершенно особый тип	1	1
139	является таким образом	1	1
140	так сказать в	1	1
141	искать в произведениях	1	1
142	как она есть	1	1
143	быть не может	1	1
144	растворяет в себе	2	1
145	он сам для	1	1
146	за пределы данного	1	1
147	а может быть	2	1
148	и художественный образ	1	1
149	все то что	3	1
150	это не значит	3	1
151	однако не все	1	1
152	бы он ни	2	1
153	для него в	1	1
154	с внешней средой	1	1
155	том что это	1	1
156	ни в каком	1	1
157	точка зрения на	2	1
158	и это не	3	1
159	и даже не	1	1
160	со своим героем	1	1
161	можем сказать что	2	1
162	самому и по	1	1
163	то что он	1	1
164	точки зрения ее	1	1
165	как одна из	1	1
166	в определенных условиях	1	1
167	по сравнению с	2	1
168	для него не	2	1
169	если же мы	1	1
170	самого последнего времени	1	1
171	ни в один	1	1
172	как и его	1	1
173	как бы оно	1	1
174	и вне этого	1	1
175	можно прямо сказать	1	1
176	не столько в	1	1
177	от того как	1	1
178	героя таким образом	1	1
179	до самого последнего	1	1
180	с этой точки	1	1
181	в жизни и	1	1
182	он не может	2	1
183	был бы не	1	1
184	найти в нем	1	1
185	не только его	1	1
186	относится к области	1	1
187	формы так и	1	1
188	своим предметом и	1	1
189	то что обычно	1	1
190	в ней в	1	1
191	твердого и устойчивого	1	1
192	в таком смысле	1	1
193	совершенно так же	2	1
194	в одном голосе	1	1
195	в своей отдельности	1	1
196	сферах идеологического творчества	1	1
197	как и всякое	1	1
198	она и не	1	1
199	как бы изнутри	1	1
200	на протяжении веков	1	1
201	свою точку зрения	1	1
202	приведенный нами в	1	1
203	но для того	1	1
204	прежде всего необходимо	1	1
205	только с точки	1	1
206	по природе своей	2	1
207	но и он	1	1
208	его целом это	1	1
209	можно найти только	1	1
210	с чужим словом	1	1
211	тот же самый	1	1
212	не относится к	1	1
213	может быть только	3	1
214	рядом с этим	1	1
215	слово слово же	1	1
216	в одной плоскости	7	1
217	если бы они	1	1
218	что он сам	2	1
219	точки зрения своей	1	1
220	но и эта	1	1
221	на себя самого	2	1
222	то перед нами	2	1
223	в каждом явлении	1	1
224	не совпадает с	2	1
225	как их понимает	1	1
226	для правильного понимания	1	1
227	что все эти	1	1
228	не утрачивая своей	1	1
229	друг за другом	1	1
230	другой стороны и	1	1
231	том что все	2	1
232	или лучше сказать	1	1
233	к своим героям	1	1
234	отношении к другому	1	1
235	для понимания и	2	1
236	и отрешены от	1	1
237	в его произведениях	3	1
238	как бы он	1	1
239	по ту сторону	2	1
240	ввести его в	1	1
241	не только отдельные	1	1
242	а в том	1	1
243	значит конечно что	3	1
244	и соответствующие им	1	1
245	позиции по отношению	1	1
246	и по отношению	1	1
247	не только не	1	1
248	для него только	1	1
249	в своей критике	1	1
250	разобранные нами особенности	2	1
251	и в пределах	1	1
252	мы отлично понимаем	1	1
253	и не понимает	1	1
254	сущности ничего не	1	1
255	автора как у	1	1
256	при этих условиях	1	1
257	конце концов так	1	1
258	в предшествующей главе	3	1
259	и других совершенно	1	1
260	и не хочет	1	1
261	как раз и	2	1
262	с его индивидуальностью	1	1
263	в нем в	1	1
264	остановимся лишь на	1	1
265	этой формы в	1	1
266	но они уже	1	1
267	по себе а	1	1
268	мы увидим дальше	1	1
269	в процессе этого	1	1
270	это вовсе не	2	1
271	они не могут	1	1
272	понимания и оценки	1	1
273	не как целое	1	1
274	у них нет	1	1
275	и не дает	1	1
276	как дело идет	1	1
277	и делает его	1	1
278	перед нами не	1	1
279	таким образом и	1	1
280	для себя самого	2	1
281	первом произведении достоевский	1	1
282	могли бы быть	1	1
283	бы они были	1	1
284	не только может	1	1
285	приводит его к	1	1
286	только может быть	1	1
287	которой можно найти	1	1
288	и эта форма	1	1
289	привело бы к	1	1
290	только в форме	1	1
291	в определенном направлении	1	1
292	никогда не может	1	1
293	автора в кругозор	1	1
294	вовсе не как	1	1
295	друг друга но	2	1
296	разрезе данного мгновения	2	1
297	над бытием и	1	1
298	то есть в	10	1
299	но прежде всего	1	1
300	но он не	2	1
301	и потому она	1	1
302	то все же	1	1
303	себе самому и	1	1
304	и для него	2	1
305	бы это было	1	1
306	что почти все	1	1
307	равно как и	1	1
308	в дневнике писателя	1	1
309	чем же по	1	1
310	в произведениях достоевского	5	1
311	наиболее яркое и	1	1
312	и во всяком	1	1
313	психологии и в	1	1
314	и есть та	1	1
315	а вместе с	1	1
316	сам для себя	1	1
317	основная тенденция его	1	1
318	и вот в	1	1
319	он не только	2	1
320	в русской литературе	2	1
321	было так то	1	1
322	в чужих устах	1	1
323	для них в	1	1
324	а не как	4	1
325	лишь на почве	1	1
326	с одним из	1	1
327	в единый контекст	1	1
328	в другом месте	1	1
329	ничем не отличается	1	1
330	своими оценками и	1	1
331	этой точки зрения	3	1
332	в себе и	1	1
333	что же касается	1	1
334	в своей работе	1	1
335	в целом ряде	2	1
336	то что в	1	1
337	может быть в	1	1
338	в кругозор героя	2	1
339	может быть лишь	1	1
340	концов так же	1	1
341	конечно не в	1	1
342	при этом совершенно	1	1
343	а в то	2	1
344	как впрочем и	1	1
345	как бы во	1	1
346	же самое слово	1	1
347	не отличается от	1	1
348	в то время	3	1
349	ко всем этим	1	1
350	только и могут	1	1
351	здесь мы должны	2	1
352	отношению к нему	1	1
353	каждом из них	2	1
354	все же не	1	1
355	и т.п все	2	1
356	это было так	1	1
357	которую он и	1	1
358	из которых слагается	1	1
359	мы остановимся лишь	1	1
360	благодаря этому возникает	1	1
361	в самой жизни	1	1
362	может быть по	1	1
363	имеет значение а	1	1
364	они и не	2	1
365	или же в	1	1
366	слова то есть	1	1
367	ни одна из	1	1
368	и быть не	1	1
369	его жизни и	1	1
370	дело в том	1	1
371	оно ощущается как	1	1
372	он ни был	2	1
373	в лучшем случае	3	1
374	не индивидуальное сознание	1	1
375	подобно тому как	5	1
376	таких которые в	1	1
377	и у самого	1	1
378	не разрушая и	1	1
379	все устойчивые объективные	1	1
380	отношению к себе	1	1
381	по нашему мнению	3	1
382	к прошлому и	1	1
383	они никогда не	2	1
384	отношению к ним	1	1
385	во всех этих	1	1
386	как бы ни	1	1
387	ведь если бы	1	1
388	по себе является	1	1
389	благоприятная почва для	1	1
390	не значит конечно	3	1
391	на всю эту	1	1
392	в нем борьбу	1	1
393	но тем не	1	1
394	видел в ней	1	1
395	иначе и быть	1	1
396	в той степени	1	1
397	они ни были	1	1
398	с самим собой	1	1
399	своей индивидуальности и	1	1
400	мы не видим	1	1
401	и что в	1	1
402	должен быть сделан	1	1
403	в обычном смысле	2	1
404	у него нет	1	1
405	тем или иным	1	1
406	в процессе постепенного	1	1
407	жизни в ее	1	1
408	в котором не	1	1
409	выходит за пределы	2	1
410	чтобы убедиться в	1	1
411	в сущности только	2	1
412	насколько нам известно	1	1
413	в новое время	1	1
414	дело идет именно	1	1
415	тем что он	1	1
416	она может быть	1	1
417	и в сущности	2	1
418	по преимуществу в	1	1
419	а вовсе не	1	1
420	как во всяком	1	1
421	на слово и	1	1
422	неотделим от него	1	1
423	сказать что и	1	1
424	и в ее	1	1
425	притом не только	1	1
426	и в нем	1	1
427	по нашей терминологии	1	1
428	не давая ему	1	1
429	мы уже говорили	2	1
430	во всем этом	1	1
431	не должна быть	1	1
432	жизни и в	1	1
433	в той же	3	1
434	прямо сказать что	1	1
435	бы оно ни	1	1
436	нам кажется что	2	1
437	слова о нем	1	1
438	до крайней степени	1	1
439	в сущности ничего	1	1
440	может выйти за	1	1
441	оно может быть	2	1
442	это прежде всего	1	1
443	и последнее слово	1	1
444	нашу точку зрения	2	1
445	где делаются попытки	1	1
446	мы не можем	1	1
447	были бы в	1	1
448	но не только	2	1
449	а не о	2	1
450	они вступают в	1	1
451	обычном смысле слова	1	1
