N	2gram	Losev_Prob	Psycholo
1	то что	26	193
2	и в	48	190
3	в том	25	163
4	что в	12	123
5	потому что	21	114
6	том что	29	113
7	и что	9	108
8	может быть	11	107
9	таким образом	20	102
10	в этом	31	100
11	то есть	38	97
12	все время	5	86
13	в самом	7	82
14	как бы	10	80
15	для того	4	78
16	того чтобы	3	78
17	что он	12	76
18	не только	28	75
19	на то	2	73
20	и не	29	73
21	что она	2	71
22	самом деле	3	70
23	точки зрения	17	69
24	и т	2	69
25	не может	6	68
26	если мы	2	66
27	так же	7	63
28	так как	10	63
29	было бы	12	56
30	если бы	2	55
31	то же	6	54
32	о том	17	54
33	и мы	1	54
34	совершенно ясно	2	54
35	при этом	6	52
36	как и	10	51
37	что и	8	50
38	а не	7	50
39	что это	4	49
40	сказать что	13	46
41	по себе	5	46
42	только в	21	46
43	в сущности	1	46
44	заключается в	1	46
45	говорит что	1	45
46	к тому	7	45
47	в искусстве	2	45
48	не в	16	45
49	ясно что	11	43
50	искусства и	1	43
51	в этой	14	43
52	никогда не	7	42
53	и все	12	42
54	вместе с	15	41
55	как это	5	40
56	но и	21	40
57	как раз	7	39
58	при помощи	12	39
59	того что	8	39
60	же самое	2	38
61	т п	1	38
62	и это	3	37
63	и как	10	36
64	с тем	7	35
65	вовсе не	18	34
66	как на	1	34
67	и если	2	34
68	и его	11	34
69	тому что	2	33
70	все же	12	33
71	что все	1	33
72	когда он	3	33
73	в себе	7	32
74	все это	8	32
75	художественного произведения	1	32
76	он не	4	31
77	мы не	7	31
78	в его	19	31
79	для нас	14	31
80	в ней	4	31
81	мы увидим	1	30
82	как будто	9	30
83	никак не	10	30
84	как в	3	30
85	с одной	5	29
86	и для	11	29
87	одной стороны	5	29
88	с точки	13	29
89	в нем	8	29
90	искусства в	2	29
91	что они	4	28
92	и когда	1	28
93	мы можем	5	28
94	и то	6	28
95	что мы	4	28
96	в своих	3	27
97	и на	9	27
98	а в	8	27
99	с другой	8	27
100	в трагедии	9	26
101	искусство как	1	26
102	так что	18	26
103	совершенно не	1	26
104	только что	2	25
105	и здесь	1	25
106	жизни и	7	25
107	до сих	3	24
108	до конца	4	24
109	тем что	2	24
110	сущности говоря	1	24
111	указывает на	4	24
112	и совершенно	2	24
113	в своем	16	23
114	сих пор	3	23
115	из этого	6	23
116	один из	2	23
117	что если	1	23
118	что оно	2	23
119	для этого	2	23
120	могут быть	2	23
121	казалось бы	1	22
122	с этим	3	22
123	из них	4	22
124	что у	6	22
125	между тем	2	22
126	и даже	24	22
127	когда мы	1	22
128	т д	1	22
129	как она	1	22
130	в котором	5	21
131	том чтобы	3	21
132	в двух	1	21
133	в своей	29	21
134	ни в	17	21
135	в конце	10	21
136	что эта	3	21
137	но только	5	21
138	как мы	5	21
139	и вот	1	21
140	и только	4	21
141	другой стороны	8	20
142	в то	6	20
143	тот же	6	20
144	мы имеем	3	20
145	она не	1	20
146	дело с	1	20
147	несмотря на	7	20
148	на этом	1	20
149	там где	1	20
150	это не	8	20
151	все эти	12	20
152	в одном	6	19
153	мы уже	2	19
154	в какой	5	19
155	мы должны	1	19
156	в ее	6	19
157	у него	13	19
158	он говорит	2	19
159	с этой	4	18
160	в которой	7	18
161	можно было	4	18
162	но в	17	18
163	в каком	1	18
164	вслед за	2	18
165	на самом	2	18
166	но не	12	18
167	и есть	4	18
168	был бы	2	18
169	перед нами	14	18
170	в виду	3	17
171	во всяком	7	17
172	мы все	1	17
173	время как	4	17
174	что для	2	17
175	из этих	2	17
176	но это	7	17
177	только не	1	17
178	у нас	17	17
179	и о	9	17
180	и к	9	16
181	из которых	2	16
182	к этому	2	16
183	сводится к	1	16
184	говорит о	9	16
185	то это	1	16
186	самого начала	3	16
187	с самого	3	16
188	в таком	4	16
189	и тем	4	16
190	не имеет	3	16
191	так и	15	16
192	от того	1	16
193	в результате	11	15
194	в них	5	15
195	только на	2	15
196	что именно	2	15
197	во всех	2	15
198	о которых	2	15
199	могли бы	2	15
200	не могут	3	15
201	и так	3	15
202	о котором	4	15
203	и потому	4	15
204	не просто	12	15
205	утверждает что	1	15
206	далеко не	6	15
207	еще не	4	15
208	для него	2	15
209	в частности	5	15
210	увидеть что	1	14
211	в совершенно	1	14
212	хотя бы	11	14
213	но он	5	14
214	главным образом	1	14
215	к искусству	1	14
216	то время	4	14
217	в художественном	2	14
218	это и	4	14
219	это только	1	14
220	того как	5	14
221	прежде всего	15	14
222	такой же	1	14
223	что на	1	14
224	те же	1	14
225	в жизни	4	14
226	не то	4	14
227	бы в	2	14
228	столь же	1	14
229	это есть	2	14
230	всяком случае	6	14
231	этом отношении	4	14
232	с той	1	14
233	или в	7	14
234	к которым	1	14
235	по существу	2	14
236	есть только	4	14
237	в области	3	14
238	с ним	4	14
239	факт что	2	14
240	именно в	11	13
241	не могли	2	13
242	а с	4	13
243	отнюдь не	14	13
244	с такой	2	13
245	этот вопрос	1	13
246	в той	5	13
247	когда она	1	13
248	едва ли	13	13
249	и он	5	13
250	говорит он	1	13
251	как он	2	13
252	должен был	2	13
253	со стороны	1	13
254	и другие	4	12
255	в этих	3	12
256	их в	1	12
257	не менее	8	12
258	того же	7	12
259	я не	3	12
260	в рассказе	2	12
261	в самой	5	12
262	тогда когда	4	12
263	сам по	3	12
264	совершенно правильно	1	12
265	в свою	4	12
266	и уже	2	12
267	тот факт	1	12
268	состоит в	1	12
269	и этот	1	12
270	и другое	6	12
271	это в	2	12
272	конце концов	7	12
273	и очень	3	12
274	и с	10	12
275	например в	1	12
276	что по	1	12
277	как только	1	12
278	что этот	6	12
279	что его	4	12
280	что не	3	12
281	этой точки	2	12
282	и до	2	12
283	ничего не	3	12
284	в поэзии	1	12
285	об этом	11	12
286	что эти	1	12
287	в нашей	3	12
288	так например	1	11
289	конечно не	2	11
290	не было	4	11
291	о смерти	1	11
292	не будет	4	11
293	мы видели	2	11
294	и сейчас	2	11
295	была бы	3	11
296	поэзии и	1	11
297	и поэтому	2	11
298	мы могли	1	11
299	уже в	4	11
300	раз в	2	11
301	на все	1	11
302	бы мы	1	11
303	и других	1	11
304	он должен	2	11
305	этой теории	1	11
306	есть в	6	11
307	по поводу	2	11
308	его в	9	11
309	были бы	1	11
310	и из	1	11
311	с его	3	11
312	на это	2	11
313	но совершенно	1	11
314	во всем	5	10
315	в другом	6	10
316	трагедии и	4	10
317	в тех	2	10
318	не так	4	10
319	только тогда	3	10
320	именно на	2	10
321	искусства но	2	10
322	данном случае	5	10
323	в их	4	10
324	что ни	1	10
325	с теми	3	10
326	в одной	2	10
327	от него	1	10
328	в данном	6	10
329	должно быть	1	10
330	по мнению	3	10
331	тому же	5	10
332	и у	8	10
333	но как	3	10
334	совсем не	4	10
335	надо сказать	1	10
336	и от	7	10
337	мы в	1	10
338	здесь мы	2	10
339	не является	2	10
340	ее в	2	10
341	это было	2	10
342	и их	7	10
343	думается что	1	9
344	на нас	1	9
345	не есть	3	9
346	в действительности	1	9
347	вопрос о	2	9
348	на него	3	9
349	что даже	1	9
350	внимание на	4	9
351	что трагедия	1	9
352	и говорит	2	9
353	и следовательно	1	9
354	в чем	3	9
355	под влиянием	3	9
356	героя и	1	9
357	мы будем	2	9
358	в него	1	9
359	с ее	1	9
360	бы не	4	9
361	из его	1	9
362	в виде	25	9
363	по своему	3	9
364	по его	2	9
365	на его	4	9
366	и по	2	9
367	оказывается что	5	9
368	тем самым	2	9
369	и ее	2	9
370	которые не	1	9
371	о чем	2	9
372	точно так	4	9
373	но все	6	9
374	можно сказать	10	9
375	и другой	2	9
376	во внимание	1	9
377	мысль что	1	9
378	в силу	6	9
379	который не	1	9
380	по этому	5	9
381	и дальше	2	9
382	должен быть	2	9
383	и наконец	4	9
384	не к	3	9
385	формы в	1	8
386	это значит	3	8
387	который говорит	1	8
388	из двух	1	8
389	со всей	2	8
390	то чтобы	2	8
391	жизни с	1	8
392	искусство в	1	8
393	в сознании	3	8
394	будто бы	5	8
395	в общем	1	8
396	художественного творчества	10	8
397	ни на	2	8
398	при анализе	2	8
399	он в	5	8
400	тем же	4	8
401	заставляет его	1	8
402	такое же	1	8
403	произведения искусства	1	8
404	мы совершенно	1	8
405	в такой	3	8
406	и таким	1	8
407	и вообще	11	8
408	образом мы	1	8
409	этому поводу	4	8
410	из всех	2	8
411	представление о	2	8
412	меньше всего	2	8
413	больше чем	2	8
414	большей частью	1	8
415	наряду с	2	8
416	гораздо более	5	8
417	по преимуществу	2	8
418	уже давно	2	8
419	чтобы понять	1	8
420	и отсюда	1	8
421	именно потому	1	8
422	содержания и	1	8
423	этом смысле	4	8
424	в нее	1	8
425	здесь совершенно	1	8
426	к нему	3	8
427	в драме	2	8
428	и более	3	8
429	том как	2	8
430	он все	3	8
431	и во	2	8
432	бы и	1	8
433	жизнь и	6	8
434	которую мы	2	8
435	в трех	2	8
436	что поэт	2	8
437	он видит	3	7
438	не как	3	7
439	от этого	4	7
440	во все	3	7
441	или вернее	4	7
442	представляет собой	1	7
443	и те	1	7
444	рассказывает о	1	7
445	свою очередь	2	7
446	ни одного	1	7
447	чем это	1	7
448	на том	1	7
449	она в	2	7
450	только при	1	7
451	связи с	11	7
452	больше и	1	7
453	в каждом	2	7
454	что такое	1	7
455	что только	3	7
456	в особенности	1	7
457	шекспира и	1	7
458	и при	2	7
459	и дает	1	7
460	со всеми	5	7
461	чувство и	1	7
462	есть нечто	1	7
463	они не	3	7
464	только один	2	7
465	к ним	3	7
466	того или	3	7
467	это можно	2	7
468	же в	4	7
469	все что	2	7
470	для всех	2	7
471	нас в	5	7
472	одно из	2	7
473	как они	1	7
474	если он	4	7
475	когда в	1	7
476	приходит к	2	7
477	в глаза	3	7
478	в нашем	5	7
479	время в	2	7
480	в качестве	9	7
481	к жизни	1	7
482	видит в	3	7
483	на другой	1	7
484	какой мере	3	7
485	с которым	2	7
486	же мы	1	7
487	а как	2	7
488	которого мы	2	7
489	за ним	1	7
490	его мнению	1	7
491	себя и	1	7
492	этой трагедии	6	7
493	это то	1	7
494	ее с	1	7
495	времени и	1	7
496	что здесь	8	7
497	ее не	1	7
498	в полном	1	7
499	здесь в	7	7
500	а на	1	7
501	и которая	3	7
502	дело в	4	7
503	есть как	2	7
504	смысл этого	1	6
505	до самого	1	6
506	даже в	2	6
507	более или	1	6
508	к другу	1	6
509	вот что	4	6
510	каким образом	1	6
511	из самых	1	6
512	либо в	2	6
513	он был	5	6
514	только как	1	6
515	что вся	1	6
516	людей и	13	6
517	утверждал что	1	6
518	к этим	1	6
519	после этого	1	6
520	бы что	1	6
521	в русской	4	6
522	из него	1	6
523	почти всегда	3	6
524	всех этих	3	6
525	друг к	1	6
526	смотреть на	2	6
527	смысле слова	12	6
528	в отношении	8	6
529	к его	5	6
530	никто не	1	6
531	да и	5	6
532	у меня	2	6
533	тех пор	1	6
534	для нее	1	6
535	каждой из	1	6
536	и вся	1	6
537	нуждается в	2	6
538	то мы	1	6
539	за этим	1	6
540	на нее	1	6
541	сама по	2	6
542	и без	5	6
543	не все	3	6
544	и ни	4	6
545	к ней	2	6
546	которые в	3	6
547	мы сейчас	3	6
548	слова и	1	6
549	еще более	4	6
550	остановиться на	2	6
551	и которые	3	6
552	в музыке	1	6
553	гораздо больше	2	6
554	не что	3	6
555	или менее	1	6
556	что иное	3	6
557	которое он	1	6
558	тем не	8	6
559	что под	1	6
560	это мы	2	6
561	и вместе	3	6
562	а только	5	6
563	очень часто	1	6
564	или же	2	6
565	за пределы	1	6
566	уже не	12	6
567	значит что	3	6
568	или иного	2	6
569	почему он	1	6
570	его с	2	6
571	и просто	3	6
572	только одно	1	6
573	тот кто	2	6
574	то и	7	6
575	не потому	1	6
576	в обществе	1	6
577	без всякого	3	6
578	заметить что	1	6
579	что я	1	6
580	жизни но	1	6
581	ничем не	1	6
582	в новелле	1	6
583	нисколько не	7	6
584	что касается	5	6
585	отношение к	3	6
586	только после	1	6
587	иное как	3	6
588	в душе	1	5
589	в последнее	1	5
590	к действительности	1	5
591	тем как	2	5
592	а затем	1	5
593	и сам	5	5
594	на эту	2	5
595	им в	1	5
596	нас и	4	5
597	в смысле	8	5
598	можно ли	2	5
599	во всей	1	5
600	вернее сказать	1	5
601	но так	2	5
602	бы то	4	5
603	поэзии в	1	5
604	чем в	1	5
605	ее от	1	5
606	в эту	1	5
607	эти слова	1	5
608	и является	6	5
609	его к	2	5
610	и самый	1	5
611	если в	2	5
612	которые он	1	5
613	он только	1	5
614	в другой	1	5
615	к действию	2	5
616	нет никакого	6	5
617	смысла и	1	5
618	отношения к	1	5
619	нет ни	4	5
620	том смысле	2	5
621	и ясно	2	5
622	так чтобы	1	5
623	это все	2	5
624	значение и	2	5
625	и больше	1	5
626	нет и	3	5
627	у них	1	5
628	то или	1	5
629	что ему	1	5
630	когда они	1	5
631	нас не	3	5
632	зависит от	1	5
633	он как	2	5
634	которых он	1	5
635	таком случае	2	5
636	все равно	1	5
637	и смысл	1	5
638	однако не	2	5
639	своей трагедии	3	5
640	нас к	1	5
641	на одном	2	5
642	в каждой	2	5
643	бы это	1	5
644	мысли в	2	5
645	но она	1	5
646	учения о	1	5
647	человека и	4	5
648	в сборнике	1	5
649	по выражению	1	5
650	что то	1	5
651	что дело	1	5
652	только для	5	5
653	силы и	2	5
654	но даже	6	5
655	не мог	5	5
656	то в	4	5
657	это будет	1	5
658	указать на	1	5
659	но еще	2	5
660	хотя и	10	5
661	здесь с	1	5
662	и за	2	5
663	и она	1	5
664	в других	5	5
665	искусство не	1	5
666	именно как	1	5
667	для ее	1	5
668	не значит	1	5
669	однако он	1	5
670	в романе	2	5
671	она и	2	5
672	в известном	2	5
673	знает что	3	5
674	еще и	6	5
675	и тогда	4	5
676	он хочет	2	5
677	нет никакой	6	5
678	том же	2	5
679	силу того	1	5
680	только о	3	5
681	из этой	1	5
682	этой области	1	5
683	мы находим	9	5
684	а то	2	5
685	или что	1	5
686	в очень	1	5
687	человека в	3	5
688	его не	3	5
689	который мы	1	5
690	дело не	1	5
691	идет речь	2	5
692	как из	1	5
693	одного из	1	5
694	все более	1	5
695	надо было	1	5
696	а я	1	5
697	является в	1	4
698	сама собой	1	4
699	от одного	4	4
700	в живописи	1	4
701	или от	1	4
702	форму и	2	4
703	в порядке	1	4
704	и смерти	3	4
705	слишком много	1	4
706	человека не	1	4
707	в противоположность	3	4
708	из себя	1	4
709	и вдруг	1	4
710	пути и	1	4
711	но для	2	4
712	точном смысле	1	4
713	человек и	2	4
714	в связи	11	4
715	обстоятельство что	2	4
716	одном из	1	4
717	принять во	1	4
718	и драмы	1	4
719	и хотя	2	4
720	или иное	1	4
721	природы и	2	4
722	такого же	3	4
723	на место	1	4
724	с с	1	4
725	искусство может	1	4
726	любви и	4	4
727	всего того	2	4
728	в корне	2	4
729	к выводу	1	4
730	со времен	1	4
731	от своего	1	4
732	его жизнь	1	4
733	он хотел	1	4
734	можно назвать	2	4
735	из нас	1	4
736	к другому	5	4
737	которую она	1	4
738	он мог	1	4
739	ясно и	2	4
740	с которой	1	4
741	то все	1	4
742	отношении к	1	4
743	конца и	1	4
744	одной из	5	4
745	тот самый	1	4
746	в глазах	1	4
747	это вовсе	1	4
748	здесь не	12	4
749	это одно	1	4
750	только потому	1	4
751	если только	2	4
752	уже с	1	4
753	понять как	2	4
754	и всякий	2	4
755	значение в	1	4
756	где он	2	4
757	в согласии	1	4
758	в первой	2	4
759	основана на	1	4
760	страсть к	1	4
761	борьбу с	3	4
762	бы для	1	4
763	себе что	1	4
764	который как	2	4
765	но эта	2	4
766	в стороне	1	4
767	бы нам	1	4
768	перейти к	3	4
769	разница между	1	4
770	также и	21	4
771	не по	1	4
772	художественным произведением	2	4
773	что нам	1	4
774	или как	1	4
775	при всем	3	4
776	все еще	4	4
777	больше не	1	4
778	само собой	3	4
779	к совершенно	1	4
780	совершенно разных	1	4
781	если она	1	4
782	вплоть до	2	4
783	себе а	3	4
784	с теорией	2	4
785	упоминания о	2	4
786	от этих	1	4
787	в день	1	4
788	по отношению	2	4
789	весь этот	3	4
790	что ее	1	4
791	в это	3	4
792	тем в	1	4
793	остановимся на	2	4
794	рассматриваться как	1	4
795	в каких	3	4
796	вот почему	1	4
797	с помощью	2	4
798	перед ним	1	4
799	настоящее время	7	4
800	ней и	1	4
801	с этими	1	4
802	который в	10	4
803	свое собственное	2	4
804	после того	3	4
805	мы читаем	8	4
806	начала и	2	4
807	именно из	1	4
808	работы и	1	4
809	такое понимание	1	4
810	в мире	1	4
811	его жизни	1	4
812	но к	2	4
813	для анализа	1	4
814	в уста	1	4
815	для его	1	4
816	действия в	1	4
817	всех других	1	4
818	литературы и	1	4
819	никакой возможности	2	4
820	почему же	1	4
821	однако в	4	4
822	и никогда	3	4
823	и каждый	2	4
824	что может	1	4
825	его форму	1	4
826	в состав	1	4
827	почти не	1	4
828	не на	1	4
829	если не	6	4
830	образом если	1	4
831	с ней	3	4
832	заключается не	2	4
833	в настоящее	7	4
834	с ними	1	4
835	ли он	2	4
836	хотел бы	1	4
837	ничего общего	6	4
838	те или	1	4
839	этой жизни	2	4
840	более и	1	4
841	в истории	1	4
842	же время	1	4
843	имеем в	1	4
844	и под	2	4
845	мог бы	2	4
846	то здесь	1	4
847	в поэме	3	4
848	стороны он	2	4
849	аналогии с	1	4
850	одним и	1	4
851	обе эти	1	4
852	не для	2	4
853	бы на	3	4
854	как у	1	4
855	и точно	1	4
856	только он	1	4
857	без всяких	1	4
858	и где	1	4
859	в ту	1	4
860	но по	3	4
861	к своему	3	4
862	ли не	2	4
863	что от	3	4
864	за то	4	4
865	не могу	1	4
866	степени не	1	4
867	что образ	1	4
868	стало быть	1	4
869	этом рассказе	1	4
870	здесь же	1	3
871	же и	2	3
872	следует что	1	3
873	образа в	1	3
874	кроме того	5	3
875	в большей	2	3
876	а есть	1	3
877	не столько	1	3
878	своих собственных	1	3
879	что наш	1	3
880	что тогда	1	3
881	именно он	1	3
882	жизнь в	3	3
883	людей а	2	3
884	что весь	1	3
885	из чего	1	3
886	или на	1	3
887	меня в	4	3
888	мы считаем	1	3
889	на первый	1	3
890	людей с	1	3
891	всем его	1	3
892	творчества в	1	3
893	начала до	2	3
894	в этот	4	3
895	к своей	1	3
896	он считает	2	3
897	уже и	4	3
898	на одну	2	3
899	образом как	2	3
900	во времена	2	3
901	он сам	3	3
902	даже у	1	3
903	на котором	1	3
904	все в	3	3
905	уже здесь	1	3
906	здесь как	5	3
907	это обстоятельство	1	3
908	которого он	2	3
909	с другими	1	3
910	не больше	2	3
911	в самые	1	3
912	заключить что	1	3
913	по аналогии	1	3
914	как таковое	1	3
915	по одному	2	3
916	на земле	11	3
917	но когда	1	3
918	с новой	1	3
919	трагедия и	1	3
920	в наше	1	3
921	в ответ	1	3
922	его как	2	3
923	трагедии шекспира	1	3
924	для построения	1	3
925	произведением искусства	1	3
926	и самое	2	3
927	оно было	1	3
928	которым она	1	3
929	от нас	1	3
930	что никакой	1	3
931	творчество как	1	3
932	во-первых это	1	3
933	под этим	1	3
934	в более	1	3
935	один человек	1	3
936	в форме	1	3
937	то на	1	3
938	обращается к	1	3
939	это время	3	3
940	этому что	1	3
941	причину этого	1	3
942	к той	1	3
943	нет ничего	3	3
944	бросается в	3	3
945	то он	2	3
946	всем этом	1	3
947	нужно и	1	3
948	и состоит	1	3
949	всякое чувство	1	3
950	на основе	1	3
951	не быть	1	3
952	тот и	1	3
953	басни но	1	3
954	для меня	1	3
955	в которую	1	3
956	вступает в	1	3
957	и об	2	3
958	что самый	1	3
959	котором мы	1	3
960	общего с	2	3
961	еще в	6	3
962	ему что	1	3
963	в последней	1	3
964	он и	5	3
965	и тут	4	3
966	участие в	2	3
967	том в	1	3
968	как именно	5	3
969	к самой	1	3
970	всех прочих	1	3
971	в таких	2	3
972	внутреннюю форму	1	3
973	этого произведения	2	3
974	это возможно	1	3
975	которое было	1	3
976	возможно и	1	3
977	стремление к	1	3
978	он никогда	1	3
979	и я	1	3
980	со своей	1	3
981	но уже	3	3
982	как результат	1	3
983	тем более	2	3
984	бы ни	1	3
985	мере в	4	3
986	на них	1	3
987	это конечно	2	3
988	встречаемся с	1	3
989	чистом виде	1	3
990	однако уже	1	3
991	нам думается	1	3
992	те времена	2	3
993	каждый раз	2	3
994	против того	1	3
995	нам о	1	3
996	не хотел	2	3
997	эти стихи	1	3
998	он с	2	3
999	ребенка и	1	3
1000	мы и	2	3
1001	ней не	1	3
1002	выводу что	1	3
1003	случае не	2	3
1004	в море	1	3
1005	что человек	1	3
1006	русской поэзии	1	3
1007	равно как	2	3
1008	этой точке	1	3
1009	дело здесь	2	3
1010	том или	3	3
1011	его на	3	3
1012	себе нечто	1	3
1013	там же	2	3
1014	поскольку он	1	3
1015	перед собой	1	3
1016	и нет	4	3
1017	он изображает	1	3
1018	от тех	1	3
1019	жизни а	1	3
1020	к другой	2	3
1021	доказать что	2	3
1022	у древних	1	3
1023	часто в	1	3
1024	ним и	1	3
1025	превращается в	1	3
1026	и остается	1	3
1027	вообще и	3	3
1028	имеем дело	1	3
1029	под именем	1	3
1030	какой степени	1	3
1031	человека то	2	3
1032	в заключение	3	3
1033	здесь нет	4	3
1034	не принадлежит	1	3
1035	впадает в	1	3
