N	2gram	Vygotskiy_	Formalny
1	и в	33	95
2	и не	18	78
3	может быть	15	66
4	в этом	43	61
5	не может	31	57
6	вовсе не	2	53
7	таким образом	30	52
8	и его	6	51
9	так и	8	50
10	точки зрения	27	47
11	в нем	10	42
12	в его	15	42
13	прежде всего	5	41
14	с точки	12	40
15	как и	13	39
16	в самом	10	35
17	не в	10	35
18	а не	14	34
19	в процессе	37	34
20	но и	14	33
21	то же	12	32
22	самом деле	9	32
23	не только	28	30
24	в пределах	6	28
25	в том	44	26
26	отнюдь не	2	26
27	если бы	13	26
28	то что	48	25
29	при этом	9	24
30	в своей	5	24
31	лишь в	1	24
32	на самом	3	24
33	с помощью	32	23
34	было бы	18	23
35	связи с	9	23
36	в ней	2	23
37	в то	5	22
38	и ее	2	22
39	и с	7	21
40	что в	33	21
41	в истории	3	21
42	как бы	11	21
43	между ними	5	20
44	с тем	9	20
45	не менее	4	20
46	входит в	1	20
47	как мы	20	20
48	и от	2	20
49	место в	2	20
50	в их	4	20
51	по себе	8	19
52	хотя бы	5	19
53	не могут	7	19
54	все это	2	19
55	все же	5	18
56	в связи	6	18
57	должна быть	7	18
58	только в	21	18
59	и все	2	18
60	с его	3	18
61	все эти	9	18
62	и их	4	18
63	как раз	5	17
64	как в	7	17
65	более того	1	17
66	во всяком	4	16
67	с другой	11	16
68	так же	22	16
69	всяком случае	2	16
70	совершенно не	5	16
71	потому что	40	16
72	именно в	8	15
73	все время	3	15
74	должно быть	10	15
75	его в	6	15
76	бы в	6	15
77	во всех	3	15
78	и на	11	15
79	так как	20	15
80	но в	9	15
81	в жизни	2	14
82	только на	3	14
83	в своем	11	14
84	в ее	1	14
85	в этой	8	14
86	в единстве	2	14
87	что он	40	14
88	вместе с	9	14
89	еще не	11	14
90	языка и	6	14
91	если мы	9	14
92	и потому	3	14
93	жизни и	2	14
94	в целом	8	14
95	в результате	9	13
96	тем что	12	13
97	настоящее время	2	13
98	что и	11	13
99	говорит он	3	13
100	ни в	1	13
101	как его	2	13
102	могут быть	7	13
103	независимо от	3	13
104	как таковой	2	13
105	сводится к	1	13
106	со стороны	3	13
107	что же	2	13
108	до конца	3	13
109	в настоящее	2	13
110	того что	34	13
111	она не	2	13
112	а в	5	13
113	там где	2	12
114	к тому	14	12
115	в действительности	6	12
116	по отношению	19	12
117	как это	11	12
118	и здесь	2	12
119	оно не	2	12
120	того чтобы	26	12
121	и для	3	12
122	отношению к	19	12
123	в корне	2	11
124	в реальном	1	11
125	никогда не	10	11
126	что они	8	11
127	так сказать	1	11
128	то ни	1	11
129	между тем	5	11
130	зависимости от	3	11
131	они не	7	11
132	это и	3	11
133	для него	9	11
134	этом отношении	7	11
135	в основе	12	11
136	в общем	1	11
137	но не	13	11
138	слова и	3	11
139	не как	3	10
140	другой стороны	9	10
141	в своих	5	10
142	в первом	4	10
143	раз и	3	10
144	в зависимости	2	10
145	бы то	2	10
146	не было	1	10
147	не есть	4	10
148	здесь и	1	10
149	действительности и	1	10
150	он не	13	10
151	если же	1	10
152	главным образом	1	10
153	с ее	1	10
154	мы видели	10	10
155	как о	1	10
156	в слове	1	10
157	не является	7	10
158	тем же	1	10
159	друг друга	1	10
160	и др	1	10
161	мы не	6	10
162	по существу	5	10
163	и как	7	10
164	еще более	5	9
165	и даже	3	9
166	языка в	1	9
167	говорить о	3	9
168	не могло	1	9
169	мы знаем	5	9
170	ни было	1	9
171	в каждом	1	9
172	совсем не	1	9
173	или иного	1	9
174	отношения к	2	9
175	язык и	2	9
176	в свою	5	9
177	но это	4	9
178	ничего не	6	9
179	у нас	4	9
180	и может	4	9
181	и к	7	8
182	без исключения	1	8
183	в них	3	8
184	и те	2	8
185	в данном	4	8
186	одной стороны	10	8
187	задачи и	1	8
188	всего этого	1	8
189	была бы	1	8
190	с одной	10	8
191	ясно что	2	8
192	же как	9	8
193	между собой	17	8
194	в других	2	8
195	сих пор	3	8
196	и речи	1	8
197	и является	6	8
198	из этого	3	8
199	всех этих	1	8
200	до сих	3	8
201	что это	1	8
202	с этим	9	8
203	на основе	6	8
204	это не	8	8
205	должен быть	1	8
206	для того	20	8
207	в области	19	8
208	для этого	3	8
209	в той	8	7
210	более или	1	7
211	но все	2	7
212	является для	2	7
213	применении к	1	7
214	мы увидим	3	7
215	в применении	1	7
216	свою очередь	4	7
217	сказать что	18	7
218	что именно	4	7
219	к этому	7	7
220	в сущности	17	7
221	из них	6	7
222	от этого	1	7
223	совершается в	4	7
224	значение и	1	7
225	в систему	2	7
226	в себе	4	7
227	столь же	5	7
228	самое понятие	2	7
229	во втором	2	7
230	не на	5	7
231	сами по	1	7
232	том что	41	7
233	известной степени	1	7
234	а вовсе	1	7
235	высшей степени	3	7
236	форм и	2	7
237	в первый	1	7
238	он и	1	7
239	и более	8	7
240	в какой	8	7
241	и понимания	1	7
242	или менее	1	7
243	в одной	2	7
244	того или	1	7
245	стороны и	3	7
246	как их	1	7
247	в понимании	1	7
248	как к	1	7
249	в высшей	3	7
250	и только	4	7
251	и наконец	3	7
252	к действительности	1	6
253	кроме того	2	6
254	те же	6	6
255	в живом	1	6
256	в этих	7	6
257	как она	3	6
258	если он	4	6
259	например в	1	6
260	их в	3	6
261	при таком	1	6
262	отличается от	2	6
263	о том	13	6
264	действительности в	1	6
265	звука в	1	6
266	он был	1	6
267	материал в	1	6
268	только не	7	6
269	от его	1	6
270	и других	7	6
271	в которой	8	6
272	но для	3	6
273	в конце	3	6
274	учение о	3	6
275	и это	3	6
276	в смысле	3	6
277	на этом	8	6
278	материал и	1	6
279	и тем	5	6
280	должны быть	2	6
281	за пределы	4	6
282	в статье	1	6
283	от нее	1	6
284	один из	4	6
285	с ним	6	6
286	сам по	1	6
287	в плоскости	2	6
288	к его	4	6
289	и навсегда	1	6
290	его и	4	6
291	же правом	3	6
292	из этих	2	6
293	именно на	1	6
294	в направлении	1	6
295	той же	7	6
296	этого слова	3	6
297	у них	1	6
298	не из	1	6
299	данном случае	3	6
300	уже в	4	6
301	ее в	3	6
302	смысле этого	2	6
303	нисколько не	2	6
304	его не	1	6
305	не по	1	6
306	в частности	9	6
307	тем самым	13	6
308	отношение к	12	6
309	такой же	4	6
310	тому что	14	6
311	с этой	8	5
312	даже в	1	5
313	с необходимостью	5	5
314	от этих	1	5
315	в виду	4	5
316	как они	4	5
317	равно как	1	5
318	значительной степени	1	5
319	и со	1	5
320	можно сказать	7	5
321	восприятия и	3	5
322	в котором	2	5
323	то это	2	5
324	вопрос о	15	5
325	направлении к	1	5
326	и формы	1	5
327	из виду	2	5
328	как на	4	5
329	в нашем	5	5
330	к которому	7	5
331	она есть	1	5
332	к нему	4	5
333	всего в	1	5
334	то в	7	5
335	на язык	1	5
336	хотя и	1	5
337	не столько	3	5
338	что не	2	5
339	учения о	2	5
340	а только	8	5
341	мы можем	15	5
342	мы уже	4	5
343	не приходится	1	5
344	и что	18	5
