N	2gram	Voloshinov	Literetu
1	а не	15	50
2	и не	42	47
3	не только	18	46
4	и в	32	44
5	может быть	50	43
6	при этом	13	41
7	но и	17	41
8	в том	13	39
9	в этом	27	38
10	хх века	1	32
11	том что	12	32
12	такого рода	1	30
13	в частности	2	30
14	то что	12	29
15	в качестве	4	27
16	то же	19	26
17	как и	19	23
18	в то	7	23
19	себя в	2	22
20	не в	13	22
21	того что	5	22
22	так и	21	22
23	не может	40	22
24	же время	7	21
25	и т.п	17	20
26	в себе	5	20
27	прежде всего	19	19
28	как бы	31	18
29	с другой	6	17
30	точки зрения	48	17
31	то есть	2	17
32	в его	10	17
33	в жизни	2	16
34	сознания в	1	16
35	в этой	3	16
36	не менее	5	15
37	в русской	3	15
38	только в	14	15
39	со стороны	2	15
40	тем самым	1	15
41	в целом	2	15
42	и даже	4	14
43	по отношению	10	14
44	что он	5	14
45	в рамках	1	14
46	уже не	2	13
47	в своем	3	13
48	с одной	2	13
49	как это	2	13
50	но не	2	13
51	и его	33	13
52	в своей	5	12
53	о том	4	12
54	в данном	8	12
55	одной стороны	2	12
56	одним из	4	12
57	еще не	7	12
58	отношению к	9	12
59	не столько	5	11
60	в другом	5	11
61	никогда не	7	11
62	в конечном	1	11
63	столь же	2	11
64	еще в	2	11
65	вместе с	2	11
66	как в	5	11
67	в основе	10	11
68	в отличие	7	11
69	с его	6	11
70	это не	5	11
71	отличие от	7	11
72	или иначе	3	11
73	а в	5	11
74	конечном счете	1	10
75	из них	3	10
76	в ее	9	10
77	что в	5	10
78	и на	8	10
79	для себя	4	10
80	так или	2	10
81	жизни в	5	10
82	потому что	2	10
83	другого в	1	10
84	этом отношении	4	10
85	жизни и	4	10
86	отнюдь не	14	10
87	в области	3	10
88	с этой	2	9
89	на смену	2	9
90	эстетической деятельности	1	9
91	к тому	8	9
92	искусства и	1	9
93	связи с	22	9
94	что я	1	9
95	одно из	1	9
96	отказ от	1	9
97	в начале	7	9
98	и т.д	6	9
99	лишь в	17	9
100	же в	1	9
101	говоря уже	1	8
102	в своих	2	8
103	тем что	3	8
104	все же	13	8
105	исходит из	4	8
106	одна из	6	8
107	того же	11	8
108	ли не	2	8
109	с точки	31	8
110	как раз	5	8
111	на себя	1	8
112	что не	4	8
113	в конце	5	8
114	и ты	1	8
115	художественного творчества	1	8
116	особого рода	1	8
117	а именно	1	8
118	слова и	8	8
119	соответствии с	1	8
120	той же	5	8
121	но в	13	8
122	уже в	3	8
123	для него	18	8
124	xix века	4	8
125	по существу	1	8
126	и как	8	8
127	и я	1	8
128	не говоря	1	8
129	в самом	14	7
130	русской литературе	1	7
131	в одном	2	7
132	другой стороны	7	7
133	для всех	2	7
134	именно в	6	7
135	в художественном	1	7
136	на фоне	1	7
137	для этого	1	7
138	по преимуществу	5	7
139	не как	5	7
140	тому же	2	7
141	он не	5	7
142	и тем	4	7
143	и с	4	7
144	в нем	17	7
145	из того	1	7
146	по своей	1	7
147	до конца	6	7
148	друг друга	10	7
149	и для	15	7
150	перестает быть	2	7
151	он и	2	7
152	у нас	4	7
153	в их	5	7
154	человека в	3	7
155	и других	3	7
156	тому как	1	7
157	в виду	2	6
158	например в	2	6
159	уже о	1	6
160	обращаясь к	1	6
161	как на	2	6
162	и он	4	6
163	у него	2	6
164	его в	7	6
165	не было	6	6
166	во всех	13	6
167	в каждом	8	6
168	было бы	8	6
169	подобно тому	1	6
170	с ее	2	6
171	то в	3	6
172	самом деле	18	6
173	как о	2	6
174	в слове	13	6
175	еще и	2	6
176	тем же	4	6
177	одного из	3	6
178	и др	3	6
179	и то	4	6
180	том числе	3	6
181	в ней	5	6
182	далеко не	5	6
183	и только	2	6
184	и наконец	1	6
185	и к	3	5
186	к этой	2	5
187	в связи	12	5
188	в соответствии	1	5
189	хотя бы	8	5
190	жизни как	1	5
191	в нашем	4	5
192	он сам	1	5
193	всего в	1	5
194	должно быть	4	5
195	несмотря на	1	5
196	ни было	15	5
197	тем не	3	5
198	к жизни	2	5
199	не знает	4	5
200	по аналогии	2	5
201	этом как	3	5
202	этой точки	1	5
203	между тем	8	5
204	так что	2	5
205	все более	2	5
206	в силу	1	5
207	во втором	2	5
208	в сущности	17	5
209	в россии	1	5
210	в романе	2	5
211	себя и	2	5
212	не с	2	5
213	идет о	1	5
214	и если	2	5
215	быть не	2	5
216	так как	5	5
217	мы не	6	5
218	в художественной	1	5
219	в литературе	2	5
220	что и	5	5
221	в равной	1	5
222	но уже	2	5
223	однако не	3	5
224	как он	3	5
225	место в	5	5
226	или иной	8	5
227	не к	3	5
228	более того	7	5
229	что было	2	4
230	исходя из	1	4
231	но тем	1	4
232	и само	1	4
233	с тем	1	4
234	только для	1	4
235	в природе	1	4
236	и нет	1	4
237	во всяком	8	4
238	входит в	5	4
239	не должен	1	4
240	для того	8	4
241	как совокупность	1	4
242	только на	7	4
243	перед ним	1	4
244	как мы	26	4
245	него не	2	4
246	во всей	2	4
247	к этому	10	4
248	бы то	11	4
249	мышления и	2	4
250	хотя и	1	4
251	сознания к	2	4
252	все время	1	4
253	что его	1	4
254	века в	1	4
255	себе и	2	4
256	здесь как	2	4
257	могли бы	2	4
258	свое место	1	4
259	ту же	2	4
260	то ни	12	4
261	и что	2	4
262	за пределы	8	4
263	но без	1	4
264	общего с	3	4
265	к своему	2	4
266	могут быть	4	4
267	и есть	3	4
268	можно сказать	4	4
269	из этого	2	4
270	а потому	1	4
271	о которой	1	4
272	сводится к	5	4
273	в единстве	5	4
274	со всеми	1	4
275	от своего	2	4
276	и все	8	4
277	в пределах	7	4
278	отношения к	2	4
279	никем не	1	4
280	приводит к	3	4
281	бы не	2	4
282	аналогии с	1	4
283	все они	1	4
284	нет ничего	4	4
285	ни к	3	4
286	совершенно не	6	4
287	то он	1	4
288	не является	11	4
289	в свою	6	4
290	на том	1	4
291	одной из	5	4
292	но это	1	4
293	таким образом	29	4
294	как к	2	4
295	и вот	2	4
296	он один	1	4
297	и прежде	4	4
298	для которого	2	4
299	в каждой	1	4
300	вовсе не	15	4
301	но при	3	4
302	для кого	1	4
303	а по	1	4
304	на то	4	4
305	себе самому	1	4
306	нуждается в	4	4
307	какого бы	4	3
308	в душе	3	3
309	мы и	1	3
310	же и	3	3
311	о чем	1	3
312	мысли и	7	3
313	в этих	2	3
314	по себе	5	3
315	в первом	3	3
316	мысль о	1	3
317	нет в	2	3
318	мира и	2	3
319	речь идет	1	3
320	и того	11	3
321	со своей	1	3
322	вопрос о	6	3
323	он был	2	3
324	в сознание	1	3
325	во многих	1	3
326	в знаковом	2	3
327	превращается в	2	3
328	так же	10	3
329	свою очередь	5	3
330	не становится	3	3
331	по которым	2	3
332	постановка проблемы	2	3
333	установка на	2	3
334	следующим образом	2	3
335	с ним	1	3
336	не просто	2	3
337	крайней мере	1	3
338	говорить о	2	3
339	она и	1	3
340	сознания с	1	3
341	этой же	1	3
342	знаковом материале	5	3
343	что такое	3	3
344	как от	3	3
345	а с	1	3
346	отношения между	1	3
347	сознания на	1	3
348	как таковое	1	3
349	не есть	6	3
350	в чем	2	3
351	той или	5	3
352	я был	1	3
353	всех своих	1	3
354	но как	3	3
355	для его	1	3
356	сознания а	1	3
357	не сводится	1	3
358	героя и	1	3
359	же как	2	3
360	и является	4	3
361	но только	1	3
362	ту или	1	3
363	вот в	2	3
364	однако если	1	3
365	равной степени	1	3
366	произведения в	1	3
367	что для	1	3
368	в первой	2	3
369	и от	6	3
370	те кто	1	3
371	там где	4	3
372	для многих	1	3
373	в особенности	1	3
374	не так	2	3
375	во время	2	3
376	на страницах	1	3
377	должна быть	6	3
378	был бы	1	3
379	ним и	1	3
380	из которых	2	3
381	мы в	1	3
382	в отношении	7	3
383	то с	1	3
384	целом ряде	2	3
385	себе не	1	3
386	не на	2	3
387	можно было	2	3
388	если не	1	3
389	ориентировано на	2	3
390	если бы	12	3
391	с ней	1	3
392	произведение в	1	3
393	они не	2	3
394	не имеет	6	3
395	да и	1	3
396	вследствие этого	1	3
397	которая не	1	3
398	ничего общего	5	3
399	по крайней	1	3
400	бы и	2	3
401	творческий акт	2	3
402	в роли	1	3
403	того чтобы	9	3
404	относится к	4	3
405	и тогда	2	3
406	тех пор	2	3
407	не могло	3	3
408	отношении к	8	3
409	и до	4	3
410	в истории	5	3
411	такие как	1	3
412	что же	5	3
413	в этот	1	3
414	из наиболее	1	3
415	в сознании	2	3
416	здесь не	2	3
417	к предмету	1	3
418	всяком случае	4	3
419	литературе в	1	3
420	не будучи	1	3
421	тот же	4	3
422	ничего не	9	3
423	на языке	1	3
424	различие между	5	3
425	о нем	1	3
426	ее в	2	3
427	на самом	10	3
428	сознания и	6	3
429	или иную	1	3
430	с их	2	3
431	все равно	1	3
432	а на	1	3
433	этого рода	1	3
434	на нее	2	3
435	дело в	1	3
436	в ту	1	3
437	в действительности	3	3
438	в какой	5	3
439	этой цели	1	3
440	и вовсе	1	3
441	все эти	8	3
442	но по	2	3
443	имеется в	1	3
444	и потому	7	3
445	особый мир	1	3
446	на один	1	3
447	также и	1	3
448	одну из	2	3
449	не по	1	3
450	бытия в	9	3
451	когда он	1	3
452	стороны и	2	3
453	только то	1	3
454	и иных	3	3
455	еще на	1	3
456	числе и	3	3
457	же самое	9	3
458	отношение к	1	3
459	в той	6	2
460	от него	4	2
461	на границах	1	2
462	как форма	1	2
463	над языком	3	2
464	эта мысль	2	2
