N	4gram	Vygotskiy_	Psycholo
1	заключается в том что	10	23
2	в то время как	4	13
3	одной и той же	3	12
4	с этой точки зрения	7	10
5	заключается в том чтобы	2	9
6	одно и то же	1	7
7	в том что он	3	7
8	так же точно как	1	6
9	не что иное как	2	6
10	с психологической точки зрения	1	6
11	образом мы видим что	1	5
12	один и тот же	5	5
13	было бы сказать что	1	5
14	так же как и	2	5
15	а с другой стороны	2	4
16	все более и более	3	4
17	в том что в	2	4
18	одного и того же	8	4
19	в собственном смысле слова	1	4
20	то же самое что	2	4
21	состоит в том что	7	4
22	для того чтобы увидеть	1	4
23	того чтобы увидеть что	1	4
24	в самом деле если	2	4
25	прибавим к этому что	1	3
26	когда он говорит что	1	3
27	надо сказать что в	1	3
28	и вместе с тем	1	3
29	несмотря на то что	2	3
30	таким образом мы видим	1	3
31	для того чтобы сделать	1	3
32	ответ на этот вопрос	2	3
33	в том виде как	1	3
34	в том смысле что	1	3
35	одни и те же	1	3
36	с другой стороны мы	1	3
37	мы могли бы сказать	3	3
38	вопрос о том в	1	2
39	что оно может быть	1	2
40	не то что он	1	2
41	что для того чтобы	1	2
42	мы не можем не	1	2
43	к тому что он	2	2
44	в такой же мере	3	2
45	для того чтобы он	1	2
46	по самой своей природе	2	2
47	другой можно было бы	1	2
48	из того факта что	1	2
49	ту же самую мысль	1	2
50	можно было бы сказать	1	2
51	только в том что	2	2
52	что с одной стороны	1	2
53	с одной стороны и	2	2
54	о котором мы говорили	1	2
55	есть в сущности говоря	1	2
56	в сущности говоря это	1	2
57	в том что мы	1	2
58	на то что в	1	2
59	но и это не	1	2
60	видим таким образом что	1	2
61	могли бы сказать что	2	2
62	если принять во внимание	2	2
63	приходит к выводу что	1	2
64	совершенно прав когда он	1	2
65	указанием на то что	1	2
66	представление о том что	1	2
67	мы видим таким образом	1	2
68	бы то ни было	1	2
69	но вместе с тем	3	2
70	о чем идет речь	1	2
71	у него могут быть	1	2
72	есть не что иное	2	2
73	он не в состоянии	1	1
74	той мере в какой	2	1
75	для того чтобы подойти	1	1
76	оказывается не в состоянии	2	1
77	говоря о том что	1	1
78	равно как и на	1	1
79	то же самое относится	2	1
80	в той мере в	3	1
81	с самого начала что	3	1
82	нового по сравнению с	2	1
83	как мы уже говорили	1	1
84	нельзя сомневаться в том	1	1
85	то время как для	1	1
86	для того чтобы понять	1	1
87	не может понять как	1	1
88	задача заключается в том	1	1
89	в той же мере	1	1
90	и в известном смысле	1	1
91	сами по себе совершенно	1	1
92	между тем и другим	1	1
93	для этого нужно было	1	1
94	в каком отношении находятся	1	1
95	в том что ребенок	1	1
96	сомневаться в том что	1	1
97	на вопрос о том	3	1
98	состоят в том что	1	1
99	вместе с тем мы	1	1
100	их друг от друга	1	1
101	себе отчета в том	1	1
102	что в настоящее время	1	1
103	на самом деле не	1	1
104	отдает себе отчета в	1	1
105	и в первом случае	1	1
106	друг к другу как	1	1
107	в связи с этим	1	1
108	мы видим что в	1	1
109	по сравнению с теми	1	1
110	это вполне совпадает с	1	1
111	в одном и в	1	1
112	была в том что	1	1
113	в самом деле как	1	1
114	к одному и тому	2	1
115	проистекает из того что	4	1
116	расстоянию между двумя точками	1	1
117	того чтобы подойти к	1	1
118	мы будем иметь случай	1	1
119	принять во внимание то	1	1
120	вопрос о том что	1	1
121	остановиться на этом вопросе	1	1
122	не отдает себе отчета	1	1
123	по прямой линии как	1	1
124	том чтобы понять что	1	1
125	принять во внимание что	1	1
126	он не отдает себе	1	1
127	по одному тому что	2	1
128	что в этом заключается	1	1
129	и в конце концов	1	1
130	говорит он что ребенок	1	1
131	в противоречие с собственной	1	1
132	того же самого порядка	1	1
133	в том что для	1	1
134	одному и тому же	2	1
135	не имеют ничего общего	2	1
136	которая никак не может	1	1
137	кто не знает что	1	1
138	что это не так	1	1
139	видит в том что	1	1
140	но для того чтобы	1	1
141	совершенно так же как	1	1
142	все равно что сказать	1	1
143	мы видим что все	1	1
144	в результате этого исследования	1	1
145	равно что сказать что	1	1
146	могли бы сказать так	1	1
147	сама по себе мысль	1	1
148	не имеет никакого значения	1	1
149	сводится к тому чтобы	1	1
150	говорит нам о том	1	1
151	еще в большей мере	1	1
152	ответить на этот вопрос	1	1
153	только тогда когда оно	1	1
154	вперед по сравнению с	2	1
155	от того что он	2	1
156	до самого конца его	1	1
157	одном и в другом	1	1
158	особенность состоит в том	1	1
159	у нас на глазах	1	1
160	можно было бы назвать	1	1
161	это означало бы что	1	1
162	чтобы ответить на этот	1	1
163	было бы величайшей ошибкой	1	1
164	в том чтобы понять	1	1
165	на все эти вопросы	1	1
166	можно прямо сказать что	1	1
167	в том числе и	2	1
168	и подобно тому как	2	1
169	во всяком случае все	1	1
170	свидетельствуют о том что	1	1
171	по сравнению с двумя	1	1
172	это можно было бы	1	1
173	к тому что и	1	1
174	которые сами по себе	1	1
175	по самой психологической природе	1	1
176	имеют ничего общего с	2	1
177	кратчайшему расстоянию между двумя	1	1
178	больше чем то что	1	1
179	но то же самое	1	1
180	почти с самого начала	1	1
181	которые не могут быть	1	1
182	эта точка зрения была	1	1
183	для того чтобы выяснить	1	1
184	необходимо включает в себя	1	1
185	на каждом шагу в	1	1
186	которая лежит в основе	1	1
187	потому что эта фраза	1	1
188	прав когда он говорит	1	1
189	образом мы могли бы	1	1
190	которая состоит в том	1	1
191	с объективной точки зрения	1	1
192	если скажем что они	1	1
193	по самой природе своей	1	1
194	мы имеем дело с	1	1
195	что мы имеем дело	1	1
196	он должен был оставить	1	1
197	само собой разумеется что	1	1
