N	2gram	Vygotskiy_	StatiiOP
1	в и	1	145
2	и в	55	103
3	в том	55	89
4	том что	30	77
5	в этом	21	76
6	что в	39	74
7	не только	25	60
8	и т	36	51
9	о том	11	47
10	у пушкина	4	46
11	но и	12	46
12	то что	47	44
13	что он	17	42
14	в его	8	42
15	и не	24	41
16	для пушкина	1	39
17	может быть	35	38
18	т е	3	33
19	было бы	14	32
20	т д	10	32
21	в этой	5	31
22	вовсе не	7	31
23	тем что	7	29
24	все это	11	29
25	таким образом	38	28
26	а в	10	27
27	а не	18	27
28	но в	5	26
29	что это	12	25
30	так и	6	25
31	этом отношении	7	24
32	и его	14	24
33	все же	9	23
34	точки зрения	32	23
35	не в	19	23
36	так что	8	23
37	потому что	27	23
38	для того	12	22
39	в которой	6	22
40	как в	17	22
41	того что	15	22
42	прежде всего	5	22
43	у нас	4	22
44	в области	12	22
45	и пр	1	21
46	того чтобы	13	21
47	до сих	8	20
48	это не	1	20
49	в своей	6	19
50	сих пор	8	19
51	т п	24	19
52	в то	8	19
53	только в	18	19
54	в котором	5	18
55	с другой	7	18
56	он не	8	18
57	об этом	3	18
58	не может	30	18
59	в самом	18	17
60	как на	6	17
61	в русской	1	17
62	самом деле	19	17
63	в россии	1	17
64	как бы	11	17
65	в данном	1	17
66	в этих	6	16
67	с этим	7	16
68	сказать что	12	16
69	можно было	4	16
70	в статье	1	16
71	если бы	10	16
72	самого пушкина	1	16
73	в ней	3	16
74	другой стороны	7	15
75	с тем	11	15
76	как и	25	15
77	по поводу	3	15
78	из этих	6	15
79	у него	4	15
80	я не	1	15
81	и на	6	15
82	например в	5	15
83	в отношении	3	15
84	как раз	4	15
85	для него	1	15
86	также и	2	15
87	то же	17	14
88	но все	1	14
89	так например	1	14
90	к тому	8	14
91	я думаю	2	14
92	с точки	12	14
93	между тем	6	14
94	и что	28	14
95	была бы	2	14
96	в сцене	1	14
97	в той	2	13
98	именно в	1	13
99	во всяком	9	13
100	в своем	3	13
101	из них	4	13
102	в качестве	3	13
103	а с	2	13
104	в конце	6	13
105	в нем	5	13
106	в языке	3	13
107	вместе с	10	13
108	со стороны	5	13
109	всяком случае	7	13
110	но это	3	13
111	дело в	2	13
112	жизни и	5	13
113	тому что	7	13
114	в своих	12	12
115	не менее	9	12
116	хотя бы	4	12
117	что у	8	12
118	обстоятельство что	1	12
119	в первой	1	12
120	ни в	9	12
121	как например	2	12
122	так как	28	12
123	что они	7	12
124	в них	4	11
125	в другом	1	11
126	должна была	3	11
127	никогда не	13	11
128	не было	5	11
129	ясно что	22	11
130	и с	5	11
131	и по	7	11
132	своего рода	1	11
133	из его	4	11
134	у шекспира	2	11
135	того как	5	11
136	вопрос о	3	11
137	все эти	7	11
138	это было	1	11
139	на то	17	11
140	на эти	2	10
141	не столько	1	10
142	в виду	6	10
143	речь идет	4	10
144	так же	29	10
145	отметить что	2	10
146	в целом	8	10
147	что такое	2	10
148	что и	27	10
149	это слово	1	10
150	но он	3	10
151	пушкин говорит	1	10
152	во всех	4	10
153	а как	2	10
154	в каком	3	10
155	же время	2	10
156	ничего не	4	10
157	ответ на	2	10
158	на вопрос	4	10
159	на самом	6	10
160	по словам	1	10
161	но не	5	10
162	в частности	6	10
163	и к	5	9
164	с этой	8	9
165	говорит о	4	9
166	можно сказать	2	9
167	в одном	4	9
168	говорит что	10	9
169	несмотря на	8	9
170	его жизни	3	9
171	и это	6	9
172	в чем	5	9
173	в каждом	5	9
174	и тем	5	9
175	что эта	4	9
176	бахчисарайском фонтане	1	9
177	не является	5	9
178	такого рода	1	9
179	времени и	2	9
180	что же	4	9
181	и для	9	9
182	для нас	5	9
183	что мы	9	9
184	там где	5	9
185	по этому	3	9
186	место в	1	9
187	но ведь	1	8
188	и об	2	8
189	в результате	4	8
190	и даже	11	8
191	связано с	1	8
192	еще более	2	8
193	к которому	1	8
194	что она	11	8
195	к этому	5	8
196	связи с	2	8
197	действующих лиц	3	8
198	и др	1	8
199	могут быть	15	8
200	в общем	2	8
201	к сожалению	1	8
202	нужно сказать	1	8
203	и сальери	1	8
204	должен был	1	8
205	заключается в	15	8
206	евгения онегина	4	8
207	в которых	5	8
208	не имеет	3	8
209	тем не	6	8
210	совершенно не	7	8
211	и более	3	8
212	мы имеем	7	8
213	при помощи	27	8
214	той же	9	8
215	до конца	9	8
216	в их	4	8
217	а также	1	8
218	в какой	6	8
219	дело не	1	8
220	п в	2	8
221	по мнению	2	8
222	отношение к	3	8
223	и о	4	8
224	такой же	9	8
225	это в	4	8
226	и очень	2	7
227	о чем	2	7
228	по себе	21	7
229	представление о	6	7
230	отличается от	4	7
231	в это	1	7
232	и сейчас	4	7
233	точка зрения	6	7
234	того же	3	7
235	гораздо более	2	7
236	на почве	3	7
237	в ее	7	7
238	что все	10	7
239	это очень	1	7
240	в эту	1	7
241	как это	8	7
242	что для	5	7
243	из этого	5	7
244	во втором	1	7
245	то в	2	7
246	и то	4	7
247	нет никакого	1	7
248	то время	6	7
249	том как	2	7
250	еще не	2	7
251	очень мало	1	7
252	еще и	1	7
253	другое дело	1	7
254	что здесь	2	7
255	одной из	1	7
256	на этот	2	7
257	этой области	4	7
258	данном случае	1	7
259	уже в	3	7
260	мы находим	2	7
261	но с	1	7
262	материал для	4	7
263	что этот	3	7
264	с самого	1	7
265	конце концов	6	7
266	этому поводу	3	7
267	вплоть до	3	7
268	случае в	3	6
269	же и	2	6
270	на его	3	6
271	одно из	2	6
272	вот что	2	6
273	и сам	3	6
274	в жизни	5	6
275	даже в	2	6
276	ни одного	1	6
277	крайней мере	1	6
278	к нему	3	6
279	только не	4	6
280	время как	6	6
281	же как	8	6
282	одном из	2	6
283	в устах	1	6
284	этом смысле	3	6
285	этот вопрос	2	6
286	его как	1	6
287	в себе	6	6
288	в особенности	3	6
289	и здесь	3	6
290	из которых	5	6
291	и все	8	6
292	том смысле	1	6
293	в известном	2	6
294	в стихах	2	6
295	не трудно	1	6
296	по крайней	1	6
297	языка и	1	6
298	идет о	2	6
299	тем же	4	6
300	и во	3	6
301	что я	4	6
302	говорил что	2	6
303	с его	3	6
304	что с	5	6
305	мы не	15	6
306	и за	1	6
307	ни на	3	6
308	независимо от	3	6
309	по существу	6	6
310	но я	1	6
311	должен быть	2	6
312	в одной	3	6
313	действующие лица	1	6
314	и вообще	3	6
315	разумеется что	1	6
316	этих двух	4	6
317	еще до	1	6
318	его не	3	6
319	в литературном	1	6
320	вольный стих	1	6
321	что на	4	6
322	нас не	2	5
323	при этом	28	5
324	в пользу	1	5
325	как говорит	5	5
326	не как	3	5
327	по пути	1	5
328	в духе	1	5
329	целый ряд	12	5
330	шекспира но	1	5
331	на эту	1	5
332	уже не	3	5
333	то это	3	5
334	и такие	1	5
335	одной стороны	7	5
336	во многих	1	5
337	себе целью	1	5
338	конечно не	2	5
339	можно ли	2	5
340	самого начала	1	5
341	и далее	2	5
342	поэта и	2	5
343	без всякого	2	5
344	том чтобы	9	5
345	в основу	3	5
346	что именно	4	5
347	что эти	3	5
348	после того	2	5
349	в обеих	1	5
350	с одной	6	5
351	хотя и	3	5
352	похоже на	1	5
353	его в	3	5
354	не была	1	5
355	не о	1	5
356	что не	2	5
357	даже не	1	5
358	в двух	1	5
359	же касается	1	5
360	в сторону	1	5
361	в уста	1	5
362	не приходится	1	5
363	в тех	2	5
364	она была	1	5
365	возможно что	1	5
366	и почему	1	5
367	столь же	6	5
368	или иного	1	5
369	не так	2	5
370	утверждать что	9	5
371	один из	6	5
372	должна быть	3	5
373	для себя	2	5
374	поэтому в	1	5
375	пушкина который	1	5
376	не на	2	5
377	оно не	2	5
378	что ему	1	5
379	в слове	3	5
380	никто не	1	5
381	думать что	3	5
382	свое время	1	5
383	в очень	2	5
384	оба эти	2	5
385	и если	4	5
386	отношении к	3	5
387	не потому	3	5
388	в творчестве	5	5
389	нет и	1	5
390	материала для	2	5
391	том же	4	5
392	но если	2	5
393	точку зрения	3	5
394	в свое	1	5
395	это и	3	5
396	такое же	3	5
397	в сущности	15	5
398	на нее	1	5
399	а то	1	5
400	на тему	2	5
401	вообще не	1	5
402	представляет собою	1	5
403	нас к	1	5
404	является не	1	5
405	и потому	2	5
406	того или	2	5
407	и только	5	5
408	как он	4	5
409	можно найти	1	5
410	на это	2	5
411	одного из	1	5
412	как будто	10	5
413	что было	1	4
414	и другие	5	4
415	все что	4	4
416	в центре	1	4
417	только что	3	4
418	которые не	3	4
419	в применении	2	4
420	не являются	1	4
421	и без	3	4
422	в первом	1	4
423	из двух	1	4
424	и творчества	1	4
425	что по	5	4
426	что ни	2	4
427	казалось бы	4	4
428	не существует	4	4
429	не могли	4	4
430	применении к	2	4
431	не всегда	2	4
432	и те	5	4
433	эти вещи	1	4
434	научного изучения	2	4
435	на него	2	4
436	эти вопросы	1	4
437	во времена	1	4
438	который в	3	4
439	трагедии и	1	4
440	или иным	2	4
441	мы видим	8	4
442	как трагедия	1	4
443	на язык	1	4
444	поэзии в	2	4
445	и эти	2	4
446	как можно	3	4
447	тому же	4	4
448	будто бы	2	4
449	во внимание	4	4
450	очевидно что	7	4
451	в таком	5	4
452	в связи	3	4
453	одна из	5	4
454	на этом	3	4
455	не могут	6	4
456	в свете	3	4
457	в смысле	3	4
458	и у	6	4
459	могло бы	5	4
460	что как	1	4
461	но как	4	4
462	для его	1	4
463	очень часто	4	4
464	только с	2	4
465	на долю	2	4
466	должны быть	6	4
467	и тот	4	4
468	с общим	2	4
469	литературы и	1	4
470	русской поэзии	1	4
471	эпохи в	3	4
472	которые были	1	4
473	показывает что	6	4
474	за пределы	2	4
475	а потому	5	4
476	я уже	1	4
477	то есть	44	4
478	если в	2	4
479	сюда относится	1	4
480	это есть	6	4
481	сами по	4	4
482	они не	1	4
483	в прямом	1	4
484	в романе	1	4
485	обращается к	2	4
486	в процессе	7	4
487	как о	1	4
488	это время	1	4
489	и так	7	4
490	от его	1	4
491	поэзии и	8	4
492	здесь нет	1	4
493	бы и	5	4
494	в основе	13	4
495	ни у	2	4
496	совпадает с	4	4
497	в значительной	1	4
498	связана с	1	4
499	относится к	4	4
500	быть не	1	4
501	и тогда	3	4
502	тех пор	2	4
503	говорят что	1	4
504	им в	4	4
505	состоит в	5	4
506	для изучения	1	4
507	этого слова	5	4
508	это произведение	1	4
509	которые в	3	4
510	что оно	4	4
511	из писем	1	4
512	в поэзии	5	4
513	материала и	2	4
514	как у	1	4
515	и всегда	2	4
516	смысле этого	2	4
517	а на	4	4
518	века и	1	4
519	или в	2	4
520	места в	1	4
521	пушкина до	1	4
522	случае не	2	4
523	есть в	7	4
524	стремление к	1	4
525	меньше всего	3	4
526	этого вопроса	2	4
527	в такой	2	4
528	в каждой	1	4
529	мере в	2	4
530	чем в	2	4
531	разница между	3	4
532	он говорит	4	4
533	значит что	1	4
534	а по	1	4
535	и их	4	4
536	еще в	1	4
537	тем или	2	4
538	что его	5	4
539	как мы	2	4
540	же можно	1	4
541	же это	1	4
542	место из	1	4
543	в эпоху	1	4
544	для этого	1	4
545	когда пушкин	1	4
546	но для	1	4
547	от него	2	3
548	является в	1	3
549	писателя и	1	3
550	по тому	4	3
551	русской литературе	1	3
552	любовь к	1	3
553	к числу	3	3
554	а у	1	3
555	а затем	1	3
556	его от	2	3
557	то не	1	3
558	но что	3	3
559	и которые	2	3
560	более или	3	3
561	из нее	1	3
562	их в	4	3
563	почти все	3	3
564	пушкинского стиха	1	3
565	каменный гость	1	3
566	что писал	1	3
567	гораздо больше	1	3
568	к этой	2	3
569	о той	1	3
570	но эти	1	3
571	представляет собой	2	3
572	искусства и	24	3
573	точно и	4	3
574	в руках	2	3
575	в первые	1	3
576	с помощью	1	3
577	не встречается	1	3
578	смысле слова	4	3
579	о них	1	3
580	может служить	3	3
581	и была	2	3
582	его собственной	1	3
583	быть в	2	3
584	во всей	1	3
585	все время	6	3
586	на котором	2	3
587	нет никаких	1	3
588	к этим	1	3
589	не то	2	3
590	бы то	3	3
591	без всякой	1	3
592	произведения и	2	3
593	в драме	1	3
594	на том	2	3
595	что при	8	3
596	х годов	5	3
597	бы что	2	3
598	есть еще	1	3
599	столько же	4	3
600	говорит в	1	3
601	не очень	1	3
602	сцену в	1	3
603	в деле	1	3
604	также в	1	3
605	и до	2	3
606	в других	3	3
607	особенно в	1	3
608	вопроса о	1	3
609	бы в	3	3
610	формы в	6	3
611	принять во	2	3
612	xviii в	2	3
613	не дает	3	3
614	то ни	2	3
615	совсем не	3	3
616	многих случаях	1	3
617	или же	2	3
618	в рассказе	1	3
619	не будет	4	3
620	в системе	1	3
621	не могла	1	3
622	для установления	2	3
