N	2gram	Vygotskiy_	SlovoVZh
1	не может	11	16
2	может быть	25	14
3	точки зрения	27	14
4	как бы	17	13
5	и его	5	13
6	таким образом	36	12
7	и в	38	12
8	отношению к	3	11
9	по отношению	4	11
10	в нашем	2	11
11	и не	16	10
12	так как	19	9
13	если бы	12	9
14	прежде всего	6	8
15	для нас	6	7
16	сказать что	10	7
17	все время	6	6
18	в ней	3	6
19	слова и	8	6
20	с помощью	64	6
21	в том	59	6
22	в процессе	33	6
23	только в	16	6
24	в нем	4	6
25	при этом	13	6
26	и др	1	5
27	можно сказать	2	5
28	что мы	18	5
29	хотя бы	2	5
30	то же	18	5
31	а не	7	5
32	в виду	4	5
33	то что	27	5
34	в жизни	3	5
35	как и	20	5
36	как в	14	5
37	отнюдь не	6	5
38	том что	44	5
39	и следовательно	1	5
40	но в	4	5
41	никогда не	11	5
42	в самом	8	4
43	и к	9	4
44	и на	9	4
45	не только	16	4
46	ни было	2	4
47	и является	2	4
48	как если	2	4
49	за пределы	1	4
50	от того	8	4
51	его в	8	4
52	с другой	11	4
53	не в	10	4
54	отношение к	1	4
55	что не	1	4
56	так и	11	4
57	уже не	3	4
58	в этом	35	4
59	все же	11	4
60	зависимости от	7	4
61	к нему	1	4
62	бы то	1	3
63	и с	5	3
64	находит свое	2	3
65	до сих	3	3
66	это как	1	3
67	и более	4	3
68	в котором	3	3
69	и по	5	3
70	является продуктом	1	3
71	так называемой	1	3
72	мы не	14	3
73	то ни	1	3
74	или не	1	3
75	между тем	10	3
76	для него	6	3
77	с ним	4	3
78	того что	17	3
79	когда он	5	3
80	тем не	6	3
81	в некоторых	1	3
82	имеет в	2	3
83	все это	8	3
84	ни в	12	3
85	в пределах	1	3
86	конечно не	1	3
87	по себе	11	3
88	так же	26	3
89	в них	3	3
90	из общего	1	3
91	в каком	3	3
92	этой точки	4	3
93	самом деле	4	3
94	только на	2	3
95	но для	2	3
96	в себе	9	3
97	слово в	4	3
98	ясно что	4	3
99	все эти	9	3
100	о том	6	3
101	в своей	9	3
102	здесь не	2	3
103	не менее	8	3
104	в такой	3	3
105	нуждается в	1	3
106	слово так	1	3
107	да и	1	3
108	но и	9	3
109	бы мы	2	3
110	и для	4	3
111	точек зрения	1	3
112	точка зрения	1	3
113	художественное произведение	1	3
114	и ее	1	3
115	сих пор	3	3
116	и вообще	1	3
117	формы и	3	3
118	внутренней речи	19	3
119	еще не	6	3
120	что в	31	2
121	этих двух	1	2
122	все они	2	2
123	самое слово	2	2
124	слова так	1	2
125	но это	7	2
126	не так	1	2
127	и потому	2	2
128	действия и	2	2
129	ни на	3	2
130	социальной средой	1	2
131	какой степени	5	2
132	и то	9	2
133	выражение в	1	2
134	опираясь на	1	2
135	мы можем	13	2
136	в данном	1	2
137	произведение и	1	2
138	в то	5	2
139	находит в	1	2
140	в словесном	1	2
141	по природе	1	2
142	которые мы	3	2
143	не сможем	1	2
144	сливается с	1	2
145	на один	5	2
146	данном случае	1	2
147	в основном	6	2
148	поскольку они	1	2
149	с одной	8	2
150	совпадает с	7	2
151	уже в	10	2
152	там где	4	2
153	в его	22	2
154	с этой	6	2
155	она не	1	2
156	это не	5	2
157	одной стороны	8	2
158	автора и	1	2
159	метод в	2	2
160	относится к	1	2
161	как уже	8	2
162	дело с	3	2
163	с точки	11	2
164	мы имеем	6	2
165	несколько подробнее	1	2
166	словом и	3	2
167	с чисто	1	2
168	на него	2	2
169	тем как	4	2
170	кроме того	1	2
171	тогда когда	10	2
172	в себя	3	2
173	от всех	2	2
174	и слово	3	2
175	но тем	2	2
176	как это	16	2
177	те же	6	2
178	но все	4	2
179	мы в	3	2
180	содержания и	1	2
181	одно и	7	2
182	и та	1	2
183	не способен	1	2
184	общения и	1	2
185	и что	15	2
186	что и	14	2
187	формой и	1	2
188	в отношении	14	2
189	в форме	2	2
190	же самое	9	2
191	и значение	2	2
192	почти исключительно	2	2
193	конечно в	2	2
194	другой стороны	5	2
195	но что	3	2
196	и те	3	2
197	в этих	4	2
198	есть уже	1	2
199	тому же	6	2
200	связь с	4	2
201	оно не	3	2
202	и притом	1	2
203	ко всем	2	2
204	но этот	2	2
205	на это	1	2
206	для других	2	2
207	и здесь	5	2
208	как на	2	2
209	эти моменты	1	2
210	человеческого общества	1	2
211	и все	5	2
212	но не	7	2
213	общего с	3	2
214	речи в	7	2
215	его как	1	2
216	не есть	5	2
217	могут быть	9	2
218	значения и	6	2
219	с другими	3	2
220	из общей	1	2
221	в самое	1	2
222	до конца	2	2
223	не остается	1	2
224	стороны и	1	2
225	в своем	9	2
226	в корне	2	2
227	в какой	5	2
228	имеет место	4	2
229	вместе с	18	2
230	между ними	6	2
231	место в	3	2
232	в зависимости	6	2
233	к его	1	2
234	может стать	2	2
235	такой же	4	2
236	мы никогда	3	2
237	в атмосфере	1	2
238	бы оно	1	2
239	можем сказать	1	2
240	со словом	2	2
241	с его	3	2
242	они ни	1	2
243	на все	2	2
244	его к	6	2
245	является для	2	2
246	известной степени	1	2
247	к этому	5	2
248	бы не	1	2
249	между собой	15	2
250	же относится	1	2
251	он не	6	2
252	определить его	1	2
253	в условиях	1	2
254	независимо от	5	2
255	что слово	6	2
256	этого положения	1	2
257	в чем	2	2
258	и совершенно	2	2
259	но мы	1	2
260	словами и	1	2
261	точку зрения	1	2
262	как только	1	2
263	едва ли	6	2
264	жизнью и	1	2
265	помощью которой	3	1
266	он пользуется	2	1
267	от чисто	2	1
268	мы указывали	3	1
269	мы обратимся	4	1
270	к одному	10	1
271	остается в	2	1
272	близости друг	1	1
273	они являются	8	1
274	нам придется	1	1
275	то в	3	1
276	можно в	1	1
277	одним и	5	1
278	во всяком	10	1
279	нам не	1	1
280	от него	1	1
281	это и	1	1
282	и тех	2	1
283	что они	23	1
284	они действительно	3	1
285	является в	4	1
286	каждый элемент	1	1
287	переходя в	1	1
288	ситуации в	2	1
289	входя в	1	1
290	во всех	3	1
291	отношение его	1	1
292	в окончательном	1	1
293	нами выше	3	1
294	восприятия и	1	1
295	не является	13	1
296	слово есть	1	1
297	следует отметить	1	1
298	а с	4	1
299	поэтому не	2	1
300	только к	2	1
301	если оно	1	1
302	что оно	8	1
303	и он	1	1
304	уже сказано	8	1
305	к другу	1	1
306	этой задачи	2	1
307	сущности как	1	1
308	которые может	1	1
309	мы могли	14	1
310	это делает	1	1
311	та же	3	1
312	по преимуществу	1	1
313	виду не	1	1
314	было в	1	1
315	с самого	6	1
316	зрения на	2	1
317	оно оказывается	1	1
318	друг к	1	1
319	выходит за	1	1
320	остается места	1	1
321	опирается на	3	1
322	так можно	1	1
323	все элементы	1	1
324	отражение в	2	1
325	на этом	3	1
326	по другому	1	1
327	другие области	1	1
328	которой он	2	1
329	не имеют	2	1
330	и было	1	1
331	знак равенства	2	1
332	предметы и	1	1
333	дана в	1	1
334	нельзя было	1	1
335	начинает пользоваться	1	1
336	и сейчас	1	1
337	языка в	1	1
338	это последнее	1	1
339	должно быть	3	1
340	мы уже	8	1
341	этих моментов	2	1
342	к одной	3	1
343	к целому	1	1
344	нас не	2	1
345	значение и	1	1
346	мы берем	1	1
347	мы увидим	4	1
348	же этот	2	1
