N	4gram	Vygotskiy_	Myslijsy
1	одного и того же	1	9
2	только в том что	1	8
3	одной и той же	3	7
4	одно и то же	3	7
5	не в том что	1	7
6	один и тот же	1	4
7	в то время как	3	4
8	и в свою очередь	1	4
9	в том смысле что	1	4
10	не что иное как	1	4
11	все более и более	4	4
12	в том что он	3	3
13	до тех пор пока	2	3
14	между тем и другим	1	3
15	заключается в том что	8	3
16	и то и другое	3	3
17	в том что оно	1	3
18	с этой точки зрения	2	3
19	что в то время	1	3
20	в том и другом	1	3
21	для меня то что	1	3
22	уже с самого начала	1	2
23	в том смысле как	1	2
24	что в таком случае	1	2
25	то же самое что	2	2
26	смысле этого слова и	2	2
27	состоит в том что	1	2
28	в том случае если	4	2
29	и то же слово	1	2
30	может и не иметь	1	2
31	одна и та же	2	2
32	потому что в противном	1	2
33	в том что как	1	2
34	что в противном случае	1	2
35	прибавим к этому что	1	1
36	и независимо от этого	1	1
37	можно смотреть как на	1	1
38	ничего не может быть	1	1
39	то с другой стороны	1	1
40	сразу догадаться что он	1	1
41	есть не более как	1	1
42	только в том случае	4	1
43	в этом можно убедиться	1	1
44	не то что в	2	1
45	вовсе не то что	1	1
46	и к тому чтобы	1	1
47	вовсе не в том	1	1
48	указание на то что	1	1
49	до такой степени что	1	1
50	если обратить внимание на	1	1
51	если бы это было	1	1
52	говорит не то что	1	1
53	о том что это	1	1
54	заключенный в ней образ	1	1
55	по самой своей природе	1	1
56	потому что не может	1	1
57	сводится к тому что	1	1
58	для того чтобы при	1	1
59	о том что такое	1	1
60	таким образом мы видим	1	1
61	это все равно как	1	1
62	и вместе с тем	3	1
63	друг с другом и	2	1
64	в том что она	2	1
65	дело вовсе не в	1	1
66	а если так то	1	1
67	до сих пор не	1	1
68	мы старались показать что	1	1
69	можно было бы сказать	1	1
70	что и то и	1	1
71	и в самом деле	14	1
72	с другой стороны чем	1	1
73	что с одной стороны	1	1
74	точно так же и	1	1
75	слова во всяком случае	1	1
76	указывает на то что	3	1
77	как и в первом	1	1
78	и в том как	1	1
79	обратите внимание на то	3	1
80	во время разговора с	1	1
81	бросается в глаза что	1	1
82	например с точки зрения	1	1
83	это то же самое	1	1
84	находятся в обратном отношении	1	1
85	что ни слово то	1	1
86	в самом деле в	1	1
87	что ни одно из	1	1
88	того что в ней	1	1
89	о которых мы говорим	1	1
90	если бы она не	1	1
91	так же как и	1	1
92	и в этом отношении	1	1
93	привело к тому что	1	1
94	точно так же как	1	1
