N	3gram	Vygotskiy_	FransuaR
1	мы уже говорили	6	43
2	как мы уже	3	28
3	в том что	41	27
4	в том числе	3	27
5	до сих пор	3	27
6	с точки зрения	11	20
7	в этом отношении	9	20
8	для того чтобы	14	17
9	том числе и	3	17
10	о том что	3	17
11	в связи с	8	16
12	как мы видели	4	16
13	но и в	1	15
14	не может быть	5	13
15	уже говорили что	2	13
16	с одной стороны	8	13
17	а также и	1	12
18	с другой стороны	5	12
19	в другом месте	3	12
20	в отличие от	8	11
21	как и все	1	11
22	можно сказать что	1	11
23	той или иной	2	10
24	как и в	3	10
25	в данном случае	1	10
26	в значительной степени	1	10
27	в конце концов	1	10
28	не только в	1	10
29	мы видим что	2	9
30	по отношению к	3	9
31	так и в	2	9
32	в свое время	2	9
33	более или менее	3	8
34	мы видели что	4	8
35	после того как	1	8
36	в самом деле	4	7
37	в то время	5	7
38	о том как	1	7
39	включает в себя	2	7
40	можно было бы	8	7
41	на первый план	5	7
42	подобно тому как	1	7
43	во всех этих	1	7
44	но все же	1	6
45	и все остальные	2	6
46	выходит за пределы	1	6
47	и во всех	1	6
48	за то что	1	6
49	и т.п но	1	6
50	в свою очередь	3	6
51	с самого начала	6	6
52	одной стороны и	1	5
53	в применении к	1	5
54	подлежит никакому сомнению	2	5
55	друг с другом	10	5
56	то же самое	9	5
57	со всеми его	1	5
58	по сравнению с	4	5
59	во всяком случае	10	5
60	все это в	1	5
61	и тот же	6	5
62	не подлежит никакому	2	5
63	в том же	1	5
64	все же в	2	5
65	только то что	1	5
66	как бы в	1	5
67	то что в	3	4
68	имеет в виду	2	4
69	том что в	3	4
70	в собственном смысле	12	4
71	и той же	5	4
72	но даже и	1	4
73	начало и конец	1	4
74	сказать что в	1	4
75	точки зрения на	2	4
76	никакому сомнению что	2	4
77	связи с этим	2	4
78	на этот вопрос	2	4
79	так же как	9	4
80	и то что	3	4
81	как мы увидим	2	4
82	сказать что и	1	4
83	в самом начале	1	4
84	что и в	6	4
85	и связанные с	1	4
86	вовсе не в	1	4
87	так например в	1	4
88	одной и той	5	4
89	мы увидим дальше	1	4
90	и в самом	1	4
91	один и тот	6	4
92	и как бы	2	3
93	о которой мы	1	3
94	мы уже приводили	1	3
95	переходит в другое	1	3
96	друг от друга	2	3
97	видим таким образом	5	3
98	смысле этого слова	10	3
99	между тем как	4	3
100	и в отношении	3	3
101	не только не	1	3
102	и того же	5	3
103	не входит в	1	3
104	вместе с тем	11	3
105	в себе и	2	3
106	в целом ряде	1	3
107	все же не	2	3
108	содержит в себе	2	3
109	так и на	1	3
110	уже и в	1	3
111	как бы ни	1	3
112	и не могут	1	3
113	является одним из	1	3
114	как и во	1	3
115	в этом смысле	7	3
116	одного и того	5	3
117	тех или иных	1	3
118	на всех этапах	1	3
119	а с другой	4	3
120	есть не что	1	3
121	здесь как и	1	3
122	здесь нам важно	1	3
123	бы то ни	1	3
124	говорит об этом	2	3
125	и в том	1	3
126	и в этом	2	3
127	заключается в том	18	3
128	не что иное	2	3
129	в связи со	1	3
130	так как они	2	3
131	в основе их	3	3
132	в основе этого	4	3
133	все эти три	1	3
134	мы видим таким	5	3
135	что иное как	2	3
136	и благодаря этому	2	2
137	как и всякая	1	2
138	во время еды	1	2
139	том что это	1	2
140	как мы говорили	1	2
141	что и у	1	2
142	и превращается в	1	2
143	совершенно так же	2	2
144	с ним в	1	2
145	потому что она	1	2
146	как в его	1	2
147	сам по себе	2	2
148	не потому что	1	2
149	особое внимание на	1	2
150	таким образом что	6	2
151	место в действительности	1	2
152	и вместе с	2	2
153	между этими двумя	1	2
154	он не мог	1	2
155	мы узнаем что	1	2
156	мы полагаем что	1	2
157	что в основе	7	2
158	но мы уже	1	2
159	далеко не все	1	2
160	по этому поводу	4	2
161	как мы сейчас	1	2
162	то ни было	1	2
163	резком противоречии с	2	2
164	или во всяком	1	2
165	из того что	3	2
166	имея в виду	1	2
167	в их чистом	1	2
168	нас в том	2	2
169	и тем же	4	2
170	некоторой своей части	1	2
171	и только в	1	2
172	видеть в нем	1	2
173	в том чтобы	2	2
174	не мог не	1	2
175	так как он	2	2
176	может быть отнесена	1	2
177	несмотря на его	1	2
178	в основе его	1	2
179	со всеми другими	2	2
180	ступени своего развития	1	2
181	мы будем говорить	1	2
182	сомнению что он	1	2
183	с помощью которого	5	2
184	никогда не могут	1	2
185	этих форм и	1	2
186	и все его	1	2
187	распространяется на все	1	2
188	по своей природе	1	2
189	в общей сложности	1	2
190	как бы к	1	2
191	в основном и	1	2
192	всем тем что	1	2
193	не могут быть	1	2
194	новые и новые	1	2
195	есть и у	2	2
196	том или ином	1	2
197	в конечном счете	1	2
198	можем сказать что	1	2
199	что уже в	2	2
200	же что и	2	2
201	которой можно было	1	2
202	только в эпоху	1	2
203	в последнем счете	1	2
204	всех этих моментов	1	2
205	между словом и	3	2
206	движение сверху вниз	1	2
207	было бы неправильно	2	2
208	он дает в	1	2
209	мы знаем что	1	2
210	таким образом это	1	2
211	все более и	1	2
212	а также в	1	2
213	и не только	1	2
214	новой и высшей	1	2
215	мы можем сказать	1	2
216	том же самом	1	2
217	мы наблюдаем и	1	2
218	и в основе	1	2
219	котором мы остановимся	1	2
220	перед нами образ	1	2
221	мы сейчас увидим	1	2
222	и в его	1	2
223	в известном смысле	2	2
224	теми или иными	2	2
225	по тому же	1	2
226	с помощью которых	8	2
227	на котором мы	1	2
228	и высшей ступени	1	2
229	и т.п мы	1	2
230	в так называемой	1	2
231	ничего общего с	2	2
232	в некоторой своей	1	2
233	мы встречаемся с	1	2
234	более и более	1	2
235	в самом его	1	2
236	быть отнесена к	1	2
237	что дело идет	1	2
238	того как он	1	2
239	и та же	1	2
240	и с точки	1	2
241	одним и тем	4	2
242	мы не знаем	2	2
243	которого можно было	1	2
244	в этом случае	4	2
245	сих пор остается	1	2
246	том что он	1	2
247	же как и	6	2
248	одна и та	1	2
249	мы не можем	2	2
250	по своей сущности	1	2
251	в резком противоречии	2	2
252	со всем тем	1	2
253	мы остановимся в	1	2
254	друг к другу	1	2
255	правда уже и	1	1
256	распадается на три	1	1
257	отношению к которому	1	1
258	с его помощью	1	1
259	в котором все	1	1
260	и было бы	1	1
261	перед нами снова	1	1
262	очень часто в	1	1
