N	2gram	Vygotskiy_	StatiiOP
1	в и	1	145
2	и в	47	103
3	в том	38	89
4	том что	28	77
5	в этом	47	76
6	что в	23	74
7	не только	36	60
8	и т	1	51
9	о том	5	47
10	но и	19	46
11	то что	40	44
12	что он	13	42
13	в его	7	42
14	и не	27	41
15	может быть	20	38
16	было бы	12	32
17	в этой	7	31
18	вовсе не	3	31
19	тем что	14	29
20	все это	5	29
21	таким образом	38	28
22	а в	3	27
23	а не	7	27
24	но в	9	26
25	что это	7	25
26	так и	8	25
27	этом отношении	7	24
28	и его	14	24
29	все же	7	23
30	точки зрения	39	23
31	не в	7	23
32	так что	8	23
33	потому что	26	23
34	для того	24	22
35	в которой	16	22
36	как в	7	22
37	того что	27	22
38	прежде всего	9	22
39	у нас	3	22
40	в области	5	22
41	и пр	1	21
42	того чтобы	26	21
43	до сих	6	20
44	это не	6	20
45	в своей	4	19
46	сих пор	6	19
47	в то	10	19
48	только в	24	19
49	в котором	6	18
50	с другой	7	18
51	он не	5	18
52	но также	3	18
53	об этом	4	18
54	не может	23	18
55	в самом	15	17
56	как на	8	17
57	самом деле	6	17
58	как бы	13	17
59	в данном	7	17
60	в этих	2	16
61	с этим	5	16
62	сказать что	18	16
63	можно было	7	16
64	если бы	8	16
65	в ней	5	16
66	другой стороны	3	15
67	с тем	8	15
68	как и	19	15
69	по поводу	3	15
70	из этих	6	15
71	у него	2	15
72	я не	3	15
73	и на	4	15
74	например в	5	15
75	в отношении	9	15
76	как раз	6	15
77	для него	6	15
78	также и	2	15
79	то же	16	14
80	но все	2	14
81	так например	1	14
82	к тому	13	14
83	с точки	31	14
84	между тем	2	14
85	и что	14	14
86	была бы	3	14
87	в той	7	13
88	именно в	9	13
89	во всяком	2	13
90	в своем	3	13
91	из них	2	13
92	в качестве	9	13
93	а с	3	13
94	в конце	5	13
95	в нем	6	13
96	вместе с	19	13
97	всяком случае	1	13
98	но это	4	13
99	дело в	1	13
100	тому что	14	13
101	в своих	2	12
102	не менее	6	12
103	что у	4	12
104	в первой	3	12
105	ни в	3	12
106	как например	1	12
107	так как	25	12
108	что они	11	12
109	в них	3	11
110	в другом	3	11
111	должна была	1	11
112	никогда не	7	11
113	не было	1	11
114	ясно что	4	11
115	и с	5	11
116	и по	6	11
117	того как	6	11
118	вопрос о	9	11
119	все эти	7	11
120	это было	2	11
121	на то	5	11
122	кроме того	1	10
123	в виду	5	10
124	связь с	1	10
125	речь идет	1	10
126	так же	26	10
127	в целом	7	10
128	что такое	2	10
129	что и	4	10
130	это слово	1	10
131	но он	3	10
132	во всех	9	10
133	а как	1	10
134	в каком	2	10
135	в истории	1	10
136	же время	1	10
137	ничего не	2	10
138	ответ на	3	10
139	на вопрос	6	10
140	на самом	3	10
141	но не	13	10
142	во второй	5	10
143	в частности	4	10
144	в начале	6	10
145	и к	11	9
146	с этой	5	9
147	можно сказать	9	9
148	в одном	4	9
149	говорит что	3	9
150	внимание на	4	9
151	несмотря на	2	9
152	и это	2	9
153	в чем	5	9
154	в каждом	3	9
155	и тем	10	9
156	что эта	7	9
157	во время	2	9
158	не является	4	9
159	времени и	1	9
160	что же	3	9
161	и для	5	9
162	для нас	4	9
163	что мы	14	9
164	там где	7	9
165	по этому	4	9
166	место в	1	9
167	но ведь	1	8
168	в результате	3	8
169	и даже	3	8
170	в речи	6	8
171	связано с	4	8
172	еще более	1	8
173	к которому	3	8
174	что она	8	8
175	к этому	2	8
176	связи с	4	8
177	одним из	3	8
178	и др	1	8
179	могут быть	7	8
180	к сожалению	1	8
181	должен был	2	8
182	заключается в	14	8
183	в которых	3	8
184	не имеет	6	8
185	тем не	4	8
186	совершенно не	2	8
187	и более	2	8
188	мы имеем	3	8
189	при помощи	1	8
190	той же	13	8
191	до конца	8	8
192	в их	4	8
193	в какой	6	8
194	дело не	1	8
195	отношение к	8	8
196	и о	4	8
197	такой же	4	8
198	это в	2	8
199	с которыми	3	7
200	и очень	1	7
201	о чем	8	7
202	по себе	5	7
203	представление о	8	7
204	отличается от	6	7
205	в это	1	7
206	не мог	2	7
207	точка зрения	2	7
208	не просто	1	7
209	того же	7	7
210	гораздо более	4	7
211	в ее	7	7
212	что все	6	7
213	как это	7	7
214	нельзя не	2	7
215	что для	3	7
216	из этого	4	7
217	раньше чем	2	7
218	во втором	5	7
219	то в	4	7
220	и то	10	7
221	то время	8	7
222	том как	2	7
223	еще не	5	7
224	еще и	1	7
225	что здесь	2	7
226	одной из	4	7
227	на этот	2	7
228	этой области	2	7
229	данном случае	5	7
230	уже в	3	7
231	мы находим	3	7
232	в виде	2	7
233	но с	4	7
234	что этот	6	7
235	тем более	1	7
236	с самого	13	7
237	конце концов	1	7
238	факт что	2	7
239	этому поводу	3	7
240	лишь в	3	7
241	отношению к	9	7
242	что за	1	6
243	случае в	4	6
244	на его	3	6
245	одно из	6	6
246	говорить о	1	6
247	по отношению	10	6
248	даже в	2	6
249	ни одного	1	6
250	в отдельных	1	6
251	к нему	5	6
252	только не	14	6
253	отношения между	8	6
254	время как	7	6
255	же как	14	6
256	должно было	2	6
257	о которых	3	6
258	этом смысле	2	6
259	этот вопрос	2	6
260	его как	1	6
261	в себе	14	6
262	и здесь	5	6
263	из которых	3	6
264	и все	5	6
265	том смысле	2	6
266	в известном	2	6
267	языка и	6	6
268	идет о	3	6
269	в значении	2	6
270	тем же	8	6
271	и во	5	6
272	что я	1	6
273	с его	1	6
274	что с	7	6
275	мы не	10	6
276	независимо от	1	6
277	по существу	2	6
278	но я	1	6
279	и я	1	6
280	в новом	2	6
281	должен быть	1	6
282	в одной	6	6
283	и вообще	3	6
284	этих двух	4	6
285	еще до	1	6
286	что на	5	6
287	нас не	1	5
288	при этом	4	5
289	в пользу	6	5
290	как говорит	6	5
291	не как	1	5
292	по пути	1	5
293	целый ряд	6	5
294	уже не	1	5
295	одной стороны	7	5
296	но они	1	5
297	конечно не	2	5
298	можно ли	2	5
299	самого начала	13	5
300	до того	2	5
