N	3gram	Vygotskiy_	slovoVRo
1	не может быть	6	19
2	то же время	1	18
3	в то же	2	18
4	той или иной	2	15
5	с точки зрения	31	15
6	в отличие от	4	14
7	в большинстве случаев	2	11
8	с одной стороны	7	11
9	в этом случае	15	9
10	в пределах одного	1	9
11	в зависимости от	6	8
12	во всяком случае	1	8
13	в значительной степени	1	7
14	так и в	1	6
15	в одной плоскости	1	6
16	не может не	1	6
17	но все же	1	6
18	с другой стороны	3	6
19	в том что	24	5
20	по отношению к	9	5
21	между словом и	8	5
22	как мы уже	2	5
23	и там где	2	5
24	в каждый данный	1	5
25	не только в	2	5
26	в этом отношении	7	5
27	во всех областях	1	5
28	до конца и	1	5
29	одной стороны и	4	4
30	для того чтобы	24	4
31	на первый план	1	4
32	прямо и непосредственно	3	4
33	друг с другом	6	4
34	до сих пор	6	4
35	каждый данный момент	1	4
36	и не может	2	4
37	в свою очередь	3	4
38	лишь тогда когда	1	4
39	можно сказать что	7	4
40	таким образом в	2	4
41	в лучшем случае	3	4
42	не могут быть	3	4
43	оно не может	1	4
44	никогда не может	1	4
45	свое выражение в	5	3
46	до известной степени	2	3
47	в собственном смысле	4	3
48	конечно не только	1	3
49	слова как такового	1	3
50	и то же	3	3
51	в данном случае	5	3
52	по ту сторону	1	3
53	сама по себе	1	3
54	к тому что	10	3
55	в основе ее	1	3
56	там где они	2	3
57	как и в	4	3
58	включает в себя	2	3
59	одно и то	3	3
60	как мы видели	7	3
61	той же задаче	1	2
62	которых мы говорили	3	2
63	и связанное с	1	2
64	о которых мы	3	2
65	с этой точки	4	2
66	таким образом на	1	2
67	и во всех	2	2
68	тем не менее	4	2
69	она не является	1	2
70	то же слово	1	2
71	не только о	1	2
72	в первом случае	5	2
73	и не могут	1	2
74	языка так же	1	2
75	до некоторой степени	1	2
76	не только не	11	2
77	имеет дело с	1	2
78	точки зрения самого	2	2
79	слова во всех	1	2
80	и с другой	1	2
81	в известном смысле	2	2
82	и в этом	2	2
83	в том и	3	2
84	но и в	1	2
85	предмету и к	1	2
86	о том что	4	2
87	этой точки зрения	4	2
88	а следовательно и	1	2
89	до последнего времени	1	2
90	в то время	8	2
91	на том же	1	2
92	его отношение к	1	2
93	мы не можем	3	2
94	один из важнейших	1	2
95	можно было бы	5	2
96	как одна из	1	2
97	во всех этих	1	2
98	с самого начала	13	2
99	мышления и речи	6	2
100	же как и	3	2
101	тем что он	1	2
102	же время в	1	2
