N	3gram	Vygotskiy_	Komedia
1	в том что	21	29
2	к тому же	1	21
3	в то же	2	16
4	то же время	2	16
5	до сих пор	8	16
6	в самом деле	13	13
7	о том что	9	13
8	и т п	23	11
9	для того чтобы	11	11
10	в то время	6	11
11	в свою очередь	3	10
12	едва ли не	2	10
13	вместе с тем	3	9
14	с одной стороны	6	9
15	то время как	6	9
16	речь идет о	1	8
17	с другой стороны	7	8
18	и в самом	3	8
19	бы то ни	2	7
20	в конце концов	6	7
21	то ни было	1	7
22	на этот раз	1	7
23	с самого начала	1	7
24	во всяком случае	7	7
25	в отличие от	4	6
26	в том числе	1	6
27	в связи с	2	6
28	с точки зрения	12	6
29	до тех пор	2	6
30	после того как	1	6
31	что он не	1	5
32	о том как	1	5
33	то же самое	8	5
34	и т д	10	5
35	в этом отношении	7	5
36	у того же	1	5
37	тем не менее	6	5
38	том что он	2	5
39	и тот же	2	4
40	в одном из	2	4
41	что у него	3	4
42	именно потому что	2	4
43	там и здесь	1	4
44	в этой области	3	4
45	к тому что	2	4
46	само собой разумеется	1	4
47	в это время	1	4
48	так как он	1	4
49	не в состоянии	4	4
50	по сравнению с	3	4
51	независимо от того	1	4
52	в достаточной степени	1	4
53	можно было бы	2	4
54	что и в	5	4
55	до самого конца	1	3
56	то что он	1	3
57	ни разу не	1	3
58	в том же	1	3
59	друг от друга	1	3
60	и столь же	1	3
61	более или менее	3	3
62	по тому что	1	3
63	хотя и не	2	3
64	в высшей степени	1	3
65	с этой целью	1	3
66	в какой мере	3	3
67	на то что	12	3
68	но и в	1	3
69	в чем же	2	3
70	может быть даже	1	3
71	один и тот	2	3
72	таким образом в	2	3
73	состоит в том	3	3
74	собой разумеется что	1	3
75	здесь нет и	1	3
76	том числе и	1	3
77	и там и	1	3
78	чем идет речь	1	2
79	мере в какой	1	2
80	одной стороны и	1	2
81	а может быть	1	2
82	как будто бы	2	2
83	не иначе как	1	2
84	и даже не	1	2
85	в конечном счете	6	2
86	к одному и	2	2
87	в этом смысле	3	2
88	же что и	1	2
89	при этом что	1	2
90	у нас в	1	2
91	того же автора	1	2
92	мы не найдем	1	2
93	с этой точки	5	2
94	потому что в	1	2
95	как и в	5	2
96	том что она	5	2
97	так и в	2	2
98	у него в	1	2
99	в первом случае	1	2
100	в отношении к	3	2
101	в драматическом искусстве	1	2
102	в зависимости от	6	2
103	точно так же	6	2
104	и таким образом	4	2
105	том что в	1	2
106	в нем не	1	2
107	на то чтобы	3	2
108	в основе своей	2	2
109	и в том	2	2
110	в тех случаях	1	2
111	как мы знаем	1	2
112	и тому же	1	2
113	этой точки зрения	7	2
114	тому что и	1	2
115	только в том	4	2
116	не всегда можно	1	2
117	не означает что	2	2
118	и тем что	2	2
119	таким образом и	3	2
120	но в их	2	2
121	о чем идет	1	2
122	подобно тому как	7	2
123	так же как	8	2
124	только потому что	2	2
125	не только в	1	2
126	одному и тому	1	2
127	представление о том	2	2
128	как и всякий	1	2
129	что в каждом	1	1
130	благодаря тому что	2	1
131	тех пор пока	2	1
132	же очевидно что	1	1
133	не может служить	1	1
134	с так как	1	1
135	произведениях и таким	1	1
136	что мы не	2	1
137	имеет в виду	3	1
138	с этим и	1	1
139	что и для	1	1
140	служит средством для	1	1
141	но вместе с	1	1
142	на каждом шагу	1	1
143	вслед за этим	1	1
144	и всякого другого	1	1
145	в применении к	2	1
146	никак не может	3	1
147	в той мере	1	1
148	отнюдь не является	1	1
149	не может быть	14	1
150	как к источнику	1	1
151	нет ничего кроме	1	1
152	в согласии с	3	1
153	что и во	1	1
154	несмотря на то	2	1
155	можно сказать что	2	1
156	различных точек зрения	1	1
157	и ничем не	1	1
158	имеем дело с	1	1
159	основе его лежит	1	1
160	в собственном смысле	3	1
161	существует два мнения	1	1
162	том что на	1	1
163	его так как	1	1
