N	3gram	Losev_Dial	Mirosoze
1	не может быть	12	28
2	в том что	12	9
3	это и есть	4	9
4	для того чтобы	1	7
5	и в этой	1	6
6	и в этом	4	6
7	о том что	6	6
8	есть прежде всего	4	6
9	есть не только	3	5
10	до сих пор	1	5
11	и вместе с	1	5
12	что и в	1	5
13	не было бы	1	5
14	прежде всего в	1	5
15	потому что в	1	4
16	в конце концов	1	4
17	в нем нет	2	4
18	не в силах	2	4
19	не мог бы	1	4
20	от того что	4	4
21	на то что	3	4
22	в то время	6	4
23	не что иное	6	4
24	то время как	6	4
25	что иное как	6	4
26	– все это	2	3
27	потому что она	2	3
28	она не может	1	3
29	и никогда не	1	3
30	есть не что	3	3
31	не может не	3	3
32	к тому что	2	3
33	а не только	2	3
34	но это не	2	3
35	одна и та	3	3
36	по сравнению с	1	3
37	это значит что	25	3
38	и той же	4	3
39	и та же	3	3
40	как и все	5	3
41	одной и той	4	3
42	так же как	2	3
43	него не было	1	3
44	же как и	1	3
45	с тем что	1	3
46	во всяком случае	3	3
47	все что было	1	3
48	как и в	3	3
49	– одно из	1	2
50	это не значит	1	2
51	и есть свобода	1	2
52	не только в	1	2
53	он не может	3	2
54	он сам не	1	2
55	по природе своей	1	2
56	том что все	1	2
57	в чем не	1	2
58	том что в	1	2
59	но также и	1	2
60	в нем не	2	2
61	что это не	3	2
62	есть и в	1	2
63	и не может	1	2
64	есть по преимуществу	1	2
65	было в нем	1	2
66	и во всяком	1	2
67	в том смысле	1	2
68	у нас не	1	2
69	что в нем	1	2
70	подобно тому как	5	2
71	не могут быть	3	2
72	что оно не	1	2
73	все равно что	1	2
74	т е в	4	2
75	она не имеет	1	2
76	как бы в	1	2
77	в этом отношении	2	2
78	ни в чем	2	2
79	в этот момент	1	1
80	в вопросе о	2	1
81	все это не	2	1
82	как и на	1	1
83	я и хочу	1	1
84	ничего общего не	2	1
85	что это –	1	1
86	том смысле что	1	1
87	для нас в	2	1
88	никогда не будет	1	1
89	и т п	1	1
90	не менее чем	1	1
91	прежде всего –	1	1
92	она должна быть	1	1
93	только потому и	1	1
94	должно было бы	1	1
95	и есть настоящее	1	1
96	в самом деле	6	1
97	для себя и	1	1
98	потому и возможно	1	1
99	их не менее	1	1
100	чтобы не было	3	1
101	это не есть	3	1
102	т е от	1	1
103	не значит что	2	1
104	когда мы говорим	1	1
105	но я не	1	1
106	не есть религия	2	1
107	– я сам	1	1
108	если нет ничего	1	1
109	но они не	2	1
110	ничего нельзя поделать	1	1
111	и есть то	1	1
112	друг на друга	1	1
113	что у него	1	1
114	есть та или	1	1
115	сам по себе	6	1
116	с особенной силой	1	1
117	ли сказать что	1	1
118	не в том	5	1
119	есть также и	1	1
120	– только одно	1	1
121	что если нет	1	1
122	говорит ибо и	1	1
123	не потому что	2	1
124	когда она целиком	1	1
125	что он сам	1	1
126	не сама по	1	1
127	в телесном и	1	1
128	речь идет о	1	1
129	в зависимости от	3	1
130	это нисколько не	1	1
131	в этом мире	1	1
132	как и всякая	1	1
133	в отличие от	1	1
134	жизни он не	1	1
135	точки зрения в	2	1
136	если только хочет	1	1
137	а стало быть	1	1
138	как бы и	1	1
139	но даже и	3	1
140	не только о	3	1
141	что в основе	1	1
142	с этим согласиться	1	1
143	ну и что	1	1
144	и в основе	1	1
145	на наших глазах	1	1
146	не может существовать	2	1
147	что ничего нет	1	1
148	они должны быть	1	1
149	одной из сторон	1	1
150	лежит и в	1	1
151	что она есть	5	1
152	поверхности земли и	1	1
153	одном из самых	1	1
154	да ведь это	1	1
155	с другой стороны	3	1
156	только и есть	1	1
157	в конце времен	1	1
158	только тогда когда	6	1
159	но так как	1	1
160	и в том	1	1
161	но он –	1	1
162	и потому она	1	1
163	это ведет к	1	1
164	не значит ли	1	1
165	в чистом виде	1	1
166	сознание не есть	1	1
167	существует не только	1	1
168	быть выражена и	1	1
169	для него есть	1	1
170	личности и это	1	1
171	в бесконечную даль	1	1
172	к нему и	1	1
173	лишь тогда когда	1	1
174	за то что	1	1
175	нет ничего выше	1	1
176	а в конце	1	1
177	той или иной	2	1
178	и как бы	2	1
179	и уже на	1	1
180	по существу своему	1	1
181	состояние и тем	1	1
182	есть вера во	1	1
183	когда говорил что	1	1
184	не может нас	1	1
185	сам не может	2	1
186	он хочет быть	1	1
187	что он существует	1	1
188	того как в	1	1
189	мы видим в	1	1
190	мы говорим что	1	1
191	не было у	1	1
192	в этой тьме	1	1
193	с точки зрения	25	1
194	свободы и необходимости	4	1
195	в чем же	2	1
196	это – чисто	1	1
197	нет ничего и	1	1
198	и можно будет	1	1
199	имеем в виду	1	1
200	а иногда и	1	1
201	своем отношении к	1	1
202	исторического процесса в	1	1
203	и не в	1	1
204	но это –	2	1
205	а следовательно и	1	1
206	в человеке –	1	1
207	это была самая	1	1
208	мира есть всегда	1	1
209	и что же	1	1
210	как будто что-то	1	1
211	что бога не	1	1
212	в глубине ее	1	1
213	потому что мы	2	1
214	и в движении	1	1
215	выражена и выявлена	1	1
216	в то же	3	1
217	ни на что	1	1
218	до тех пор	1	1
219	должна быть не	2	1
220	и возможно что	1	1
221	можно ли сказать	1	1
222	не в этом	1	1
223	у достоевского в	1	1
224	так как будто	1	1
225	конечно он не	1	1
226	для этого он	2	1
227	и только он	1	1
228	не выходит из	1	1
229	то же время	3	1
230	и есть подлинная	2	1
231	на самом деле	1	1
232	и это –	2	1
233	у нее нет	1	1
234	то стало быть	1	1
235	я не могу	1	1
236	не имеет своего	1	1
237	не вижу и	1	1
238	но что это	3	1
239	потому что все	1	1
240	выйти за пределы	2	1
241	хотя бы это	3	1
242	жизни и смерти	1	1
243	должна быть отнесена	1	1
244	на что не	1	1
245	– у нас	1	1
246	да и то	1	1
247	и я бы	1	1
248	не имеет с	1	1
249	я уже не	1	1
250	она и есть	2	1
251	только потому что	1	1
252	есть то что	8	1
253	мы имеем в	1	1
254	то я не	1	1
255	стало быть не	1	1
256	было бы и	1	1
257	если он не	1	1
258	на точке зрения	1	1
259	не есть ни	14	1
260	не меньше чем	1	1
261	та или иная	3	1
262	это – не	3	1
263	с одной стороны	3	1
264	что же такое	3	1
265	но если нет	1	1
266	это потому что	1	1
267	личности и ее	2	1
268	общего не имеет	1	1
269	только хочет быть	1	1
270	будет ли она	1	1
271	сама по себе	11	1
272	это было бы	3	1
